tarih,a_toplam,a_tl_tcmb,a_tl_mev,a_tl_kal,a_tl_kat,a_yp_tcmb,a_yp_mev,a_yp_kal,a_yp_kat,a_tl_mali_mev,a_yp_mali_mev,a_tl_mali_kal,a_yp_mali_kal,a_tl_mali_kat,a_yp_mali_kat,a_takip
2018-12-07,2307623250.0,0.0,1301746559.0,35988560.0,79184667.0,0.0,628596139.0,143384118.0,29854872.0,15178752.0,19836531.0,4354782.0,13683627.0,723853.0,2290445.0,92837735.0
2018-12-14,2317381881.0,0.0,1300446041.0,35816143.0,79453134.0,0.0,636696046.0,144507661.0,30576713.0,15220126.0,19946648.0,4383654.0,13796688.0,643456.0,2613771.0,91956790.0
2018-12-21,2302432230.0,0.0,1295449191.0,35785217.0,78918639.0,0.0,628174143.0,144676024.0,30313817.0,15420572.0,19521941.0,4266750.0,13713867.0,762736.0,2329766.0,95781109.0
2018-12-28,2304027778.0,0.0,1298198709.0,35893572.0,78913511.0,0.0,621939976.0,147218615.0,31504606.0,16974916.0,17861876.0,4406340.0,13960637.0,1588528.0,2382496.0,93339594.0
2019-01-04,2312842310.0,0.0,1293410132.0,35955987.0,78636524.0,0.0,631767444.0,150402998.0,31969422.0,15711412.0,18574076.0,4462472.0,14397884.0,512596.0,2884784.0,96403683.0
2019-01-11,2325692701.0,0.0,1294780259.0,35807540.0,78639281.0,0.0,641395115.0,151054888.0,32661249.0,15928278.0,18850762.0,4288972.0,14387437.0,692451.0,2700968.0,97372152.0
2019-01-18,2296171072.0,0.0,1292153204.0,36096304.0,78373432.0,0.0,620326131.0,147745644.0,32087406.0,15848162.0,18284818.0,4402619.0,14281903.0,511552.0,2787197.0,98085751.0
2019-01-25,2282714354.0,0.0,1293604277.0,36043223.0,78039502.0,0.0,608926265.0,145127151.0,31918504.0,16039363.0,17771376.0,4467635.0,13989619.0,721322.0,2897374.0,98668620.0
2019-02-01,2281185094.0,0.0,1302433888.0,36069787.0,77043680.0,0.0,601252797.0,144965001.0,32025893.0,15676697.0,17487115.0,4279626.0,13860196.0,511162.0,2684439.0,99686391.0
2019-02-08,2286575175.0,0.0,1305121065.0,36000382.0,76719499.0,0.0,601685778.0,146472529.0,32622112.0,16534620.0,17382041.0,4251978.0,13939474.0,465460.0,2534766.0,100242422.0
2019-02-15,2297428189.0,0.0,1312863780.0,35622201.0,76680854.0,0.0,604282234.0,145947562.0,32760993.0,17124819.0,17094305.0,4218735.0,13934994.0,930211.0,2634306.0,100734866.0
2019-02-22,2308867005.0,0.0,1311714020.0,35743936.0,76400030.0,0.0,612885939.0,147798337.0,33321105.0,18720643.0,17073821.0,4135088.0,14116709.0,799280.0,2646916.0,101228970.0
2019-03-01,2325933691.0,0.0,1317532074.0,35828667.0,75900594.0,0.0,619718166.0,149012469.0,33929010.0,19317370.0,19158019.0,4134539.0,14180959.0,1274551.0,2732671.0,103629380.0
2019-03-08,2337101288.0,0.0,1319657869.0,35788692.0,75701751.0,0.0,624991630.0,151650594.0,35163043.0,20095053.0,19263577.0,4127312.0,14196059.0,437052.0,2713280.0,104723771.0
2019-03-15,2358990905.0,0.0,1332257363.0,35807024.0,75322905.0,0.0,629132012.0,152493597.0,35594421.0,21868946.0,21012804.0,4120665.0,14051445.0,697946.0,3151403.0,105105158.0
2019-03-22,2384744764.0,0.0,1338896461.0,35715866.0,75995340.0,0.0,642508737.0,153698835.0,36415745.0,23715059.0,21672837.0,4119995.0,14036331.0,938002.0,2837868.0,105646886.0
2019-03-29,2417936334.0,0.0,1360920883.0,35550621.0,77240423.0,0.0,646242537.0,154751237.0,35722557.0,25588987.0,22221144.0,4337895.0,14290216.0,2290360.0,3598225.0,105800305.0
2019-04-05,2403401609.0,0.0,1357008079.0,35796677.0,77926794.0,0.0,641900950.0,153763204.0,36182776.0,23342748.0,19778610.0,4375902.0,14199384.0,1616574.0,3466118.0,106344111.0
2019-04-12,2426380117.0,0.0,1355641228.0,35635199.0,78167017.0,0.0,659856814.0,158462355.0,37232447.0,22691293.0,20388141.0,4314454.0,14232313.0,1633412.0,3315577.0,107018691.0
2019-04-19,2428875589.0,0.0,1351904489.0,35702744.0,78488813.0,0.0,664166774.0,159727074.0,37714035.0,21683481.0,20327073.0,4444443.0,14137295.0,2073235.0,3460554.0,107745760.0
2019-04-26,2456107718.0,0.0,1363724873.0,35666371.0,78417666.0,0.0,672415070.0,162346728.0,38661026.0,22145932.0,21130684.0,4520929.0,14213378.0,3021133.0,4000354.0,107526085.0
2019-05-03,2441882460.0,0.0,1346327435.0,35682535.0,78616487.0,0.0,673160304.0,163968683.0,38712434.0,21361046.0,21306598.0,4368270.0,14256017.0,2102966.0,4226565.0,108281367.0
2019-05-10,2487772320.0,0.0,1350664340.0,35565278.0,79422477.0,0.0,704755261.0,168731138.0,40802062.0,21423365.0,22199341.0,4451847.0,14537361.0,2576041.0,4163570.0,108890619.0
2019-05-17,2479954272.0,0.0,1355157724.0,35520997.0,80551127.0,0.0,694140287.0,166583021.0,40900827.0,21540830.0,22750673.0,4524072.0,14408109.0,1999699.0,4077269.0,109611315.0
2019-05-24,2488420924.0,0.0,1352187978.0,35618043.0,80902886.0,0.0,702099481.0,167397024.0,42392978.0,21127588.0,23068431.0,4643892.0,14570892.0,1933826.0,3727976.0,110509619.0
2019-05-31,2459622687.0,0.0,1359182084.0,35684474.0,80089861.0,0.0,672802864.0,162058729.0,41364773.0,21959453.0,23624029.0,4766515.0,14256770.0,2278900.0,3645229.0,110963946.0
2019-06-07,2444692428.0,0.0,1351383834.0,35698348.0,79431978.0,0.0,668949944.0,160876413.0,41182089.0,21418296.0,22980177.0,4768162.0,14343419.0,3075851.0,3361052.0,111324348.0
2019-06-14,2449022784.0,0.0,1350481686.0,35274235.0,79562085.0,0.0,674697487.0,161461999.0,41675189.0,20349974.0,23052456.0,4791418.0,14310538.0,2192213.0,3344650.0,112378565.0
2019-06-21,2437631497.0,0.0,1347981303.0,35318735.0,78146749.0,0.0,668783674.0,159929165.0,42014471.0,20377247.0,23034911.0,4997516.0,14112395.0,2707965.0,3245991.0,114445224.0
2019-06-28,2447479186.0,0.0,1362022146.0,35191012.0,77173953.0,0.0,662807944.0,161034984.0,43150046.0,21266238.0,22659063.0,5103631.0,14260708.0,2456555.0,3585936.0,115873149.0
2019-07-05,2415433535.0,0.0,1360436882.0,35265305.0,76807817.0,0.0,639895281.0,156526105.0,43072558.0,20759933.0,21862103.0,5122641.0,13915412.0,3699771.0,3039682.0,116333266.0
2019-07-12,2436390183.0,0.0,1362609703.0,34951284.0,76556736.0,0.0,654088966.0,158543981.0,44546369.0,21143648.0,21797095.0,5138839.0,14356156.0,3531093.0,3142939.0,116760634.0
2019-07-19,2419918231.0,0.0,1361357135.0,34941061.0,75884909.0,0.0,641908611.0,156547617.0,44109068.0,21277030.0,21825207.0,5181479.0,14200750.0,3527529.0,3118991.0,116880987.0
2019-07-26,2424218503.0,0.0,1370752445.0,34928226.0,75362432.0,0.0,638469730.0,156737197.0,44465502.0,21193738.0,21494309.0,5327508.0,14323960.0,2590424.0,3076837.0,117238862.0
2019-08-02,2407749641.0,0.0,1369199678.0,34975053.0,75134093.0,0.0,626123138.0,153580705.0,44065675.0,20958469.0,20937379.0,5086606.0,14194120.0,5230248.0,2872099.0,119327108.0
2019-08-09,2400879800.0,0.0,1371387189.0,34781983.0,74740389.0,0.0,619063529.0,152278820.0,43990896.0,21826048.0,21311310.0,5116180.0,13773445.0,4465162.0,3332999.0,119401732.0
2019-08-16,2407119440.0,0.0,1372360090.0,34752012.0,73912923.0,0.0,624566985.0,152058730.0,44290319.0,21291511.0,21401819.0,5054713.0,13811559.0,5261759.0,3315710.0,120258268.0
2019-08-23,2429759165.0,0.0,1365899699.0,34758307.0,73755324.0,0.0,644865661.0,156877758.0,45946100.0,22312171.0,22451639.0,5040463.0,14524208.0,3412115.0,3483879.0,121885055.0
2019-08-30,2447586876.0,0.0,1372856161.0,34741654.0,74592217.0,0.0,652010070.0,158722578.0,45005217.0,23351391.0,22667826.0,5129939.0,14626708.0,3652966.0,3665384.0,123574769.0
2019-09-06,2430593900.0,0.0,1375797334.0,34854655.0,74308577.0,0.0,637477800.0,155148168.0,45935114.0,22821223.0,22087847.0,4984672.0,14238595.0,3625016.0,3368769.0,123686683.0
2019-09-13,2434616781.0,0.0,1381339665.0,34541842.0,74234993.0,0.0,634894420.0,155327994.0,46124339.0,23303967.0,21860788.0,4993622.0,14212662.0,4787134.0,3431325.0,124339776.0
2019-09-20,2445501446.0,0.0,1387393895.0,34638849.0,74200374.0,0.0,637450640.0,156472307.0,45529996.0,25050645.0,21789756.0,5411109.0,14243703.0,3897424.0,3675490.0,126056475.0
2019-09-27,2447373465.0,0.0,1404884903.0,34811404.0,74477390.0,0.0,620394665.0,154277486.0,44620358.0,27685583.0,21516521.0,6032495.0,14016577.0,5045515.0,3933547.0,127082696.0
2019-10-04,2448462783.0,0.0,1404578521.0,34862162.0,74716006.0,0.0,620206042.0,155859348.0,43675346.0,27899798.0,21672141.0,5603539.0,14240280.0,5519713.0,3617343.0,130188332.0
2019-10-11,2478693229.0,0.0,1409708071.0,34475153.0,75344410.0,0.0,637848109.0,158831485.0,45429938.0,28963679.0,21711647.0,5479773.0,14586985.0,5590499.0,3774731.0,134209588.0
2019-10-18,2473748172.0,0.0,1411040799.0,34632751.0,75988934.0,0.0,632933007.0,158064007.0,45859935.0,29299402.0,21605017.0,5337053.0,14341867.0,5443252.0,3200532.0,136589615.0
2019-10-25,2473115968.0,0.0,1417771431.0,34676964.0,75718647.0,0.0,626597338.0,157656649.0,45564851.0,29709584.0,20160680.0,5293465.0,14324966.0,6799635.0,2844003.0,137465977.0
2019-11-01,2467201954.0,0.0,1421392725.0,34854823.0,76303565.0,0.0,618721056.0,156243522.0,44764721.0,29392789.0,19804355.0,5332499.0,14302773.0,7623510.0,2643168.0,138690390.0
2019-11-08,2470825490.0,0.0,1426886819.0,34729602.0,76733712.0,0.0,616626606.0,155388571.0,47176837.0,30846686.0,19459162.0,5184536.0,14195885.0,5636400.0,2267769.0,139440536.0
2019-11-15,2487269026.0,0.0,1440928923.0,34774747.0,77193095.0,0.0,615271047.0,155742056.0,48124111.0,32455117.0,19030708.0,5136973.0,14150648.0,6324280.0,1963439.0,139963228.0
2019-11-22,2481876409.0,0.0,1441086093.0,34734614.0,77143990.0,0.0,608720638.0,155605609.0,48369595.0,32917436.0,19583239.0,5181853.0,14039632.0,6680515.0,1685769.0,140558207.0
2019-11-29,2501534597.0,0.0,1456086433.0,34718938.0,77946563.0,0.0,610187435.0,155637705.0,49006282.0,33374612.0,20121795.0,5338003.0,14158747.0,6524345.0,1763459.0,142932175.0
2019-12-06,2507897724.0,0.0,1459526532.0,34896380.0,78095244.0,0.0,611904790.0,155437621.0,50442569.0,32920474.0,20494869.0,5357897.0,13987343.0,6628245.0,1991577.0,143609695.0
2019-12-13,2523028643.0,0.0,1464877764.0,34759236.0,78896147.0,0.0,617386057.0,156594984.0,51237477.0,31143863.0,21099420.0,5446462.0,14155812.0,8161016.0,2647184.0,144312455.0
2019-12-20,2542706791.0,0.0,1463664720.0,34817368.0,80744351.0,0.0,632366818.0,159236187.0,52109169.0,29916125.0,21350331.0,5497659.0,14469001.0,7543815.0,2331716.0,146429696.0
2019-12-27,2564868622.0,0.0,1478258470.0,35600110.0,81473600.0,0.0,636198235.0,159612173.0,51339497.0,31121619.0,20887691.0,6118231.0,14666097.0,8103980.0,2646547.0,148018912.0
2020-01-03,2562176144.0,0.0,1474914925.0,35577362.0,81425308.0,0.0,634736994.0,160534298.0,52096162.0,30111700.0,21517735.0,5768475.0,14776744.0,7921564.0,3044152.0,151466481.0
2020-01-10,2552662302.0,0.0,1486426011.0,35259701.0,82114438.0,0.0,621822617.0,156533322.0,51643680.0,30843623.0,20522016.0,5733234.0,14428882.0,7176560.0,1862950.0,149329867.0
2020-01-17,2560827013.0,0.0,1491320545.0,35544369.0,81935365.0,0.0,623497527.0,155080438.0,51581195.0,29828462.0,20548385.0,6017140.0,14326944.0,9640094.0,2600504.0,149495829.0
2020-01-24,2572741710.0,0.0,1499482187.0,35584546.0,82389588.0,0.0,626293681.0,155036114.0,52192618.0,29399839.0,20533602.0,5928973.0,14429174.0,10007561.0,2418356.0,150199762.0
2020-01-31,2595585732.0,0.0,1516686094.0,35686591.0,84286504.0,0.0,628255923.0,155890212.0,51561850.0,31067173.0,20755776.0,6170000.0,14648933.0,8068161.0,2912934.0,151264946.0
2020-02-07,2602096285.0,0.0,1526015641.0,35515584.0,85422760.0,0.0,626852715.0,154821263.0,52818258.0,30901472.0,19852043.0,6472685.0,14474803.0,6333048.0,3013806.0,151407018.0
2020-02-14,2617000530.0,0.0,1541496233.0,35282300.0,87033115.0,0.0,625603848.0,153472628.0,53370717.0,31240350.0,19854617.0,6473338.0,14534258.0,6280813.0,2446594.0,151602761.0
2020-02-21,2627969087.0,0.0,1548014398.0,35495214.0,88112566.0,0.0,627830203.0,152971780.0,53926143.0,31286935.0,19895586.0,6558063.0,14450943.0,6362358.0,2271996.0,151878860.0
2020-02-28,2671319794.0,0.0,1565941565.0,35995835.0,90458171.0,0.0,644376252.0,157062560.0,55177135.0,33377572.0,20623825.0,6640411.0,14493387.0,4133942.0,2503399.0,151895001.0
2020-03-06,2672260904.0,0.0,1575249099.0,36078089.0,91668623.0,0.0,637423196.0,155236747.0,56316908.0,31877330.0,21187402.0,6453614.0,14442671.0,2888516.0,2518056.0,151652484.0
2020-03-13,2708516560.0,0.0,1586841606.0,35982233.0,93502485.0,0.0,653736186.0,158482757.0,57357135.0,31513798.0,21794890.0,6211866.0,14971572.0,2798162.0,3392724.0,152065636.0
2020-03-20,2749744247.0,0.0,1607444051.0,36000516.0,96074074.0,0.0,668234999.0,160348218.0,59026753.0,31882525.0,21861377.0,6266607.0,14932734.0,1345064.0,4064184.0,152888871.0
2020-03-27,2768395332.0,0.0,1618022437.0,35956799.0,97325007.0,0.0,669033385.0,163240943.0,59439636.0,32435883.0,22336960.0,6375966.0,14874718.0,3184868.0,3633419.0,151746562.0
2020-04-03,2807290412.0,0.0,1623850591.0,35535331.0,97447375.0,0.0,689908957.0,170699516.0,60816094.0,31895179.0,22698002.0,6511943.0,15080699.0,4753820.0,3977209.0,150895971.0
2020-04-10,2833365382.0,0.0,1640355827.0,35937903.0,98672396.0,0.0,693948480.0,173812426.0,61173922.0,32602413.0,22803191.0,6178996.0,15198000.0,4489876.0,4100538.0,150852608.0
2020-04-17,2899082661.0,0.0,1671797337.0,36678607.0,100143711.0,0.0,714022102.0,181114760.0,63088928.0,32354582.0,23025678.0,6221103.0,15736490.0,4716581.0,4479657.0,151089377.0
2020-04-24,2954654689.0,0.0,1722044596.0,36794257.0,101690527.0,0.0,714307179.0,182058276.0,63367844.0,32170586.0,23464825.0,6180439.0,15671723.0,6694461.0,4478347.0,150854311.0
2020-05-01,2998580516.0,0.0,1761335987.0,36954623.0,105028168.0,0.0,715334531.0,184990768.0,63734236.0,32420787.0,23399178.0,6174944.0,15856001.0,4653157.0,3061373.0,150800031.0
2020-05-08,3047472697.0,0.0,1782388885.0,37072357.0,108463426.0,0.0,729200615.0,188725391.0,64811964.0,32447139.0,26814337.0,6137026.0,16229793.0,7007161.0,3054806.0,150781084.0
2020-05-15,3036170973.0,0.0,1803295564.0,36792852.0,111412090.0,0.0,706384881.0,183359330.0,62629258.0,32822099.0,25396967.0,6103790.0,15642774.0,6461014.0,2734985.0,150137856.0
2020-05-22,3028738129.0,0.0,1812268476.0,37242502.0,112357068.0,0.0,694956517.0,181711530.0,61614362.0,32350270.0,26153402.0,6040968.0,15215559.0,3124219.0,3284592.0,149783768.0
2020-05-29,3052801812.0,0.0,1823114914.0,37783167.0,113094845.0,0.0,701434096.0,184697614.0,61936620.0,32338771.0,26864335.0,5952203.0,15392058.0,4856927.0,2455208.0,149927380.0
2020-06-05,3067306917.0,0.0,1833714636.0,38268473.0,115503393.0,0.0,702255735.0,186439575.0,61589797.0,33014101.0,26329504.0,5799898.0,15375216.0,3615769.0,2645949.0,149746192.0
2020-06-12,3097535724.0,0.0,1853554658.0,38590855.0,117862061.0,0.0,707208881.0,188493954.0,61936384.0,32972224.0,26862418.0,5730808.0,15432301.0,3821933.0,2005790.0,149586646.0
2020-06-19,3114677339.0,0.0,1867775964.0,39465315.0,121073657.0,0.0,704454703.0,188370525.0,61362223.0,35402618.0,26925066.0,5601109.0,15349696.0,3903776.0,1992439.0,149517241.0
2020-06-26,3141042957.0,0.0,1892924771.0,40433411.0,123223398.0,0.0,700755833.0,187804603.0,60789977.0,36846846.0,26655015.0,6214588.0,15393694.0,4107410.0,2922265.0,148525220.0
2020-07-03,3150704032.0,0.0,1911773552.0,40754957.0,125535962.0,0.0,693320558.0,186576884.0,59733808.0,34354334.0,26803812.0,5826044.0,15541718.0,3337401.0,3120006.0,149734678.0
2020-07-10,3175933105.0,0.0,1931002138.0,41154701.0,127587776.0,0.0,692320741.0,185606261.0,60239728.0,34634315.0,27553593.0,5493790.0,15590247.0,6915942.0,3658027.0,149675391.0
2020-07-17,3192770911.0,0.0,1946774876.0,41221992.0,129318030.0,0.0,693153346.0,184654457.0,60198614.0,35032637.0,28084528.0,5483929.0,15694866.0,7070188.0,3109227.0,149670388.0
2020-07-24,3218613551.0,0.0,1966693782.0,41754487.0,131818815.0,0.0,697043640.0,184862240.0,60551032.0,34964589.0,27471882.0,5432527.0,15789650.0,6915045.0,2452407.0,150152945.0
2020-07-31,3264349098.0,0.0,1989485491.0,42321535.0,134061759.0,0.0,712767310.0,186395690.0,61810091.0,36419305.0,28505286.0,5515414.0,16110042.0,3556237.0,3503346.0,150538633.0
2020-08-07,3318260113.0,0.0,1998962187.0,42902750.0,137665130.0,0.0,739940149.0,194647442.0,64566864.0,35622518.0,30156709.0,5440461.0,16775071.0,3539397.0,2559881.0,150167530.0
2020-08-14,3346657906.0,0.0,2009534872.0,42909498.0,140107774.0,0.0,754195338.0,194681777.0,65434123.0,35362942.0,31111732.0,5628108.0,16848574.0,2063364.0,2711649.0,149547553.0
2020-08-21,3336931503.0,0.0,2012718692.0,43157658.0,141434680.0,0.0,746201772.0,190707376.0,64993718.0,35453656.0,30032411.0,5912420.0,16585896.0,1519138.0,2721340.0,149523824.0
2020-08-28,3359054242.0,0.0,2025986399.0,43505173.0,142351178.0,0.0,748693647.0,194134347.0,65020126.0,35494388.0,31221789.0,6100567.0,16729828.0,1564026.0,2684379.0,149834095.0
2020-09-04,3374058648.0,0.0,2030797914.0,43904700.0,143117859.0,0.0,755203609.0,193879303.0,66024872.0,35661688.0,30784860.0,6490809.0,16781319.0,1444869.0,3211193.0,150072374.0
2020-09-11,3390837009.0,0.0,2035577745.0,43818181.0,143382003.0,0.0,763093581.0,194423568.0,66566469.0,36458661.0,30904981.0,6553615.0,16714893.0,3017080.0,3391476.0,149821807.0
2020-09-18,3402564980.0,0.0,2036039247.0,43967627.0,143625048.0,0.0,770950993.0,195640033.0,67034668.0,36670521.0,31631333.0,6944308.0,16683745.0,2191668.0,3743283.0,149892439.0
2020-09-25,3406806054.0,0.0,2040901322.0,44275633.0,144397555.0,0.0,770749737.0,193771962.0,66990442.0,37356873.0,31368063.0,6948966.0,16442274.0,2459692.0,3376510.0,149867352.0
2020-10-02,3428785142.0,0.0,2042992829.0,44542978.0,144838921.0,0.0,779603465.0,199582110.0,67774392.0,38284313.0,32495404.0,6876697.0,16828730.0,2460198.0,3113414.0,149542260.0
2020-10-09,3455486826.0,0.0,2044583987.0,44482425.0,144731675.0,0.0,797189635.0,204765099.0,68791228.0,38371573.0,32862029.0,6944531.0,17270496.0,2210759.0,3117530.0,150456447.0
2020-10-16,3454336479.0,0.0,2048079728.0,44814849.0,145356919.0,0.0,794443522.0,203768725.0,68596306.0,38374960.0,31271045.0,7040498.0,17086488.0,2185139.0,3146741.0,150750536.0
2020-10-23,3472301466.0,0.0,2054381095.0,45220039.0,146599032.0,0.0,813005495.0,205918792.0,68824290.0,38368430.0,32667662.0,7186195.0,17181246.0,2096905.0,3453121.0,150338615.0
2020-10-30,3532144817.0,0.0,2064276052.0,45444730.0,146941140.0,0.0,846328070.0,213588839.0,71281338.0,39010731.0,34635831.0,7263419.0,17677917.0,2878778.0,4046679.0,150905218.0
2020-11-06,3568207079.0,0.0,2065303824.0,45872670.0,148385448.0,0.0,870659351.0,218019951.0,73276592.0,38948901.0,35212811.0,7171273.0,17978985.0,2660864.0,4751734.0,151400773.0
2020-11-13,3459998961.0,0.0,2081283483.0,45846775.0,149596275.0,0.0,782987330.0,196092652.0,66756902.0,38997083.0,31054976.0,7158505.0,16317513.0,3069200.0,4442574.0,149391912.0
2020-11-20,3463484381.0,0.0,2086266545.0,46918455.0,149986031.0,0.0,777297655.0,194884031.0,66125768.0,39441933.0,31894734.0,7356077.0,16235326.0,4782693.0,4565166.0,149232078.0
2020-11-27,3506541172.0,0.0,2096973892.0,47254138.0,150056106.0,0.0,801601502.0,199887386.0,68178724.0,38863665.0,34057289.0,7490811.0,16771790.0,2074881.0,4760179.0,149650488.0
2020-12-04,3511541700.0,0.0,2095065502.0,47369486.0,149536291.0,0.0,803448239.0,203071255.0,68605289.0,38685776.0,34453138.0,7537881.0,17026675.0,2859817.0,5037188.0,150181032.0
2020-12-11,3518496024.0,0.0,2096841004.0,47379770.0,148802617.0,0.0,806414881.0,206608359.0,68356013.0,39461613.0,34190034.0,7417056.0,17134730.0,2026109.0,4501815.0,150057416.0
2020-12-18,3496372478.0,0.0,2093281864.0,47420369.0,148174089.0,0.0,791647322.0,202930490.0,67161704.0,40521600.0,33425380.0,7848755.0,16793956.0,4265353.0,4413893.0,149887546.0
2020-12-25,3483467961.0,0.0,2097933904.0,47093115.0,148261777.0,0.0,775144205.0,199705123.0,66221494.0,43751236.0,32860296.0,7639109.0,16236218.0,5946200.0,4550139.0,148928879.0
2021-01-01,3470055835.0,0.0,2107185654.0,47371280.0,147823233.0,0.0,756672562.0,196617195.0,64415836.0,46094543.0,31896255.0,8045317.0,15822447.0,4348830.0,4296671.0,149633720.0
2021-01-08,3436801381.0,0.0,2095577511.0,47274167.0,146645258.0,0.0,745565857.0,195483097.0,63920621.0,43488995.0,31420597.0,7296462.0,15773067.0,1659354.0,4002190.0,150226137.0
2021-01-15,3444534793.0,0.0,2095747020.0,47271846.0,146093941.0,0.0,752047050.0,195619625.0,65358140.0,43166138.0,31227079.0,7369521.0,15547366.0,2036084.0,4264798.0,150534093.0
2021-01-22,3442215943.0,0.0,2093666953.0,47551246.0,145282523.0,0.0,748600883.0,198076363.0,65668933.0,42841036.0,31686740.0,7306202.0,16357465.0,1543585.0,5023526.0,150281681.0
2021-01-29,3445966108.0,0.0,2104029353.0,47673953.0,145406989.0,0.0,740494265.0,197792517.0,65932696.0,44413966.0,31133112.0,7245447.0,16862389.0,1657018.0,4815558.0,150282055.0
2021-02-05,3400014841.0,0.0,2104812700.0,47857083.0,144390943.0,0.0,708437466.0,191680932.0,64021246.0,43905558.0,29600669.0,6775226.0,16329059.0,1510682.0,3943099.0,149292330.0
2021-02-12,3411443411.0,0.0,2114145534.0,47485089.0,144571453.0,0.0,706934797.0,193261246.0,64943494.0,44256935.0,29563387.0,6692993.0,16394684.0,2320804.0,4099459.0,149615177.0
2021-02-19,3407568699.0,0.0,2117065886.0,47783024.0,144257068.0,0.0,700244070.0,193902571.0,64605497.0,44970634.0,28925600.0,6688566.0,16453426.0,1860698.0,4276614.0,149362121.0
2021-02-26,3485653885.0,0.0,2130409728.0,47066223.0,144822575.0,0.0,740965062.0,207738355.0,69416446.0,44585072.0,30452689.0,6722133.0,17478254.0,2001587.0,5193552.0,149947724.0
2021-03-05,3503669091.0,0.0,2133199533.0,47111007.0,144096242.0,0.0,751827470.0,211114379.0,70767724.0,44557214.0,30714269.0,6543785.0,17694870.0,1863099.0,5192391.0,149706833.0
2021-03-12,3524276877.0,0.0,2145805688.0,46947038.0,144558582.0,0.0,756610673.0,213044777.0,71722986.0,44525717.0,30648798.0,6660844.0,17665714.0,1634135.0,5023102.0,148695890.0
2021-03-19,3493460741.0,0.0,2152356916.0,46799478.0,145476832.0,0.0,726688998.0,207613246.0,70273164.0,44724971.0,29796628.0,6741749.0,17132063.0,2851971.0,4210167.0,147256439.0
2021-03-26,3605919171.0,0.0,2159826105.0,46734697.0,146090436.0,0.0,797037237.0,225091227.0,77583238.0,46202314.0,32521388.0,6853551.0,18262652.0,2683113.0,4644651.0,149274140.0
2021-04-02,3628181929.0,0.0,2168756962.0,46805533.0,146479269.0,0.0,805076080.0,227255674.0,79109024.0,46650073.0,33078137.0,7027351.0,18518725.0,1809196.0,4598817.0,148266721.0
2021-04-09,3647181177.0,0.0,2170649552.0,46222922.0,145793379.0,0.0,815834082.0,232625714.0,80391568.0,47123444.0,33148826.0,6991055.0,18622818.0,1678628.0,4712165.0,148278579.0
2021-04-16,3640466135.0,0.0,2171610697.0,46021113.0,145426260.0,0.0,809878846.0,231133140.0,80147414.0,47651346.0,32901000.0,7146510.0,18341900.0,1975288.0,5259361.0,148062161.0
2021-04-23,3672014711.0,0.0,2168260108.0,46123356.0,145595269.0,0.0,833238012.0,237703737.0,83296833.0,47323991.0,32982796.0,7090144.0,18980085.0,1799921.0,5265251.0,148094856.0
2021-04-30,3687597976.0,0.0,2181751359.0,46117762.0,146596745.0,0.0,833209264.0,236520181.0,83865789.0,47974142.0,33922070.0,7079199.0,18831347.0,1735958.0,5650827.0,147442498.0
2021-05-07,3674951174.0,0.0,2169055003.0,45261843.0,145497634.0,0.0,832659354.0,238196836.0,84791470.0,47235851.0,33264999.0,7003253.0,18443601.0,1888248.0,5970677.0,147456790.0
2021-05-14,3665760674.0,0.0,2157781537.0,44973996.0,144071692.0,0.0,838205454.0,237919902.0,85737432.0,46405153.0,31053258.0,6962227.0,19243703.0,1937593.0,5757535.0,147514684.0
2021-05-21,3677972212.0,0.0,2159782341.0,44784671.0,143491780.0,0.0,846137323.0,239622077.0,86791049.0,46174599.0,29613629.0,7081746.0,19941891.0,2616522.0,6028814.0,147925768.0
2021-05-28,3715784766.0,0.0,2179595487.0,44644759.0,144358751.0,0.0,854546159.0,244797088.0,88709160.0,46634269.0,31785255.0,6938821.0,20325240.0,1516051.0,4986128.0,148267134.0
2021-06-04,3745239709.0,0.0,2189369833.0,44527311.0,144350515.0,0.0,864955986.0,249233272.0,90673191.0,47163391.0,33550980.0,6872582.0,20561861.0,1516542.0,4905638.0,147959377.0
2021-06-11,3716245298.0,0.0,2203256689.0,43841719.0,144897980.0,0.0,837179833.0,238158244.0,88583105.0,47827926.0,33343558.0,7005589.0,19761060.0,1451688.0,4766026.0,147431072.0
2021-06-18,3751674378.0,0.0,2204870849.0,43698125.0,144393759.0,0.0,858467353.0,244018069.0,91043496.0,48562011.0,34287842.0,7344752.0,20513850.0,2399465.0,4993424.0,147906527.0
2021-06-25,3768865877.0,0.0,2214490023.0,43869590.0,144332747.0,0.0,862146806.0,245527445.0,91295452.0,48747837.0,34990765.0,7624523.0,20595732.0,3094376.0,4726433.0,148243856.0
2021-07-02,3773019889.0,0.0,2230379324.0,43120091.0,145288587.0,0.0,851741539.0,245260363.0,90927045.0,49868279.0,34728627.0,7918408.0,20232611.0,2115639.0,4451611.0,148357627.0
2021-07-09,3779089380.0,0.0,2238103498.0,42815362.0,145695291.0,0.0,851156839.0,245084099.0,91673948.0,49114114.0,35156792.0,7888230.0,20278781.0,1337868.0,4208714.0,148484951.0
2021-07-16,3757186595.0,0.0,2244923001.0,42077117.0,146168124.0,0.0,834974322.0,238765822.0,90359361.0,49733431.0,30420882.0,7966322.0,19763538.0,2007638.0,4411696.0,148409222.0
