tarih,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2009-01-16,21.42,,22.58,18.92,22.17,21.79,15.47,,,,,yok,,,,False,,5.950000000000001,,,,,,,,,,
2009-01-23,20.69,,21.09,18.23,21.11,20.49,14.08,,,,,yok,,,,False,,6.610000000000001,,,,,,,,,,
2009-01-30,21.36,,20.78,17.6,20.53,19.98,13.7,,,,,yok,,,,False,,7.66,,,,,,,,,,
2009-02-06,20.49,,20.84,18.36,21.36,20.27,13.6,,,,,yok,,,,False,,6.889999999999999,,,,,,,,,,
2009-02-13,19.86,,22.02,18.21,21.29,20.87,13.44,,,,,yok,,,,False,,6.42,,,,,,,,,,
2009-02-20,18.54,,21.52,18.24,20.45,20.52,12.88,,,,,yok,,,,False,,5.659999999999998,,,,,,,,,,
2009-02-27,17.75,,21.51,18.03,20.41,20.49,12.2,,,,,yok,,,,False,,5.550000000000001,,,,,,,,,,
2009-03-06,19.02,,22.66,18.23,20.27,21.17,12.29,,,,,yok,,,,False,,6.73,,,,,,,,,,
2009-03-13,18.74,,22.37,18.44,20.74,21.02,12.1,,,,,yok,,,,False,,6.639999999999999,,,,,,,,,,
2009-03-20,18.12,,22.03,18.39,20.09,20.8,11.98,,,,,yok,,,,False,,6.140000000000001,,,,,,,,,,
2009-03-27,16.81,,20.14,18.03,19.18,19.54,11.63,,,,,yok,,,,False,,5.179999999999998,,,,,,,,,,
2009-04-03,16.77,,18.57,17.47,18.66,18.28,11.99,,,,,yok,,,,False,,4.779999999999999,,,,,,,,,,
2009-04-10,16.23,,18.85,17.4,18.72,18.45,11.89,,,,,yok,,,,False,,4.34,,,,,,,,,,
2009-04-17,14.98,,19.22,17.08,18.77,18.59,11.7,,,,,yok,,,,False,,3.280000000000001,,,,,,,,,,
2009-04-24,14.98,,19.41,17.09,18.36,18.73,11.36,,,,,yok,,,,False,,3.620000000000001,,,,,,,,,,
2009-05-01,13.84,,19.18,16.98,18.47,18.52,11.38,,,,,yok,,,,False,,2.459999999999999,,,,,,,,,,
2009-05-08,14.08,,20.3,16.79,18.48,19.08,11.53,,,,,yok,,,,False,,2.5500000000000007,,,,,,,,,,
2009-05-15,14.21,,20.48,16.79,18.3,19.15,11.34,,,,,yok,,,,False,,2.870000000000001,,,,,,,,,,
2009-05-22,14.38,,20.43,16.69,18.43,19.15,11.19,,,,,yok,,,,False,,3.1900000000000013,,,,,,,,,,
2009-05-29,13.87,,19.69,16.55,17.97,18.7,11.19,,,,,yok,,,,False,,2.6799999999999997,,,,,,,,,,
2009-06-05,13.65,,20.55,16.42,18.22,19.08,11.2,,,,,yok,,,,False,,2.450000000000001,,,,,,,,,,
2009-06-12,13.28,,20.52,16.35,17.88,18.94,11.46,,,,,yok,,,,False,,1.8199999999999985,,,,,,,,,,
2009-06-19,13.01,,20.28,16.29,18.23,18.9,11.29,,,,,yok,,,,False,,1.7200000000000006,,,,,,,,,,
2009-06-26,12.93,,20.13,16.26,18.64,18.76,11.42,,,,,yok,,,,False,,1.5099999999999998,,,,,,,,,,
2009-07-03,13.75,,19.92,16.19,18.16,18.63,11.64,,,,,yok,,,,False,,2.1099999999999994,,,,,,,,,,
2009-07-10,13.0,,19.95,16.08,18.54,18.73,11.23,,,,,yok,,,,False,,1.7699999999999996,,,,,,,,,,
2009-07-17,13.03,,19.68,15.99,18.46,18.61,11.04,,,,,yok,,,,False,,1.9900000000000002,,,,,,,,,,
2009-07-24,13.12,,19.66,15.69,18.25,18.5,10.65,,,,,yok,,,,False,,2.469999999999999,,,,,,,,,,
2009-07-31,12.88,,19.47,15.69,17.71,18.36,10.58,,,,,yok,,,,False,,2.3000000000000007,,,,,,,,,,
2009-08-07,12.93,,19.24,15.61,17.6,18.15,10.37,,,,,yok,,,,False,,2.5600000000000005,,,,,,,,,,
2009-08-14,12.28,,18.82,15.24,16.95,17.71,10.13,,,,,yok,,,,False,,2.1499999999999986,,,,,,,,,,
2009-08-21,11.91,,18.97,14.78,16.8,17.71,9.94,,,,,yok,,,,False,,1.9700000000000006,,,,,,,,,,
2009-08-28,11.28,,17.24,13.75,16.22,16.2,9.42,,,,,yok,,,,False,,1.8599999999999994,,,,,,,,,,
2009-09-04,11.4,,16.74,13.11,15.96,15.25,9.41,,,,,yok,,,,False,,1.9900000000000002,,,,,,,,,,
2009-09-11,10.89,,16.57,12.96,15.97,14.73,9.3,,,,,yok,,,,False,,1.5899999999999999,,,,,,,,,,
2009-09-18,10.84,,16.27,12.96,15.56,14.47,9.15,,,,,yok,,,,False,,1.6899999999999995,,,,,,,,,,
2009-09-25,11.13,,16.21,12.94,15.17,14.45,8.81,,,,,yok,,,,False,,2.3200000000000003,,,,,,,,,,
2009-10-02,11.22,,16.52,12.93,14.9,14.6,9.04,,,,,yok,,,,False,,2.1800000000000015,,,,,,,,,,
2009-10-09,10.37,,17.17,12.85,15.31,14.7,8.71,,,,,yok,,,,False,,1.6599999999999984,,,,,,,,,,
2009-10-16,10.37,,17.25,12.71,15.31,14.63,8.45,,,,,yok,,,,False,,1.92,,,,,,,,,,
2009-10-23,10.04,,17.48,12.42,15.06,14.75,8.08,,,,,yok,,,,False,,1.959999999999999,,,,,,,,,,
2009-10-30,10.7,,16.75,12.29,14.53,14.42,8.01,,,,,yok,,,,False,,2.6899999999999995,,,,,,,,,,
2009-11-06,9.92,,16.36,12.21,14.36,14.19,8.13,,,,,yok,,,,False,,1.7899999999999991,,,,,,,,,,
2009-11-13,9.61,,15.06,12.06,14.39,13.59,8.09,,,,,yok,,,,False,,1.5199999999999996,,,,,,,,,,
2009-11-20,9.76,,14.34,12.1,13.71,13.4,8.12,,,,,yok,,,,False,,1.6400000000000006,,,,,,,,,,
2009-11-27,9.81,,14.26,12.09,13.8,13.49,7.98,,,,,yok,,,,False,,1.83,,,,,,,,,,
2009-12-04,10.12,,14.83,12.24,13.7,13.76,8.15,,,,,yok,,,,False,,1.9699999999999989,,,,,,,,,,
2009-12-11,9.62,,14.94,12.3,13.19,13.77,8.26,,,,,yok,,,,False,,1.3599999999999994,,,,,,,,,,
2009-12-18,9.08,,15.31,12.23,12.96,13.86,8.45,,,,,yok,,,,False,,0.6300000000000008,,,,,,,,,,
2009-12-25,9.06,,15.19,12.21,12.68,13.92,8.68,,,,,yok,,,,False,,0.3800000000000008,,,,,,,,,,
2010-01-01,9.24,,14.89,12.06,12.36,13.68,8.75,,,,,yok,,,,False,,0.4900000000000002,,,,,,,,,,
2010-01-08,9.14,,15.13,12.24,12.88,13.86,8.39,,,,,yok,,,,False,,0.75,,,,,,,,,,
2010-01-15,9.23,,15.09,12.16,13.73,13.82,7.94,,,,,yok,,,,False,,1.29,,,,,,,,,,
2010-01-22,9.17,,14.78,12.23,13.63,13.84,7.82,,,,,yok,,,,False,,1.3499999999999996,,,,,,,,,,
2010-01-29,9.53,,14.89,11.96,13.31,13.76,7.98,,,,,yok,,,,False,,1.549999999999999,,,,,,,,,,
2010-02-05,8.75,,14.72,12.04,13.63,13.67,7.93,,,,,yok,,,,False,,0.8200000000000003,,,,,,,,,,
2010-02-12,9.05,,14.53,12.02,13.36,13.61,7.97,,,,,yok,,,,False,,1.080000000000001,,,,,,,,,,
2010-02-19,8.61,,14.27,11.97,13.22,13.44,7.93,,,,,yok,,,,False,,0.6799999999999997,,,,,,,,,,
2010-02-26,8.92,,14.23,11.87,12.88,13.36,7.95,,,,,yok,,,,False,,0.9699999999999998,,,,,,,,,,
2010-03-05,8.58,,14.87,11.75,12.99,13.65,8.05,,,,,yok,,,,False,,0.5299999999999994,,,,,,,,,,
2010-03-12,8.82,,14.78,11.85,12.92,13.72,8.18,,,,,yok,,,,False,,0.6400000000000006,,,,,,,,,,
2010-03-19,8.56,,14.52,11.78,12.74,13.58,8.27,,,,,yok,,,,False,,0.2900000000000009,,,,,,,,,,
2010-03-26,8.83,,14.04,11.63,12.26,13.1,8.18,,,,,yok,,,,False,,0.6500000000000004,,,,,,,,,,
2010-04-02,9.57,,13.99,11.49,11.98,12.96,8.4,,,,,yok,,,,False,,1.17,,,,,,,,,,
2010-04-09,9.06,,14.21,11.49,12.16,13.05,8.15,,,,,yok,,,,False,,0.9100000000000001,,,,,,,,,,
2010-04-16,9.54,,13.87,11.43,12.04,12.87,8.04,,,,,yok,,,,False,,1.5,,,,,,,,,,
2010-04-23,9.38,,14.13,11.57,12.05,13.18,8.02,,,,,yok,,,,False,,1.3600000000000012,,,,,,,,,,
2010-04-30,9.26,,13.86,11.52,11.83,12.96,8.15,,,,,yok,,,,False,,1.1099999999999994,,,,,,,,,,
2010-05-07,8.63,,14.15,11.32,11.31,13.0,8.31,,,,,yok,,,,False,,0.3200000000000003,,,,,,,,,,
2010-05-14,8.75,,14.22,11.44,12.02,13.11,8.41,,,,,yok,,,,False,,0.33999999999999986,,,,,,,,,,
2010-05-21,9.01,,14.22,11.65,11.89,13.25,8.45,,,,,yok,,,,False,,0.5600000000000005,,,,,,,,,,
2010-05-28,9.23,,14.19,11.61,11.74,13.25,8.49,,,,,yok,,,,False,,0.7400000000000002,,,,,,,,,,
2010-06-04,8.72,,14.2,11.5,11.7,13.13,8.64,,,,,yok,,,,False,,0.08000000000000007,,,,,,,,,,
2010-06-11,9.2,,14.07,11.32,11.88,13.03,8.57,,,,,yok,,,,False,,0.629999999999999,,,,,,,,,,
2010-06-18,9.08,,14.21,11.26,11.77,13.09,8.66,,,,,yok,,,,False,,0.41999999999999993,,,,,,,,,,
2010-06-25,9.5,,13.97,11.1,11.65,12.88,8.61,,,,,yok,,,,False,,0.8900000000000006,,,,,,,,,,
2010-07-02,9.42,,13.91,11.05,11.29,12.72,8.73,,,,,yok,,,,False,,0.6899999999999995,,,,,,,,,,
2010-07-09,9.07,,13.92,11.03,11.69,12.81,8.48,,,,,yok,,,,False,,0.5899999999999999,,,,,,,,,,
2010-07-16,8.97,,13.81,10.98,11.65,12.77,8.35,,,,,yok,,,,False,,0.620000000000001,,,,,,,,,,
2010-07-23,9.0,,13.79,10.93,11.36,12.72,8.25,,,,,yok,,,,False,,0.75,,,,,,,,,,
2010-07-30,8.85,,13.29,10.88,10.93,12.38,8.09,,,,,yok,,,,False,,0.7599999999999998,,,,,,,,,,
2010-08-06,8.84,,13.5,10.76,11.0,12.44,8.21,,,,,yok,,,,False,,0.629999999999999,,,,,,,,,,
2010-08-13,8.85,,13.4,10.81,10.95,12.33,8.18,,,,,yok,,,,False,,0.6699999999999999,,,,,,,,,,
2010-08-20,8.99,,12.64,10.74,10.81,11.87,8.22,,,,,yok,,,,False,,0.7699999999999996,,,,,,,,,,
2010-08-27,8.65,,12.51,10.7,10.72,11.79,8.13,,,,,yok,,,,False,,0.5199999999999996,,,,,,,,,,
2010-09-03,8.91,,12.43,10.64,10.63,11.78,8.15,,,,,yok,,,,False,,0.7599999999999998,,,,,,,,,,
2010-09-10,9.15,,12.37,10.65,10.86,11.76,7.95,,,,,yok,,,,False,,1.2000000000000002,,,,,,,,,,
2010-09-17,8.45,,12.46,10.62,10.92,11.79,8.28,,,,,yok,,,,False,,0.16999999999999993,,,,,,,,,,
2010-09-24,8.73,,12.53,10.66,10.74,11.8,8.14,,,,,yok,,,,False,,0.5899999999999999,,,,,,,,,,
2010-10-01,8.99,,12.39,10.47,10.63,11.54,8.31,,,,,yok,,,,False,,0.6799999999999997,,,,,,,,,,
2010-10-08,8.7,,12.33,10.44,10.8,11.52,7.97,,,,,yok,,,,False,,0.7299999999999995,,,,,,,,,,
2010-10-15,8.66,,12.45,10.33,10.7,11.49,7.93,,,,,yok,,,,False,,0.7300000000000004,,,,,,,,,,
2010-10-22,8.62,,12.32,10.11,10.46,11.32,7.83,,,,,yok,,,,False,,0.7899999999999991,,,,,,,,,,
2010-10-29,8.75,,12.5,10.24,10.42,11.52,7.87,,,,,yok,,,,False,,0.8799999999999999,,,,,,,,,,
2010-11-05,8.92,,12.34,10.06,10.43,11.37,7.98,,,,,yok,,,,False,,0.9399999999999995,,,,,,,,,,
2010-11-12,8.69,,12.27,9.93,10.38,11.18,8.03,,,,,yok,,,,False,,0.6600000000000001,,,,,,,,,,
2010-11-19,,,,,,,,,,,,yok,,,,False,,,,,,,,,,,,
2010-11-26,8.29,,12.24,9.83,9.96,11.19,8.21,,,,,yok,,,,False,,0.0799999999999983,,,,,,,,,,
2010-12-03,8.72,,12.12,9.79,9.39,11.0,8.03,,,,,yok,,,,False,,0.6900000000000013,,,,,,,,,,
2010-12-10,8.49,,12.05,9.75,10.1,10.99,8.04,,,,,yok,,,,False,,0.45000000000000107,,,,,,,,,,
2010-12-17,8.35,,11.98,9.61,9.86,10.86,7.98,,,,,yok,,,,False,,0.3699999999999992,,,,,,,,,,
2010-12-24,8.39,,11.91,9.55,9.64,10.83,7.69,,,,,yok,,,,False,,0.7000000000000002,,,,,,,,,,
2010-12-31,8.39,,11.79,9.53,9.36,10.58,7.92,,,,,yok,,,,False,,0.47000000000000064,,,,,,,,,,
2011-01-07,8.47,,11.91,9.53,10.01,10.88,7.45,,,,6.5,aynigun,1.5,9.0,8000.0,True,6.5,1.0200000000000005,,1.9700000000000006,,,,,,,,
2011-01-14,8.34,,12.01,9.51,10.42,10.92,7.34,,,,,aynigun,1.5,9.0,4000.0,False,6.5,1.0,,,,,,,,,,
2011-01-21,8.6,,11.89,9.41,10.43,10.88,7.18,,,,6.46,aynigun,1.5,9.0,12000.0,True,6.46,1.42,,2.1399999999999997,,,,,,,,
2011-01-28,8.25,,11.85,9.42,10.24,10.75,7.24,,,,6.25,aynigun,1.5,9.0,19000.0,True,6.25,1.0099999999999998,,2.0,,,,,,,,
2011-02-04,8.66,,11.85,9.54,10.44,10.83,7.39,,,,6.25,aynigun,1.5,9.0,16000.0,True,6.25,1.2700000000000005,,2.41,,,,,,,,
2011-02-11,8.38,,11.98,9.63,10.49,11.04,7.42,,,,6.25,aynigun,1.5,9.0,17000.0,True,6.25,0.9600000000000009,,2.130000000000001,,,,,,,,
2011-02-18,8.48,,11.96,9.69,10.48,11.08,7.43,,,,6.25,aynigun,1.5,9.0,24000.0,True,6.25,1.0500000000000007,,2.2300000000000004,,,,,,,,
2011-02-25,8.69,,11.96,9.68,10.36,11.11,7.4,,,,6.25,aynigun,1.5,9.0,29000.0,True,6.25,1.2899999999999991,,2.4399999999999995,,,,,,,,
2011-03-04,8.65,,11.95,9.66,10.41,11.07,7.51,,,,6.25,aynigun,1.5,9.0,29000.0,True,6.25,1.1400000000000006,,2.4000000000000004,,,,,,,,
2011-03-11,8.53,,12.04,9.74,10.59,11.14,7.58,,,,6.25,aynigun,1.5,9.0,32000.0,True,6.25,0.9499999999999993,,2.2799999999999994,,,,,,,,
2011-03-18,8.5,,11.97,9.76,10.54,11.19,7.7,,,,6.25,aynigun,1.5,9.0,32000.0,True,6.25,0.7999999999999998,,2.25,,,,,,,,
2011-03-25,8.92,,12.04,9.74,10.5,11.2,7.62,,,,6.25,aynigun,1.5,9.0,23000.0,True,6.25,1.2999999999999998,,2.67,,,,,,,,
2011-04-01,8.99,,12.05,9.86,10.49,11.25,7.79,,,,6.25,aynigun,1.5,9.0,23000.0,True,6.25,1.2000000000000002,,2.74,,,,,,,,
2011-04-08,9.16,,12.3,9.99,10.73,11.47,7.75,,,,6.62,aynigun,1.5,9.0,34189.0,True,6.62,1.4100000000000001,,2.54,,,,,,,,
2011-04-15,9.22,,12.32,10.24,10.82,11.6,7.84,,,,6.25,aynigun,1.5,9.0,42000.0,True,6.25,1.3800000000000008,,2.9700000000000006,,,,,,,,
2011-04-22,9.19,,12.33,10.32,10.75,11.67,7.93,,,,6.25,aynigun,1.5,9.0,45000.0,True,6.25,1.2599999999999998,,2.9399999999999995,,,,,,,,
2011-04-29,9.41,,12.28,10.33,10.67,11.65,7.91,,,,6.25,aynigun,1.5,9.0,46000.0,True,6.25,1.5,,3.16,,,,,,,,
2011-05-06,9.71,,12.49,10.35,10.85,11.75,8.06,,,,6.25,aynigun,1.5,9.0,48000.0,True,6.25,1.6500000000000004,,3.460000000000001,,,,,,,,
2011-05-13,9.61,,12.76,10.35,11.0,11.93,8.06,,,,6.25,aynigun,1.5,9.0,47000.0,True,6.25,1.549999999999999,,3.3599999999999994,,,,,,,,
2011-05-20,9.94,,12.79,10.29,10.97,11.96,8.15,,,,6.25,aynigun,1.5,9.0,48000.0,True,6.25,1.7899999999999991,,3.6899999999999995,,,,,,,,
2011-05-27,9.42,,12.85,10.4,10.98,12.09,8.1,,,,6.25,aynigun,1.5,9.0,51000.0,True,6.25,1.3200000000000003,,3.17,,,,,,,,
2011-06-03,9.89,,12.93,10.39,11.09,12.04,8.14,,,,6.25,aynigun,1.5,9.0,60000.0,True,6.25,1.75,,3.6400000000000006,,,,,,,,
2011-06-10,10.0,,13.1,10.67,11.4,12.27,8.27,,,,6.25,aynigun,1.5,9.0,58000.0,True,6.25,1.7300000000000004,,3.75,,,,,,,,
2011-06-17,10.15,,13.23,10.9,11.47,12.54,8.44,,,,6.25,aynigun,1.5,9.0,54000.0,True,6.25,1.7100000000000009,,3.9000000000000004,,,,,,,,
2011-06-24,10.62,,13.93,11.07,11.51,13.0,8.49,,,,6.25,aynigun,1.5,9.0,53000.0,True,6.25,2.129999999999999,,4.369999999999999,,,,,,,,
2011-07-01,10.98,,15.63,11.68,11.35,14.12,8.75,,,,6.25,aynigun,1.5,9.0,59000.0,True,6.25,2.2300000000000004,,4.73,,,,,,,,
2011-07-08,11.8,,16.46,11.88,12.6,14.79,8.63,,,,6.25,aynigun,1.5,9.0,60000.0,True,6.25,3.17,,5.550000000000001,,,,,,,,
2011-07-15,10.78,,16.63,12.22,12.8,15.17,8.7,,,,6.25,aynigun,1.5,9.0,59000.0,True,6.25,2.08,,4.529999999999999,,,,,,,,
2011-07-22,11.83,,16.73,12.28,12.9,15.27,8.73,,,,6.25,aynigun,1.5,9.0,58000.0,True,6.25,3.0999999999999996,,5.58,,,,,,,,
2011-07-29,11.79,,17.15,12.37,12.75,15.57,8.62,,,,6.25,aynigun,1.5,9.0,59000.0,True,6.25,3.17,,5.539999999999999,,,,,,,,
2011-08-05,11.89,,17.31,12.55,13.05,15.55,8.68,,,,6.12,aynigun,5.0,9.0,67000.0,True,6.12,3.210000000000001,,5.7700000000000005,,,,,,,,
2011-08-12,11.77,,17.31,12.67,12.82,15.74,8.46,,,,5.75,aynigun,5.0,9.0,59000.0,True,5.75,3.3099999999999987,,6.02,,,,,,,,
2011-08-19,11.84,,17.35,12.69,12.77,15.8,8.45,,,,5.75,aynigun,5.0,9.0,63000.0,True,5.75,3.3900000000000006,,6.09,,,,,,,,
2011-08-26,10.38,,17.41,12.72,12.63,15.88,8.37,,,,5.75,aynigun,5.0,9.0,73000.0,True,5.75,2.0100000000000016,,4.630000000000001,,,,,,,,
2011-09-02,11.27,,17.22,12.31,13.17,16.14,8.04,,,,5.75,aynigun,5.0,9.0,76000.0,True,5.75,3.2300000000000004,,5.52,,,,,,,,
2011-09-09,11.9,,17.36,12.58,13.05,16.09,8.23,,,,5.75,aynigun,5.0,9.0,68000.0,True,5.75,3.67,,6.15,,,,,,,,
2011-09-16,10.52,,17.19,12.63,13.02,15.83,8.19,,,,5.75,aynigun,5.0,9.0,66000.0,True,5.75,2.33,,4.77,,,,,,,,
2011-09-23,12.14,,17.34,12.54,12.93,15.84,8.12,,,,5.75,aynigun,5.0,9.0,69000.0,True,5.75,4.020000000000001,,6.390000000000001,,,,,,,,
2011-09-30,11.82,,17.18,12.48,12.75,15.57,8.25,,,,5.75,aynigun,5.0,9.0,69000.0,True,5.75,3.5700000000000003,,6.07,,,,,,,,
2011-10-07,12.12,,17.1,12.48,12.9,15.52,7.97,,,,5.75,aynigun,5.0,9.0,67000.0,True,5.75,4.1499999999999995,,6.369999999999999,,,,,,,,
2011-10-14,11.64,,17.12,12.42,12.89,15.42,8.14,,,,5.75,aynigun,5.0,9.0,62001.0,True,5.75,3.5,,5.890000000000001,,,,,,,,
2011-10-21,11.88,,17.07,12.39,12.87,15.48,8.21,,,,6.55,aynigun,5.0,12.5,67685.0,True,6.55,3.67,,5.330000000000001,,,,,,,,
2011-10-28,13.39,,17.72,12.49,13.21,15.44,8.34,,,,6.74,aynigun,5.0,12.5,70139.0,True,6.74,5.050000000000001,,6.65,,,,,,,,
2011-11-04,14.66,,19.04,13.4,13.85,16.91,8.57,,,,5.75,aynigun,5.0,12.5,64000.0,True,5.75,6.09,,8.91,,,,,,,,
2011-11-11,12.48,,19.06,14.1,14.56,17.69,8.36,,,,5.75,aynigun,5.0,12.5,47000.0,True,5.75,4.120000000000001,,6.73,,,,,,,,
2011-11-18,12.61,,19.01,14.42,13.23,17.66,8.9,,,,5.75,aynigun,5.0,12.5,41000.0,True,5.75,3.709999999999999,,6.859999999999999,,,,,,,,
2011-11-25,13.85,,19.23,14.63,12.05,17.6,8.95,,,,8.01,aynigun,5.0,12.5,40628.0,True,8.01,4.9,,5.84,,,,,,,,
2011-12-02,14.02,,19.55,14.48,11.39,17.65,9.15,,,,7.81,aynigun,5.0,12.5,43208.0,True,7.81,4.869999999999999,,6.21,,,,,,,,
2011-12-09,14.38,,19.76,14.52,11.96,17.84,9.27,,,,8.14,aynigun,5.0,12.5,46207.0,True,8.14,5.110000000000001,,6.24,,,,,,,,
2011-12-16,13.09,,19.5,14.48,12.47,17.67,9.5,,,,7.88,aynigun,5.0,12.5,42081.0,True,7.88,3.59,,5.21,,,,,,,,
2011-12-23,15.02,,19.9,14.43,12.42,17.88,10.02,,,,8.05,aynigun,5.0,12.5,41021.0,True,8.05,5.0,,6.969999999999999,,,,,,,,
2011-12-30,14.89,,19.78,14.35,11.85,17.1,10.6,,,,9.04,aynigun,5.0,12.5,39562.5,True,9.04,4.290000000000001,,5.850000000000001,,,,,,,,
2012-01-06,16.04,,20.12,14.4,13.9,18.06,9.96,,,,11.93,aynigun,5.0,12.5,42717.0,True,11.93,6.079999999999998,,4.109999999999999,,,,,,,,
2012-01-13,15.3,,20.14,14.5,15.48,18.34,10.07,,,,8.82,aynigun,5.0,12.5,44280.0,True,8.82,5.23,,6.48,,,,,,,,
2012-01-20,15.8,,19.79,14.52,15.51,18.22,10.05,,,,7.62,aynigun,5.0,12.5,46800.0,True,7.62,5.75,,8.18,,,,,,,,
2012-01-27,14.05,,19.84,14.58,15.27,18.28,10.05,,,,7.51,aynigun,5.0,12.5,44000.0,True,7.51,4.0,,6.540000000000001,,,,,,,,
2012-02-03,15.73,,19.64,14.49,15.11,18.05,10.16,,,,7.49,aynigun,5.0,12.5,48000.0,True,7.49,5.57,,8.24,,,,,,,,
2012-02-10,15.55,,19.49,14.07,15.25,17.84,9.97,,,,7.45,aynigun,5.0,12.5,53000.0,True,7.45,5.58,,8.100000000000001,,,,,,,,
2012-02-17,13.68,,19.26,13.77,14.68,17.56,10.01,,,,7.87,aynigun,5.0,12.5,45000.0,True,7.87,3.67,,5.81,,,,,,,,
2012-02-24,14.5,,19.3,13.38,14.24,17.33,9.85,,,,7.69,aynigun,5.0,11.5,48000.0,True,7.69,4.65,,6.81,,,,,,,,
2012-03-02,14.51,,19.2,13.45,13.95,17.25,9.75,,,,7.51,aynigun,5.0,11.5,51000.0,True,7.51,4.76,,7.0,,,,,,,,
2012-03-09,14.2,,19.09,13.38,13.88,17.15,9.65,,,,7.52,aynigun,5.0,11.5,47000.0,True,7.52,4.549999999999999,,6.68,,,,,,,,
2012-03-16,13.92,,18.57,13.29,13.24,16.65,9.66,,,,7.53,aynigun,5.0,11.5,45000.0,True,7.53,4.26,,6.39,,,,,,,,
2012-03-23,13.91,,18.65,13.21,13.15,16.66,9.71,,,,8.77,aynigun,5.0,11.5,41550.0,True,8.77,4.199999999999999,,5.140000000000001,,,,,,,,
2012-03-30,14.38,,18.73,13.21,12.75,16.51,9.81,,,,9.75,aynigun,5.0,11.5,46320.0,True,9.75,4.57,,4.630000000000001,,,,,,,,
2012-04-06,14.73,,18.9,13.17,13.21,16.73,9.62,,,,8.04,aynigun,5.0,11.5,45300.0,True,8.04,5.110000000000001,,6.690000000000001,,,,,,,,
2012-04-13,14.41,,18.49,13.07,13.49,16.51,9.66,,,,9.42,aynigun,5.0,11.5,36010.0,True,9.42,4.75,,4.99,,,,,,,,
2012-04-20,14.37,,18.29,13.01,13.19,16.28,9.8,,,,8.9,aynigun,5.0,11.5,41700.0,True,8.9,4.5699999999999985,,5.469999999999999,,,,,,,,
2012-04-27,13.22,,18.46,12.97,12.77,16.43,9.85,,,,8.58,aynigun,5.0,11.5,32000.0,True,8.58,3.370000000000001,,4.640000000000001,,,,,,,,
2012-05-04,15.04,,18.34,12.99,12.75,16.3,9.67,,,,9.32,aynigun,5.0,11.5,33400.0,True,9.32,5.369999999999999,,5.719999999999999,,,,,,,,
2012-05-11,13.41,,18.36,12.61,13.36,16.04,10.06,,,,10.69,aynigun,5.0,11.5,34155.0,True,10.69,3.3499999999999996,,2.7200000000000006,,,,,,,,
2012-05-18,13.44,,18.3,12.74,13.1,16.05,10.12,,,,8.86,aynigun,5.0,11.5,37150.0,True,8.86,3.3200000000000003,,4.58,,,,,,,,
2012-05-25,14.3,,18.39,12.67,12.74,16.13,10.08,,,,10.83,aynigun,5.0,11.5,37550.0,True,10.83,4.220000000000001,,3.4700000000000006,,,,,,,,
2012-06-01,14.16,,18.26,12.68,12.38,15.81,10.15,,,,9.86,aynigun,5.0,11.5,40450.0,True,9.86,4.01,,4.300000000000001,,,,,,,,
2012-06-08,14.38,,18.24,12.65,13.04,16.14,10.16,,,,9.2,aynigun,5.0,11.5,42204.0,True,9.2,4.220000000000001,,5.1800000000000015,,,,,,,,
2012-06-15,14.22,,17.94,12.6,13.53,15.91,10.31,,,,9.09,aynigun,5.0,11.5,31500.0,True,9.09,3.91,,5.130000000000001,,,,,,,,
2012-06-22,14.67,,17.96,12.52,13.32,15.84,10.39,,,,8.53,aynigun,5.0,11.5,33000.0,True,8.53,4.279999999999999,,6.140000000000001,,,,,,,,
2012-06-29,14.11,,18.09,12.56,12.66,15.81,10.35,,,,9.02,aynigun,5.0,11.5,29800.0,True,9.02,3.76,,5.09,,,,,,,,
2012-07-06,14.48,,17.94,12.51,13.08,15.79,10.09,,,,8.16,aynigun,5.0,11.5,28000.0,True,8.16,4.390000000000001,,6.32,,,,,,,,
2012-07-13,14.37,,17.86,12.64,13.24,15.74,9.78,,,,7.92,aynigun,5.0,11.5,25000.0,True,7.92,4.59,,6.449999999999999,,,,,,,,
2012-07-20,14.5,,17.73,12.32,13.54,15.61,9.79,,,,7.65,aynigun,5.0,11.5,21500.0,True,7.65,4.710000000000001,,6.85,,,,,,,,
2012-07-27,16.97,12.19,17.93,12.2,13.66,15.54,9.57,,,,7.57,aynigun,5.0,11.5,17500.0,True,7.57,7.399999999999999,,9.399999999999999,,,,,,,,
2012-08-03,15.37,11.74,17.75,12.18,13.66,15.4,9.52,,,,6.84,aynigun,5.0,11.5,26000.0,True,6.84,5.85,,8.53,,,,,,,,
2012-08-10,14.9,10.93,17.62,12.14,13.74,15.51,9.33,,,,6.9,aynigun,5.0,11.5,23500.0,True,6.9,5.57,,8.0,,,,,,,,
2012-08-17,13.4,10.58,17.32,12.06,13.35,15.24,9.23,,,,6.54,aynigun,5.0,11.5,29500.0,True,6.54,4.17,,6.86,,,,,,,,
