tarih,usd,eur,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_banka_mevduat,ab_zk_bloke,ab_serbest,ab_api,ab_kamu_mevduat,fon_toplam,ster_toplam,net_fonlama,aofm,politika,koridor_alt,koridor_ust
2023-11-08,28.4353,30.3973,3688980964.0,1390735549.0,2704009072.0,1993352373.0,444816382.0,1542898646.0,,1542898646.0,194466143.0,516190556.0,5000.0,207516.7,-202516.7,35.0,35.0,33.5,36.5
2023-11-09,28.4767,30.3965,3682042841.0,1393563038.0,2708197730.0,2050795885.0,443338919.0,1601949018.0,,1601949018.0,171101643.0,486300202.0,5000.0,184152.2,-179152.2,35.0,35.0,33.5,36.5
2023-11-10,28.4759,30.463,3720649445.0,1390865023.0,2757192712.0,2397601800.0,450267446.0,1941703725.0,,1941703725.0,-83622407.0,443213319.0,79700.0,4128.15,75571.85,35.48,35.0,33.5,36.5
2023-11-13,28.4857,30.4047,3704225225.0,1397109585.0,2767551233.0,2501940144.0,448656578.0,2047498913.0,,2047498913.0,-57714657.0,323325744.0,54000.0,4335.9,49664.1,35.0,35.0,33.5,36.5
2023-11-14,28.542,30.5159,3785090858.0,1400483029.0,2780550544.0,2508384606.0,449336633.0,2053426392.0,,2053426392.0,-51705857.0,323871795.0,54000.0,10344.7,43655.3,35.0,35.0,33.5,36.5
2023-11-15,28.5826,30.6117,3811992355.0,1403247307.0,2782383529.0,2499753811.0,451725769.0,2042397563.0,,2042397563.0,-52200057.0,334829774.0,54000.0,9850.5,44149.5,35.0,35.0,33.5,36.5
2023-11-16,28.6163,31.0926,3864093332.0,1406177406.0,2794490730.0,2502844858.0,452603280.0,2044608718.0,,2044608718.0,-34881627.0,326527498.0,34000.0,7168.93,26831.07,35.0,35.0,33.5,36.5
2023-11-17,28.6529,31.081,3911664305.0,1404500658.0,2793522219.0,2541295011.0,459431536.0,2076253161.0,,2076253161.0,-55507457.0,307734664.0,55263.0,7806.1,47456.9,35.58,35.0,33.5,36.5
2023-11-20,28.6592,31.1086,3875900769.0,1410169083.0,2780207678.0,2448631493.0,455697266.0,1987327569.0,,1987327569.0,-28356357.0,359932541.0,34000.0,13694.2,20305.8,35.0,35.0,33.5,36.5
2023-11-21,28.7051,31.355,3910449418.0,1412946163.0,2827155869.0,2487979187.0,454750418.0,2027621365.0,,2027621365.0,-26798059.0,365974741.0,34000.0,15826.6,18173.4,35.0,35.0,33.5,36.5
2023-11-22,28.7474,31.4725,3974895196.0,1415268304.0,2957288338.0,2380011277.0,452658220.0,1921726673.0,,1921726673.0,10713939.0,566563121.0,34000.0,53912.7,-19912.7,35.0,35.0,33.5,36.5
2023-11-23,28.7618,31.3523,3998346755.0,1419232855.0,3012273686.0,2433016209.0,451468949.0,1975914598.0,,1975914598.0,21629039.0,557628437.0,38100.0,68927.8,-30827.8,35.16,40.0,38.5,41.5
2023-11-24,28.7786,31.4156,3987061972.0,1410756419.0,3000421695.0,2430278781.0,457417156.0,1967611846.0,,1967611846.0,35635121.0,534507793.0,5000.0,48725.3,-43725.3,36.0,40.0,38.5,41.5
2023-11-27,28.8088,31.4311,4007885105.0,1418170792.0,2989771802.0,2423171303.0,454987285.0,1962947270.0,,1962947270.0,24608331.0,541992167.0,5000.0,37799.5,-32799.5,37.0,40.0,38.5,41.5
2023-11-28,28.8584,31.5995,4018949653.0,1420740129.0,2953626404.0,2391502309.0,453543826.0,1932710447.0,,1932710447.0,19036031.0,543088064.0,5000.0,32227.2,-27227.2,38.0,40.0,38.5,41.5
2023-11-29,28.8768,31.6139,4031313266.0,1422644600.0,2930787928.0,2362375546.0,451047081.0,1905501357.0,,1905501357.0,17618121.0,550794261.0,6433.0,32242.29,-25809.29,39.56,40.0,38.5,41.5
2023-11-30,28.8596,31.7037,4020435437.0,1428169258.0,2925161953.0,2297550083.0,448935482.0,1842917480.0,,1842917480.0,9669834.0,617942036.0,18400.0,36344.8,-17944.8,41.09,40.0,38.5,41.5
2023-12-01,28.8209,31.5154,4097841411.0,1422494955.0,2972843063.0,2297647312.0,453782027.0,1838546519.0,,1838546519.0,6943797.0,668251955.0,10600.0,25554.8,-14954.8,40.79,40.0,38.5,41.5
2023-12-04,28.8553,31.4437,4086544737.0,1423497618.0,2973132414.0,2263793285.0,451116131.0,1807366603.0,,1807366603.0,4394187.0,704944942.0,19000.0,31120.5,-12120.5,40.0,40.0,38.5,41.5
2023-12-05,28.8515,31.3515,4066689932.0,1425392529.0,3018084195.0,2305455008.0,449719613.0,1850420531.0,,1850420531.0,7755090.0,704874097.0,19000.0,34197.9,-15197.9,40.0,40.0,38.5,41.5
2023-12-06,28.8705,31.2561,4083960398.0,1426503719.0,3031681295.0,2252063605.0,447457145.0,1799292268.0,,1799292268.0,27842982.0,751774708.0,19000.0,54283.6,-35283.6,40.0,40.0,38.5,41.5
2023-12-07,28.8793,31.1547,4143236460.0,1426058814.0,3053948555.0,2240198505.0,446068855.0,1788813001.0,,1788813001.0,58783376.0,754966674.0,19000.0,85222.9,-66222.9,40.0,40.0,38.5,41.5
2023-12-08,28.874,31.1103,4141056756.0,1426125788.0,3085230107.0,2333062393.0,450347511.0,1877313052.0,,1877313052.0,-1903924.0,754071639.0,19000.0,24535.6,-5535.6,40.0,40.0,38.5,41.5
2023-12-11,28.8974,31.1567,4093085259.0,1428816421.0,3087609973.0,2334583015.0,443767136.0,1885421763.0,,1885421763.0,15008675.0,738018284.0,5000.0,26609.9,-21609.9,40.0,40.0,38.5,41.5
2023-12-12,28.9396,31.1556,4104921844.0,1430716162.0,3087312437.0,2335474997.0,439807812.0,1890299449.0,,1890299449.0,17589622.0,734247820.0,5000.0,26588.2,-21588.2,40.0,40.0,38.5,41.5
2023-12-13,28.9773,31.2629,4072812944.0,1423868443.0,3057312724.0,2382745854.0,436826307.0,1940548176.0,,1940548176.0,17875822.0,656691049.0,5000.0,26874.4,-21874.4,40.0,40.0,38.5,41.5
2023-12-14,29.0056,31.2806,4089827151.0,1424584543.0,3051409712.0,2363548551.0,435989255.0,1922183348.0,,1922183348.0,29328522.0,658532638.0,5000.0,38327.1,-33327.1,40.0,40.0,38.5,41.5
2023-12-15,28.9805,31.6038,4190020959.0,1432383521.0,3067909794.0,2418478640.0,442561511.0,1970547775.0,,1970547775.0,37894222.0,611536933.0,5000.0,46892.8,-41892.8,40.0,40.0,38.5,41.5
2023-12-18,28.9847,31.8017,4170020696.0,1437344957.0,3154911428.0,2432434113.0,440026522.0,1987046646.0,,1987046646.0,117556422.0,604920893.0,5000.0,126555.0,-121555.0,40.0,40.0,38.5,41.5
2023-12-19,29.0053,31.6644,4166589020.0,1440153651.0,3152210555.0,2365625200.0,439917507.0,1920343417.0,,1920343417.0,193361822.0,593223532.0,5000.0,202360.4,-197360.4,40.0,40.0,38.5,41.5
2023-12-20,29.0299,31.7461,4188370308.0,1437585381.0,3117367578.0,2290143613.0,438792470.0,1845918610.0,,1845918610.0,214431122.0,612792844.0,5000.0,223429.7,-218429.7,40.0,40.0,38.5,41.5
2023-12-21,29.0677,31.8497,4224331430.0,1440658863.0,3184689050.0,2344713897.0,437721081.0,1901623707.0,,1901623707.0,259026322.0,580948831.0,5000.0,268024.9,-263024.9,40.0,42.5,41.0,44.0
2023-12-22,29.0897,31.8579,4289887308.0,1434525463.0,3177788126.0,2410031561.0,444810855.0,1959815276.0,,1959815276.0,225729412.0,542027152.0,5000.0,234727.99,-229727.99,40.5,42.5,41.0,44.0
2023-12-25,29.1344,32.0726,4315357487.0,1439084618.0,3200189588.0,2377864625.0,441780823.0,1930687210.0,,1930687210.0,294345122.0,527979842.0,5000.0,303343.7,-298343.7,41.0,42.5,41.0,44.0
2023-12-26,29.2108,32.1766,4209750804.0,1440800926.0,3194739000.0,2346062328.0,442517036.0,1897843704.0,,1897843704.0,318606086.0,530070585.0,5000.0,327324.8,-322324.8,41.5,42.5,41.0,44.0
2023-12-27,29.2647,32.2421,4186540672.0,1441765189.0,3161844240.0,2326694166.0,442645374.0,1877334873.0,,1877334873.0,320751216.0,514398857.0,5000.0,329469.93,-324469.93,42.0,42.5,41.0,44.0
2023-12-28,29.3374,32.4186,4185997956.0,1446189236.0,3110322441.0,2282409220.0,442296652.0,1833995606.0,,1833995606.0,330015650.0,497897571.0,5000.0,339921.2,-334921.2,42.5,42.5,41.0,44.0
2023-12-29,29.3973,32.6937,4206687781.0,1497468497.0,3116764317.0,2261648522.0,448822892.0,1807151289.0,,1807151289.0,361402996.0,493712799.0,5000.0,368194.13,-363194.13,42.5,42.5,41.0,44.0
2024-01-02,29.4382,32.5739,4200663852.0,1497631951.0,3093197009.0,2235488494.0,437723645.0,1792087347.0,,1792087347.0,346254076.0,511454440.0,4500.0,353227.7,-348727.7,42.5,42.5,41.0,44.0
2024-01-03,29.6675,32.6671,4191890894.0,1503845954.0,3064063290.0,2121474576.0,433696145.0,1682096742.0,,1682096742.0,397501654.0,545087059.0,4000.0,404203.8,-400203.8,42.5,42.5,41.0,44.0
2024-01-04,29.7394,32.5431,4173788908.0,1500219604.0,3032926918.0,2151503818.0,431016980.0,1714799013.0,,1714799013.0,301548841.0,579874260.0,4100.0,307013.3,-302913.3,42.54,42.5,41.0,44.0
2024-01-05,29.7452,32.569,4212903709.0,1498700051.0,3055797784.0,2262410678.0,434984381.0,1821732772.0,,1821732772.0,211781480.0,581605626.0,4000.0,218077.7,-214077.7,42.5,42.5,41.0,44.0
2024-01-08,29.7714,32.4987,4161313103.0,1503501285.0,3026822208.0,2301122494.0,428853008.0,1866570758.0,,1866570758.0,137492169.0,588207544.0,4000.0,144433.7,-140433.7,42.5,42.5,41.0,44.0
2024-01-09,29.8342,32.6401,4179590565.0,1504268360.0,3023890581.0,2325742825.0,425304632.0,1894736822.0,,1894736822.0,114532399.0,583615358.0,4500.0,121973.93,-117473.93,42.5,42.5,41.0,44.0
2024-01-10,29.8823,32.7049,4181482079.0,1506947451.0,3004221401.0,2368176038.0,422007871.0,1940230895.0,,1940230895.0,66039969.0,570005394.0,5000.0,73981.5,-68981.5,42.5,42.5,41.0,44.0
2024-01-11,29.9136,32.724,4180044219.0,1507610549.0,3006999246.0,2456117596.0,420795959.0,2029587444.0,,2029587444.0,129319169.0,421562481.0,5000.0,137260.7,-132260.7,42.5,42.5,41.0,44.0
2024-01-12,29.9581,32.88,4248504794.0,1505229111.0,2984186484.0,2441129160.0,427237977.0,2008166120.0,,2008166120.0,165985799.0,377071525.0,5000.0,173927.33,-168927.33,42.5,42.5,41.0,44.0
2024-01-15,30.0163,32.9124,4267188831.0,1509877957.0,3001490923.0,2360110538.0,425499069.0,1928887069.0,,1928887069.0,289968389.0,351411997.0,5000.0,297909.92,-292909.92,42.5,42.5,41.0,44.0
2024-01-16,30.0449,32.9036,4152026562.0,1509626065.0,2873052154.0,2242911987.0,426684171.0,1810488287.0,,1810488287.0,291255016.0,338885152.0,5000.0,299211.8,-294211.8,42.5,42.5,41.0,44.0
2024-01-17,30.047,32.751,4166701426.0,1509668637.0,2867062812.0,2281412901.0,425620054.0,1850054879.0,,1850054879.0,276556216.0,309093695.0,5000.0,284513.0,-279513.0,42.5,42.5,41.0,44.0
2024-01-18,30.0721,32.6911,4159192224.0,1511856537.0,2863585207.0,2235633922.0,424554622.0,1805349938.0,,1805349938.0,272443016.0,355508269.0,5000.0,280399.8,-275399.8,42.5,42.5,41.0,44.0
2024-01-19,30.0847,32.7618,4215549859.0,1507829298.0,2847589323.0,2310376510.0,431628537.0,1872516477.0,,1872516477.0,217307606.0,319905208.0,7700.0,227964.39,-220264.39,43.03,42.5,41.0,44.0
2024-01-22,30.1219,32.7771,4183925488.0,1508165798.0,2877097501.0,2421084390.0,430046205.0,1984641786.0,,1984641786.0,143378616.0,312634496.0,5000.0,151335.4,-146335.4,42.5,42.5,41.0,44.0
2024-01-23,30.1806,32.881,4157733510.0,1506934189.0,2931903330.0,2571785572.0,429946464.0,2135607471.0,,2135607471.0,66450621.0,293667137.0,5000.0,75913.5,-70913.5,42.5,42.5,41.0,44.0
2024-01-24,30.2185,32.9087,4182579151.0,1507820186.0,3039471033.0,2644507759.0,429734118.0,2208494127.0,,2208494127.0,51117030.0,343846245.0,5000.0,59993.8,-54993.8,42.5,42.5,41.0,44.0
2024-01-25,30.2145,32.8837,4205871007.0,1508050278.0,3116948430.0,2753254539.0,430055012.0,2317033435.0,,2317033435.0,47858143.0,315835747.0,5000.0,59775.4,-54775.4,42.5,45.0,43.5,46.5
2024-01-26,30.2185,32.9166,4205432887.0,1505723230.0,3082414082.0,2060575027.0,440189522.0,1614146543.0,,1614146543.0,724961043.0,296878012.0,5000.0,736878.3,-731878.3,43.0,45.0,43.5,46.5
2024-01-29,30.2343,32.7904,4140396411.0,1510147881.0,3043589464.0,2084399229.0,439163739.0,1639018514.0,,1639018514.0,658352443.0,300837791.0,4500.0,669769.7,-665269.7,43.33,45.0,43.5,46.5
2024-01-30,30.2849,32.8013,4145543655.0,1512792268.0,3036015399.0,2099824056.0,437562705.0,1656046509.0,,1656046509.0,621736443.0,314454901.0,3500.0,632153.7,-628653.7,43.57,45.0,43.5,46.5
2024-01-31,30.3053,32.8144,4132486324.0,1521703315.0,3027118317.0,1853468120.0,435149870.0,1412099108.0,,1412099108.0,737960941.0,435689255.0,2500.0,743283.6,-740783.6,44.0,45.0,43.5,46.5
2024-02-01,30.2952,32.7884,4105393389.0,1492615435.0,3041959625.0,1945456873.0,435694460.0,1503542051.0,,1503542051.0,599136402.0,497366350.0,37899.0,640018.9,-602119.9,46.4,45.0,43.5,46.5
2024-02-02,30.3063,32.7217,4169814104.0,1493094859.0,3006476681.0,2415868512.0,448110952.0,1961671874.0,,1961671874.0,115292206.0,475315963.0,2500.0,124557.2,-122057.2,45.0,45.0,43.5,46.5
2024-02-05,30.3735,33.0537,4096372545.0,1499309297.0,2962189098.0,2401934948.0,446994182.0,1948862389.0,,1948862389.0,96974316.0,463279834.0,3000.0,106879.3,-103879.3,45.0,45.0,43.5,46.5
2024-02-06,30.477,32.8052,4106914386.0,1501082752.0,2967726084.0,2412458314.0,448527108.0,1957848583.0,,1957848583.0,96052301.0,459215468.0,4000.0,107459.9,-103459.9,45.0,45.0,43.5,46.5
2024-02-07,30.5077,32.7691,4129439046.0,1501036303.0,2983500213.0,2417361367.0,447915429.0,1962949866.0,,1962949866.0,95893233.0,470245613.0,5000.0,108343.8,-103343.8,45.0,45.0,43.5,46.5
2024-02-08,30.5349,32.8771,4147181477.0,1505773892.0,3005473813.0,2403236211.0,446888890.0,1949766995.0,,1949766995.0,102969583.0,499268019.0,5000.0,115420.15,-110420.15,45.0,45.0,43.5,46.5
2024-02-09,30.5357,32.9071,4181323602.0,1506644113.0,3025440420.0,2390893302.0,454381974.0,1930353142.0,,1930353142.0,132759533.0,501787585.0,5000.0,145210.1,-140210.1,45.0,45.0,43.5,46.5
2024-02-12,30.6005,32.9634,4116126424.0,1511363063.0,2984505073.0,2360522980.0,449982031.0,1904392464.0,,1904392464.0,125847233.0,498134860.0,5000.0,138297.8,-133297.8,45.0,45.0,43.5,46.5
2024-02-13,30.6318,33.0244,4115242456.0,1515176181.0,2973484594.0,2449822064.0,446992610.0,1996672737.0,,1996672737.0,181862588.0,341799942.0,5000.0,193856.0,-188856.0,45.0,45.0,43.5,46.5
2024-02-14,30.669,33.034,4073736139.0,1516599391.0,2962362513.0,2402163818.0,444462879.0,1951533992.0,,1951533992.0,184024088.0,376174607.0,5000.0,196017.5,-191017.5,45.0,45.0,43.5,46.5
2024-02-15,30.6835,32.851,4125716828.0,1517161639.0,2956131428.0,2382553111.0,446237141.0,1930126039.0,,1930126039.0,196367288.0,377211030.0,5000.0,208360.7,-203360.7,45.0,45.0,43.5,46.5
2024-02-16,30.6968,32.9473,4180566171.0,1512599582.0,2960314949.0,2447415681.0,456624876.0,1984615436.0,,1984615436.0,168850388.0,344048880.0,5000.0,180843.8,-175843.8,45.0,45.0,43.5,46.5
2024-02-19,30.7221,33.0805,4208783705.0,1516201236.0,2988063501.0,2423624720.0,455642404.0,1961888351.0,,1961888351.0,228579788.0,335858993.0,5000.0,240573.2,-235573.2,45.0,45.0,43.5,46.5
2024-02-20,30.804,33.2036,4112762036.0,1526058538.0,2935934044.0,2337592765.0,456786907.0,1874686761.0,,1874686761.0,214345988.0,383995293.0,5000.0,226339.4,-221339.4,45.0,45.0,43.5,46.5
2024-02-21,30.8388,33.264,4133508317.0,1526411646.0,2866211909.0,2297613021.0,455206504.0,1836260032.0,,1836260032.0,180726588.0,387872301.0,15488.0,203208.0,-187720.0,46.02,45.0,43.5,46.5
2024-02-22,30.9096,33.3931,4118799223.0,1527501950.0,2795488185.0,2291617162.0,454520039.0,1830951925.0,,1830951925.0,137942088.0,365928936.0,27955.0,172890.5,-144935.5,46.23,45.0,43.5,46.5
2024-02-23,30.9582,33.6051,4141040354.0,1528263105.0,2805419606.0,2357591950.0,462917960.0,1888534624.0,,1888534624.0,94905988.0,352921669.0,53757.0,155656.4,-101899.4,46.36,45.0,43.5,46.5
2024-02-26,31.0047,33.562,4101706779.0,1532515039.0,2757151753.0,2317865740.0,462054150.0,1849686748.0,,1849686748.0,73795917.0,365490096.0,5060.0,86314.4,-81254.4,45.02,45.0,43.5,46.5
2024-02-27,31.0441,33.6453,4102797419.0,1532342469.0,2769891555.0,2368041514.0,464257434.0,1897656755.0,,1897656755.0,28468384.0,373381658.0,5000.0,40320.0,-35320.0,45.0,45.0,43.5,46.5
2024-02-28,31.0737,33.7284,4094925958.0,1528708589.0,2748479722.0,2348945952.0,462788469.0,1880017354.0,,1880017354.0,7819582.0,391714187.0,5000.0,19064.8,-14064.8,45.0,45.0,43.5,46.5
2024-02-29,31.1201,33.6543,4081102103.0,1530632169.0,2727424950.0,2176654039.0,462521701.0,1707988564.0,,1707988564.0,104568303.0,446202609.0,5000.0,115862.8,-110862.8,45.0,45.0,43.5,46.5
2024-03-01,31.1597,33.7686,4141298412.0,1525149346.0,2753929076.0,2276034952.0,472825471.0,1797247619.0,,1797247619.0,-32719566.0,510613690.0,61415.0,35120.6,26294.4,46.16,45.0,43.5,46.5
2024-03-04,31.2392,33.7797,4096857735.0,1526894760.0,2709922377.0,2317442153.0,472511849.0,1839037636.0,,1839037636.0,-161554216.0,554034440.0,186184.0,30582.9,155601.1,46.31,45.0,43.5,46.5
2024-03-05,31.4069,34.0791,4125097327.0,1531699419.0,2673450101.0,2314923258.0,475919639.0,1833104686.0,,1833104686.0,-190451112.0,548977955.0,210509.0,26319.7,184189.3,46.27,45.0,43.5,46.5
2024-03-06,31.5457,34.2228,4100328033.0,1532925561.0,2683702771.0,2402159452.0,474153669.0,1921823991.0,,1921823991.0,-250693956.0,532237275.0,266964.0,23471.6,243492.4,46.27,45.0,43.5,46.5
2024-03-07,31.6612,34.4186,4120558312.0,1533613711.0,2691352298.0,2409069479.0,473382091.0,1929764775.0,,1929764775.0,-247739054.0,530021872.0,265352.0,26075.1,239276.9,46.25,45.0,43.5,46.5
2024-03-08,31.7768,34.6296,4210811067.0,1534003400.0,2714724529.0,2441499744.0,483406238.0,1952178184.0,,1952178184.0,-252918854.0,526143638.0,267529.0,23072.3,244456.7,46.28,45.0,43.5,46.5
2024-03-11,31.8618,34.8478,4172500793.0,1537909996.0,2688347959.0,2333632818.0,476134359.0,1851589654.0,,1851589654.0,-162809354.0,517524495.0,177436.0,23088.8,154347.2,46.2,45.0,43.5,46.5
2024-03-12,31.9378,34.9442,4166918817.0,1538217721.0,2653028486.0,2277237877.0,469510213.0,1801815632.0,,1801815632.0,-153215090.0,529005700.0,170000.0,25884.3,144115.7,46.24,45.0,43.5,46.5
2024-03-13,31.9856,34.9675,4099796368.0,1538635917.0,2643217758.0,2356210941.0,464409470.0,1885289545.0,,1885289545.0,-142370490.0,429377308.0,157650.0,24378.9,133271.1,46.26,45.0,43.5,46.5
2024-03-14,32.039,35.0183,4098855976.0,1536359092.0,2653785603.0,2465106307.0,462746574.0,1996422365.0,,1996422365.0,-237953490.0,426632787.0,255000.0,26145.9,228854.1,46.35,45.0,43.5,46.5
2024-03-15,32.0629,35.0739,4164331672.0,1532094281.0,2698241711.0,2379884340.0,474964547.0,1898752812.0,180959608.0,1717793204.0,-57308950.0,375666321.0,85100.0,38172.0,46928.0,46.06,45.0,43.5,46.5
2024-03-18,32.1214,34.9733,4068631628.0,1535751775.0,2638056608.0,2364020620.0,474572860.0,1883284350.0,180915994.0,1702368356.0,-96908554.0,370944541.0,116700.0,32186.5,84513.5,46.18,45.0,43.5,46.5
2024-03-19,32.2448,35.1355,4092989201.0,1532495247.0,2632013408.0,2407474347.0,474032134.0,1927279444.0,180915994.0,1746363450.0,-134778254.0,359317314.0,156675.0,34291.8,122383.2,46.26,45.0,43.5,46.5
2024-03-20,32.2791,35.0236,4057251155.0,1524123350.0,2611983277.0,2406904727.0,471342667.0,1929394919.0,180915994.0,1748478925.0,-188612254.0,393690805.0,207451.0,31233.8,176217.2,46.32,45.0,43.5,46.5
2024-03-21,32.3294,35.082,4151567797.0,1522634578.0,2625898892.0,2486849069.0,470164127.0,2010516908.0,180915994.0,1829600914.0,-237915118.0,376964941.0,250945.0,26716.1,224228.9,46.37,50.0,47.0,53.0
2024-03-22,32.3105,35.2734,4064881852.0,1519466979.0,2588463030.0,2295405108.0,480774120.0,1808469828.0,180915994.0,1627553834.0,-40559718.0,333617640.0,56000.0,29126.5,26873.5,48.57,50.0,47.0,53.0
2024-03-25,31.9675,34.5875,4001585852.0,1521643395.0,2597487820.0,2309498816.0,478502089.0,1824844735.0,180915994.0,1643928741.0,-39583018.0,327572022.0,52000.0,26103.2,25896.8,48.94,50.0,47.0,53.0
2024-03-26,32.0592,34.6819,4030624616.0,1525104464.0,2591388451.0,2295221430.0,480308602.0,1808760085.0,180915994.0,1627844091.0,-36802418.0,332969440.0,57000.0,33883.8,23116.2,49.47,50.0,47.0,53.0
2024-03-27,32.1005,34.8336,3991685846.0,1528966462.0,2598627199.0,2269949352.0,480619865.0,1782945229.0,180915994.0,1602029235.0,-12035718.0,340713565.0,53000.0,54650.5,-1650.5,49.91,50.0,47.0,53.0
2024-03-28,32.165,34.8285,4006121094.0,1532644633.0,2620221422.0,2348302046.0,482747645.0,1859400930.0,180915994.0,1678484936.0,-108151118.0,380070495.0,165195.0,70730.1,94464.9,51.15,50.0,47.0,53.0
2024-03-29,32.2596,34.8189,4057007074.0,1542363422.0,2631346168.0,2446178006.0,493617212.0,1946332022.0,180719831.0,1765612191.0,-223865118.0,409033280.0,306200.0,97378.4,208821.6,51.22,50.0,47.0,53.0
2024-04-01,32.2854,34.8023,4046883608.0,1546238016.0,2635253561.0,2396521375.0,488690431.0,1901613164.0,180719831.0,1720893333.0,-169768630.0,408500816.0,231000.0,76293.2,154706.8,50.0,50.0,47.0,53.0
2024-04-02,32.3568,34.8992,4070049708.0,1547863137.0,2644101278.0,2358526762.0,488754675.0,1863551663.0,180719831.0,1682831832.0,-162309254.0,447883771.0,222000.0,74670.2,147329.8,50.0,50.0,47.0,53.0
2024-04-03,32.1302,34.5081,4065641458.0,1546318983.0,2628402588.0,2353218554.0,491465405.0,1855133359.0,180719831.0,1674413528.0,-184755805.0,459939839.0,222000.0,52216.8,169783.2,50.0,50.0,47.0,53.0
2024-04-04,31.9392,34.4097,4092293551.0,1543903963.0,2667775539.0,2424735433.0,501456499.0,1916932372.0,180719831.0,1736212541.0,-165604574.0,408644680.0,184625.0,33719.0,150906.0,50.19,50.0,47.0,53.0
2024-04-05,31.8396,34.5629,4106324269.0,1541587737.0,2718312558.0,2484938247.0,533092990.0,1945500816.0,180719831.0,1764780985.0,-129340672.0,362714983.0,154768.0,39445.2,115322.8,51.95,50.0,47.0,53.0
2024-04-08,31.9209,34.5892,4156794683.0,1534299682.0,2740617488.0,2461698826.0,548775848.0,1906567396.0,180719831.0,1725847565.0,62296228.0,216622432.0,5000.0,81314.1,-76314.1,50.0,50.0,47.0,53.0
2024-04-09,32.006,34.659,4181838147.0,1534287813.0,2720013649.0,2399221327.0,552529083.0,1840331609.0,180719831.0,1659611778.0,90587428.0,230204894.0,5000.0,109605.3,-104605.3,50.0,50.0,47.0,53.0
2024-04-15,32.006,34.659,4130274237.0,1544988100.0,2683534932.0,2478370136.0,528900830.0,1942945957.0,178874101.0,1764071856.0,9050328.0,196114467.0,7054.0,30122.2,-23068.2,50.87,50.0,47.0,53.0
2024-04-16,32.3271,34.4475,4138551462.0,1546050607.0,2613454576.0,2424698847.0,516218894.0,1901951654.0,178874101.0,1723077552.0,9005981.0,179749749.0,10893.0,33270.31,-22377.31,51.62,50.0,47.0,53.0
2024-04-17,32.4049,34.4266,4159783689.0,1538308875.0,2541560148.0,2421228128.0,507480844.0,1907162387.0,178874101.0,1728288285.0,-67093429.0,187425450.0,83860.0,30137.9,53722.1,52.5,50.0,47.0,53.0
2024-04-18,32.4626,34.5266,4123280070.0,1536450237.0,2475492530.0,2425012529.0,502819130.0,1915661586.0,178874101.0,1736787484.0,-198397129.0,248877131.0,213327.0,28301.2,185025.8,52.54,50.0,47.0,53.0
2024-04-19,32.4551,34.6559,4164445519.0,1534622957.0,2524363211.0,2465133877.0,509085764.0,1949522936.0,178874101.0,1770648835.0,-150042629.0,209271963.0,173237.0,36565.7,136671.3,52.27,50.0,47.0,53.0
2024-04-22,32.5096,34.6254,4120947995.0,1531345360.0,2514267786.0,2411860552.0,509018429.0,1896324108.0,178874101.0,1717450006.0,-90991729.0,193398963.0,113073.0,35452.6,77620.4,51.78,50.0,47.0,53.0
2024-04-24,32.5,34.6207,4079580215.0,1526329479.0,2523712046.0,2392210980.0,504510586.0,1881212196.0,178874101.0,1702338095.0,-71677729.0,203178795.0,90020.0,31713.6,58306.4,51.63,50.0,47.0,53.0
2024-04-25,32.4742,34.7084,4116169222.0,1518558743.0,2530080762.0,2422306555.0,506879810.0,1908936864.0,178874101.0,1730062763.0,-83434164.0,191208371.0,109976.0,38302.3,71673.7,52.4,50.0,47.0,53.0
2024-04-26,32.4747,34.8231,4096460628.0,1512430465.0,2529208611.0,2455688591.0,515174338.0,1933981068.0,183619898.0,1750361170.0,-106852164.0,180372184.0,122030.0,26938.3,95091.7,52.46,50.0,47.0,53.0
2024-04-29,32.4527,34.8255,4081883253.0,1513626339.0,2630796464.0,2496008299.0,513139577.0,1976342991.0,183619898.0,1792723093.0,-53185496.0,187973661.0,79425.0,34129.4,45295.6,51.98,50.0,47.0,53.0
2024-04-30,32.3389,34.6487,4107363595.0,1528261121.0,2774042212.0,2505938272.0,518921460.0,1980492344.0,183619898.0,1796872447.0,-36323447.0,304427387.0,106670.0,78654.1,28015.9,52.24,50.0,47.0,53.0
2024-05-02,32.3091,34.623,4109859826.0,1531323788.0,2820334352.0,2468903513.0,516949646.0,1944799005.0,183619898.0,1761179108.0,-24925443.0,376356282.0,69970.0,53330.9,16639.1,51.84,50.0,47.0,53.0
2024-05-03,32.3199,34.6073,4168498709.0,1529112034.0,2815780221.0,2448873528.0,529318460.0,1912839756.0,183619898.0,1729219858.0,-61448382.0,428355075.0,98780.0,45549.4,53230.6,52.45,50.0,47.0,53.0
2024-05-06,32.2472,34.6335,4205448200.0,1535425267.0,2932844596.0,2451292020.0,526151862.0,1918484057.0,183619898.0,1734864160.0,39023979.0,442528596.0,12660.0,59874.4,-47214.4,50.87,50.0,47.0,53.0
2024-05-07,32.2242,34.6993,4229265195.0,1538000110.0,3036275857.0,2512138765.0,526410483.0,1979143734.0,183619898.0,1795523837.0,78444345.0,445692747.0,9000.0,95633.4,-86633.4,50.0,50.0,47.0,53.0
