tarih,g_ar,g_ham,g_ar_13y,g_ham_13y,g_ar_52
2011-08-12,0.006815108137329329,0.012917852228125914,30.2334317240053,44.81368835225212,
2011-08-19,0.0028251236498557653,0.0036317349267058763,30.668660172316777,45.860089986166464,
2011-08-26,0.019702194356750358,0.014919215050403833,34.46064254549843,45.20496418515236,
2011-09-02,-0.006002158245228872,-0.007186343754649327,25.058570041027917,36.06705398492407,
2011-09-09,-0.006853376218697083,-0.0028689078955531633,19.79371640842411,32.984239123762094,
2011-09-16,0.004112237401467933,0.005134118382276176,20.073161438613106,31.908417203874116,
2011-09-23,-0.0016133528623383242,0.004973793902611101,16.785790786899568,29.852486149320324,
2011-09-30,0.016352198267186813,0.01956828770015817,17.528755806471906,33.464037376868475,
2011-10-07,-0.004629728808057898,-0.006755869480391641,16.305206049249144,30.41678936034473,
2011-10-14,0.00672564103713702,0.005966807099168747,17.306800666604794,29.38340455488875,
2011-10-21,0.0017719489296927904,0.0036992493053451536,18.663965006460458,30.04657724794617,
2011-10-28,0.009279169448163538,-0.0026063365911664915,19.746392308340965,24.73324445100278,
2011-11-04,0.0024676939525651864,0.0015050061282209093,22.36996409251639,23.319733245225716,
2011-11-11,-0.004693107310856481,-0.0013726835134999504,16.870252849005098,16.506308317565654,
2011-11-18,0.0027740247680458907,0.007522207837543871,16.846434208396598,18.323337362014126,
2011-11-25,-0.0018764518791845042,0.006732267322007823,7.265300825032894,14.551416947435625,29.873502369950234
2011-12-02,0.0076739123265516795,-8.639507423824355e-05,13.29155828393973,17.86351976280054,31.762452736858293
2011-12-09,0.0006019665929906104,0.003769155592342477,16.731879099849635,21.033546114563052,30.50480403079967
2011-12-16,0.003991798600597063,0.007831391519561581,16.675883294837448,22.337956987890383,29.81678036857225
2011-12-23,-0.000676520502943645,0.0007592678275214482,17.114429581732992,20.29865124509893,28.993284767215634
2011-12-30,0.009540806926426892,0.01054471820466496,14.006338440483002,16.09609944480759,26.354619745562125
2012-01-06,-0.00493448705996502,-0.00731128200134834,13.866778641102705,15.836637910518547,27.66291863578616
2012-01-13,0.0034259484101939464,7.682610286607883e-05,12.381241194377,13.147456458894503,27.396591080832412
2012-01-20,-0.0002537826189681347,-0.0029867736080309015,11.47498850686639,10.16257454881615,27.337426315798986
2012-01-27,0.01079958786480506,0.005062297782080227,12.148229378499288,13.589865580873717,27.131474728631822
2012-02-03,-0.0008398991759602792,-0.004648443639349464,10.67542821451488,10.823812656877774,27.113605828523113
2012-02-10,0.002922201307300698,0.00399505989373572,14.101707956480247,13.22585902020197,26.28037692530587
2012-02-17,0.004363386390950685,0.0039044051115768585,14.826818397696773,11.608315477036735,25.490972760388697
