tarih,cari,ihracat,ithalat,mal_denge,hizmet_gelir,hizmet_gider,mal_hizmet,birincil_gelir,birincil_gider,mhb_denge,ikincil_denge,sermaye_hesabi,fin_hesabi,dyy_varlik,dyy_yuk,port_varlik,port_yuk,port_yuk_hisse,port_yuk_borc,turev_varlik,turev_yuk,diger_varlik,diger_varlik_gh,diger_varlik_bnk,diger_varlik_dgr,diger_yuk,diger_yuk_tcmb,diger_yuk_gh,diger_yuk_bnk,diger_yuk_dgr,csf_toplam,nhn,genel_denge,rezerv_akim,resmi_rezerv,imf_kredileri,od_finansmani,hc_cari,hc_altin_ihr,hc_altin_ith,hc_altin_net,hc_enerji_ihr,hc_enerji_ith,hc_enerji_net,hc_altin_haric,hc_enerji_haric,hc_cekirdek,ay_cari,ay_sermaye,ay_fin_hesabi,ay_dyy_net,ay_dyy_varlik,ay_dyy_yuk,ay_port_net,ay_port_yuk,ay_turev_net,ay_diger_net,ay_mevduat_net,ay_mevduat_yuk,ay_mevduat_yuk_bnk,ay_kredi_net,ay_kredi_yuk,ay_kredi_bnk,ay_kredi_bnk_kv,ay_kredi_bnk_uv,ay_kredi_bnk_uv_kul,ay_kredi_bnk_uv_ode,ay_kredi_dgr,ay_kredi_dgr_kv,ay_kredi_dgr_uv,ay_kredi_dgr_uv_kul,ay_kredi_dgr_uv_ode,ay_kredi_gh_uv,ay_kredi_gh_uv_kul,ay_kredi_gh_uv_ode,ay_ticari_kredi,ay_sdr,ay_rezerv,ay_nhn,roll_bnk,roll_dgr,roll_bnk_tahvil,roll_dgr_tahvil,eb_kullanim,eb_kullanim_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_odeme,eb_odeme_uv,rezerv_stok
2017-08-01,1414.0,14359.0,18568.0,-4209.0,8252.0,2218.0,1825.0,268.0,892.0,1201.0,213.0,5.0,-3797.0,181.0,1123.0,48.0,2196.0,299.0,1897.0,-866.0,-1682.0,-1752.0,0.0,63.0,-1815.0,-229.0,-41.0,-102.0,29.0,-115.0,5216.0,-1815.0,-3401.0,3401.0,3401.0,0.0,0.0,1414.0,641.0,1122.0,-481.0,423.77,3292.98,-2869.21,1895.0,4283.21,4764.21,1414.0,5.0,-396.0,-942.0,181.0,1123.0,-2148.0,2196.0,816.0,-1523.0,-655.0,301.0,351.0,355.0,-223.0,-322.0,688.0,-1010.0,1188.0,2198.0,201.0,-164.0,365.0,1566.0,1201.0,-102.0,48.0,150.0,-1209.0,0.0,3401.0,-1815.0,97.79,103.21,101.9,103.63,405.0,389.0,,389.0,,51.0,9.0,111999.4
2017-09-01,-2973.0,12762.0,19842.0,-7080.0,7441.0,2506.0,-2145.0,333.0,1370.0,-3182.0,209.0,0.0,-7078.0,194.0,876.0,324.0,3940.0,-248.0,4188.0,-1518.0,-1695.0,-846.0,0.0,772.0,-1618.0,2111.0,-32.0,-437.0,1406.0,1174.0,4105.0,-3176.0,-929.0,929.0,929.0,0.0,0.0,-2973.0,368.0,1359.0,-991.0,399.91,3405.35,-3005.44,-1982.0,32.44,1023.44,-2973.0,0.0,-6149.0,-682.0,194.0,876.0,-3616.0,3940.0,177.0,-2957.0,-442.0,248.0,286.0,594.0,87.0,1120.0,341.0,779.0,4925.0,4146.0,-596.0,-636.0,40.0,1301.0,1261.0,-437.0,298.0,735.0,-3100.0,0.0,929.0,-3176.0,99.0,106.59,102.09,110.11,3358.0,3287.0,1750.0,1037.0,500.0,630.0,600.0,111940.0
2017-10-01,-2576.0,15204.0,20683.0,-5479.0,5886.0,2241.0,-1834.0,280.0,1284.0,-2838.0,262.0,-1.0,-7804.0,187.0,1894.0,93.0,1563.0,111.0,1452.0,-2699.0,-1101.0,2058.0,-200.0,734.0,1524.0,5087.0,-17.0,-123.0,2149.0,3078.0,5227.0,-244.0,-4983.0,4983.0,4983.0,0.0,0.0,-2576.0,314.0,819.0,-505.0,451.61,3206.57,-2754.96,-2071.0,178.96,683.96,-2576.0,-1.0,-2821.0,-1707.0,187.0,1894.0,-1470.0,1563.0,-1598.0,-3029.0,1075.0,-403.0,-381.0,-3664.0,3477.0,2530.0,1058.0,1472.0,4885.0,3413.0,1070.0,544.0,526.0,2550.0,2024.0,-123.0,98.0,221.0,-432.0,0.0,4983.0,-244.0,100.84,107.21,103.97,115.12,1908.0,1873.0,,1151.0,722.0,507.0,493.0,117784.0
2017-11-01,-3271.0,15343.0,19995.0,-4652.0,4476.0,2342.0,-2518.0,294.0,1324.0,-3548.0,277.0,-1.0,-2096.0,348.0,714.0,36.0,-1117.0,-24.0,-1093.0,-2658.0,-1264.0,-480.0,5.0,-509.0,24.0,1009.0,-67.0,248.0,-278.0,1106.0,-1176.0,-2909.0,4085.0,-4085.0,-4085.0,0.0,0.0,-3271.0,357.0,721.0,-364.0,426.8,3594.64,-3167.83,-2907.0,-103.16,260.83,-3271.0,-1.0,-6181.0,-366.0,348.0,714.0,1153.0,-1117.0,-1394.0,-1489.0,-313.0,-251.0,-187.0,-887.0,893.0,-91.0,-172.0,81.0,3544.0,3463.0,736.0,559.0,177.0,1743.0,1566.0,248.0,504.0,256.0,-295.0,0.0,-4085.0,-2909.0,101.44,110.63,102.38,117.48,,,,,,938.0,938.0,115020.0
2017-12-01,-7074.0,14976.0,22254.0,-7278.0,4665.0,3542.0,-6155.0,458.0,1636.0,-7333.0,259.0,1.0,2512.0,342.0,748.0,22.0,666.0,142.0,524.0,-1091.0,-1509.0,5516.0,79.0,3950.0,1487.0,2372.0,514.0,-604.0,1077.0,1385.0,-9585.0,949.0,8636.0,-8636.0,-8636.0,0.0,0.0,-7074.0,115.0,1860.0,-1745.0,408.69,3895.41,-3486.71,-5329.0,-3587.28,-1842.28,-7074.0,1.0,-6124.0,-406.0,342.0,748.0,-644.0,666.0,418.0,3144.0,3748.0,-17.0,-531.0,-1485.0,1630.0,1608.0,-343.0,1951.0,4137.0,2186.0,626.0,-172.0,798.0,2677.0,1879.0,-604.0,355.0,959.0,779.0,0.0,-8636.0,949.0,102.1,116.61,102.28,123.43,923.0,923.0,534.0,389.0,,84.0,27.0,107730.0
2018-01-01,-6790.0,13302.0,21104.0,-7802.0,3188.0,1941.0,-6555.0,357.0,793.0,-6991.0,201.0,35.0,-9253.0,316.0,663.0,98.0,5173.0,289.0,4884.0,-1212.0,-1990.0,-4740.0,3.0,-2710.0,-2033.0,-131.0,-8.0,-120.0,950.0,-953.0,2498.0,1883.0,-4381.0,4381.0,4381.0,0.0,0.0,-6790.0,31.0,2290.0,-2259.0,453.18,3693.86,-3240.67,-4531.0,-3549.32,-1290.32,-6790.0,35.0,-4872.0,-347.0,316.0,663.0,-5075.0,5173.0,778.0,-4609.0,-3693.0,1093.0,1104.0,-1013.0,700.0,-154.0,-30.0,-124.0,1190.0,1314.0,974.0,828.0,146.0,1219.0,1073.0,-120.0,71.0,191.0,98.0,0.0,4381.0,1883.0,102.78,118.14,104.02,128.04,3811.0,3793.0,2000.0,1300.0,493.0,72.0,34.0,115297.0
2018-02-01,-4216.0,13998.0,18900.0,-4902.0,3131.0,1927.0,-3698.0,407.0,916.0,-4207.0,-9.0,4.0,-2362.0,776.0,471.0,86.0,-55.0,-348.0,293.0,-1101.0,-1280.0,-725.0,13.0,63.0,-801.0,2262.0,-8.0,161.0,1056.0,1053.0,-1850.0,1596.0,254.0,-254.0,-254.0,0.0,0.0,-4216.0,78.0,1009.0,-931.0,341.65,3435.52,-3093.86,-3285.0,-1122.13,-191.13,-4216.0,4.0,-2616.0,305.0,776.0,471.0,141.0,-55.0,179.0,-2987.0,-1112.0,765.0,773.0,-2130.0,2337.0,283.0,-233.0,516.0,2047.0,1531.0,1893.0,169.0,1724.0,2540.0,816.0,161.0,220.0,59.0,244.0,0.0,-254.0,1596.0,103.25,128.66,104.61,138.64,931.0,855.0,,855.0,,420.0,389.0,114555.0
2018-03-01,-4416.0,16467.0,21089.0,-4622.0,3893.0,2449.0,-3178.0,361.0,1596.0,-4413.0,-3.0,-3.0,2190.0,66.0,1128.0,102.0,-2222.0,-361.0,-1861.0,-1498.0,-968.0,-782.0,0.0,-1508.0,726.0,-2240.0,-319.0,25.0,-1456.0,-490.0,-6609.0,1773.0,4836.0,-4836.0,-4836.0,0.0,0.0,-4416.0,310.0,1486.0,-1176.0,510.08,3501.16,-2991.07,-3240.0,-1424.92,-248.92,-4416.0,-3.0,-2646.0,-1062.0,66.0,1128.0,2324.0,-2222.0,-530.0,1458.0,-1776.0,201.0,523.0,1806.0,-1942.0,-1979.0,-727.0,-1252.0,2202.0,3454.0,12.0,-377.0,389.0,2507.0,2118.0,25.0,200.0,175.0,1432.0,0.0,-4836.0,1773.0,101.35,130.27,102.3,136.73,505.0,500.0,,500.0,,2252.0,2245.0,110288.0
2018-04-01,-4908.0,14746.0,20122.0,-5376.0,4122.0,2256.0,-3510.0,270.0,1733.0,-4973.0,65.0,-4.0,-6587.0,109.0,840.0,28.0,-821.0,-414.0,-407.0,-1833.0,-1044.0,-225.0,0.0,-2126.0,1901.0,5691.0,487.0,-166.0,3978.0,1392.0,1675.0,1086.0,-2761.0,2761.0,2761.0,0.0,0.0,-4908.0,220.0,1360.0,-1140.0,358.73,3191.9,-2833.17,-3768.0,-2074.82,-934.82,-4908.0,-4.0,-3826.0,-731.0,109.0,840.0,849.0,-821.0,-789.0,-5916.0,-4275.0,2766.0,2282.0,-2717.0,2483.0,1696.0,504.0,1192.0,4155.0,2963.0,953.0,756.0,197.0,1775.0,1578.0,-166.0,47.0,213.0,1080.0,0.0,2761.0,1086.0,100.84,130.76,101.18,126.88,3074.0,2881.0,2000.0,81.0,800.0,4344.0,4338.0,111966.0
2018-05-01,-5350.0,15423.0,22077.0,-6654.0,5022.0,2442.0,-4074.0,447.0,1578.0,-5205.0,-145.0,21.0,-550.0,421.0,578.0,60.0,-955.0,-24.0,-931.0,-3969.0,-2026.0,4913.0,0.0,2334.0,2579.0,4378.0,-7.0,-55.0,467.0,3973.0,-4779.0,1956.0,2823.0,-2823.0,-2823.0,0.0,0.0,-5350.0,74.0,1646.0,-1572.0,441.71,3796.68,-3354.97,-3778.0,-1995.02,-423.02,-5350.0,21.0,-3373.0,-157.0,421.0,578.0,1015.0,-955.0,-1943.0,535.0,1915.0,690.0,703.0,-1163.0,1275.0,-236.0,-117.0,-119.0,5817.0,5936.0,1566.0,-109.0,1675.0,2526.0,851.0,-55.0,175.0,230.0,-210.0,0.0,-2823.0,1956.0,100.76,136.48,101.92,131.97,703.0,591.0,,591.0,,333.0,268.0,107306.0
2018-06-01,-2715.0,13882.0,18553.0,-4671.0,5589.0,2678.0,-1760.0,415.0,1405.0,-2750.0,35.0,-4.0,2525.0,275.0,1284.0,294.0,-556.0,76.0,-632.0,-2830.0,-2050.0,679.0,0.0,1964.0,-1285.0,-2785.0,-1.0,-150.0,-1765.0,-869.0,-5244.0,-1744.0,6988.0,-6988.0,-6988.0,0.0,0.0,-2715.0,71.0,579.0,-508.0,470.01,3510.16,-3040.14,-2207.0,325.14,833.14,-2715.0,-4.0,-4463.0,-1009.0,275.0,1284.0,850.0,-556.0,-780.0,3464.0,3370.0,-1194.0,-1182.0,994.0,-823.0,-583.0,243.0,-826.0,1396.0,2222.0,-90.0,-762.0,672.0,2984.0,2312.0,-150.0,146.0,296.0,-888.0,0.0,-6988.0,-1744.0,99.4,131.27,100.17,127.46,129.0,129.0,,100.0,29.0,434.0,230.0,98385.0
2018-07-01,-765.0,14843.0,19961.0,-5118.0,7266.0,2423.0,-275.0,314.0,866.0,-827.0,62.0,9.0,-1553.0,301.0,1001.0,90.0,-220.0,-463.0,243.0,-2320.0,-1721.0,995.0,10.0,703.0,282.0,1559.0,-17.0,57.0,-62.0,1581.0,797.0,1627.0,-2424.0,2424.0,2424.0,0.0,0.0,-765.0,120.0,729.0,-609.0,487.81,4069.45,-3581.63,-156.0,2816.63,3425.63,-765.0,9.0,871.0,-700.0,301.0,1001.0,310.0,-220.0,-599.0,-564.0,-16.0,903.0,926.0,-210.0,233.0,-988.0,-562.0,-426.0,2289.0,2715.0,1164.0,289.0,875.0,1869.0,994.0,57.0,212.0,155.0,-340.0,0.0,2424.0,1627.0,98.87,132.52,98.81,126.17,63.0,46.0,,,46.0,168.0,150.0,100724.0
2018-08-01,4132.0,13077.0,14802.0,-1725.0,8796.0,2271.0,4800.0,394.0,1090.0,4104.0,28.0,22.0,12747.0,238.0,1066.0,-404.0,-1468.0,-36.0,-1432.0,-4967.0,-2903.0,9125.0,0.0,10387.0,-1262.0,-5450.0,1000.0,-6.0,-3647.0,-2797.0,-8593.0,518.0,8075.0,-8075.0,-8075.0,0.0,0.0,4132.0,826.0,307.0,519.0,514.64,3409.19,-2894.54,3613.0,7026.54,6507.54,4132.0,22.0,4672.0,-828.0,238.0,1066.0,1064.0,-1468.0,-2064.0,14575.0,9646.0,929.0,-40.0,3797.0,-3778.0,-3607.0,-2797.0,-810.0,1183.0,1993.0,-165.0,-197.0,32.0,1685.0,1653.0,-6.0,99.0,105.0,1165.0,0.0,-8075.0,518.0,96.31,119.72,95.95,111.65,6.0,,,,,526.0,518.0,88888.0
2018-09-01,4042.0,15388.0,16130.0,-742.0,8330.0,2788.0,4800.0,500.0,1362.0,3938.0,104.0,-1.0,6003.0,249.0,1105.0,54.0,-368.0,-71.0,-297.0,-2939.0,-2881.0,3115.0,0.0,2355.0,760.0,-3380.0,3986.0,-321.0,-6774.0,-271.0,-1962.0,-1514.0,3476.0,-3476.0,-3476.0,0.0,0.0,4042.0,458.0,486.0,-28.0,610.45,3843.51,-3233.06,4070.0,7275.06,7303.06,4042.0,-1.0,2527.0,-856.0,249.0,1105.0,422.0,-368.0,-58.0,6495.0,-216.0,2885.0,-1092.0,5778.0,-5885.0,-5682.0,-1653.0,-4029.0,356.0,4385.0,118.0,10.0,108.0,1200.0,1092.0,-321.0,7.0,328.0,944.0,0.0,-3476.0,-1514.0,93.26,123.5,93.06,113.59,26.0,,,,,47.0,47.0,84714.0
2018-10-01,4218.0,16664.0,15548.0,1116.0,6417.0,2311.0,5222.0,336.0,1451.0,4107.0,111.0,3.0,3443.0,359.0,1719.0,-56.0,1375.0,-45.0,1420.0,-2038.0,-3334.0,2207.0,0.0,1262.0,945.0,-2731.0,-9.0,-92.0,-1815.0,-815.0,778.0,951.0,-1729.0,1729.0,1729.0,0.0,0.0,4218.0,283.0,388.0,-105.0,585.35,3633.37,-3048.01,4323.0,7266.01,7371.01,4218.0,3.0,5172.0,-1360.0,359.0,1719.0,-1431.0,1375.0,1296.0,4938.0,541.0,-137.0,-120.0,2172.0,-1657.0,-1695.0,-1276.0,-419.0,3777.0,4196.0,130.0,154.0,-24.0,1234.0,1258.0,-92.0,59.0,151.0,2235.0,0.0,1729.0,951.0,90.4,118.42,89.54,114.14,2038.0,2000.0,2000.0,,,1396.0,1355.0,86183.0
2018-11-01,2590.0,16444.0,15422.0,1022.0,4767.0,2237.0,3552.0,458.0,1632.0,2378.0,212.0,-1.0,87.0,125.0,1362.0,111.0,1292.0,346.0,946.0,-1360.0,-2890.0,-915.0,-20.0,-3300.0,2405.0,-1890.0,-240.0,-107.0,-2846.0,1303.0,2502.0,1418.0,-3920.0,3920.0,3920.0,0.0,0.0,2590.0,37.0,477.0,-440.0,483.6,3513.13,-3029.53,3030.0,5619.53,6059.53,2590.0,-1.0,4007.0,-1237.0,125.0,1362.0,-1181.0,1292.0,1530.0,975.0,-1995.0,-1067.0,-821.0,1131.0,-1737.0,-2025.0,-937.0,-1088.0,1047.0,2135.0,395.0,-299.0,694.0,1610.0,916.0,-107.0,125.0,232.0,1841.0,0.0,3920.0,1418.0,87.53,110.53,86.14,106.97,1743.0,1686.0,1686.0,,,161.0,10.0,91017.0
2018-12-01,-430.0,14671.0,15928.0,-1257.0,4949.0,3331.0,361.0,576.0,1487.0,-550.0,120.0,-1.0,2772.0,370.0,1233.0,165.0,-1463.0,-80.0,-1383.0,-1040.0,-1857.0,-1366.0,104.0,-1867.0,397.0,-2556.0,-498.0,-48.0,-2515.0,505.0,-3203.0,4063.0,-860.0,860.0,860.0,0.0,0.0,-430.0,68.0,543.0,-475.0,552.29,4015.28,-3462.98,45.0,3032.98,3507.98,-430.0,-1.0,3632.0,-863.0,370.0,1233.0,1628.0,-1463.0,817.0,1190.0,-1943.0,-989.0,-486.0,2777.0,-2055.0,-2029.0,-657.0,-1372.0,2700.0,4072.0,22.0,-10.0,32.0,2180.0,2148.0,-48.0,258.0,306.0,259.0,0.0,860.0,4063.0,84.91,112.19,83.49,108.09,284.0,218.0,,218.0,,586.0,542.0,93028.0
2019-01-01,-124.0,13999.0,15259.0,-1260.0,3704.0,2084.0,360.0,295.0,871.0,-216.0,92.0,28.0,-4910.0,162.0,1006.0,98.0,5288.0,1300.0,3988.0,-1734.0,-2287.0,1504.0,0.0,2372.0,-868.0,933.0,3.0,-95.0,1050.0,-25.0,4814.0,-1546.0,-3268.0,3268.0,3268.0,0.0,0.0,-124.0,150.0,558.0,-408.0,596.2,3874.36,-3278.16,284.0,3154.16,3562.16,-124.0,28.0,-1642.0,-844.0,162.0,1006.0,-5190.0,5288.0,553.0,571.0,827.0,2359.0,2359.0,1619.0,-1693.0,-1309.0,-527.0,-782.0,356.0,1138.0,-289.0,-92.0,-197.0,729.0,926.0,-95.0,71.0,166.0,-1871.0,0.0,3268.0,-1546.0,83.51,101.61,83.31,97.45,4698.0,4665.0,3414.0,1251.0,,109.0,35.0,96781.0
2019-02-01,6.0,14399.0,15136.0,-737.0,3309.0,2044.0,528.0,464.0,919.0,73.0,-67.0,-1.0,-2286.0,161.0,625.0,186.0,1871.0,136.0,1735.0,-1378.0,-1952.0,-726.0,1.0,209.0,-936.0,-15.0,-14.0,63.0,-537.0,473.0,2291.0,626.0,-2917.0,2917.0,2917.0,0.0,0.0,6.0,92.0,675.0,-583.0,627.94,3388.14,-2760.2,589.0,2766.2,3349.2,6.0,-1.0,631.0,-464.0,161.0,625.0,-1685.0,1871.0,574.0,-711.0,1384.0,-385.0,-371.0,809.0,-859.0,-166.0,67.0,-233.0,1438.0,1671.0,-756.0,-513.0,-243.0,661.0,904.0,63.0,143.0,80.0,-2903.0,0.0,2917.0,626.0,86.2,96.9,86.08,100.49,2731.0,2713.0,2000.0,213.0,500.0,125.0,125.0,100113.0
2019-03-01,-187.0,16432.0,17182.0,-750.0,4066.0,2527.0,789.0,364.0,1465.0,-312.0,125.0,-1.0,3054.0,173.0,1288.0,407.0,-15.0,-554.0,539.0,-1873.0,-1791.0,6659.0,0.0,4425.0,2234.0,2830.0,-17.0,-91.0,763.0,2175.0,-3242.0,140.0,3102.0,-3102.0,-3102.0,0.0,0.0,-187.0,87.0,1116.0,-1029.0,752.46,3774.25,-3021.79,842.0,2834.79,3863.79,-187.0,-1.0,-48.0,-1115.0,173.0,1288.0,422.0,-15.0,-82.0,3829.0,4566.0,867.0,885.0,-640.0,372.0,-122.0,503.0,-625.0,1003.0,1628.0,585.0,-378.0,963.0,2614.0,1651.0,-91.0,98.0,189.0,-94.0,0.0,-3102.0,140.0,91.6,100.67,92.96,113.46,4246.0,4223.0,1000.0,1783.0,1440.0,2074.0,2051.0,96267.0
2019-04-01,-280.0,15452.0,16998.0,-1546.0,4629.0,2138.0,945.0,290.0,1499.0,-264.0,-16.0,-1.0,4663.0,-34.0,381.0,144.0,-4344.0,-78.0,-4266.0,-2307.0,-1143.0,4445.0,0.0,2986.0,1459.0,2691.0,-457.0,-72.0,798.0,2422.0,-4944.0,2139.0,2805.0,-2805.0,-2805.0,0.0,0.0,-280.0,62.0,865.0,-803.0,769.32,3692.16,-2922.84,523.0,2642.84,3445.84,-280.0,-1.0,1858.0,-415.0,-34.0,381.0,4488.0,-4344.0,-1164.0,1754.0,2156.0,1217.0,1682.0,560.0,-648.0,-884.0,170.0,-1054.0,3036.0,4090.0,308.0,181.0,127.0,1100.0,973.0,-72.0,66.0,138.0,-952.0,0.0,-2805.0,2139.0,92.1,102.13,95.78,111.08,2374.0,2352.0,,2352.0,,3716.0,3686.0,92758.0
2019-05-01,1415.0,17048.0,17402.0,-354.0,5394.0,2184.0,2856.0,468.0,1838.0,1486.0,-71.0,-6.0,-1209.0,636.0,803.0,51.0,-491.0,-138.0,-353.0,-2875.0,-2336.0,-1794.0,0.0,-4237.0,2443.0,-749.0,-5.0,-126.0,-2349.0,1731.0,2618.0,390.0,-3008.0,3008.0,3008.0,0.0,0.0,1415.0,164.0,467.0,-303.0,687.75,3657.87,-2970.12,1718.0,4385.12,4688.12,1415.0,-6.0,1799.0,-167.0,636.0,803.0,542.0,-491.0,-539.0,-1045.0,-2162.0,-1530.0,-1522.0,764.0,-1010.0,-827.0,193.0,-1020.0,5148.0,6168.0,-57.0,-128.0,71.0,1722.0,1651.0,-126.0,59.0,185.0,358.0,0.0,3008.0,390.0,93.68,98.54,97.31,107.45,17.0,,,,,54.0,4.0,95613.0
2019-06-01,299.0,11916.0,14304.0,-2388.0,6245.0,2456.0,1401.0,450.0,1571.0,280.0,19.0,-1.0,-2272.0,395.0,944.0,216.0,-2208.0,192.0,-2400.0,-1329.0,-2004.0,-5888.0,0.0,-2076.0,-3812.0,-1066.0,1058.0,-135.0,-826.0,-1163.0,2570.0,-5046.0,2476.0,-2476.0,-2476.0,0.0,0.0,299.0,140.0,589.0,-449.0,574.9,2868.51,-2293.61,748.0,2592.61,3041.61,299.0,-1.0,-4748.0,-549.0,395.0,944.0,2424.0,-2208.0,675.0,-4822.0,-2738.0,1497.0,440.0,2350.0,-2886.0,-1266.0,-37.0,-1229.0,1216.0,2445.0,-1485.0,147.0,-1632.0,783.0,2415.0,-135.0,78.0,213.0,-4431.0,0.0,-2476.0,-5046.0,94.51,86.51,97.03,87.99,154.0,150.0,,150.0,,2701.0,2697.0,96326.0
2019-07-01,3387.0,16078.0,18369.0,-2291.0,8723.0,2459.0,3973.0,313.0,1040.0,3246.0,141.0,17.0,-157.0,255.0,906.0,60.0,1012.0,88.0,924.0,-1550.0,-2760.0,3346.0,0.0,2500.0,846.0,3110.0,0.0,-102.0,1524.0,1688.0,3561.0,-405.0,-3156.0,3156.0,3156.0,0.0,0.0,3387.0,345.0,875.0,-530.0,615.24,3443.89,-2828.64,3917.0,6215.64,6745.64,3387.0,17.0,2999.0,-651.0,255.0,906.0,-952.0,1012.0,1210.0,236.0,-813.0,2346.0,2354.0,1568.0,-823.0,-830.0,494.0,-1324.0,1110.0,2434.0,109.0,-82.0,191.0,1752.0,1561.0,-102.0,22.0,124.0,-509.0,0.0,3156.0,-405.0,95.3,90.36,94.94,91.26,2425.0,2400.0,2250.0,150.0,,1576.0,1566.0,99351.0
2019-08-01,5098.0,13498.0,14902.0,-1404.0,9801.0,2303.0,6094.0,265.0,1360.0,4999.0,99.0,9.0,993.0,146.0,815.0,101.0,-948.0,-512.0,-436.0,-1835.0,-1765.0,-1576.0,0.0,1149.0,-2725.0,-2259.0,-14.0,-303.0,-860.0,-1082.0,4114.0,-3860.0,-254.0,254.0,254.0,0.0,0.0,5098.0,410.0,825.0,-415.0,749.37,3268.07,-2518.7,5513.0,7616.7,8031.7,5098.0,9.0,1247.0,-669.0,146.0,815.0,1049.0,-948.0,-70.0,683.0,-195.0,786.0,804.0,2553.0,-2217.0,-1664.0,-1208.0,-456.0,637.0,1093.0,-250.0,-176.0,-74.0,930.0,1004.0,-303.0,150.0,453.0,-1669.0,0.0,254.0,-3860.0,93.67,94.01,93.38,91.15,112.0,50.0,,50.0,,21.0,,101550.0
2019-09-01,4238.0,15445.0,16119.0,-674.0,8521.0,2628.0,5219.0,373.0,1454.0,4138.0,100.0,-6.0,4508.0,183.0,260.0,-2.0,-404.0,120.0,-524.0,-1557.0,-1954.0,4637.0,0.0,1729.0,2908.0,851.0,-11.0,-138.0,-167.0,1167.0,-276.0,305.0,-29.0,29.0,29.0,0.0,0.0,4238.0,257.0,895.0,-638.0,681.4,3261.42,-2580.02,4876.0,6818.02,7456.02,4238.0,-6.0,4537.0,-77.0,183.0,260.0,402.0,-404.0,397.0,3786.0,1289.0,775.0,793.0,-5.0,-552.0,-960.0,-62.0,-898.0,795.0,1693.0,546.0,-134.0,680.0,4494.0,3814.0,-138.0,22.0,160.0,2511.0,0.0,29.0,305.0,92.99,94.44,91.18,84.55,9.0,9.0,,,9.0,20.0,16.0,101113.0
2019-10-01,3401.0,16514.0,17268.0,-754.0,7291.0,2214.0,4323.0,361.0,1392.0,3292.0,109.0,-1.0,614.0,323.0,882.0,21.0,-2960.0,-492.0,-2468.0,-1894.0,-1827.0,-4351.0,1.0,-4356.0,4.0,-2610.0,2.0,-27.0,-1169.0,-1416.0,2786.0,-915.0,-1871.0,1871.0,1871.0,0.0,0.0,3401.0,74.0,1418.0,-1344.0,880.52,3332.68,-2452.16,4745.0,5853.16,7197.16,3401.0,-1.0,2485.0,-559.0,323.0,882.0,2981.0,-2960.0,-67.0,-1741.0,-5415.0,1063.0,1065.0,2783.0,-2885.0,-2234.0,-918.0,-1316.0,1671.0,2987.0,-624.0,-98.0,-526.0,910.0,1436.0,-27.0,88.0,115.0,896.0,0.0,1871.0,-915.0,91.72,88.44,87.74,81.67,,,,,,1691.0,1675.0,104593.0
2019-11-01,313.0,16129.0,17077.0,-948.0,4832.0,2588.0,1296.0,362.0,1437.0,221.0,92.0,-1.0,-1872.0,250.0,625.0,55.0,2357.0,255.0,2102.0,-995.0,-1393.0,2449.0,0.0,61.0,2388.0,2042.0,-3.0,40.0,713.0,1292.0,2184.0,-1441.0,-743.0,743.0,743.0,0.0,0.0,313.0,76.0,1541.0,-1465.0,725.48,3369.89,-2644.41,1778.0,2957.41,4422.41,313.0,-1.0,-1129.0,-375.0,250.0,625.0,-2302.0,2357.0,398.0,407.0,-1189.0,756.0,762.0,332.0,64.0,-49.0,-915.0,866.0,3456.0,2590.0,73.0,-33.0,106.0,1365.0,1259.0,40.0,225.0,185.0,1269.0,0.0,743.0,-1441.0,92.54,88.68,88.54,85.36,3110.0,3104.0,2500.0,4.0,600.0,1513.0,1500.0,104810.0
2019-12-01,-2553.0,15290.0,18966.0,-3676.0,5150.0,3273.0,-1799.0,749.0,1751.0,-2801.0,248.0,-2.0,-316.0,361.0,972.0,94.0,-488.0,89.0,-577.0,-1187.0,-1109.0,86.0,108.0,943.0,-965.0,295.0,2000.0,66.0,526.0,-2297.0,-2239.0,1700.0,539.0,-539.0,-539.0,0.0,0.0,-2553.0,139.0,1443.0,-1304.0,786.75,3799.9,-3013.14,-1249.0,460.14,1764.14,-2553.0,-2.0,-855.0,-611.0,361.0,972.0,582.0,-488.0,-78.0,-209.0,-2202.0,2577.0,582.0,3923.0,-3453.0,-56.0,-17.0,-39.0,2648.0,2687.0,-3463.0,-718.0,-2745.0,1290.0,4035.0,66.0,300.0,234.0,-2031.0,0.0,-539.0,1700.0,93.86,78.62,91.24,82.09,247.0,247.0,,247.0,,14.0,14.0,105696.0
