tarih,cari,cekirdek,altin_net,enerji_net,altin_haric,enerji_haric,ihracat,ithalat,mal_denge,hizmet_denge,birincil_denge,ikincil_denge,sermaye_hesabi,nhn,rezerv_akim,cari12,cekirdek12,altin_net12,enerji_net12,altin_haric12,enerji_haric12,ihracat12,ithalat12,mal_denge12,hizmet_denge12,birincil_denge12,ikincil_denge12,sermaye_hesabi12,nhn12,rezerv_akim12,makas12,fin_giris,dyy_giris,portfoy_giris,turev_giris,diger_giris,brut_yukumluluk,yerlesik_varlik,yuk_dyy,yuk_port_hisse,yuk_port_borc,yuk_port_artik,yuk_mevduat,yuk_kredi,yuk_diger_artik,yuk_turev,ticari_kredi_net,kredi_bnk_uv_kul,kredi_bnk_uv_ode,kredi_dgr_uv_kul,kredi_dgr_uv_ode,kredi_gh_uv_kul,kredi_gh_uv_ode,kredi_bnk_kv,kredi_dgr_kv,kredi_bnk_uv_net,kredi_dgr_uv_net,eb_kullanim,eb_odeme,eb_kullanim_uv,eb_odeme_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_net,fin_giris12,dyy_giris12,portfoy_giris12,turev_giris12,diger_giris12,brut_yukumluluk12,yerlesik_varlik12,yuk_dyy12,yuk_port_hisse12,yuk_port_borc12,yuk_port_artik12,yuk_mevduat12,yuk_kredi12,yuk_diger_artik12,yuk_turev12,ticari_kredi_net12,kredi_bnk_uv_kul12,kredi_bnk_uv_ode12,kredi_dgr_uv_kul12,kredi_dgr_uv_ode12,kredi_gh_uv_kul12,kredi_gh_uv_ode12,kredi_bnk_kv12,kredi_dgr_kv12,eb_kullanim12,eb_odeme12,eb_kullanim_uv12,eb_odeme_uv12,eb_net12,ozel_uv_kredi_net,kaliteli,sicak_para,ozel_uv_kredi_net12,kaliteli12,sicak_para12,cari_acik12,kalite_pay_brut,kalite_pay_acik,roll_uv_bnk,roll_uv_dgr,roll_uv_gh,roll_tcmb_bnk,roll_tcmb_dgr,roll_tcmb_bnk_tahvil,roll_tcmb_dgr_tahvil,nhn_std12,nhn_oran,nhn_yuzdelik36,uv_anapara,uv_kullanim,uv_net,diger_net_giris,uv_anapara12,uv_kullanim12,uv_net12,diger_net_giris12,ihtiyac12,ihtiyac_kimlik12,kaynak_kimlik12
1987-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-12-01,-806.0,,,,,,10190.0,13396.0,-3206.0,2162.0,-2085.0,2323.0,0.0,-506.0,579.0,,,,,,,,,,,,,,,,,1891.0,106.0,282.0,0.0,1503.0,2870.0,979.0,115.0,0.0,307.0,0.0,1025.0,1255.0,168.0,0.0,498.0,455.0,170.0,1200.0,485.0,1575.0,1273.0,436.0,-44.0,285.0,715.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,1000.0,1106.0,1724.0,,,,,,,,,,,,,,,,,1928.0,3230.0,1302.0,589.0,,,,,,,
1988-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-01,1596.0,,,,,,11662.0,13475.0,-1813.0,3833.0,-2513.0,2089.0,0.0,515.0,1153.0,,,,,,,,,,,,,,,,,-958.0,354.0,1178.0,0.0,-2490.0,476.0,1434.0,354.0,0.0,1184.0,0.0,605.0,-1979.0,312.0,0.0,213.0,336.0,491.0,1299.0,639.0,1389.0,1920.0,-43.0,-137.0,-155.0,660.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,505.0,859.0,1609.0,,,,,,,,,,,,,,,,,3050.0,3024.0,-26.0,-932.0,,,,,,,
1989-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,938.0,,,,,,11625.0,15815.0,-4190.0,4028.0,-2327.0,3427.0,0.0,994.0,2712.0,,,,,,,,,,,,,,,,,780.0,663.0,1386.0,0.0,-1269.0,468.0,-312.0,663.0,17.0,1428.0,0.0,796.0,-2574.0,138.0,0.0,-67.0,442.0,491.0,1350.0,894.0,628.0,1916.0,-29.0,-73.0,-49.0,456.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,407.0,1070.0,2139.0,,,,,,,,,,,,,,,,,3301.0,2420.0,-881.0,1661.0,,,,,,,
1990-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-01,-2625.0,,,,,,12959.0,22407.0,-9448.0,4966.0,-2508.0,4365.0,0.0,-468.0,944.0,,,,,,,,,,,,,,,,,4037.0,700.0,547.0,0.0,2790.0,4564.0,527.0,684.0,89.0,592.0,0.0,960.0,1714.0,525.0,0.0,-361.0,486.0,255.0,1498.0,1129.0,1695.0,2088.0,1014.0,1002.0,231.0,369.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,600.0,1300.0,3657.0,,,,,,,,,,,,,,,,,3472.0,3679.0,207.0,3830.0,,,,,,,
1991-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-01,250.0,,,,,,13593.0,20883.0,-7290.0,5164.0,-2663.0,5039.0,0.0,948.0,-1199.0,,,,,,,,,,,,,,,,,-2397.0,783.0,623.0,0.0,-3803.0,284.0,2681.0,810.0,147.0,567.0,0.0,-1432.0,-91.0,283.0,0.0,-433.0,937.0,401.0,985.0,1365.0,1862.0,2063.0,663.0,-399.0,536.0,-380.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,156.0,939.0,-454.0,,,,,,,,,,,,,,,,,3829.0,3784.0,-45.0,-2352.0,,,,,,,
1992-01-01,94.0,,,,,,1223.0,1599.0,-376.0,256.0,-110.0,324.0,0.0,-176.0,-68.0,,,,,,,,,,,,,,,,,14.0,55.0,82.0,0.0,-123.0,147.0,133.0,58.0,8.0,74.0,0.0,-323.0,64.0,266.0,0.0,-266.0,3.0,13.0,79.0,56.0,354.0,206.0,-54.0,-43.0,-10.0,23.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,13.0,68.0,-338.0,,,,,,,,,,,,,,,,,275.0,436.0,161.0,-147.0,,,,,,,
1992-02-01,-80.0,,,,,,1081.0,1501.0,-420.0,236.0,-251.0,355.0,0.0,-195.0,-358.0,,,,,,,,,,,,,,,,,-83.0,29.0,-24.0,0.0,-88.0,310.0,393.0,37.0,23.0,-14.0,0.0,92.0,64.0,108.0,0.0,-108.0,75.0,75.0,100.0,99.0,34.0,186.0,253.0,-37.0,0.0,1.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,1.0,30.0,317.0,,,,,,,,,,,,,,,,,360.0,209.0,-151.0,68.0,,,,,,,
1992-03-01,-174.0,,,,,,1246.0,1715.0,-469.0,267.0,-271.0,299.0,0.0,-392.0,-469.0,,,,,,,,,,,,,,,,,97.0,81.0,166.0,0.0,-150.0,76.0,-21.0,89.0,80.0,174.0,0.0,93.0,-511.0,151.0,0.0,-152.0,63.0,0.0,190.0,76.0,22.0,190.0,-484.0,-13.0,63.0,114.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,177.0,258.0,-150.0,,,,,,,,,,,,,,,,,266.0,275.0,9.0,88.0,,,,,,,
1992-04-01,-235.0,,,,,,1058.0,1721.0,-663.0,381.0,-238.0,285.0,0.0,-390.0,-279.0,,,,,,,,,,,,,,,,,346.0,137.0,124.0,0.0,85.0,425.0,79.0,140.0,29.0,84.0,0.0,9.0,16.0,147.0,0.0,-143.0,7.0,0.0,149.0,87.0,56.0,188.0,133.0,-7.0,7.0,62.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,69.0,206.0,248.0,,,,,,,,,,,,,,,,,275.0,212.0,-63.0,409.0,,,,,,,
1992-05-01,-35.0,,,,,,1247.0,1737.0,-490.0,418.0,-172.0,209.0,0.0,-361.0,106.0,,,,,,,,,,,,,,,,,502.0,4.0,143.0,0.0,355.0,954.0,452.0,23.0,21.0,153.0,0.0,199.0,343.0,215.0,0.0,-210.0,0.0,21.0,79.0,58.0,27.0,261.0,432.0,-55.0,-21.0,21.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,4.0,750.0,,,,,,,,,,,,,,,,,340.0,106.0,-234.0,736.0,,,,,,,
1992-06-01,-322.0,,,,,,998.0,1917.0,-919.0,487.0,-221.0,331.0,0.0,178.0,611.0,,,,,,,,,,,,,,,,,755.0,53.0,663.0,0.0,39.0,514.0,-241.0,53.0,26.0,643.0,0.0,-1.0,-229.0,22.0,0.0,-15.0,0.0,28.0,252.0,124.0,43.0,267.0,-76.0,93.0,-28.0,128.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,100.0,153.0,685.0,,,,,,,,,,,,,,,,,419.0,295.0,-124.0,879.0,,,,,,,
1992-07-01,-224.0,,,,,,1216.0,2099.0,-883.0,523.0,-206.0,342.0,0.0,253.0,672.0,,,,,,,,,,,,,,,,,643.0,64.0,215.0,0.0,364.0,1659.0,1016.0,65.0,88.0,165.0,0.0,59.0,1009.0,273.0,0.0,-265.0,150.0,156.0,103.0,49.0,294.0,239.0,1099.0,7.0,-6.0,54.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,48.0,112.0,1418.0,,,,,,,,,,,,,,,,,444.0,547.0,103.0,540.0,,,,,,,
1992-08-01,20.0,,,,,,1206.0,2071.0,-865.0,737.0,-233.0,381.0,0.0,181.0,571.0,,,,,,,,,,,,,,,,,370.0,107.0,92.0,0.0,171.0,230.0,-140.0,108.0,18.0,211.0,0.0,48.0,-237.0,82.0,0.0,-74.0,1.0,77.0,145.0,177.0,33.0,181.0,-133.0,153.0,-76.0,-32.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,-108.0,-1.0,297.0,,,,,,,,,,,,,,,,,435.0,179.0,-256.0,626.0,,,,,,,
1992-09-01,157.0,,,,,,1279.0,1980.0,-701.0,770.0,-245.0,333.0,0.0,-219.0,-137.0,,,,,,,,,,,,,,,,,-75.0,83.0,262.0,0.0,-420.0,4.0,79.0,84.0,15.0,272.0,0.0,-12.0,-438.0,83.0,0.0,-76.0,94.0,56.0,71.0,72.0,23.0,253.0,-267.0,23.0,38.0,-1.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,37.0,120.0,31.0,,,,,,,,,,,,,,,,,381.0,188.0,-193.0,118.0,,,,,,,
1992-10-01,270.0,,,,,,1412.0,1891.0,-479.0,677.0,-267.0,339.0,0.0,-69.0,234.0,,,,,,,,,,,,,,,,,33.0,66.0,-44.0,0.0,11.0,877.0,844.0,71.0,17.0,-42.0,0.0,-89.0,896.0,24.0,0.0,-17.0,52.0,11.0,100.0,61.0,117.0,274.0,1034.0,-60.0,41.0,39.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,80.0,146.0,860.0,,,,,,,,,,,,,,,,,346.0,269.0,-77.0,110.0,,,,,,,
