tarih,altin_ons_mn,altin_fiyat,altin_fiyat_kaynak,ons_kaynak,altin_deger_seviye,altin_deger_ima,altin_fiyat_etkisi,altin_miktar_etkisi,doviz_rezerv,swap_capa_revizyon,net_alim_satim,net_alim_satim_altin_haric,kumulatif
2023-12-06,22.931179196754044,2028.22,agort03,ara_deger,46.25972498116143,46.50947627044049,0.10961103656048371,0.0500679779416707,93.16319963933913,-0.0,0.9523808171267447,0.902312839185074,
2023-12-07,22.955806829779952,2033.0,agort03,ara_deger,46.3687474172926,46.66915528494265,0.14462158302761263,0.05022313202974116,95.0636176138385,-0.0,0.8512953367562891,0.8010722047265479,
2023-12-08,22.980434462805864,2039.3,agort03,ima,46.51243807579184,46.864,-0.593125013485018,0.164657080681142,94.87077106844484,-0.0,0.5952313304810363,0.4305742497998943,
2023-12-11,23.06221141758644,2013.49,agort03,ara_deger,45.92376253676561,46.43553206719612,-0.211019234470918,0.054636273848295155,93.6832493511191,-0.0,0.7025964819505098,0.6479602081022147,
2023-12-12,23.089470402513296,2004.34,agort03,ara_deger,45.71506896132624,46.2791491065735,-0.53359766100208,0.05400631870663551,94.09440920103772,-0.0,0.6453726498295874,0.5913663311229519,
2023-12-13,23.116729387440152,1981.23,agort03,ara_deger,45.52952617074486,45.799557764278056,0.8238802353683641,0.05497782892942866,92.97712980117204,-0.0,0.2745338843383551,0.21955605540892648,
2023-12-14,23.14398837236701,2016.87,agort03,ara_deger,46.34854885499926,46.678415828575844,0.3941421219814148,0.055442049442740254,92.60755790641414,-0.0,1.1069349474220038,1.0514928979792635,
2023-12-15,23.17124735729387,2033.9,agort03,ima,46.73990565390085,47.128,1.1231103594080292,-0.07600608620435717,95.79560589675928,-0.0,-0.8480382672856113,-0.772032181081254,
2023-12-18,23.134747558408773,2082.37,agort03,ara_deger,47.853767312313046,48.17510427320367,-0.6662807296821663,-0.024984963998829435,93.97076562074928,-0.0,1.1274880618534433,1.1524730258522728,
2023-12-19,23.122580958780404,2053.57,agort03,ara_deger,47.191930799784245,47.483838579522676,0.4323922639291894,-0.025212479411872567,94.412111662635,-0.0,0.10249368928656322,0.1277061686984358,
2023-12-20,23.11041435915204,2072.27,agort03,ara_deger,48.017080761099365,47.891018364039994,0.36190908886431755,-0.025403008362045353,94.20702678834353,-0.0,-0.241372722150425,-0.21596971378837965,
2023-12-21,23.098247759523677,2087.93,agort03,ara_deger,48.37994249471458,48.22752444454226,-0.3062827652912785,-0.025241679250988018,94.89369497616218,-0.0,1.8382447737559227,1.8634864530069106,
2023-12-22,23.086081159895308,2074.67,agort03,ima,48.07269175475687,47.896,-0.5411377423879472,0.11145781507537926,97.3446143200866,-0.0,1.1899126092814813,1.078454794206102,
2023-12-25,23.140418223547545,2051.23,agort03,ara_deger,47.5295577167019,47.46632007268744,1.9657785280903597,0.038691249544217335,98.53571862885994,-0.0,-2.3915995654295625,-2.43029081497378,
2023-12-26,23.158530578098294,2136.18,agort03,ara_deger,49.49795517970401,49.47078985032201,-1.7491638145637582,0.03732322340499933,92.56459023253647,-0.0,2.26393477816349,2.226611554758491,
2023-12-27,23.17664293264904,2060.65,agort03,ara_deger,47.57233314213827,47.75894925916325,0.14323165332376728,0.03743515775610826,93.46636134103332,-0.0,-0.05499553427260703,-0.09243069202871529,
2023-12-28,23.194755287199783,2066.83,agort03,ara_deger,47.71500512370642,47.939616070243126,0.2537506228419669,0.037633306914908134,92.95068388566568,-0.0,0.2151179659272554,0.17748465901234728,
2023-12-29,23.21286764175053,2077.77,agort03,ima,47.96756685159568,48.231,-0.019498808819073822,0.24215387963610996,93.11118770462316,-0.0,0.2949557799239061,0.05280190028779613,
2024-01-02,23.32945986182348,2076.93,agort03,ara_deger,47.94817454342136,48.45365507081704,-0.1595735054548654,-0.02540014731891524,92.72713729601033,-0.0,-1.3547770244459691,-1.329376877127054,
2024-01-03,23.31718979273522,2070.09,agort03,ara_deger,48.052725176511366,48.26868141804326,-0.06062469346112005,-0.025368245139285758,91.20523886627116,-0.0,-0.9824941433323249,-0.9571258981930392,
2024-01-04,23.30491972364696,2067.49,agort03,ara_deger,47.9923717206428,48.182688479442845,-0.5192336114428483,-0.025094867999999337,90.31529915681008,-0.1551263800000057,0.1006556632365766,0.12575053123657592,
2024-01-05,23.2926496545587,2045.21,agort03,ima,47.475189029584605,47.63836,0.17679121087810393,-0.006865453528824981,92.12011136458771,-0.0,-0.8851967559693711,-0.8783313024405461,
2024-01-08,23.289305220844348,2052.8,agort03,ara_deger,47.6513746949855,47.80828575734928,-0.4033707664250279,-0.0022691759789496627,90.08639154952724,-0.0,0.5323291887443211,0.5345983647232708,
2024-01-09,23.288190409606237,2035.48,agort03,ara_deger,47.24932782743037,47.4026458149453,0.14951018242967373,-0.002276333067112842,90.80685013751764,-0.0,-0.4512113019923868,-0.44893496892527396,
2024-01-10,23.28707559836812,2041.9,agort03,ara_deger,47.56126132964341,47.549879664307866,0.7167761869177648,-0.0023106469570221095,90.3491830500234,-0.0,-0.598897632141299,-0.5965869851842769,
2024-01-11,23.28596078713,2072.68,agort03,ara_deger,48.278209086010726,48.2643452042686,-0.4524462180939321,-0.0022889861746727743,89.43775106910823,-0.0,1.4497223303747064,1.4520113165493793,
2024-01-12,23.28484597589188,2053.25,agort03,ima,47.82563290322265,47.80961,-0.034228723584556406,-0.6197635309347753,91.96797127301632,-0.0,0.9111021618106108,1.530865692745386,
2024-01-15,22.98278457996504,2051.78,agort03,ara_deger,47.79139270823045,47.15561774548067,1.3725318951155074,-0.21260087916651121,92.34970300207893,-0.0,-3.554255034691675,-3.3416541555251635,
2024-01-16,22.882097447989423,2111.5,agort03,ara_deger,49.18242974560069,48.31554876142967,-0.9832437273401009,-0.2082743531055191,86.99033479224633,-0.0,0.20286448988120576,0.4111388429867249,
2024-01-17,22.781410316013808,2068.53,agort03,ara_deger,48.16540244651164,47.12403068098405,0.5198717834114285,-0.21057203345718772,88.49167644089182,-0.0,-1.0897022346888416,-0.879130201231654,
2024-01-18,22.6807231840382,2091.35,agort03,ara_deger,48.69676263168148,47.433330430938284,0.5048728980766952,-0.21281332901498728,87.594864919879,-0.0,0.18678649154848803,0.3995998205634753,
2024-01-19,22.58003605206258,2113.61,agort03,ima,49.215083303104834,47.72539,-1.0599068922838186,0.5087350709270548,88.89191759400522,-0.0,-0.06910645474231414,-0.577841525669369,
2024-01-22,22.826197786121263,2066.67,agort03,ara_deger,48.12209263299647,47.17421817864324,1.4138546908723522,0.1746607762448983,88.76197956384573,-0.0,-1.6378644785129597,-1.812525254757858,
2024-01-23,22.908251697474164,2128.61,agort03,ara_deger,49.56435599274322,48.762733645760484,-0.7300859815985096,0.17204571809006644,86.18172042253273,-0.0,-0.0021309192707107405,-0.17417663736077718,
2024-01-24,22.990305608827057,2096.74,agort03,ara_deger,47.3444647918017,48.20469338225204,-1.7038115486701657,0.1659647027197107,89.03493976173709,-0.0,1.2427853174438988,1.076820614724188,
2024-01-25,23.072359520179955,2022.63,agort03,ara_deger,45.67105831998335,46.666846536301584,1.1697686276731194,0.17012483602529518,91.49755343010727,-0.0,-0.33861249253946224,-0.5087373285647574,
2024-01-26,23.15441343153285,2073.33,agort03,ima,46.81586614782291,48.00674,0.7988272633878832,0.7393254639672675,90.319821344975,-0.0,-1.6817011510398459,-2.421026615007113,
2024-01-29,23.50516537261314,2107.83,agort03,ara_deger,47.59487739161907,49.544892727355155,0.0872041635323956,0.24687558455622763,87.31700064009371,-0.0,0.018203670478567385,-0.22867191407766024,
2024-01-30,23.62208268630657,2111.54,agort03,ara_deger,47.67864932537223,49.87897247544377,-0.8033870321612809,0.24289922671751407,87.17438398878497,-0.0,0.4566067194316069,0.21370749271409284,
2024-01-31,23.739,2077.53,agort03,evds_aylik,48.10398853641245,49.318484670000004,0.5236823399999987,-0.11858180980635073,86.25090366142867,-0.0,0.3025664471950319,0.42114825700138264,
2024-02-01,23.68252144475524,2099.59,agort03,ara_deger,48.614774896712056,49.723585200193654,-0.7014762851936583,-0.1169089149999935,84.8912805063703,-0.0,-0.14226691505803413,-0.025358000058040633,
2024-02-02,23.62604288951048,2069.97,agort03,ima,47.92894117087005,48.90520000000001,-0.45338376304969663,-0.10070100250442371,87.65313541321444,0.4205405100000092,-1.174337074575256,-1.0736360720708322,
2024-02-05,23.57693913264508,2050.78,agort03,ara_deger,47.48460797711894,48.351115234445885,-0.1207139283591456,-0.03348319708975035,85.37511059371195,-0.0,0.2830353921674693,0.31651858925721965,
2024-02-06,23.56057121368995,2045.66,agort03,ara_deger,47.36605738034949,48.19691810899699,-0.338094196916454,-0.03324831745275146,85.38154849986795,-0.0,0.9370201466894745,0.970268464142226,
2024-02-07,23.544203294734817,2031.31,agort03,ara_deger,47.99181718189152,47.82557559462778,0.5045522766061633,-0.03359908195595266,85.22009520872578,-0.0,0.16939208950279727,0.20299117145874992,
2024-02-08,23.527835375779688,2052.74,agort03,ara_deger,48.498123281013726,48.296528789277986,0.29809767421113037,-0.033806463489121495,85.17426918985558,-0.0,0.3802758752264465,0.414082338715568,
2024-02-09,23.511467456824555,2065.41,agort03,ima,48.79746524442383,48.56082,-0.5050263209725865,0.1707943821877692,85.98947415998106,-0.0,-0.1568169361169589,-0.3276113183047281,
2024-02-12,23.595029213923755,2043.93,agort03,ara_deger,48.289977843157146,48.22658806121518,0.510360481897168,0.0575339409979343,84.07640010068391,-0.0,-0.6364090444871878,-0.6939429854851221,
2024-02-13,23.62288313295682,2065.56,agort03,ara_deger,48.80100915085725,48.79448248411028,-1.1180710586828446,0.056215615010113754,83.39906497197444,-0.0,0.12777821054401417,0.07156259553390042,
2024-02-14,23.65073705198989,2018.23,agort03,ara_deger,47.45154896538702,47.732627040437556,-0.304858000600152,0.05585657799377035,83.3720874142083,-0.0,0.4887916948629323,0.4329351168691619,
2024-02-15,23.678590971022956,2005.34,agort03,ara_deger,47.14848614986855,47.48362561783117,0.5761001183249922,0.05653426384383766,85.30647217237569,-0.0,0.16844334290570784,0.11190907906187017,
2024-02-16,23.70644489005602,2029.67,agort03,ima,47.72052015309309,48.116260000000004,-0.3518036421684348,0.296640801074212,86.46299030435303,-0.0,1.412609350189856,1.1159685491156441,
2024-02-19,23.853673589784638,2014.83,agort03,ara_deger,47.37160997603382,48.06109715890578,1.7181801086721924,0.10241522810521159,87.61822402593566,-0.0,-3.044730538415247,-3.1471457665204587,
2024-02-20,23.902749823027506,2086.86,agort03,ara_deger,49.065140976948896,49.88169249568319,-1.0801652645026143,0.10019747312496637,82.44327550997969,-0.0,-0.2575000991166887,-0.35769757224165505,
2024-02-21,23.951826056270374,2041.67,agort03,ara_deger,48.40073733868067,48.90172470430553,0.5070601576112456,0.10123641698272522,83.65436820834816,-0.0,-2.0628817927814462,-2.1641182097641716,
2024-02-22,24.000902289513245,2062.84,agort03,ara_deger,48.90260277700316,49.51002127889951,-0.33985277641951495,0.10054149752001343,82.36961200725344,-0.0,-0.1575634606984755,-0.2581049582184889,
2024-02-23,24.04997852275612,2048.68,agort03,ima,48.56691951735996,49.27071000000001,0.3335732021106357,0.2743412989446698,83.21453132043874,-0.0,-1.037753935882613,-1.312095234827283,
2024-02-26,24.182989261378054,2062.55,agort03,ara_deger,48.895727907985055,49.87862450105531,0.570960376461128,0.09249389416119022,81.41647722100646,-0.0,-1.1692030813809509,-1.261696975542141,
2024-02-27,24.22732617425204,2086.16,agort03,ara_deger,49.45543707183926,50.54207877167763,-0.7125256627847488,0.09118994555355905,80.7239986502774,-0.0,0.3999054910567793,0.3087155455032202,
2024-02-28,24.27166308712602,2056.75,agort03,ara_deger,49.464793326678645,49.92074305444644,1.2696506960875606,0.09350920946599697,80.30384323237517,-0.0,-1.4750742973658,-1.568583506831797,
2024-02-29,24.316,2109.06,agort03,evds_aylik,50.72284770320402,51.28390296,0.030638160000005306,-0.9062911199999941,78.40509369647802,-0.0,0.0993471081561138,1.005638228156108,
2024-03-01,23.886543273058116,2110.32,agort03,ima,50.753150676142695,50.40825000000001,-0.1710276498351035,0.08242527578886727,80.13999223349046,-0.0,-0.7335261407810094,-0.8159514165698767,
2024-03-04,23.925734431024637,2103.16,agort03,ara_deger,50.58095282991975,50.31964762595378,1.355871370206168,0.028215412903607438,78.55136804655338,0.04064142,-2.5630595775032528,-2.5912749904068604,
2024-03-05,23.93879815034681,2159.83,agort03,ara_deger,51.943865112804346,51.70373440906354,-0.024656962094851118,0.0282019572727056,77.38734880556909,-0.0,-2.0111198090060407,-2.0393217662787464,
2024-03-06,23.95186186966898,2158.8,agort03,ara_deger,51.566269617877865,51.707279404241405,0.7798726224764208,0.028627311973851103,76.42795611669699,-0.0,-1.5600257842805716,-1.5886530962544227,
2024-03-07,23.96492558899116,2191.36,agort03,ara_deger,52.34401546684863,52.51577933869167,0.2032225689946455,0.028738092313679738,75.81500260944615,-0.0,-1.1982935182522834,-1.227031610565963,
2024-03-08,23.97798930831333,2199.84,agort03,ima,52.54657335380416,52.74774,1.792594480689499,-0.05118897130499091,77.97920132598976,-0.0,-3.5780508219379312,-3.5268618506329403,
2024-03-11,23.955484704732484,2274.6,agort03,ara_deger,54.33233132889799,54.48914550938451,-0.7004583727663726,-0.016843645565428996,74.63754242820491,-0.0,-0.4744265213377662,-0.4575828757723372,
2024-03-12,23.947983170205536,2245.36,agort03,ara_deger,53.63388880359377,53.77184349105271,-0.7510087522176486,-0.016608397442663892,74.84958174202671,-0.0,-0.7613047783397421,-0.7446963808970782,
2024-03-13,23.940481635678587,2214.0,agort03,ara_deger,53.08726832860572,53.004226341392396,0.2489810090110595,-0.01668641340174416,73.10976964765885,-0.0,-1.1346862051468372,-1.117999791745093,
2024-03-14,23.93298010115164,2224.4,agort03,ara_deger,53.33663941741217,53.236520937001714,-0.2137215123032911,-0.016619424698418504,72.61741322017234,-0.0,0.049704879212351255,0.06632430391076977,
2024-03-15,23.92547856662469,2215.47,agort03,ima,53.12251597288893,53.00618,1.1082281672060597,-0.7416780067942039,74.77827540014896,-0.0,-2.7728576405965186,-2.0311796338023145,
2024-03-18,23.597562178810524,2261.79,agort03,ara_deger,54.23317643765001,53.372730160411855,0.42640794857111003,-0.24920115197400472,70.45175173980877,-0.0,-1.8024720214689787,-1.553270869494974,
2024-03-19,23.4882567162058,2279.86,agort03,ara_deger,54.66645870445123,53.54993695700896,-2.001434354787897,-0.2398872335054484,70.28912427546419,-0.0,0.4629937873536165,0.7028810208590649,
2024-03-20,23.37895125360108,2194.65,agort03,ara_deger,52.50805153624288,51.308615368715614,2.9385003830651213,-0.2536258371002357,71.20141074094423,-0.0,-2.70574355944973,-2.4521177223494943,
2024-03-21,23.26964579099636,2320.34,agort03,ara_deger,55.51524493728194,53.993489914680495,-0.5796468766537265,-0.25090303802676023,70.91602142775525,-0.0,-0.11840672896139581,0.13249630906536441,
2024-03-22,23.160340328391637,2295.43,agort03,ima,54.91926126618731,53.162940000000006,1.0605119836370522,1.4836575412983923,68.90421789109743,-0.0,-0.2215857343357519,-1.7052432756341442,
2024-03-25,23.79405161622379,2341.22,agort03,ara_deger,56.01480892975306,55.707109524935454,-1.149966514612094,0.48434342491916027,67.1785222825842,-0.0,1.6633148017558737,1.1789713768367134,
2024-03-26,24.005288712167843,2292.89,agort03,ara_deger,54.85849055062808,55.04148643524252,-1.2446742197259004,0.4733907814944611,68.8825792667156,-0.0,0.15223963394063045,-0.3211511475538307,
2024-03-27,24.216525808111896,2241.04,agort03,ara_deger,51.90324908953878,54.27020299701108,1.269188117603141,0.48446171769287266,70.48387959142258,-0.0,-1.0710271048940336,-1.5554888225869064,
2024-03-28,24.427762904055943,2293.45,agort03,ara_deger,53.11708252614979,56.0238528323071,-1.7942191853029046,0.4689463529958061,69.46947708170488,-0.0,1.5699896490134,1.1010432960175938,
2024-03-29,24.639,2220.0,agort03,irfcl_pdf,51.41595552902943,54.69858,3.453895019999996,-0.07345117996848204,72.38275913408995,-0.0,-3.9856971833206374,-3.9122460033521556,
2024-04-01,24.607878992293603,2360.18,agort03,ara_deger,54.66257203626336,58.07902384003151,-1.4434981816879393,-0.07162562165642486,68.72208222144272,-0.0,2.879911187613356,2.951536809269781,
2024-04-02,24.576757984587207,2301.52,agort03,ara_deger,53.30398647259991,56.563900036687144,0.033178623279190494,-0.07166763501682849,70.52002865739613,0.1091863199999991,1.4830786479233238,1.5547462829401524,
2024-04-03,24.54563697688081,2302.87,agort03,ara_deger,56.40814713283783,56.52541102494951,0.6094681661359488,-0.07244036963818656,67.49312018787208,-0.0,2.2879317021788776,2.360372071817064,
2024-04-04,24.51451596917441,2327.7,agort03,ara_deger,57.01635093648648,57.06243882144727,-0.3123149334472766,-0.07204388799999059,68.47608194324134,0.0010000000000047,3.0613015045717633,3.133345392571754,
2024-04-05,24.48339496146802,2314.96,agort03,ima,56.70428825189189,56.67808,2.3158843294052636,-0.13126988987766294,69.62961966356269,-0.0,-0.3645500456308257,-0.23328015575316277,
2024-04-08,24.428915955065303,2409.55,agort03,ara_deger,59.02124345878378,58.86269443952761,0.0,-0.043756629959212416,68.56529915380509,-0.0,0.5629552483817015,0.6067118783409139,
2024-04-09,24.4107562862644,2409.55,ffill,ara_deger,59.02124345878378,58.818937809568396,-1.2617919924370082,-0.2569077400734215,69.00151721121057,-0.0,1.3166321206985878,1.5735398607720092,
2024-04-15,24.301798273458967,2357.86,agort03,ara_deger,57.728417643846974,57.30023807705796,0.7915095697665515,-0.04340941709173917,69.2205649988388,-0.0,-0.13133450497597976,-0.08792508788424058,
2024-04-16,24.283638604658066,2390.43,agort03,ara_deger,58.52584181774199,58.04833822973278,2.42714967853558,-0.04522447598839814,67.39738453630164,-0.0,-2.302980356909004,-2.2577558809206058,
2024-04-17,24.26547893585716,2490.38,agort03,ara_deger,60.40610453976883,60.43026343227996,-0.4785152446151094,-0.04486636731966184,65.75085336793593,-0.0,-0.09755302804890931,-0.052686660729247464,
2024-04-18,24.24731926705625,2470.66,agort03,ara_deger,59.92778059662592,59.90688182034519,-0.5899372777674767,-0.04442454257770957,64.87652814978384,-0.0,2.1496259730907825,2.194050515668492,
2024-04-19,24.229159598255347,2446.33,agort03,ima,59.337637516673226,59.27252000000001,-1.6463713947014464,0.9008777763994019,66.76440475755092,-0.0,0.8403955493350774,-0.06048222706432449,
2024-04-22,24.6079374959838,2378.38,agort03,ara_deger,57.68945739818638,58.52702638169796,-0.6895144086374656,0.5935096131367004,66.8594854822528,-0.0,1.217248938654842,0.6237393255181416,
2024-04-24,24.860456094469438,2350.36,agort03,ara_deger,56.94724755335544,58.43102158619719,-0.700070443620267,0.2931993447016559,66.54779152004276,-0.0,3.1080442461454814,2.8148449014438253,
2024-04-25,24.98671539371225,2322.2,agort03,ara_deger,56.26495441906856,58.02415048727858,0.7918290108267425,0.2972005018946773,68.45652182793158,-0.0,1.2403978550994395,0.9431973532047622,
2024-04-26,25.112974692955067,2353.89,agort03,ima,57.03277648673728,59.11318,0.35785988937460966,0.04799978296903961,67.07985749255525,-0.0,1.7331521504886436,1.685152367519604,
2024-04-29,25.133243673238766,2368.14,agort03,ara_deger,57.37804201101242,59.51903967234365,-0.20106594938591013,0.015945877042259467,66.37091726878273,-0.0,3.5032027059061193,3.4872568288638597,
2024-04-30,25.14,2360.14,agort03,evds_aylik,57.18420873422637,59.3339196,-0.8130275999999923,-0.7022383387792999,67.79528235553272,-0.0,3.0384026882272983,3.740641027006598,
2024-05-02,24.838325311977275,2327.8,agort03,ara_deger,58.45798249026082,57.81865366122071,0.24118013877930025,-0.35258380000000444,66.68335204453447,-0.0,2.1664060093255455,2.51898980932555,
2024-05-03,24.68748796796591,2337.51,agort03,ima,58.7018294745294,57.70725,0.2562561251074776,0.8102687978084662,68.21132599508346,-0.0460904200000058,2.691092086694767,1.880823288886301,
2024-05-06,25.032593061393825,2347.89,agort03,ara_deger,58.96250215184227,58.77377492291595,-0.05782528997181837,0.269823868347552,69.38724510218572,-0.0,3.025572220721507,2.7557483523739554,
2024-05-07,25.147628092536465,2345.58,agort03,ara_deger,58.90449118030155,58.98577350129168,-0.22758603423744814,0.26878280131571114,70.27744088503117,-0.0,2.9626175919049684,2.6938347905892575,
2024-05-08,25.262663123679104,2336.53,agort03,ara_deger,57.68305626179139,59.02697026836994,-0.9205714442268679,0.26459092478086516,73.00668108604415,-0.0,3.2014243573109167,2.9368334325300514,
2024-05-09,25.37769815482174,2300.09,agort03,ara_deger,56.78344420023871,58.37098974892394,1.5564142278352155,0.2716460232408514,74.81277308431368,-0.0,2.606682877222516,2.3350368539816646,
2024-05-10,25.49273318596438,2361.42,agort03,ima,58.297527837314064,60.19905,-0.2613005151561349,-0.06018980350451935,76.06506625620467,-0.0,1.8189420697827483,1.8791318732872677,
2024-05-13,25.4671332491225,2351.17,agort03,ara_deger,58.04448108564241,59.87755968133935,0.07436402908743957,-0.02008818510669085,75.40728814137026,-0.0,1.873507844369628,1.8935960294763188,
2024-05-14,25.45859993684188,2354.09,agort03,ara_deger,58.11656855050888,59.9318355253201,0.6425750624058835,-0.020303565908670666,76.08260617448144,-0.0,1.1680860309995258,1.1883895969081966,
2024-05-15,25.45006662456125,2379.33,agort03,ara_deger,60.65562485136061,60.55410702181731,0.1814589750331245,-0.02036440842522308,74.86389891423954,-0.0,1.8325321001309236,1.8528965085561466,
2024-05-16,25.441533312280622,2386.46,agort03,ara_deger,60.83738803897655,60.71520158842522,0.1666420431954427,-0.02042030162065268,76.85905959580279,-0.0,1.9829562043944162,2.003376506015069,
2024-05-17,25.433,2393.01,agort03,irfcl_pdf,61.00436544134461,60.86142333000001,0.8504795199999898,-0.07396192388115339,78.1140072237751,-0.0,1.6313288022066477,1.705290726087801,
2024-05-20,25.402518463648065,2426.45,agort03,ara_deger,61.85684243908325,61.637940926118844,0.09881579682359928,-0.02469349901919035,79.20039198216658,-0.0,1.3863044253533605,1.4109979243725508,
2024-05-21,25.39235795153075,2430.34,agort03,ara_deger,61.95600917117666,61.71206322392325,-0.3773304391597502,-0.02454251380912708,80.29099445988639,-0.1575402699999983,3.52157490320388,3.546117417013007,
2024-05-22,25.38219743941344,2415.48,agort03,ara_deger,61.14461773816239,61.31019027095437,-1.2589569929949043,-0.024038552408099954,83.27550144660663,-0.0,2.7010236315247473,2.7250621839328475,
2024-05-23,25.37203692729613,2365.88,agort03,ara_deger,59.8890606481377,60.02719472555137,-0.5269772069799401,-0.02382751857143177,82.21108566430942,-0.0,2.581648818776638,2.60547633734807,
2024-05-24,25.361876415178816,2345.11,agort03,ima,59.36329611668986,59.47639,0.07710010430214269,0.12854294938716168,82.91396665869223,-0.0,0.6546204872120418,0.5260775378248801,
2024-05-27,25.4166186375186,2348.15,agort03,ara_deger,59.44024961575588,59.6820330536893,0.06328738040741577,0.04289308584025423,83.5350850649042,-0.0,1.6488432563217619,1.6059501704815076,
2024-05-28,25.43486604496519,2350.64,agort03,ara_deger,59.5032806067672,59.788213519936974,-0.013480479003825074,0.04288341471431589,82.73567195840894,-0.0,1.897649253510116,1.8547658387958,
2024-05-29,25.453113452411785,2350.11,agort03,ara_deger,59.6031993820759,59.81761645564746,0.027998424797650648,0.04290348686250714,83.72595823048394,-0.0,0.9693274259747829,0.9264239391122758,
2024-05-30,25.47136085985838,2351.21,agort03,ara_deger,59.63109744613259,59.88851836730762,-0.19154463366613456,0.042766266358508755,83.51671050608206,-0.0,1.4826340473298545,1.4398677809713458,
2024-05-31,25.489608267304973,2343.69,agort03,ima,59.440376135490446,59.73973999999999,-0.2633076534012585,0.08639272002910685,84.17885082479185,-0.0,0.9846701000478707,0.8982773800187639,
2024-06-03,25.52663329560284,2333.36,agort03,ara_deger,59.17838795212165,59.56282506662784,0.18404702606129741,0.028886556827722575,85.38360372778305,-0.0,1.9262469393742692,1.8973603825465466,
2024-06-04,25.53897497170213,2340.57,agort03,ara_deger,59.36124708107509,59.77575864951687,0.05822886293547435,0.02891469584922064,87.10242096742532,0.1389253599999982,0.7916234591072189,0.7627087632579982,
2024-06-05,25.55131664780142,2342.85,agort03,ara_deger,59.718328729055465,59.862902208301556,0.4223632641881626,0.029118703755141896,86.26746428428115,-0.0,-0.3945410270187545,-0.4236597307738964,
2024-06-06,25.56365832390071,2359.38,agort03,ara_deger,60.139671953714014,60.314384176244864,-0.14341212319708624,0.029049466952224882,85.52086231366059,-0.0,1.1834608016177273,1.1544113346655023,
2024-06-07,25.576,2353.77,agort03,irfcl_pdf,59.99667525133444,60.20002152,-1.029434,-0.5949051428571407,86.13008712793666,-0.0,0.7787757310895136,1.3736808739466544,
2024-06-10,25.318857142857144,2313.52,agort03,ara_deger,58.97071851857541,58.57568237714286,-0.010380731428567744,-0.1982665714285872,85.51918028772869,-0.0,0.8300383123876027,1.02830488381619,
2024-06-11,25.23314285714285,2313.11,agort03,ara_deger,58.960267779185806,58.3670350742857,0.015896879999991276,-0.1983205714285625,86.11000932826414,-0.1166410300000038,1.0250981325713364,1.223418703999899,
2024-06-12,25.14742857142857,2313.74,agort03,ara_deger,58.77902449704091,58.184611382857135,0.18282180571429668,-0.1989437142857136,87.81571422448734,-0.0,1.5206431335034845,1.719586847789198,
2024-06-13,25.061714285714285,2321.01,agort03,ara_deger,58.96371400757084,58.168489474285714,-0.33833314285714283,-0.19778657142857073,87.98957858470663,-0.0,2.230493519399633,2.428280090828204,
2024-06-14,24.976,2307.51,agort03,irfcl_pdf,58.62075549420717,57.63236976,0.6701060799999982,0.035435282384119346,87.68889468233743,0.2548715500000007,0.03952439849032008,0.0040891161062007325,
2024-06-20,24.99118000050726,2334.34,agort03,ara_deger,58.54053220770441,58.33791112238412,0.7827237576158801,0.005985120000002526,87.07647445842991,-0.0,-0.12316028675434154,-0.12914540675434408,
2024-06-21,24.993710000591804,2365.66,agort03,ima,59.32597454632915,59.12662,-0.8247924300195295,-0.07068646271104369,88.20832793823641,-0.0,0.12823170642403148,0.19891816913507515,
2024-06-24,24.963407057723558,2332.66,agort03,ara_deger,58.49840120103488,58.23114110726943,-0.14528702907594385,-0.0235033665278667,87.42976136514517,-0.0,0.40925872512058237,0.4327620916484491,
2024-06-25,24.95330607676747,2326.84,agort03,ara_deger,58.352447356501166,58.062350711665616,-0.12576466262690714,-0.023452457583839764,87.1859770323722,-0.0,-1.7551547985838003,-1.7317023409999606,
2024-06-26,24.943205095811383,2321.8,agort03,ara_deger,58.03039587937405,57.91313359145487,-0.21800361253739736,-0.023364175010275354,86.2614274628279,-0.0,0.5690452621399456,0.5924094371502209,
2024-06-27,24.9331041148553,2313.06,agort03,ara_deger,57.81195085396888,57.6717658039072,0.428849390775518,-0.023537911882719968,85.97571134442609,-0.0,0.618575044355721,0.6421129562384409,
2024-06-28,24.92300313389922,2330.26,agort03,ima,58.24184266597906,58.0770772828,0.2542146319657675,-0.055565686563715765,84.78123754166205,-0.0,0.3409453281693104,0.39651101473302613,
2024-07-01,24.899261781103736,2340.46,agort03,ara_deger,58.49677850798509,58.27572622820205,0.2094027915790788,-0.12152635021887821,85.85157027145289,-0.0,0.9157675868411788,1.037293937060057,
2024-07-02,24.847523562207467,2348.87,agort03,ara_deger,58.70697560909007,58.36360266956225,0.16523603168868192,-0.1218704093745384,86.32605717927557,-0.0,1.2059756426608284,1.3278460520353668,
2024-07-03,24.7957853433112,2355.52,agort03,ara_deger,58.70663234196228,58.406968291876396,0.06496495759947264,-0.12200596350803823,86.28443205046497,-0.0,0.7457442554538349,0.8677502189618732,
2024-07-04,24.744047124414934,2358.14,agort03,ara_deger,58.7719306101731,58.34992728596783,0.4896846925921706,-0.12302986285999531,87.08491230088246,-0.0921742199999968,2.13576804029373,2.258797903153725,
2024-07-05,24.69230890551867,2377.93,agort03,ima,59.265156842192965,58.7165821157,0.20025462522375956,0.07647851063659006,89.1384150628989,-0.0,0.7327851354227595,0.6563066247861694,
