Tarih,net_uluslararasi_rezerv_TL,brut_doviz_rezerv_TL,brut_doviz_yukumluluk_TL,bankalar_doviz_mev_TL,imf_TL,diger_yukumluluk_TL,swap_forward_aylik_USD_M,diger_aylik_USD_M,usdtry,net_rezerv_usd,brut_rezerv_usd,brut_yukumluluk_usd,bankalar_doviz_mev_usd,imf_usd,diger_yukumluluk_usd
2024-09-13,1653491686.0,5213312243.0,-3559820557.0,-2765712194.0,-252458200.0,-541650163.0,,,33.8984,48.777868158969156,153.79228055011444,-105.0144123911453,-81.58828127581242,-7.447496047011067,-15.978635068321807
2024-09-20,1759153857.0,5322073461.0,-3562919604.0,-2762542921.0,-254636215.0,-545740469.0,,,33.9766,51.7754530176651,156.63937713014252,-104.86392411247742,-81.30722088143015,-7.494458391952108,-16.062244868527163
2024-09-27,1845288654.0,5375261508.0,-3529972853.0,-2725549010.0,-255554148.0,-548869696.0,,,34.0982,54.11689338440153,157.64062349332224,-103.52373007959365,-79.9323427629611,-7.494652151726484,-16.096735194233126
2024-10-04,1913333528.0,5340863326.0,-3427529798.0,-2633546942.0,-254289637.0,-539693219.0,,,34.1126,56.088762744557734,156.56570668902398,-100.47694394446626,-77.20158950065371,-7.454419686567427,-15.820934757245123
2024-10-11,1991523378.0,5383658108.0,-3392134730.0,-2600920411.0,-253276478.0,-537937840.0,,,34.1522,58.313179765871595,157.63722711860436,-99.32404735273278,-76.15674571477093,-7.416110177382423,-15.751191431298716
2024-10-18,2069385832.0,5445732654.0,-3376346822.0,-2585830933.0,-252041863.0,-538474026.0,,,34.1155,60.65822960238016,159.6263473787575,-98.96811777637733,-75.79636625580748,-7.387898843634126,-15.783852676935705
2024-10-25,2081850827.0,5459036796.0,-3377185969.0,-2597049754.0,-251882415.0,-528253800.0,,,34.1902,60.89027929055695,159.66671139683305,-98.77643210627608,-75.9588933086089,-7.367093933349323,-15.450444864317847
2024-11-01,2090360541.0,5464531963.0,-3374171422.0,-2595628492.0,-252235637.0,-526307293.0,-19815.0,1398.0,34.1787,61.1597439633456,159.88121148551585,-98.72146752217024,-75.94286769245174,-7.379907281435514,-15.398692548282995
2024-11-08,2075677742.0,5385030549.0,-3309352807.0,-2539706581.0,-251017078.0,-518629149.0,,,34.1764,60.73424181598998,157.56576318746266,-96.8315213714727,-74.31170576772274,-7.3447489495675375,-15.175066683442376
2024-11-15,2025725633.0,5382662384.0,-3356936750.0,-2597124171.0,-249422598.0,-510389981.0,,,34.2996,59.059745099068216,156.93076257449067,-97.87101744626759,-75.7187888780044,-7.271880663331351,-14.880347904931837
2024-11-22,2097350659.0,5405278695.0,-3307928037.0,-2579492860.0,-250615136.0,-477820041.0,,,34.4495,60.88188969360948,156.90441646468017,-96.02252680009869,-74.87751230061394,-7.274855542170424,-13.87015895731433
2024-11-29,2218602999.0,5461923025.0,-3243320025.0,-2507418173.0,-251880754.0,-484021097.0,,,34.5697,64.177675797013,157.99740885804624,-93.81973303210616,-72.53225145141556,-7.286171242446421,-14.00131030931712
2024-12-06,2256445132.0,5535922139.0,-3279477007.0,-2560475313.0,-252787615.0,-466214079.0,,,34.6753,65.07355760440429,159.6503026361704,-94.57674503176612,-73.84147543063794,-7.290134908710234,-13.445134692417946
2024-12-13,2280086866.0,5701230158.0,-3421143292.0,-2698799320.0,-253448660.0,-468895312.0,,,34.8177,65.48642977566008,163.74516863549286,-98.25873885983277,-77.51228024826453,-7.279305066101436,-13.467153545466816
2024-12-20,2163797500.0,5476860011.0,-3313062511.0,-2607487931.0,-253263191.0,-452311389.0,,,35.0067,61.81095333179077,156.4517652620784,-94.64081193028763,-74.48539653837693,-7.234706241947969,-12.92070914996272
2024-12-27,2239483153.0,5467505325.0,-3228022172.0,-2527572081.0,-254423618.0,-446026474.0,,,35.2033,63.61571650953178,155.31229529617963,-91.69657878664785,-71.79929384461116,-7.227266136981477,-12.670018833461636
2025-01-03,2385594537.0,5576442340.0,-3190847803.0,-2487600068.0,-254398150.0,-448849584.0,,,35.2525,67.67164135876888,158.18572696971847,-90.51408561094958,-70.5652100702078,-7.216456988866038,-12.732418523508972
2025-01-10,2470941839.0,5671698338.0,-3200756499.0,-2524745657.0,-253759251.0,-422251590.0,,,35.2921,70.01402123988089,160.70730667769843,-90.69328543781754,-71.53854990210274,-7.190256487995898,-11.964479019383942
2025-01-17,2529953758.0,5789843312.0,-3259889554.0,-2581479799.0,-254559259.0,-423850496.0,,,35.3979,71.4718601385958,163.56459880388385,-92.09273866528805,-72.92748437054175,-7.191366126239127,-11.973888168507171
2025-01-24,2623171185.0,5973122003.0,-3349950818.0,-2663304084.0,-257061153.0,-429585582.0,,,35.5915,73.702181279238,167.82439635868113,-94.12221507944311,-74.82977913265806,-7.222543388168523,-12.069892586713118
2025-01-31,2562390170.0,5938256778.0,-3375866608.0,-2684046355.0,-258617985.0,-433202268.0,,,35.721,71.73343887349179,166.23993667590494,-94.50649780241316,-75.13917177570617,-7.239942470815488,-12.127383555891493
2025-02-07,2591908986.0,6011567801.0,-3419658815.0,-2723807758.0,-259204842.0,-436646215.0,,,35.8332,72.33261293995513,167.76530706160767,-95.43269412165256,-76.01352259915386,-7.233650413582934,-12.185521108915754
2025-02-14,2817155225.0,6251338279.0,-3434183054.0,-2730917996.0,-260989774.0,-442275284.0,,,36.0448,78.15704969926314,173.4324584683505,-95.27540876908736,-75.76454845081676,-7.240705288973722,-12.270155029296875
2025-02-21,2609049521.0,6171957252.0,-3562907732.0,-2854926054.0,-263322808.0,-444658870.0,,,36.2472,71.97933967313338,170.27404191220288,-98.29470226665784,-78.76266453684698,-7.264638592774063,-12.267399137036794
2025-02-28,2486991356.0,6025282581.0,-3538291225.0,-2828650817.0,-264671472.0,-444968936.0,,,36.3652,68.38932154917339,165.68814638720536,-97.29882483803196,-77.78455273173253,-7.278152519441663,-12.236119586857765
2025-03-07,2701371244.0,6190704401.0,-3489333157.0,-2789452308.0,-267795103.0,-432085747.0,,,36.3748,74.26490988266602,170.19212204603187,-95.92721216336585,-76.68639574650582,-7.362105166213972,-11.878711278137612
2025-03-14,2700242796.0,6261481158.0,-3561238362.0,-2860367962.0,-269661973.0,-431208428.0,,,36.5387,73.900899484656,171.36573435836524,-97.46483487370925,-78.28324384830331,-7.380174253599608,-11.801416799174573
2025-03-21,2354360032.0,6195385151.0,-3841025119.0,-3138108123.0,-279741521.0,-423175475.0,,,37.915,62.09574131610181,163.4019557167348,-101.306214400633,-82.76692926282473,-7.378122669128313,-11.161162468679944
2025-03-28,2127337056.0,5947832088.0,-3820495033.0,-3128442496.0,-278717289.0,-413335247.0,,,37.9323,56.08246945215556,156.80125086008496,-100.71878143429214,-82.47436870424414,-7.3477561075916835,-10.896656596093568
2025-04-04,1844013965.0,5851944224.0,-4007930259.0,-3315368437.0,-280912467.0,-411649355.0,,,37.8637,48.70136740466463,154.55288902035457,-105.85152161568996,-87.5606038765361,-7.4190442825186125,-10.871873456635246
2025-04-11,1471966479.0,5596102959.0,-4124136480.0,-3439733008.0,-280538208.0,-403865264.0,,,37.8646,38.874475869281596,147.79247526713604,-108.91799939785444,-90.8429775568737,-7.408983800172192,-10.666038040808566
2025-04-18,1470330405.0,5590096220.0,-4119765815.0,-3435201469.0,-285759575.0,-398804771.0,,,38.0611,38.63079114896837,146.8716411244026,-108.24084997543422,-90.25491824986665,-7.50791687576029,-10.478014849807284
2025-04-25,1338474750.0,5404125065.0,-4065650315.0,-3385455002.0,-287243327.0,-392951986.0,,,38.2289,35.01211779569907,141.3622956715992,-106.35017787590016,-88.55747881838084,-7.513774317335837,-10.278924740183474
2025-05-02,1258321780.0,5327088769.0,-4068766989.0,-3386980698.0,-288479603.0,-393306688.0,,,38.3684,32.79578455187081,138.84052420742069,-106.04473965554988,-88.2752655310099,-7.518676905995559,-10.250797218544426
2025-05-09,1449060778.0,5576952720.0,-4127891942.0,-3442536615.0,-288930265.0,-396425062.0,,,38.5529,37.586297736357054,144.65715212085212,-107.07085438449508,-89.29384339440094,-7.494384728515883,-10.282626261578248
2025-05-16,1544856245.0,5639184174.0,-4094327929.0,-3413321756.0,-288816769.0,-392189404.0,,,38.6349,39.98602934134681,145.96088443350442,-105.97485509215761,-88.34814522620738,-7.475540741661036,-10.15116912428918
2025-05-23,1861070339.0,5952582434.0,-4091512094.0,-3403355440.0,-291443232.0,-396713422.0,,,38.7965,47.97005758251389,153.43091345868825,-105.46085585039887,-87.72325957238411,-7.512101143144355,-10.225495134870412
2025-05-30,1926358554.0,5989820460.0,-4063461906.0,-3373376884.0,-292779162.0,-397305860.0,,,39.0212,49.366973696349675,153.5016980513157,-104.13472435496602,-86.44984992773159,-7.503079402991195,-10.181795024243232
2025-06-06,2038139582.0,6100750454.0,-4062610872.0,-3366594284.0,-294209765.0,-401806823.0,,,39.0575,52.18305272994944,156.19920512065545,-104.01615239070603,-86.19584673878256,-7.532734173974269,-10.287571477949179
2025-06-13,2149028494.0,6259379038.0,-4110350543.0,-3407337992.0,-296987924.0,-406024627.0,,,39.2163,54.79936898687536,159.6116675464029,-104.81229853402796,-86.88575903387112,-7.573073543399046,-10.353465956757779
2025-06-20,1899988683.0,6159488605.0,-4259499922.0,-3566461835.0,-297732569.0,-395305518.0,,,39.4801,48.12522468281489,156.01502035202546,-107.88979566921057,-90.3356839268391,-7.541332696725692,-10.01277904564578
2025-06-27,1840730572.0,6142297224.0,-4301566651.0,-3602411777.0,-302172198.0,-396982676.0,,,39.6989,46.36729410638582,154.7221012169103,-108.35480708533485,-90.74336510583417,-7.611601278624849,-9.999840700875843
2025-07-04,2280155863.0,6535272173.0,-4255116309.0,-3552829051.0,-302642791.0,-399644467.0,,,39.677,57.46795027345818,164.71185253421376,-107.24390223555208,-89.54379239861885,-7.627663154976434,-10.0724466819568
2025-07-11,2390288158.0,6658584670.0,-4268296512.0,-3572505141.0,-303870762.0,-391920609.0,,,39.9775,59.79083629541618,166.55830579701083,-106.76746950159465,-89.36289515352387,-7.601044637608655,-9.803529710462135
2025-07-18,2524616427.0,6789450445.0,-4264834017.0,-3578176217.0,-303676435.0,-382981365.0,,,40.2014,62.79921661932172,168.88592051520592,-106.08670387100948,-89.0062589113812,-7.5538771037824555,-9.526567855845816
2025-07-25,2603310961.0,6954224932.0,-4350913971.0,-3657586514.0,-307230796.0,-386096661.0,,,40.3929,64.4497166828824,172.16453713400128,-107.7148204511189,-90.55023318454481,-7.606059381723027,-9.55852788485105
2025-08-01,2560356551.0,6858835057.0,-4298478506.0,-3611285220.0,-304384539.0,-382808747.0,-19656.0,2777.0,40.5128,63.19870635947157,169.30044472364293,-106.10173836417133,-89.1393638553741,-7.513293057996486,-9.449081450800735
2025-08-08,2742097391.0,7088975896.0,-4346878505.0,-3654198420.0,-307448377.0,-385231709.0,,,40.5808,67.5712995061704,174.68792867562985,-107.11662916945944,-90.04747121791584,-7.576202958049126,-9.492955018136655
2025-08-15,2850125678.0,7198554784.0,-4348429107.0,-3658161004.0,-308982510.0,-381285593.0,,,40.7094,70.01148820665497,176.82782806919283,-106.81633988710223,-89.86035176150963,-7.58995489985114,-9.366033225741473
2025-08-22,2931836278.0,7217339172.0,-4285502894.0,-3646217154.0,-309416009.0,-329869731.0,,,40.8586,71.75567146206673,176.64186173779817,-104.88619027573141,-89.23989451425159,-7.572849020769189,-8.073446740710645
2025-08-29,3016834634.0,7321088195.0,-4304253562.0,-3659131232.0,-310703219.0,-334419110.0,,,40.9735,73.62892196175576,178.6786141042381,-105.04969216688835,-89.3048246305539,-7.583028518432645,-8.161838993495795
2025-09-05,2925621764.0,7414494317.0,-4488872553.0,-3844325920.0,-311253536.0,-333293097.0,,,41.0908,71.19894876712063,180.44171242711263,-109.24276365999202,-93.55685262881228,-7.574774304710544,-8.111136726469185
2025-09-12,2868332399.0,7344041842.0,-4475709443.0,-3824722121.0,-312765524.0,-338221798.0,,,41.2114,69.60046004260957,178.204133856166,-108.60367381355644,-92.80738147696997,-7.589296262684597,-8.206996073901882
2025-09-19,2903202255.0,7390291327.0,-4487089071.0,-3832744025.0,-314551009.0,-339794037.0,,,41.241,70.39601985887829,179.19767529885308,-108.80165541572707,-92.93528345578429,-7.627143110011882,-8.239228849930894
2025-09-26,3010334264.0,7587964218.0,-4577629955.0,-3919582499.0,-314369416.0,-343678041.0,,,41.395,72.72217089020413,183.30629829689576,-110.58412743084912,-94.68734144220315,-7.594381350404637,-8.30240466239884
2025-10-03,3124944722.0,7748378736.0,-4623434014.0,-3966287131.0,-315837666.0,-341309217.0,,,41.5283,75.24855874187,186.5806868087545,-111.33212806688451,-95.50805429068852,-7.6053598630331605,-8.21871391316283
2025-10-10,3298723804.0,7916638575.0,-4617914770.0,-3956943348.0,-314457444.0,-346513978.0,,,41.6421,79.21607709505525,190.11141549057325,-110.89533837150384,-95.02266571570598,-7.551430979705634,-8.321241676092225
2025-10-17,3325792509.0,8306723316.0,-4980930807.0,-4305347247.0,-316121129.0,-359462432.0,,,41.7736,79.6146970574717,198.85102830495816,-119.23633124748645,-103.06383091234655,-7.567485900185764,-8.605014458892699
2025-10-24,2839699364.0,7789558646.0,-4949859283.0,-4284634955.0,-316232410.0,-348991917.0,,,41.9042,67.76646169119086,185.88968757308334,-118.12322590575646,-102.24834157435292,-7.546556431097598,-8.32832787644198
2025-10-31,2903680157.0,7708616287.0,-4804936130.0,-4142112594.0,-316004865.0,-346818672.0,,,41.9,69.30024241050118,183.9765223627685,-114.67627995226731,-98.85710248210023,-7.541882219570406,-8.277295274463008
2025-11-07,3079285484.0,7795743580.0,-4716458095.0,-4059096572.0,-315931784.0,-341429739.0,,,42.0426,73.24203270016602,185.42486858567264,-112.1828358617212,-96.54723000004758,-7.514563419008339,-8.121042442665297
2025-11-14,3043395381.0,7921025727.0,-4877630346.0,-4210332127.0,-317892773.0,-349405446.0,,,42.1724,72.16557229372765,187.8248742542516,-115.65930196052395,-99.83619919663097,-7.537934122791209,-8.285168641101762
2025-11-21,2933639767.0,7654664456.0,-4721024689.0,-4070085154.0,-317396713.0,-333542822.0,,,42.2882,69.37253813120444,181.01182968298482,-111.63929155178039,-96.24635605204288,-7.505562142630804,-7.887373357106711
2025-11-28,3055023239.0,7779182679.0,-4724159440.0,-4075628856.0,-319149533.0,-329381051.0,,,42.3624,72.1163871499254,183.6341349640247,-111.5177478140993,-96.20863917058523,-7.533792537722131,-7.775316105791928
2025-12-05,3287412591.0,7917600748.0,-4630188157.0,-3977077592.0,-320446155.0,-332664410.0,,,42.3771,77.57521375931813,186.83677618336318,-109.26156242404505,-93.84968749631287,-7.561776407540866,-7.85009852019133
2025-12-12,3385956914.0,8133074606.0,-4747117692.0,-4087386121.0,-321883955.0,-337847616.0,,,42.5343,79.60532826448302,191.21214187138378,-111.60681360690077,-96.09623576736892,-7.567632592989657,-7.942945246542202
2025-12-19,3430939179.0,8221181336.0,-4790242157.0,-4127853882.0,-323146252.0,-339242024.0,,,42.6585,80.4280314357045,192.7208255330122,-112.29279409730769,-96.76509680368508,-7.575190220003048,-7.952507097061547
2025-12-26,3411442167.0,8308838311.0,-4897396144.0,-4225580913.0,-324922325.0,-346892905.0,,,42.7641,79.77350551046321,194.29470773382346,-114.52120222336025,-98.81140753576013,-7.598016209858269,-8.111778454357744
2026-01-02,3294203068.0,8119424921.0,-4825221854.0,-4154239131.0,-324961634.0,-346021089.0,,,42.8457,76.88526661952073,189.50384568346414,-112.61857908728298,-96.95813421183456,-7.584463178335282,-8.075981697113129
2026-01-09,3563716686.0,8444408052.0,-4880691366.0,-4205298218.0,-325443299.0,-349949848.0,,,42.9747,82.92592353175242,196.49719607117675,-113.57127253942436,-97.85520825043572,-7.572904499624198,-8.143159766094936
2026-01-16,3924054390.0,8864891345.0,-4940836955.0,-4258616555.0,-325915000.0,-356305400.0,,,43.1147,91.01430347422108,205.61180629808396,-114.59750282386285,-98.7741200796944,-7.559254732144721,-8.264128012023741
2026-01-23,4208626460.0,9339943818.0,-5131317358.0,-4445051559.0,-327275290.0,-358990508.0,,,43.2247,97.36623874775302,216.07885810659184,-118.71261935883882,-102.83591462751622,-7.571487829875049,-8.305216878312631
2026-01-30,4046632412.0,9476609452.0,-5429977040.0,-4729641040.0,-332170011.0,-368165989.0,,,43.3443,93.3601975807661,218.63565571482297,-125.27545813405685,-109.11794722720174,-7.663522331656066,-8.493988575199046
2026-02-06,3965869980.0,9036207862.0,-5070337882.0,-4380153984.0,-330596016.0,-359587882.0,,,43.4555,91.26278560826593,207.94163827363624,-116.67885266537031,-100.79630849949947,-7.607690994235482,-8.274853171635352
2026-02-13,4177026930.0,9247922849.0,-5070895918.0,-4372687976.0,-333069121.0,-365138821.0,,,43.5702,95.86889502458102,212.25339449899244,-116.38449945145994,-100.35960303142973,-7.644424882144217,-8.380471537885986
2026-02-20,3896402629.0,9024569094.0,-5128166465.0,-4435259006.0,-332698183.0,-360209277.0,,,43.6913,89.18028598370843,206.55300011672807,-117.37271413301963,-101.51355088999412,-7.61474671158789,-8.244416554325461
2026-02-27,4020112886.0,9231325201.0,-5211212315.0,-4509909997.0,-333947746.0,-367354573.0,,,43.8026,91.77795121750765,210.74833916251546,-118.97038794500784,-102.95986989356797,-7.623925200787168,-8.386592873482396
2026-03-06,3459525961.0,8693014181.0,-5233488220.0,-4538189144.0,-332165582.0,-363133494.0,,,43.9135,78.78046525555922,197.95767089847087,-119.17720564291163,-103.34382693249229,-7.56408808225261,-8.269290628166736
2026-03-13,3038345415.0,8370518441.0,-5332173026.0,-4630659453.0,-332538181.0,-368975392.0,,,44.031,69.00468794712816,190.10511778065455,-121.10042983352638,-105.16816454316277,-7.552364947423406,-8.379900342940202
2026-03-20,2533482727.0,7851170014.0,-5317687287.0,-4632249236.0,-333087944.0,-352350107.0,,,44.1325,57.40628169716196,177.8999606639098,-120.49367896674786,-104.962312037614,-7.547452421684699,-7.983914507449159
2026-03-27,1553491342.0,6897344174.0,-5343852831.0,-4666955874.0,-334091692.0,-342805266.0,,,44.2828,35.08114532053077,155.75673114617865,-120.67558580306574,-105.38980990361947,-7.544502425320891,-7.741273496707525
2026-04-03,2027832666.0,7198948150.0,-5171115484.0,-4484541425.0,-334591628.0,-351982432.0,,,44.4155,45.65596843444293,162.08188920534496,-116.42592077090204,-100.96793743175243,-7.533217637986739,-7.924765723677544
2026-04-10,2474380730.0,7627394072.0,-5153013342.0,-4469298071.0,-337469442.0,-346245829.0,,,44.5102,55.591319068438246,171.36283530516602,-115.77151623672776,-100.410649042242,-7.581845105166907,-7.779022089318853
2026-04-17,2608241313.0,7815217541.0,-5206976228.0,-4524460783.0,-340219920.0,-342295526.0,,,44.6788,58.37760443431784,174.92004129475274,-116.54243686043492,-101.26638994332883,-7.614795383940481,-7.661251555547597
2026-04-24,2430218561.0,7685158975.0,-5254940414.0,-4575436118.0,-340754735.0,-338749561.0,,,44.8132,54.229971548561586,171.49319787473334,-117.26322632617175,-102.10018740014102,-7.603892045200967,-7.559146880829755
