tarih,kum_ay_ar_gercek_mn,kum_yil_ar_gercek_mn,kum_4h_ar_gercek_mn,kum_13h_ar_gercek_mn,kum_ay_pe_gercek_mn,kum_yil_pe_gercek_mn,kum_4h_pe_gercek_mn,kum_13h_pe_gercek_mn,kum_ay_ar_tuzel_mn,kum_yil_ar_tuzel_mn,kum_4h_ar_tuzel_mn,kum_13h_ar_tuzel_mn,kum_ay_pe_tuzel_mn,kum_yil_pe_tuzel_mn,kum_4h_pe_tuzel_mn,kum_13h_pe_tuzel_mn,kum_ay_ar_toplam_mn,kum_yil_ar_toplam_mn,kum_4h_ar_toplam_mn,kum_13h_ar_toplam_mn,kum_ay_pe_toplam_mn,kum_yil_pe_toplam_mn,kum_4h_pe_toplam_mn,kum_13h_pe_toplam_mn,kum_ay_ar_gercek_usd_mn,kum_yil_ar_gercek_usd_mn,kum_4h_ar_gercek_usd_mn,kum_13h_ar_gercek_usd_mn,kum_ay_pe_gercek_usd_mn,kum_yil_pe_gercek_usd_mn,kum_4h_pe_gercek_usd_mn,kum_13h_pe_gercek_usd_mn,kum_ay_ar_gercek_eur_mn,kum_yil_ar_gercek_eur_mn,kum_4h_ar_gercek_eur_mn,kum_13h_ar_gercek_eur_mn,kum_ay_pe_gercek_eur_mn,kum_yil_pe_gercek_eur_mn,kum_4h_pe_gercek_eur_mn,kum_13h_pe_gercek_eur_mn,kum_ay_ar_gercek_diger_mn,kum_yil_ar_gercek_diger_mn,kum_4h_ar_gercek_diger_mn,kum_13h_ar_gercek_diger_mn,kum_ay_pe_gercek_diger_mn,kum_yil_pe_gercek_diger_mn,kum_4h_pe_gercek_diger_mn,kum_13h_pe_gercek_diger_mn,kum_ay_ar_gercek_maden_mn,kum_yil_ar_gercek_maden_mn,kum_4h_ar_gercek_maden_mn,kum_13h_ar_gercek_maden_mn,kum_ay_pe_gercek_maden_mn,kum_yil_pe_gercek_maden_mn,kum_4h_pe_gercek_maden_mn,kum_13h_pe_gercek_maden_mn,kum_ay_ar_tuzel_usd_mn,kum_yil_ar_tuzel_usd_mn,kum_4h_ar_tuzel_usd_mn,kum_13h_ar_tuzel_usd_mn,kum_ay_pe_tuzel_usd_mn,kum_yil_pe_tuzel_usd_mn,kum_4h_pe_tuzel_usd_mn,kum_13h_pe_tuzel_usd_mn,kum_ay_ar_tuzel_eur_mn,kum_yil_ar_tuzel_eur_mn,kum_4h_ar_tuzel_eur_mn,kum_13h_ar_tuzel_eur_mn,kum_ay_pe_tuzel_eur_mn,kum_yil_pe_tuzel_eur_mn,kum_4h_pe_tuzel_eur_mn,kum_13h_pe_tuzel_eur_mn,kum_ay_ar_tuzel_diger_mn,kum_yil_ar_tuzel_diger_mn,kum_4h_ar_tuzel_diger_mn,kum_13h_ar_tuzel_diger_mn,kum_ay_pe_tuzel_diger_mn,kum_yil_pe_tuzel_diger_mn,kum_4h_pe_tuzel_diger_mn,kum_13h_pe_tuzel_diger_mn,kum_ay_ar_tuzel_maden_mn,kum_yil_ar_tuzel_maden_mn,kum_4h_ar_tuzel_maden_mn,kum_13h_ar_tuzel_maden_mn,kum_ay_pe_tuzel_maden_mn,kum_yil_pe_tuzel_maden_mn,kum_4h_pe_tuzel_maden_mn,kum_13h_pe_tuzel_maden_mn
2025-03-07,284.898887,1715.000109,1124.7257869999996,1270.9180150000002,1892.784113,4962.600890999999,2063.7172130000004,4471.207984999999,2209.300708,5701.909011000001,3886.474885,7569.187105999999,1250.386292,1452.096989,1302.764115,1073.3248939999999,2494.199595,7416.90912,5011.200672000001,8840.105121,3143.170405,6414.69788,3366.481328,5544.532879,36.733,465.944,-118.43599999999986,481.61099999999976,0.0,0.0,0.0,0.0,-183.768113,-79.57689099999999,61.84078700000006,-161.18598499999993,1058.801113,1005.147891,1111.379213,646.7429850000001,111.872,493.581,314.66900000000004,384.181,0.0,0.0,0.0,0.0,320.062,835.052,866.6519999999997,566.3119999999999,833.983,3957.4529999999995,952.3380000000004,3824.4649999999992,1430.287,3831.3010000000004,1710.9680000000003,5147.513999999999,0.0,0.0,0.0,0.0,440.459708,1364.957011,1518.4048850000001,2133.162106,1168.531292,1108.3089889999999,1215.2671149999996,731.887894,172.093,75.019,204.31599999999986,-108.75499999999994,0.0,0.0,0.0,0.0,166.461,430.63200000000006,452.78600000000006,397.266,81.855,343.788,87.497,341.437
2025-03-14,243.660655,1673.7618770000001,1148.9888689999998,1781.081995,2719.534345,5789.3511229999995,1769.8331310000003,5044.416004999999,2923.7529870000003,6416.361290000001,4263.992097,6688.398309999999,1360.9250129999998,1562.6357099999998,1075.182903,1362.31969,3167.413642,8090.123167,5412.980966000001,8469.480305,4080.459358,7351.986833,2845.0160339999998,6406.735695,144.351,573.562,366.7930000000001,643.1329999999998,0.0,0.0,0.0,0.0,-313.776345,-209.58512299999998,-74.46413099999992,-286.15100499999994,1096.165345,1042.512123,889.0661309999999,902.0090050000001,107.981,489.69,245.94900000000004,609.219,0.0,0.0,0.0,0.0,305.105,820.095,610.7109999999998,814.881,1623.369,4746.839,880.7670000000004,4142.406999999999,1318.688,3719.702,1689.6420000000003,4237.998,0.0,0.0,0.0,0.0,1258.506987,2183.00429,2178.692097,1975.1223100000002,1211.4930129999998,1151.2707099999998,992.0769029999997,998.9926899999999,105.853,8.77900000000001,90.06999999999987,-6.8909999999999485,0.0,0.0,0.0,0.0,240.705,504.87600000000003,305.588,482.169,149.43200000000002,411.365,83.106,363.327
2025-03-21,2897.1424150000003,4327.2436370000005,2892.2308399999997,4437.286779,3221.825585,6291.642362999999,1683.1391600000002,6557.019221,6132.540482,9625.148785000001,4797.577625,9900.011608,1300.707518,1502.418215,993.2213750000001,1603.774392,9029.682897,13952.392422,7689.808465000001,14337.298387,4522.533103,7794.0605780000005,2676.360535,8160.793613,2313.12,2742.3309999999997,2229.1749999999997,2864.3389999999995,0.0,0.0,0.0,0.0,107.74041499999998,211.931637,210.57384000000005,226.15377900000001,985.581585,931.928363,823.97516,1022.490221,114.252,495.961,149.98100000000002,480.628,0.0,0.0,0.0,0.0,362.03000000000003,877.02,302.5009999999998,866.1659999999998,2236.2439999999997,5359.714,859.1640000000004,5534.528999999999,3791.326,6192.34,2593.936,6519.0689999999995,0.0,0.0,0.0,0.0,2029.6354820000001,2954.1327850000002,2060.357625,2963.634608,1093.9145179999998,1033.6922149999998,913.4903749999996,1126.303392,55.660999999999994,-41.41299999999999,-92.30300000000014,-89.31899999999995,0.0,0.0,0.0,0.0,255.918,520.089,235.58700000000002,506.627,206.793,468.726,79.731,477.471
2025-03-28,3235.033999,4665.1352210000005,3235.0339989999998,4665.1352210000005,3812.790001,6882.606779,3812.7900010000003,6882.606779,5411.353193000001,8903.961496,5411.353193000001,8903.961496,1307.1008069999998,1508.8115039999998,1307.1008069999998,1508.811504,8646.387192,13569.096717,8646.387192,13569.096717,5119.890808,8391.418283,5119.890808,8391.418283,2035.4779999999998,2464.689,2035.4779999999998,2464.689,0.0,0.0,0.0,0.0,391.678999,495.870221,391.67899900000003,495.870221,957.958001,904.3047789999999,957.9580009999999,904.304779,191.848,573.557,191.848,573.557,0.0,0.0,0.0,0.0,616.029,1131.019,616.0289999999998,1131.0189999999998,2854.832,5978.302,2854.8320000000003,5978.302,3591.06,5992.0740000000005,3591.06,5992.074,0.0,0.0,0.0,0.0,1787.649193,2712.1464960000003,1787.6491930000002,2712.1464960000003,1038.8768069999999,978.6545039999999,1038.8768069999996,978.654504,-140.1,-237.17399999999998,-140.10000000000014,-237.17399999999995,0.0,0.0,0.0,0.0,172.744,436.915,172.744,436.9150000000001,268.224,530.157,268.224,530.157
2025-04-04,502.843004,5167.978225,3452.978116,5007.093023,684.034996,7566.641774999999,2604.0408840000005,7458.386976999999,2803.740212,11707.701708,6005.792697000001,11751.576171,548.921788,2057.733292,605.636303,2358.742829,3306.583216,16875.679933,9458.770813000001,16758.669194000002,1232.956784,9624.375067,3209.677187,9817.129806,-81.068,2383.6209999999996,1917.6769999999997,2301.7609999999995,0.0,0.0,0.0,0.0,263.782004,759.652225,839.229116,698.706023,429.220996,1333.525775,328.3778839999999,1653.263977,64.899,638.456,144.87500000000003,604.973,0.0,0.0,0.0,0.0,255.23,1386.249,551.1969999999998,1401.6529999999998,254.814,6233.116,2275.6630000000005,5805.122999999999,1375.393,7367.467000000001,3536.166,7243.056999999999,0.0,0.0,0.0,0.0,1329.162212,4041.308708,2676.351697,4242.702171,527.303788,1505.9582919999998,397.6493029999999,1842.178829,65.453,-171.72099999999998,-246.7400000000001,-237.05699999999993,0.0,0.0,0.0,0.0,33.732,470.64700000000005,40.014999999999986,502.874,21.618,551.775,207.987,516.564
2025-04-11,525.582033,5190.717254,3516.9553769999998,5283.6055129999995,3391.043967,10273.650746,4484.299623000001,10075.030487,348.32636600000023,9252.287862000001,2835.9265720000003,9998.089603,1713.5016340000002,3222.313138,1659.677428,3562.1013970000004,873.9083989999999,14443.005116,6352.8819490000005,15281.695116,5104.545601,13495.963884,6143.977051,13637.131884,-314.759,2149.93,1576.3679999999997,2247.8009999999995,0.0,0.0,0.0,0.0,153.13503299999996,649.005254,858.590377,646.3095129999999,1285.460967,2189.765746,1147.2536229999998,2564.508487,134.098,707.655,217.96500000000003,696.173,0.0,0.0,0.0,0.0,553.108,1684.127,864.0319999999997,1693.3219999999997,2105.583,8083.885,3337.0460000000003,7510.521999999999,-275.9079999999999,5716.166,1996.4640000000004,5946.596,0.0,0.0,0.0,0.0,272.6473659999999,2984.793862,801.7895720000001,3395.7096029999993,1512.6446340000002,2491.299138,1340.028428,2880.569397,56.113,-181.06099999999998,-189.84000000000012,-1.1449999999999214,0.0,0.0,0.0,0.0,295.47400000000005,732.389,227.513,656.9290000000001,200.857,731.014,319.649,681.5319999999999
2025-04-18,818.7321380000001,5483.867359,1156.6237219999996,5801.9585990000005,5021.765862,11904.372641,5612.730278000001,11348.798401,2484.657196,11388.618692,1763.4699070000001,11326.084968,1971.6388040000002,3480.450308,1978.032093,3746.2240320000005,3303.389334,16872.486051,2920.093629000001,17128.043567,6993.404666,15384.822949,7590.762370999999,15095.022433,-292.50399999999996,2172.1849999999995,-570.146,2305.071999999999,0.0,0.0,0.0,0.0,274.70413799999994,770.574359,558.642722,897.689599,1380.478862,2284.783641,1352.8552779999998,2608.736401,99.417,672.974,177.01300000000003,621.256,0.0,0.0,0.0,0.0,737.115,1868.134,991.1139999999998,1977.9409999999998,3641.2870000000003,9619.589,4259.875,8740.062,621.7090000000001,6613.783,421.44300000000044,5994.629999999999,0.0,0.0,0.0,0.0,1561.0641959999998,4273.210692,1319.0779069999999,4503.327968,1620.6758040000002,2599.330308,1565.638093,2939.741032,180.582,-56.591999999999985,-15.179000000000144,221.86700000000008,0.0,0.0,0.0,0.0,121.30199999999999,558.217,38.128000000000014,606.2600000000001,350.96299999999997,881.12,412.394,806.483
2025-04-25,736.8613310000001,5401.9965520000005,736.8613309999996,5699.881637,4567.840669,11450.447447999999,4567.840669000001,9645.456363,2419.237379,11323.198875,2419.237379,10552.855416999999,1862.4036210000002,3371.215125,1862.403621,3096.820583,3156.0987099999998,16725.195427,3156.0987100000007,16252.737054,6430.24429,14821.662573,6430.24429,12742.276946000002,-523.892,1940.7969999999996,-523.892,1960.0379999999996,0.0,0.0,0.0,0.0,395.994331,891.864552,395.99433100000005,1130.962637,1327.288669,2231.593448,1327.2886689999998,2107.469363,42.653,616.21,42.65300000000003,521.091,0.0,0.0,0.0,0.0,822.106,1953.125,822.1059999999998,2087.79,3240.552,9218.854,3240.5520000000006,7537.986999999999,-424.76,5567.314,-424.75999999999965,4311.660999999999,0.0,0.0,0.0,0.0,2442.8223789999997,5154.968875,2442.822379,5472.4214170000005,1553.0086210000002,2531.663125,1553.008621,2401.754583,225.286,-11.887999999999984,225.28599999999986,105.95200000000008,0.0,0.0,0.0,0.0,175.889,612.804,175.889,662.821,309.395,839.552,309.39500000000004,695.0659999999999
2025-05-02,-119.342034,5282.654518,114.67629299999956,5672.975056,-445.795966,11004.651482,3438.0097070000006,9095.537943999998,-705.38122,10617.817655,-1089.884053,10993.036862,-66.82978,3304.385345,1246.6520529999998,3251.354138,-824.723254,15900.472173,-975.2077599999991,16666.011918,-512.625746,14309.036827,4684.66176,12346.892081999998,-250.183,1690.6139999999996,-693.0070000000001,1825.1639999999993,0.0,0.0,0.0,0.0,87.104966,978.969518,219.31729300000006,1152.6920559999999,-18.115966,2213.477482,879.9517069999998,2315.885944,-27.926,588.284,-50.17199999999997,507.1139999999999,0.0,0.0,0.0,0.0,71.662,2024.787,638.5379999999997,2188.0049999999997,-427.68,8791.173999999999,2558.0580000000004,6779.651999999999,240.241,5807.555,-1559.9119999999998,4813.460999999999,0.0,0.0,0.0,0.0,-893.74322,4261.225655,219.91694700000016,5235.901862,-21.93178,2509.731345,1003.773053,2623.116138,-107.366,-119.25399999999999,52.46699999999984,200.59900000000007,0.0,0.0,0.0,0.0,55.487,668.291,197.64400000000003,743.075,-44.898,794.654,242.87900000000002,628.2379999999999
2025-05-09,-616.104568,4785.891984,-404.82527000000044,4195.617662000001,65.50656799999996,11515.954016,1242.3032700000003,8617.070338,-919.307772,10403.891103000002,1151.603241,8588.456976999998,-249.977228,3121.237897,-101.0752410000002,2971.9050230000003,-1535.4123399999999,15189.783087,746.777971000001,12784.074639000002,-184.47066000000007,14637.191913,1141.2280289999999,11588.975361,-625.759,1315.0379999999996,-834.892,730.6579999999996,0.0,0.0,0.0,0.0,2.292432000000005,894.156984,245.15173000000007,1035.574662,-234.218432,1997.375016,-192.3907300000001,2103.606338,-71.15899999999999,545.051,-162.60399999999998,366.139,0.0,0.0,0.0,0.0,78.521,2031.646,347.5189999999998,2063.2459999999996,299.72499999999997,9518.579,1434.6940000000004,6513.464,-348.21799999999996,5219.0960000000005,-497.0699999999998,3098.7629999999995,0.0,0.0,0.0,0.0,-625.0607719999999,4529.908103,1545.1142410000002,4683.355976999999,-275.78522799999996,2255.877897,-235.4212410000001,2362.8360230000003,-85.592,-97.47999999999998,83.58099999999985,31.817000000000064,0.0,0.0,0.0,0.0,139.563,752.367,19.97800000000001,774.5210000000001,25.808,865.36,134.346,609.069
2025-05-16,-702.6959840000001,4699.300568,-784.5667910000004,4174.52756,-1871.802016,9578.645432,-2325.7272089999997,5559.12744,31.959465000000023,11355.158340000002,-33.46035199999994,9202.789147,-695.846465,2675.36866,-805.0816480000002,2187.915853,-670.7365189999999,16054.458908,-818.0271429999991,13377.316707,-2567.648481,12254.014092,-3130.8088570000004,7747.043293,-1093.525,847.2719999999997,-1324.913,640.5029999999995,0.0,0.0,0.0,0.0,73.411016,965.275568,194.70120900000006,1100.3965600000001,-475.634016,1755.9594319999999,-528.8242090000001,1602.5134400000002,-100.508,515.702,-157.27199999999996,271.961,0.0,0.0,0.0,0.0,417.926,2371.051,502.91699999999975,2161.667,-1396.1680000000001,7822.686,-1796.9029999999996,3956.613999999999,-327.26599999999996,5240.048,-1373.735,3209.9879999999994,0.0,0.0,0.0,0.0,340.45846500000005,5495.42734,1222.2166480000003,5491.1151469999995,-552.338465,1979.32466,-620.0056480000001,1820.1308530000001,-102.382,-114.26999999999998,-57.67800000000015,-32.978999999999935,0.0,0.0,0.0,0.0,121.14899999999999,733.953,175.736,534.6650000000001,-143.508,696.044,-185.076,367.7849999999999
2025-05-23,-929.803213,4472.193339,-929.8032130000004,3037.180542,302.03721300000007,11752.484660999999,302.0372130000005,7143.981458,-1083.005342,10240.193533000001,-1083.005342,5412.622372999999,-48.54865799999993,3322.666467,-48.54865800000027,2813.4696270000004,-2012.808555,14712.386872,-2012.8085549999992,8449.802915,253.4885549999999,15075.151128,253.4885549999999,9957.451085,-1149.979,790.8179999999996,-1149.979,277.6619999999995,0.0,0.0,0.0,0.0,-28.228212999999997,863.636339,-28.22821299999994,862.278542,-74.82878700000003,2156.764661,-74.82878700000009,2048.811458,-40.7,575.51,-40.69999999999996,229.53,0.0,0.0,0.0,0.0,289.104,2242.229,289.10399999999976,1667.7099999999998,376.866,9595.72,376.86600000000044,5095.17,-699.463,4867.851000000001,-699.4629999999999,1269.4469999999992,0.0,0.0,0.0,0.0,-348.1453419999999,4806.823533,-348.1453419999997,3913.048373,-81.15465800000004,2450.508467,-81.1546580000001,2330.306627,-166.301,-178.18899999999996,-166.30100000000016,-229.07899999999995,0.0,0.0,0.0,0.0,130.904,743.708,130.904,459.206,32.605999999999995,872.158,32.60600000000002,483.163
2025-05-30,-1425.990507,3976.006045,-1306.6484730000004,2545.9048230000003,-377.6114929999999,11072.835954999999,68.18447300000048,8003.019177,-1110.170368,10213.028507,-404.78914799999995,6720.420204,-95.51863199999994,3275.696493,-28.688852000000217,3073.9857960000004,-2536.160875,14189.034552000001,-1711.4376209999991,9266.325027,-473.13012500000013,14348.532448,39.49562099999969,11077.004973,-1483.087,457.70999999999964,-1232.904,28.498999999999512,0.0,0.0,0.0,0.0,-41.110507,850.754045,-128.21547299999995,746.562823,-45.63549300000003,2185.957955,-27.519527000000068,2239.6111769999998,-140.63,475.58,-112.70399999999998,93.87099999999998,0.0,0.0,0.0,0.0,238.837,2191.962,167.17499999999973,1676.9719999999998,-331.976,8886.878,95.70400000000052,5763.407999999999,-764.67,4802.644,-1004.9109999999998,2401.6299999999997,0.0,0.0,0.0,0.0,-187.86836799999992,4967.100507,705.8748520000003,4042.6032039999996,-58.72763200000004,2472.935493,-36.795852000000124,2533.1577960000004,-268.998,-280.88599999999997,-161.63200000000015,-183.81199999999995,0.0,0.0,0.0,0.0,111.36599999999999,724.1700000000001,55.879000000000005,459.999,-36.79100000000001,802.761,8.107000000000014,540.828
2025-06-06,-318.044094,3657.961951,-1127.9300330000005,1942.9618420000002,1028.480094,12101.316049,585.3620330000006,7138.715158000001,-2276.801802,7936.226705000001,-2467.664398,2234.317693999999,281.458802,3557.155295,435.91739799999976,2105.0583060000004,-2594.845896,11594.188656,-3595.594430999999,4177.279536000001,1309.938896,15658.471344,1021.2794309999998,9243.773464,-38.133,419.57699999999966,-895.461,-46.36700000000049,0.0,0.0,0.0,0.0,-85.315094,765.438951,-128.71803299999993,845.015842,157.158094,2343.1160489999997,345.7410329999999,1337.968158,-42.12,433.46,-111.59099999999998,-60.121,0.0,0.0,0.0,0.0,-152.476,2039.4859999999999,7.839999999999748,1204.434,871.322,9758.2,239.62100000000055,5800.746999999999,-592.089,4210.555,-1008.5409999999999,379.2539999999992,0.0,0.0,0.0,0.0,-1662.631802,3304.4687049999998,-1225.439398,1939.5116939999998,194.049802,2666.985295,411.1073979999999,1558.676306,92.206,-188.67999999999995,-91.20000000000014,-263.69899999999996,0.0,0.0,0.0,0.0,-114.287,609.883,-142.48399999999998,179.251,87.409,890.17,24.810000000000002,546.382
2025-06-13,-188.33578199999997,3787.670263,-911.6303050000005,2113.908386,2235.9277819999998,13308.763737,3730.118305000001,7519.412614,530.552025,10743.580532,-611.577808,4327.219241999999,725.278975,4000.975468,1325.6068079999998,2438.3397580000005,342.2162430000003,14531.250795,-1523.2081129999992,6441.127628,2961.206757,17309.739204999998,5055.725113,9957.752372,-37.587,420.12299999999965,-427.149,-153.43900000000048,0.0,0.0,0.0,0.0,-26.324782,824.429263,-140.84630499999994,1034.014386,459.417782,2645.375737,889.4163049999999,1602.863614,-201.298,274.28200000000004,-241.42,-215.40800000000002,0.0,0.0,0.0,0.0,76.874,2268.836,-102.21500000000023,1448.7409999999998,1776.51,10663.387999999999,2840.7020000000007,5916.549,1138.8029999999999,5941.447,701.3990000000001,2221.7449999999994,0.0,0.0,0.0,0.0,-670.4669750000002,4296.633532,-1198.793808,2113.629242,551.5879749999999,3024.523468,1045.1988079999999,1873.252758,117.302,-163.58399999999997,-49.314000000000135,-172.36299999999994,0.0,0.0,0.0,0.0,-55.086000000000006,669.0840000000001,-64.869,164.208,173.691,976.452,280.408,565.087
2025-06-20,-138.01335399999996,3837.992691,-634.2006480000003,-489.2509459999999,1367.968354,12440.804309,688.3196480000005,6149.161946,3.2023609999999962,10216.230868,-23.9626649999999,591.0820829999992,584.084639,3859.781132,537.1146649999998,2357.3629170000004,-134.8109929999997,14054.223559,-658.163312999999,101.83113700000047,1952.0529930000002,16300.585441,1225.4343130000002,8506.524862999999,-161.34,296.36999999999966,-494.448,-2445.9610000000002,0.0,0.0,0.0,0.0,126.74464599999999,977.498691,113.86235200000004,765.567054,394.736354,2580.694309,423.92964799999993,1648.765946,-373.64,101.94,-473.56999999999994,-394.021,0.0,0.0,0.0,0.0,270.222,2462.1839999999997,219.95499999999979,1585.1639999999998,973.232,9860.11,264.39000000000044,4500.396,881.8570000000001,5684.501,816.65,-507.83900000000074,0.0,0.0,0.0,0.0,-834.5136390000001,4132.586867999999,-674.2366649999998,1178.4540829999999,483.15263899999997,2956.088132,505.5796649999998,1922.3959170000003,-0.8449999999999989,-281.731,-103.54200000000014,-240.31799999999993,0.0,0.0,0.0,0.0,-43.29600000000001,680.874,-62.83399999999999,160.78500000000003,100.932,903.693,31.534999999999997,434.967
2025-06-27,-188.80761099999995,3787.198434,-188.8076110000004,-877.9367869999999,688.891611,11761.727566,688.8916110000006,4879.120787,731.148819,10944.177326,731.1488190000001,2040.2158299999992,1065.2091810000002,4340.905674,1065.2091809999997,2832.0941700000003,542.3412080000003,14731.37576,542.341208000001,1162.2790430000005,1754.1007920000002,16102.63324,1754.1007920000002,7711.214956999999,-331.05600000000004,126.65399999999963,-331.05600000000004,-2338.0350000000003,0.0,0.0,0.0,0.0,128.346389,979.100434,128.34638900000004,483.23021300000005,901.9666110000001,3087.924566,901.966611,2183.619787,-533.422,-57.84200000000001,-533.422,-631.399,0.0,0.0,0.0,0.0,547.324,2739.286,547.3239999999998,1608.2669999999998,-213.07500000000005,8673.803,-213.0749999999996,2695.5009999999997,1457.3670000000002,6260.011,1457.3670000000002,267.9369999999992,0.0,0.0,0.0,0.0,-673.3331810000002,4293.767326,-673.3331809999999,1581.6208299999998,1072.908181,3545.8436739999997,1072.9081809999998,2567.18917,65.297,-215.58899999999997,65.29699999999984,21.58500000000005,0.0,0.0,0.0,0.0,-118.182,605.988,-118.18199999999999,169.07300000000004,-7.698999999999998,795.062,-7.698999999999998,264.905
2025-07-04,-463.741063,3323.457371,-334.50458000000043,-1844.5208539999999,898.865063,12660.592628999999,559.2765800000005,5093.950854000001,-3606.376957,7337.8003690000005,-598.426336,-4369.901339000001,227.027957,4567.933631,1010.7783359999999,2510.2003390000004,-4070.11802,10661.257740000001,-932.9309159999993,-6214.422192999999,1125.89302,17228.52626,1570.054916,7604.151193,-230.31,-103.65600000000038,-523.2330000000001,-2487.277,0.0,0.0,0.0,0.0,-35.132063,943.9683709999999,178.52942000000002,184.31614600000006,142.937063,3230.861629,887.7455799999999,1897.335854,-0.658,-58.500000000000014,-491.96000000000004,-696.956,0.0,0.0,0.0,0.0,-197.641,2541.645,502.15899999999976,1155.3959999999997,755.928,9429.731,-328.4689999999995,3196.615,-2355.947,3904.064,-306.491,-3463.403000000001,0.0,0.0,0.0,0.0,-1129.278957,3164.4883689999997,-139.98033599999974,-876.8203390000001,169.666957,3715.510631,1048.5253359999997,2209.552339,-79.417,-295.006,-106.32600000000016,-123.28499999999995,0.0,0.0,0.0,0.0,-41.734,564.254,-45.628999999999984,93.60700000000003,57.361,852.423,-37.74700000000001,300.64799999999997
2025-07-11,-591.382854,3195.81558,-591.8546830000005,-1994.901674,707.0088539999999,12468.73642,-840.0273169999995,2195.0856740000004,-2120.4630079999997,8823.714318,-1919.866214,-428.573544000001,-14.141992000000016,4326.763682,325.78821399999975,1104.4505440000003,-2711.845862,12019.529898,-2511.7208969999992,-2423.4752179999996,692.866862,16795.500101999998,-514.239103,3299.5362179999997,-349.29,-222.63600000000037,-642.759,-2372.5660000000003,0.0,0.0,0.0,0.0,2.8721460000000008,981.97258,157.54331700000006,332.96732600000007,-71.308146,3016.61642,371.240683,826.850674,-12.269,-70.11100000000002,-344.39300000000003,-777.766,0.0,0.0,0.0,0.0,-232.696,2506.59,237.75399999999976,822.4629999999999,778.317,9452.119999999999,-1211.2679999999998,1368.2349999999997,-1784.6170000000002,4475.394,-1466.0529999999999,-1240.7720000000013,0.0,0.0,0.0,0.0,-205.87600799999996,4087.891318,-208.74221399999965,1103.097456,-78.53399200000001,3467.309682,442.78621399999986,976.0105439999999,-103.61500000000001,-319.20399999999995,-155.62000000000018,-138.14299999999994,0.0,0.0,0.0,0.0,-26.355000000000004,579.633,-89.45099999999998,-152.756,64.392,859.454,-116.99799999999999,128.43999999999997
2025-07-18,-478.86190899999997,3308.336525,-529.6561660000004,-2175.530834,761.702909,12523.430475,82.62616600000055,619.0578340000003,-242.04636800000003,10702.130958000002,485.9000900000001,-686.4877340000007,-129.918632,4210.987042,351.20590999999985,730.5367340000004,-720.908277,14010.467483,-43.756075999999666,-2862.018567999999,631.784277,16734.417516999998,433.83207600000003,1349.5945679999998,-424.653,-297.99900000000036,-594.369,-2470.1839999999997,0.0,0.0,0.0,0.0,193.01809100000003,1172.1185249999999,194.61983400000005,401.544166,-175.469091,2912.4554749999998,331.76116599999995,627.6718340000001,-22.941000000000003,-80.78300000000002,-182.72299999999998,-753.7570000000001,0.0,0.0,0.0,0.0,-224.286,2515.0,52.81599999999976,646.866,937.172,9610.975,-249.13499999999956,-8.614000000000289,-1456.357,4803.6539999999995,-880.8469999999999,-1810.1290000000008,0.0,0.0,0.0,0.0,1298.056632,5591.823958,1459.2370900000003,1318.613266,-206.200632,3339.643042,383.55490999999984,740.312734,-64.84100000000001,-280.42999999999995,1.3009999999998385,-223.83799999999997,0.0,0.0,0.0,0.0,-18.905,587.083,-93.791,28.866,76.282,871.3439999999999,-32.34900000000001,-9.776000000000025
2025-07-25,-395.784041,3391.414393,-395.78404100000046,-2010.582159,843.885041,12605.612607,843.8850410000006,1155.1651590000001,888.711235,11832.888561000002,888.711235,509.68968599999926,126.452765,4467.358439,126.45276499999983,1096.1433140000004,492.9271940000001,15224.302954,492.92719400000055,-1500.8924729999992,970.337806,17072.971046,970.337806,2251.308473,-412.661,-286.0070000000004,-412.66100000000006,-2226.804,0.0,0.0,0.0,0.0,196.925959,1176.0263929999999,196.92595900000006,284.16184100000004,31.838041000000004,3119.762607,31.838040999999947,888.169159,-38.197,-96.03900000000002,-38.196999999999974,-712.249,0.0,0.0,0.0,0.0,-141.85199999999998,2597.4339999999997,-141.85200000000023,644.3089999999999,812.047,9485.85,812.0470000000005,266.99599999999975,-818.8750000000001,5441.1359999999995,-818.8749999999998,-126.17800000000113,0.0,0.0,0.0,0.0,1702.750235,5996.517561,1702.7502350000002,841.5486860000001,52.946765,3598.790439,52.9467649999998,1067.1273139999998,-7.058,-222.64699999999996,-7.058000000000149,-210.75899999999993,0.0,0.0,0.0,0.0,11.893999999999998,617.8820000000001,11.894000000000005,5.077999999999996,73.506,868.568,73.50599999999999,29.015999999999973
