tarih,fon_top,fon_ihale,fon_kot_repo,fon_kot_depo,fon_glp,ste_top,ste_ihale,ste_kot,ste_liksen,net_fonlama,serbest_mevduat,gun_basi_likidite,fon_kot_diger,ste_diger,politika,koridor_alt,koridor_ust,glp_satis,tlref,bist_on,aofm_ham,aofm_gecerli,aofm,aosm_kalan,aosm_oni_tutar,aosm_1hi_faiz5,aosm,aosm_gecerli,rejim_fonlama,marjinal_faiz,marjinal_kaynak,spread_tlref_politika,spread_aofm_politika,spread_tlref_aofm,spread_marjinal_politika,koridor_bant,konum_tlref,konum_aofm,konum_marjinal,aofm_koridor_ustu,aofm_koridor_alti,koridor_asimetri,kur,swap_alim_usd,swap_satim_usd,swap_alim_tl,swap_satim_tl,swap_tcmb_piy,swap_bist,swap_gelenek,swap_miktar,swap_altin_piy,swap_altin_ihale,swap_net_tl,tcmb_tl_saglama,api_ve_swap_alim,swap_pay,zk_bloke,ab_serbest_mev,emisyon,rezerv_para,mb_parasi,ab_api,kamu_mevduati,bankalar_mevduati
2022-08-11,254000.0,254000.0,0.0,0.0,0.0,13083.3,0.0,13083.3,,240916.7,161198.3,116568.6,0.0,0.0,14.0,12.5,15.5,18.5,13.8244,13.87,14.0,True,14.0,0.0,,,,False,True,14.0,AOFM,-0.1755999999999993,0.0,-0.1755999999999993,0.0,3.0,0.4414666666666669,0.5,0.5,-1.5,-1.5,0.0,17.870100021362305,44799.86796,0.0,800578.1213890245,0.0,170.0,0.0,41646.0,0.0,1116.03328,1867.83469,800578.1213890245,1041494.8213890246,1041494.8213890246,0.7591453920308465,0.0,580316.406,309640.024,892207.041,689284.127,-248365.171,45442.258,580316.406
2022-08-12,214000.0,214000.0,0.0,0.0,0.0,14974.3,0.0,14974.3,,199025.7,163538.5,145913.7,0.0,0.0,14.0,12.5,15.5,18.5,13.9503,13.98,14.0,True,14.0,0.0,,,,False,True,14.0,AOFM,-0.04969999999999963,0.0,-0.04969999999999963,0.0,3.0,0.48343333333333344,0.5,0.5,-1.5,-1.5,0.0,17.949100494384766,45722.46761,0.0,820677.1659831424,0.0,130.0,0.0,42605.0,0.0,1119.63293,1867.83469,820677.1659831424,1019702.8659831425,1019702.8659831425,0.7931722018851564,0.0,573135.733,314286.425,889669.032,721255.552,-207012.096,38598.615,573135.733
2022-08-15,179000.0,179000.0,0.0,0.0,0.0,11530.2,0.0,11530.2,,167469.8,156348.9,102494.4,0.0,0.0,14.0,12.5,15.5,18.5,14.1227,14.16,14.0,True,14.0,0.0,,,,False,True,14.0,AOFM,0.12270000000000003,0.0,0.12270000000000003,0.0,3.0,0.5409,0.5,0.5,-1.5,-1.5,0.0,17.940000534057617,45304.71253,0.0,812766.5669835268,0.0,100.0,0.0,42217.0,0.0,1119.87785,1867.83469,812766.5669835268,980236.3669835269,980236.3669835269,0.8195139804476055,0.0,561138.175,312522.372,875905.048,739436.776,-175277.841,38809.569,561138.175
2022-08-16,161000.0,161000.0,0.0,0.0,0.0,9095.8,0.0,9095.8,,151904.2,143152.9,126746.7,0.0,0.0,14.0,12.5,15.5,18.5,14.169,14.23,14.0,True,14.0,0.0,,,,False,True,14.0,AOFM,0.16900000000000048,0.0,0.16900000000000048,0.0,3.0,0.5563333333333335,0.5,0.5,-1.5,-1.5,0.0,17.951860427856445,45062.19087,0.0,808950.161071667,0.0,75.0,0.0,41999.0,0.0,1120.35618,1867.83469,808950.161071667,960854.3610716669,960854.3610716669,0.8340120900417025,0.0,558835.73,311326.375,872404.683,746760.922,-159866.206,34222.446,558835.73
2022-08-17,150185.0,150185.0,0.0,0.0,0.0,4960.1,0.0,4960.1,,145224.9,140798.1,40675.8,0.0,0.0,14.0,12.5,15.5,18.5,14.2053,14.25,14.0,True,14.0,0.0,,,,False,True,14.0,AOFM,0.20529999999999937,0.0,0.20529999999999937,0.0,3.0,0.5684333333333331,0.5,0.5,-1.5,-1.5,0.0,17.90625,44362.58151,0.0,794367.4751634375,0.0,100.0,0.0,41278.0,0.0,1116.74682,1867.83469,794367.4751634375,939592.3751634376,939592.3751634376,0.8409987756646202,0.0,547642.798,310651.339,860458.967,743103.364,-153188.206,35832.603,547642.798
2022-08-18,174940.0,171185.0,3755.0,0.0,0.0,9492.05,0.0,9492.05,,165447.95,129804.0,75154.1,0.0,0.0,13.0,11.5,14.5,17.5,14.9677,14.92,14.03,True,14.03,0.0,,,,False,True,14.03,AOFM,1.9677000000000007,1.0299999999999994,0.9377000000000013,1.0299999999999994,3.0,1.1559000000000001,0.8433333333333332,0.8433333333333332,-0.47000000000000064,-2.5299999999999994,0.0,17.944000244140625,43889.66022,0.0,787556.0737029291,0.0,130.0,0.0,40902.0,0.0,989.82554,1867.83469,787556.0737029291,953004.023702929,953004.023702929,0.8182434144100263,0.0,557939.453,311265.335,871367.804,745406.457,-173470.948,47509.601,557939.453
2022-08-19,231185.0,231185.0,0.0,0.0,0.0,10390.5,0.0,10390.5,,220794.5,140058.6,115076.1,0.0,0.0,13.0,11.5,14.5,17.5,13.4937,13.51,13.7,True,13.7,0.0,,,,False,True,13.7,AOFM,0.49370000000000047,0.6999999999999993,-0.20629999999999882,0.6999999999999993,3.0,0.6645666666666669,0.7333333333333331,0.7333333333333331,-0.8000000000000007,-2.1999999999999993,0.0,18.07670021057129,42984.31779,0.0,777014.6264457562,0.0,164.0,0.0,39954.8597,0.0,997.6234,1867.83469,777014.6264457562,997809.1264457562,997809.1264457562,0.7706952135907795,0.0,588625.795,314459.499,905265.47,722047.014,-228817.498,45599.043,588625.795
2022-08-22,326185.0,326185.0,0.0,0.0,0.0,11686.34,0.0,11686.34,,314498.66,170775.9,57592.2,0.0,0.0,13.0,11.5,14.5,17.5,13.8122,13.77,13.42,True,13.42,0.0,,,,False,True,13.42,AOFM,0.8122000000000007,0.41999999999999993,0.39220000000000077,0.41999999999999993,3.0,0.7707333333333336,0.64,0.64,-1.08,-1.92,0.0,18.087799072265625,42380.20001,0.0,766564.5424233096,0.0,174.0,0.0,39345.8597,0.0,992.50562,1867.83469,766564.5424233096,1081063.2024233097,1081063.2024233097,0.7015006757388854,0.0,578832.24,312974.234,893981.169,704018.742,-322522.526,132560.1,578832.24
2022-08-23,346000.0,346000.0,0.0,0.0,0.0,11266.0,0.0,11266.0,,334734.0,161004.2,124530.7,0.0,0.0,13.0,11.5,14.5,17.5,13.5,13.49,13.29,True,13.29,0.0,,,,False,True,13.29,AOFM,0.5,0.28999999999999915,0.21000000000000085,0.28999999999999915,3.0,0.6666666666666666,0.5966666666666663,0.5966666666666663,-1.2100000000000009,-1.7899999999999991,0.0,18.090999603271484,41956.35838,0.0,759032.4628072962,0.0,154.0,0.0,38946.0644,0.0,988.45929,1867.83469,759032.4628072962,1093766.4628072963,1093766.4628072963,0.6868870267204646,0.0,592301.29,311777.666,906247.781,693362.079,-342760.746,129875.044,592301.29
2022-08-24,336000.0,336000.0,0.0,0.0,0.0,12686.33,0.0,12686.33,,323313.67,174469.0,135538.7,0.0,0.0,13.0,11.5,14.5,17.5,13.4909,13.48,13.18,True,13.18,0.0,,,,False,True,13.18,AOFM,0.4908999999999999,0.17999999999999972,0.3109000000000002,0.17999999999999972,3.0,0.6636333333333333,0.5599999999999999,0.5599999999999999,-1.3200000000000003,-1.6799999999999997,0.0,18.120899200439453,41639.12092,0.0,754538.3129862298,0.0,129.0,0.0,38704.0644,0.0,938.22183,1867.83469,754538.3129862298,1077851.9829862297,1077851.9829862297,0.6918952814413933,0.0,586097.89,310842.39,899054.963,693723.406,-331343.692,126012.136,586097.89
2022-08-25,338000.0,338000.0,0.0,0.0,0.0,11675.88,0.0,11675.88,,326324.12,168215.7,128259.4,0.0,0.0,13.0,11.5,14.5,17.5,12.4146,12.47,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.5853999999999999,0.0,-0.5853999999999999,0.0,3.0,0.3048666666666667,0.5,0.5,-1.5,-1.5,0.0,18.14800071716309,41602.07164,0.0,754994.4259581902,0.0,129.0,0.0,38667.7769,0.0,937.46006,1867.83469,754994.4259581902,1081318.5459581902,1081318.5459581902,0.6907578007969373,0.0,589905.975,311657.709,903631.638,687569.559,-334354.142,118292.063,589905.975
2022-08-26,322000.0,322000.0,0.0,0.0,0.0,8074.74,0.0,8074.74,,313925.26,170710.6,116465.0,0.0,0.0,13.0,11.5,14.5,17.5,12.0678,12.1,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.9321999999999999,0.0,-0.9321999999999999,0.0,3.0,0.1892666666666667,0.5,0.5,-1.5,-1.5,0.0,18.16580009460449,41982.0313,0.0,762637.1881612287,0.0,107.0,0.0,39021.7769,0.0,985.41972,1867.83469,762637.1881612287,1076562.4481612286,1076562.4481612286,0.7031265352925226,0.0,578695.757,316975.529,897716.177,692623.226,-321958.848,116865.897,578695.757
2022-08-29,297000.0,297000.0,0.0,0.0,0.0,13444.05,0.0,13444.05,,283555.95,160853.6,80879.1,0.0,0.0,13.0,11.5,14.5,17.5,11.9492,12.02,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-1.0508000000000006,0.0,-1.0508000000000006,0.0,3.0,0.14973333333333314,0.5,0.5,-1.5,-1.5,0.0,18.16750907897949,42483.7063,0.0,771823.1199139481,0.0,97.0,0.0,39544.7769,0.0,974.09472,1867.83469,771823.1199139481,1055379.0699139482,1055379.0699139482,0.722124274385165,0.0,561969.834,316842.26,880841.796,712234.101,-291591.74,122984.045,561969.834
2022-08-31,309000.0,309000.0,0.0,0.0,0.0,14998.51,0.0,14998.51,,294001.49,131059.9,40379.7,0.0,0.0,13.0,11.5,14.5,17.5,13.3325,13.38,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.3324999999999996,0.0,0.3324999999999996,0.0,3.0,0.6108333333333332,0.5,0.5,-1.5,-1.5,0.0,18.15026092529297,42329.46269,0.0,768290.7926509536,0.0,83.0,0.0,39405.7769,0.0,972.85111,1867.83469,768290.7926509536,1062292.2826509536,1062292.2826509536,0.7131693669824976,0.0,549593.369,313900.963,865525.4,711414.331,-302624.496,148513.428,549593.369
2022-09-01,320000.0,320000.0,0.0,0.0,0.0,9830.2,0.0,9830.2,,310169.8,118745.7,69035.5,0.0,0.0,13.0,11.5,14.5,17.5,13.1944,13.19,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.1943999999999999,0.0,0.1943999999999999,0.0,3.0,0.5648,0.5,0.5,-1.5,-1.5,0.0,18.18919944763184,43046.93352,0.0,782989.2594042285,0.0,83.0,0.0,40028.7769,0.0,1067.32193,1867.83469,782989.2594042285,1093159.0594042286,1093159.0594042286,0.7098793145339913,0.0,578472.355,313414.438,893917.019,729680.43,-318646.269,154409.681,578472.355
2022-09-02,335000.0,335000.0,0.0,0.0,0.0,10243.4,0.0,10243.4,,324756.6,147604.8,102168.7,0.0,0.0,13.0,11.5,14.5,17.5,13.076,13.12,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.07600000000000051,0.0,0.07600000000000051,0.0,3.0,0.5253333333333335,0.5,0.5,-1.5,-1.5,0.0,18.20709991455078,44014.15939,0.0,801370.1976686935,0.0,148.0,0.0,40910.7769,0.0,1087.5478,1867.83469,801370.1976686935,1126126.7976686936,1126126.7976686936,0.705201702150175,0.0,614552.264,318545.353,935133.774,755327.109,-333117.18,153310.515,614552.264
2022-09-05,320000.0,320000.0,0.0,0.0,0.0,13733.9,0.0,13733.9,,306266.1,174617.0,128726.6,0.0,0.0,13.0,11.5,14.5,17.5,13.2958,13.27,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.29579999999999984,0.0,0.29579999999999984,0.0,3.0,0.5985999999999999,0.5,0.5,-1.5,-1.5,0.0,18.21102905273437,44014.15939,0.0,801543.1353829714,0.0,148.0,0.0,40910.7769,0.0,1087.5478,1867.83469,801543.1353829714,1107809.2353829714,1107809.2353829714,0.7146788296370518,0.0,609464.593,315907.916,927400.972,767476.907,-314567.708,154643.643,609464.593
2022-09-06,331000.0,331000.0,0.0,0.0,0.0,10733.1,0.0,10733.1,,320266.9,169512.1,127242.1,0.0,0.0,13.0,11.5,14.5,17.5,13.4061,13.41,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.40610000000000035,0.0,0.40610000000000035,0.0,3.0,0.6353666666666667,0.5,0.5,-1.5,-1.5,0.0,18.214149475097656,44282.57286,0.0,806569.4012139427,0.0,188.0,0.0,41058.7769,0.0,1167.96127,1867.83469,806569.4012139427,1126836.3012139427,1126836.3012139427,0.7090287417657529,0.0,611393.876,315543.921,928963.882,751802.011,-328380.576,151218.704,611393.876
2022-09-07,321000.0,321000.0,0.0,0.0,0.0,9207.81,0.0,9207.81,,311792.19,171405.2,98538.1,0.0,0.0,13.0,11.5,14.5,17.5,13.3013,13.3,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.30129999999999946,0.0,0.30129999999999946,0.0,3.0,0.6004333333333332,0.5,0.5,-1.5,-1.5,0.0,18.22620964050293,44519.97919,0.0,811430.4739077678,0.0,206.0,0.0,41299.7769,0.0,1146.3676,1867.83469,811430.4739077678,1123222.6639077677,1123222.6639077677,0.7165388892332615,0.0,613280.534,315552.128,931034.409,752015.169,-319879.88,140860.641,613280.534
2022-09-08,327000.0,327000.0,0.0,0.0,0.0,8808.8,0.0,8808.8,,318191.2,173087.2,94394.9,0.0,0.0,13.0,11.5,14.5,17.5,12.9627,12.97,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.03730000000000011,0.0,-0.03730000000000011,0.0,3.0,0.48756666666666665,0.5,0.5,-1.5,-1.5,0.0,18.221200942993164,44233.58031,0.0,805988.9552565358,0.0,206.0,0.0,40926.7769,0.0,1232.96873,1867.83469,805988.9552565358,1124180.1552565359,1124180.1552565359,0.7113828881712626,0.0,619929.763,315188.466,937242.945,747986.822,-326282.675,137026.552,619929.763
2022-09-09,292000.0,292000.0,0.0,0.0,0.0,7794.1,0.0,7794.1,,284205.9,179764.1,137410.7,0.0,0.0,13.0,11.5,14.5,17.5,12.9439,12.92,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.056100000000000705,0.0,-0.056100000000000705,0.0,3.0,0.4812999999999998,0.5,0.5,-1.5,-1.5,0.0,18.23870086669922,44220.19677,0.0,806518.9411546091,0.0,196.0,0.0,40999.7769,0.0,1156.58518,1867.83469,806518.9411546091,1090724.841154609,1090724.841154609,0.7341875601224587,0.0,608231.909,319042.982,929342.027,753061.702,-291959.635,115679.31,608231.909
2022-09-12,272000.0,272000.0,0.0,0.0,0.0,10771.8,0.0,10771.8,,261228.2,167791.2,131594.0,0.0,0.0,13.0,11.5,14.5,17.5,12.8352,12.82,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.1647999999999996,0.0,-0.1647999999999996,0.0,3.0,0.4450666666666668,0.5,0.5,-1.5,-1.5,0.0,18.221399307250977,44139.78214,0.0,804288.5957080051,0.0,236.0,0.0,40797.0953,0.0,1303.18555,1803.50128,804288.5957080051,1065516.795708005,1065516.795708005,0.7472796784387808,0.0,597676.925,316119.883,915859.67,756873.829,-268981.935,109996.094,597676.925
2022-09-13,222000.0,222000.0,0.0,0.0,0.0,13267.1,0.0,13267.1,,208732.9,157682.9,126037.4,0.0,0.0,13.0,11.5,14.5,17.5,13.034,13.17,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.034000000000000696,0.0,0.034000000000000696,0.0,3.0,0.5113333333333335,0.5,0.5,-1.5,-1.5,0.0,18.22249984741211,43739.25973,0.0,797038.6537558436,0.0,226.0,0.0,40388.0953,0.0,1321.66314,1803.50128,797038.6537558436,1005771.5537558437,1005771.5537558437,0.7821476161068273,0.0,592162.877,315999.963,910227.61,756718.144,-216486.635,62977.17,592162.877
2022-09-14,248000.0,248000.0,0.0,0.0,0.0,11815.3,0.0,11815.3,,236184.7,152214.9,56301.6,0.0,0.0,13.0,11.5,14.5,17.5,12.968,12.97,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.03200000000000003,0.0,-0.03200000000000003,0.0,3.0,0.48933333333333334,0.5,0.5,-1.5,-1.5,0.0,18.246400833129883,43537.72695,0.0,794406.8172930613,0.0,252.0,0.0,40138.0953,0.0,1344.13036,1803.50128,794406.8172930613,1030591.5172930614,1030591.5172930614,0.7620890463437199,0.0,587961.518,315511.826,905658.465,749976.796,-243939.895,88258.226,587961.518
2022-09-15,272000.0,272000.0,0.0,0.0,0.0,12231.4,0.0,12231.4,,259768.6,147820.1,53619.2,0.0,0.0,13.0,11.5,14.5,17.5,11.7991,11.94,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-1.2009000000000007,0.0,-1.2009000000000007,0.0,3.0,0.09969999999999975,0.5,0.5,-1.5,-1.5,0.0,18.22907066345215,42403.15256,0.0,772970.0643693819,0.0,282.0,0.0,38930.0953,0.0,1387.55597,1803.50128,772970.0643693819,1032738.6643693818,1032738.6643693818,0.7397054621233131,0.0,584169.48,315933.349,902226.405,724325.176,-267523.795,89622.567,584169.48
2022-09-16,302000.0,302000.0,0.0,0.0,0.0,7441.8,0.0,7441.8,,294558.2,144139.7,113131.4,0.0,0.0,13.0,11.5,14.5,17.5,12.6135,12.62,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.38649999999999984,0.0,-0.38649999999999984,0.0,3.0,0.3711666666666667,0.5,0.5,-1.5,-1.5,0.0,18.27322006225586,42634.21856,0.0,779064.4579291932,0.0,292.0,0.0,39130.0953,0.0,1408.62197,1803.50128,779064.4579291932,1073622.6579291932,1073622.6579291932,0.7206457045322823,0.0,614948.455,321291.982,938257.772,723549.466,-302132.363,87424.056,614948.455
2022-09-19,295000.0,295000.0,0.0,0.0,0.0,9716.95,0.0,9716.95,,285283.05,174756.2,125559.6,0.0,0.0,13.0,11.5,14.5,17.5,12.7848,12.79,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.2151999999999994,0.0,-0.2151999999999994,0.0,3.0,0.42826666666666685,0.5,0.5,-1.5,-1.5,0.0,18.25429916381836,42608.26037,0.0,777783.931643846,0.0,307.0,0.0,39103.1993,0.0,1394.55979,1803.50128,777783.931643846,1063066.981643846,1063066.981643846,0.7250145240822481,0.0,595781.419,318169.074,915959.02,707761.113,-292857.631,84659.723,595781.419
2022-09-20,312000.0,312000.0,0.0,0.0,0.0,9518.55,0.0,9518.55,,302481.45,155759.4,116327.2,0.0,0.0,13.0,11.5,14.5,17.5,13.0189,13.05,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,0.01890000000000036,0.0,0.01890000000000036,0.0,3.0,0.5063000000000001,0.5,0.5,-1.5,-1.5,0.0,18.29290008544922,42264.18116,0.0,773134.4431532052,0.0,302.0,0.0,38778.1993,0.0,1380.48058,1803.50128,773134.4431532052,1075615.8931532053,1075615.8931532053,0.7124780233743349,0.0,592672.281,316954.044,911634.904,705824.399,-310238.352,104427.846,592672.281
2022-09-21,327000.0,327000.0,0.0,0.0,0.0,9297.26,0.0,9297.26,,317702.74,152641.8,65590.2,0.0,0.0,13.0,11.5,14.5,17.5,12.9091,12.84,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,-0.09089999999999954,0.0,-0.09089999999999954,0.0,3.0,0.4697000000000002,0.5,0.5,-1.5,-1.5,0.0,18.310720443725582,42035.69965,0.0,769703.9449475633,0.0,307.0,0.0,38556.5231,0.0,1368.67527,1803.50128,769703.9449475633,1087406.6849475633,1087406.6849475633,0.7018338435760484,0.0,573419.869,315987.217,891381.717,685929.441,-325463.379,120011.103,573419.869
2022-09-22,274425.0,274425.0,0.0,0.0,0.0,8819.35,0.0,8819.35,,265605.65,133328.5,61321.6,0.0,0.0,12.0,10.5,13.5,16.5,13.4311,13.45,13.0,True,13.0,0.0,,,,False,True,13.0,AOFM,1.4311000000000007,1.0,0.4311000000000007,1.0,3.0,0.9770333333333335,0.8333333333333334,0.8333333333333334,-0.5,-2.5,0.0,18.315000534057617,41672.92098,0.0,763239.570004441,0.0,248.0,0.0,38265.7084,0.0,1355.71129,1803.50128,763239.570004441,1028845.220004441,1028845.220004441,0.7355359256423051,0.0,541942.469,314723.862,858641.02,669392.293,-273366.289,84117.562,541942.469
2022-09-23,300425.0,300425.0,0.0,0.0,0.0,2623.76,0.0,2623.76,,297801.24,101883.6,35482.2,0.0,0.0,12.0,10.5,13.5,16.5,13.3801,13.31,12.7,True,12.7,0.0,,,,False,True,12.7,AOFM,1.3801000000000005,0.6999999999999993,0.6801000000000013,0.6999999999999993,3.0,0.9600333333333335,0.7333333333333331,0.7333333333333331,-0.8000000000000007,-2.1999999999999993,0.0,18.33799934387207,42703.26697,0.0,783092.4816770538,0.0,258.0,0.0,39286.7084,0.0,1355.05729,1803.50128,783092.4816770538,1080893.7216770537,1080893.7216770537,0.7227317462981712,0.0,596288.599,320699.819,918954.345,687406.183,-305031.543,73483.382,596288.599
2022-09-26,329425.0,329425.0,0.0,0.0,0.0,5817.22,0.0,5817.22,,323607.78,156241.0,116921.7,0.0,0.0,12.0,10.5,13.5,16.5,12.8361,12.8,12.52,True,12.52,0.0,,,,False,True,12.52,AOFM,0.8361000000000001,0.5199999999999996,0.3161000000000005,0.5199999999999996,3.0,0.7787000000000001,0.6733333333333332,0.6733333333333332,-0.9800000000000004,-2.0199999999999996,0.0,18.4325008392334,44255.60326,0.0,815741.4442307304,0.0,228.0,0.0,40768.6997,0.0,1455.40227,1803.50128,815741.4442307304,1139349.2242307304,1139349.2242307304,0.7123343932581849,0.0,648579.632,318419.899,968946.78,712207.722,-330840.789,74101.731,648579.632
2022-09-27,332425.0,332425.0,0.0,0.0,0.0,4794.3,0.0,4794.3,,327630.7,208604.7,171884.5,0.0,0.0,12.0,10.5,13.5,16.5,12.5224,12.52,12.4,True,12.4,0.0,,,,False,True,12.4,AOFM,0.5223999999999993,0.40000000000000036,0.12239999999999895,0.40000000000000036,3.0,0.6741333333333331,0.6333333333333334,0.6333333333333334,-1.0999999999999996,-1.9000000000000004,0.0,18.449499130249023,44365.12041,0.0,818514.2504176883,0.0,258.0,0.0,40855.8653,0.0,1447.75383,1803.50128,818514.2504176883,1146144.9504176883,1146144.9504176883,0.7111706809205095,0.0,671671.405,317423.976,991041.567,730930.603,-334868.733,74757.768,671671.405
2022-09-28,327425.0,327425.0,0.0,0.0,0.0,8146.71,0.0,8146.71,,319278.29,216690.5,129875.2,0.0,0.0,12.0,10.5,13.5,16.5,12.3304,12.34,12.15,True,12.15,0.0,,,,False,True,12.15,AOFM,0.33039999999999914,0.15000000000000036,0.18039999999999878,0.15000000000000036,3.0,0.6101333333333331,0.5500000000000002,0.5500000000000002,-1.3499999999999996,-1.6500000000000004,0.0,18.44289970397949,44579.40312,0.0,822173.4606054303,0.0,253.0,0.0,41086.7168,0.0,1436.18503,1803.50128,822173.4606054303,1141451.7506054302,1141451.7506054302,0.7151831607119904,0.0,658986.841,316491.22,977420.057,728112.225,-326522.132,77214.299,658986.841
2022-09-29,342000.0,342000.0,0.0,0.0,0.0,12648.77,0.0,12648.77,,329351.23,204000.6,100054.9,0.0,0.0,12.0,10.5,13.5,16.5,11.3792,11.36,12.0,True,12.0,0.0,,,,False,True,12.0,AOFM,-0.6207999999999991,0.0,-0.6207999999999991,0.0,3.0,0.293066666666667,0.5,0.5,-1.5,-1.5,0.0,18.52330017089844,44920.93923,0.0,832084.0413159776,0.0,253.0,0.0,41452.96,0.0,1411.47795,1803.50128,832084.0413159776,1161435.2713159774,1161435.2713159774,0.7087090975049217,0.0,623449.583,315864.736,941253.514,736258.32,-336370.539,131375.346,623449.583
2022-09-30,287830.0,280000.0,7830.0,0.0,0.0,14232.36,0.0,14232.36,,273597.64,168075.1,126840.2,0.0,0.0,12.0,10.5,13.5,16.5,,12.89,12.04,True,12.04,0.0,,,,False,True,12.04,AOFM,,0.03999999999999915,,0.03999999999999915,3.0,,0.5133333333333331,0.5133333333333331,-1.4600000000000009,-1.5399999999999991,0.0,18.497499465942383,45784.89226,0.0,846906.0201275796,0.0,253.0,0.0,42345.4785,0.0,1382.91248,1803.50128,846906.0201275796,1120503.6601275797,1120503.6601275797,0.7463462912126126,0.0,619361.312,319888.288,941305.773,752729.042,-281102.635,92525.903,619361.312
2022-10-03,261449.0,260000.0,1449.0,0.0,0.0,9199.25,0.0,9199.25,,252249.75,190140.3,116906.8,0.0,0.0,12.0,10.5,13.5,16.5,12.3791,12.52,12.01,True,12.01,0.0,,,,False,True,12.01,AOFM,0.3790999999999993,0.009999999999999787,0.36909999999999954,0.009999999999999787,3.0,0.6263666666666664,0.5033333333333333,0.5033333333333333,-1.4900000000000002,-1.5099999999999998,0.0,18.51619911193848,45984.74424,0.0,851462.6804594061,0.0,238.0,0.0,42556.2212,0.0,1387.02175,1803.50128,851462.6804594061,1103712.4304594062,1103712.4304594062,0.7650765962919224,0.0,603346.409,317315.2,922716.213,761322.922,-259821.765,98428.474,603346.409
2022-10-04,255000.0,255000.0,0.0,0.0,0.0,8017.08,0.0,8017.08,,246982.92,174177.3,132490.4,0.0,0.0,12.0,10.5,13.5,16.5,12.4754,12.5,12.0,True,12.0,0.0,,,,False,True,12.0,AOFM,0.4754000000000005,0.0,0.4754000000000005,0.0,3.0,0.6584666666666669,0.5,0.5,-1.5,-1.5,0.0,18.523700714111328,46139.67492,0.0,854677.5292644685,0.0,208.0,0.0,42739.2212,0.0,1388.95243,1803.50128,854677.5292644685,1101660.4492644684,1101660.4492644684,0.7702035111326238,0.0,609470.421,317530.859,929060.402,769982.641,-254634.183,95556.421,609470.421
2022-10-05,239000.0,239000.0,0.0,0.0,0.0,8385.1,0.0,8385.1,,230614.9,179385.5,100694.6,0.0,0.0,12.0,10.5,13.5,16.5,12.0463,12.08,12.0,True,12.0,0.0,,,,False,True,12.0,AOFM,0.04630000000000045,0.0,0.04630000000000045,0.0,3.0,0.5154333333333335,0.5,0.5,-1.5,-1.5,0.0,18.569700241088867,46456.62516,0.0,862685.6034338272,0.0,183.0,0.0,43013.4088,0.0,1456.71508,1803.50128,862685.6034338272,1093300.503433827,1093300.503433827,0.7830597048240764,0.0,610900.555,319432.091,932393.014,779790.686,-238335.296,85732.969,610900.555
2022-10-06,229424.0,226000.0,3424.0,0.0,0.0,9755.1,0.0,9755.1,,219668.9,181735.8,111117.8,0.0,0.0,12.0,10.5,13.5,16.5,12.3103,12.43,12.02,True,12.02,0.0,,,,False,True,12.02,AOFM,0.3102999999999998,0.019999999999999574,0.2903000000000002,0.019999999999999574,3.0,0.6034333333333333,0.5066666666666665,0.5066666666666665,-1.4800000000000004,-1.5199999999999996,0.0,18.54833984375,46467.72774,0.0,861899.2058883692,0.0,192.0,0.0,43001.085,0.0,1471.14146,1803.50128,861899.2058883692,1081568.1058883693,1081568.1058883693,0.789774469412806,0.0,600605.783,321028.467,923698.11,778984.915,-227479.374,82766.178,600605.783
2022-10-07,223000.0,223000.0,0.0,0.0,0.0,10267.3,0.0,10267.3,,212732.7,171025.8,142422.0,0.0,0.0,12.0,10.5,13.5,16.5,11.9932,11.98,12.0,True,12.0,0.0,,,,False,True,12.0,AOFM,-0.006800000000000139,0.0,-0.006800000000000139,0.0,3.0,0.4977333333333333,0.5,0.5,-1.5,-1.5,0.0,18.575300216674805,46651.37769,0.0,866563.3461132352,0.0,157.0,0.0,43229.775,0.0,1461.1014,1803.50128,866563.3461132352,1079296.0461132352,1079296.0461132352,0.7953308535979108,0.0,596175.987,325827.849,924078.016,783835.278,-220663.866,80421.128,596175.987
