tarih,usdtry,eurtry
2022-09-06,18.205,18.0545
2022-09-07,18.2048,18.1153
2022-09-08,18.214,18.0378
2022-09-09,18.2195,18.2218
2022-09-12,18.2189,18.3622
2022-09-13,18.2187,18.5041
2022-09-14,18.2205,18.513
2022-09-15,18.2321,18.2196
2022-09-16,18.2427,18.2095
2022-09-19,18.2474,18.1954
2022-09-20,18.2658,18.2271
2022-09-21,18.2786,18.3014
2022-09-22,18.2949,18.1312
2022-09-23,18.3401,18.0785
2022-09-26,18.3702,17.9431
2022-09-27,18.4266,17.7909
2022-09-28,18.4509,17.7719
2022-09-29,18.4862,17.6711
2022-09-30,18.5038,17.9232
2022-10-03,18.5187,18.1395
2022-10-04,18.5397,18.1474
2022-10-05,18.5447,18.3233
2022-10-06,18.555,18.4388
2022-10-07,18.5589,18.3543
2022-10-10,18.5592,18.1795
2022-10-11,18.5581,18.0048
2022-10-12,18.5615,18.0168
2022-10-13,18.5664,18.0297
2022-10-14,18.5656,18.0405
2022-10-17,18.5596,18.093
2022-10-18,18.5663,18.0897
2022-10-19,18.5663,18.2696
2022-10-20,18.5661,18.2157
2022-10-21,18.5687,18.186
2022-10-24,18.5741,18.1246
2022-10-25,18.583,18.2761
2022-10-26,18.5825,18.3231
2022-10-27,18.5865,18.6253
2022-10-28,18.588,18.6837
2022-10-31,18.588,18.6837
2022-11-01,18.5915,18.4742
2022-11-02,18.5956,18.468
2022-11-03,18.5981,18.4043
2022-11-04,18.5972,18.1639
2022-11-07,18.5936,18.185
2022-11-08,18.5833,18.5226
2022-11-09,18.5803,18.5744
2022-11-10,18.5791,18.685
2022-11-11,18.5793,18.5418
2022-11-14,18.5115,18.9888
2022-11-15,18.5819,19.1661
2022-11-16,18.5864,19.3327
2022-11-17,18.5916,19.3524
2022-11-18,18.5959,19.2822
2022-11-21,18.5945,19.2842
2022-11-22,18.5979,19.0548
2022-11-23,18.6033,19.1
2022-11-24,18.6062,19.2101
2022-11-25,18.6045,19.3736
2022-11-28,18.6071,19.367
2022-11-29,18.6069,19.4073
2022-11-30,18.614,19.3116
2022-12-01,18.6194,19.2824
2022-12-02,18.6123,19.4206
2022-12-05,18.6103,19.6004
2022-12-06,18.613,19.6436
2022-12-07,18.6143,19.5375
2022-12-08,18.6166,19.5015
2022-12-09,18.6202,19.5764
2022-12-12,18.6208,19.6684
2022-12-13,18.6199,19.6386
2022-12-14,18.6246,19.6382
2022-12-15,18.6266,19.8349
2022-12-16,18.6254,19.7985
2022-12-19,18.6268,19.8114
2022-12-20,18.6312,19.7925
2022-12-21,18.6381,19.8025
2022-12-22,18.6432,19.7987
2022-12-23,18.6522,19.8354
2022-12-26,18.6592,19.8044
2022-12-27,18.6649,19.8324
2022-12-28,18.6813,19.9087
2022-12-29,18.6964,19.8946
2022-12-30,18.6966,19.8816
2023-01-02,18.6983,19.9349
2023-01-03,18.7029,19.9806
2023-01-04,18.7105,19.7818
2023-01-05,18.7194,19.8472
2023-01-06,18.7387,19.8886
2023-01-09,18.7498,19.704
2023-01-10,18.7538,20.0269
2023-01-11,18.7555,20.1386
2023-01-12,18.7581,20.1528
2023-01-13,18.7608,20.1858
2023-01-16,18.7592,20.3386
2023-01-17,18.7681,20.3163
2023-01-18,18.7691,20.3157
2023-01-19,18.7701,20.3329
2023-01-20,18.7742,20.3054
2023-01-23,18.7771,20.3419
2023-01-24,18.7844,20.4768
2023-01-25,18.7735,20.4142
2023-01-26,18.785,20.437
2023-01-27,18.7853,20.4931
2023-01-30,18.7852,20.4401
2023-01-31,18.7876,20.4525
2023-02-01,18.7878,20.3458
2023-02-02,18.7897,20.4512
2023-02-03,18.7913,20.6661
2023-02-06,18.7948,20.5163
2023-02-07,18.8092,20.2662
2023-02-08,18.8087,20.1606
2023-02-09,18.81,20.2127
2023-02-10,18.8109,20.2313
2023-02-13,18.8112,20.1664
2023-02-14,18.8184,20.0922
2023-02-15,18.8225,20.2332
2023-02-16,18.8282,20.1746
2023-02-17,18.832,20.1579
2023-02-20,18.836,20.0376
2023-02-21,18.8438,20.1432
2023-02-22,18.8464,20.095
2023-02-23,18.8506,20.0599
2023-02-24,18.8548,19.9977
2023-02-27,18.8567,19.9653
2023-02-28,18.8632,19.9061
2023-03-01,18.8647,20.0042
2023-03-02,18.8652,20.0845
2023-03-03,18.867,20.0545
2023-03-06,18.8587,20.0195
2023-03-07,18.8801,20.0857
2023-03-08,18.8907,20.1549
2023-03-09,18.9135,19.9323
2023-03-10,18.9295,19.9895
2023-03-13,18.9374,20.0511
2023-03-14,18.9494,20.2645
2023-03-15,18.9514,20.2927
2023-03-16,18.9583,20.2523
2023-03-17,18.9756,20.142
2023-03-20,18.9785,20.2077
2023-03-21,18.9919,20.2753
2023-03-22,19.0014,20.4094
2023-03-23,19.0165,20.5019
2023-03-24,19.0223,20.722
2023-03-27,19.0371,20.5055
2023-03-28,19.068,20.5252
2023-03-29,19.0839,20.6467
2023-03-30,19.107,20.7201
2023-03-31,19.146,20.8021
2023-04-03,19.1532,20.845
2023-04-04,19.1788,20.8074
2023-04-05,19.2001,20.9597
2023-04-06,19.2266,21.0501
2023-04-07,19.2361,20.9782
2023-04-10,19.2332,20.9964
2023-04-11,19.238,20.981
2023-04-12,19.2619,21.0043
2023-04-13,19.2885,21.0741
2023-04-14,19.307,21.2512
2023-04-17,19.3363,21.3873
2023-04-18,19.3542,21.2519
2023-04-19,19.3755,21.2554
2023-04-20,19.3806,21.2121
2023-04-24,19.3806,21.2121
2023-04-25,19.3853,21.3204
2023-04-26,19.3937,21.395
2023-04-27,19.4029,21.4074
2023-04-28,19.4103,21.4403
2023-05-02,19.4268,21.3604
2023-05-03,19.4417,21.3306
2023-05-04,19.4511,21.4672
2023-05-05,19.4647,21.5293
2023-05-08,19.4747,21.4749
2023-05-09,19.4837,21.5141
2023-05-10,19.4909,21.4008
2023-05-11,19.5134,21.3821
2023-05-12,19.5389,21.3534
2023-05-15,19.5649,21.3447
2023-05-16,19.6386,21.3524
2023-05-17,19.68,21.4277
2023-05-18,19.7336,21.3786
2023-05-22,19.7607,21.3774
2023-05-23,19.8047,21.4186
2023-05-24,19.827,21.3946
2023-05-25,19.86,21.3986
2023-05-26,19.9027,21.3507
2023-05-29,19.9512,21.4251
2023-05-30,20.0453,21.4932
2023-05-31,20.3104,21.7607
2023-06-01,20.6632,22.0582
2023-06-02,20.7529,22.1932
2023-06-05,20.8447,22.4433
2023-06-06,21.1465,22.6105
2023-06-07,21.4565,22.9581
2023-06-08,23.021,24.6248
2023-06-09,23.3212,25.0103
2023-06-12,23.4314,25.2323
2023-06-13,23.6117,25.4282
2023-06-14,23.6387,25.5302
2023-06-15,23.5989,25.4842
2023-06-16,23.6389,25.6004
2023-06-19,23.6388,25.8807
2023-06-20,23.6371,25.8186
2023-06-21,23.577,25.772
2023-06-22,23.5493,25.7113
2023-06-23,23.6239,25.9732
2023-06-26,25.2505,27.4579
2023-06-27,25.8231,28.154
2023-07-03,25.8231,28.154
2023-07-04,26.0312,28.3448
2023-07-05,26.0035,28.3464
2023-07-06,26.0474,28.3518
2023-07-07,26.0452,28.3161
2023-07-10,26.0381,28.337
2023-07-11,26.0564,28.5515
2023-07-12,26.0721,28.6913
2023-07-13,26.1099,28.7787
2023-07-14,26.1195,29.1598
2023-07-17,26.1446,29.339
2023-07-18,26.2388,29.4868
2023-07-19,26.8232,30.1791
2023-07-20,26.8963,30.183
2023-07-21,26.8878,30.1356
2023-07-24,26.8944,29.929
2023-07-25,26.9212,29.8646
2023-07-26,26.9263,29.7778
2023-07-27,26.9283,29.8139
2023-07-28,26.9308,29.9756
2023-07-31,26.9394,29.57
2023-08-01,26.9323,29.6989
2023-08-02,26.9329,29.5733
2023-08-03,26.9382,29.5887
2023-08-04,26.9498,29.4507
2023-08-07,26.9545,29.4979
2023-08-08,26.9651,29.6034
2023-08-09,26.982,29.6024
2023-08-10,26.9892,29.6279
2023-08-11,26.9978,29.7365
2023-08-14,27.0059,29.6845
2023-08-15,27.017,29.5687
2023-08-16,27.022,29.5353
2023-08-17,27.0254,29.516
2023-08-18,27.0681,29.455
2023-08-21,27.0606,29.4092
2023-08-22,27.1275,29.5518
2023-08-23,27.1676,29.6274
2023-08-24,27.1737,29.4062
2023-08-25,27.0937,29.4057
2023-08-28,26.406,28.4899
2023-08-29,26.5271,28.6712
2023-08-31,26.5763,28.7308
2023-09-01,26.6658,29.0184
2023-09-04,26.6783,28.9377
2023-09-05,26.735,28.866
2023-09-06,26.7605,28.7642
2023-09-07,26.7701,28.7368
2023-09-08,26.8048,28.7117
2023-09-11,26.8087,28.7034
2023-09-12,26.8414,28.797
2023-09-13,26.8582,28.7911
2023-09-14,26.9024,28.8851
2023-09-15,26.9069,28.8817
2023-09-18,26.93,28.7098
2023-09-19,26.9814,28.7754
2023-09-20,26.9938,28.864
2023-09-21,26.991,28.8676
2023-09-22,27.002,28.7571
2023-09-25,27.1039,28.8483
2023-09-26,27.1751,28.9027
2023-09-27,27.2108,28.8183
2023-09-28,27.264,28.7853
2023-09-29,27.3752,28.8083
2023-10-02,27.3767,29.0305
2023-10-03,27.4044,28.928
2023-10-04,27.4518,28.7674
2023-10-05,27.5316,28.8765
2023-10-06,27.5264,28.9346
2023-10-09,27.558,29.0769
2023-10-10,27.6559,29.127
2023-10-11,27.6791,29.297
2023-10-12,27.6894,29.3644
2023-10-13,27.7077,29.4343
2023-10-16,27.7439,29.2306
2023-10-17,27.8364,29.3261
2023-10-18,27.8719,29.4057
2023-10-19,27.9659,29.563
2023-10-20,27.9649,29.4883
2023-10-23,27.9714,29.6017
2023-10-24,28.0103,29.683
2023-10-25,28.0536,29.8745
2023-10-26,28.0807,29.7098
2023-10-27,28.1026,29.6253
2023-10-30,28.1258,29.6896
2023-10-31,28.2043,29.8143
2023-11-01,28.2366,30.0552
2023-11-02,28.2806,29.8539
2023-11-03,28.3063,30.0503
2023-11-06,28.3479,30.1554
2023-11-07,28.3884,30.5031
2023-11-08,28.4353,30.3973
2023-11-09,28.4767,30.3965
2023-11-10,28.4759,30.463
2023-11-13,28.4857,30.4047
2023-11-14,28.542,30.5159
2023-11-15,28.5826,30.6117
2023-11-16,28.6163,31.0926
2023-11-17,28.6529,31.081
2023-11-20,28.6592,31.1086
2023-11-21,28.7051,31.355
2023-11-22,28.7474,31.4725
2023-11-23,28.7618,31.3523
2023-11-24,28.7786,31.4156
2023-11-27,28.8088,31.4311
2023-11-28,28.8584,31.5995
2023-11-29,28.8768,31.6139
2023-11-30,28.8596,31.7037
2023-12-01,28.8209,31.5154
2023-12-04,28.8553,31.4437
2023-12-05,28.8515,31.3515
2023-12-06,28.8705,31.2561
2023-12-07,28.8793,31.1547
2023-12-08,28.874,31.1103
2023-12-11,28.8974,31.1567
2023-12-12,28.9396,31.1556
2023-12-13,28.9773,31.2629
2023-12-14,29.0056,31.2806
2023-12-15,28.9805,31.6038
2023-12-18,28.9847,31.8017
2023-12-19,29.0053,31.6644
2023-12-20,29.0299,31.7461
2023-12-21,29.0677,31.8497
2023-12-22,29.0897,31.8579
2023-12-25,29.1344,32.0726
2023-12-26,29.2108,32.1766
2023-12-27,29.2647,32.2421
2023-12-28,29.3374,32.4186
2023-12-29,29.3973,32.6937
2024-01-02,29.4382,32.5739
2024-01-03,29.6675,32.6671
2024-01-04,29.7394,32.5431
2024-01-05,29.7452,32.569
2024-01-08,29.7714,32.4987
2024-01-09,29.8342,32.6401
2024-01-10,29.8823,32.7049
2024-01-11,29.9136,32.724
2024-01-12,29.9581,32.88
2024-01-15,30.0163,32.9124
2024-01-16,30.0449,32.9036
2024-01-17,30.047,32.751
2024-01-18,30.0721,32.6911
2024-01-19,30.0847,32.7618
2024-01-22,30.1219,32.7771
2024-01-23,30.1806,32.881
2024-01-24,30.2185,32.9087
2024-01-25,30.2145,32.8837
2024-01-26,30.2185,32.9166
2024-01-29,30.2343,32.7904
2024-01-30,30.2849,32.8013
2024-01-31,30.3053,32.8144
2024-02-01,30.2952,32.7884
2024-02-02,30.3063,32.7217
2024-02-05,30.3735,33.0537
2024-02-06,30.477,32.8052
2024-02-07,30.5077,32.7691
2024-02-08,30.5349,32.8771
2024-02-09,30.5357,32.9071
2024-02-12,30.6005,32.9634
2024-02-13,30.6318,33.0244
2024-02-14,30.669,33.034
2024-02-15,30.6835,32.851
2024-02-16,30.6968,32.9473
2024-02-19,30.7221,33.0805
2024-02-20,30.804,33.2036
2024-02-21,30.8388,33.264
2024-02-22,30.9096,33.3931
2024-02-23,30.9582,33.6051
2024-02-26,31.0047,33.562
2024-02-27,31.0441,33.6453
2024-02-28,31.0737,33.7284
2024-02-29,31.1201,33.6543
2024-03-01,31.1597,33.7686
2024-03-04,31.2392,33.7797
2024-03-05,31.4069,34.0791
2024-03-06,31.5457,34.2228
2024-03-07,31.6612,34.4186
2024-03-08,31.7768,34.6296
2024-03-11,31.8618,34.8478
2024-03-12,31.9378,34.9442
2024-03-13,31.9856,34.9675
2024-03-14,32.039,35.0183
2024-03-15,32.0629,35.0739
2024-03-18,32.1214,34.9733
2024-03-19,32.2448,35.1355
2024-03-20,32.2791,35.0236
2024-03-21,32.3294,35.082
2024-03-22,32.3105,35.2734
2024-03-25,31.9675,34.5875
2024-03-26,32.0592,34.6819
2024-03-27,32.1005,34.8336
2024-03-28,32.165,34.8285
2024-03-29,32.2596,34.8189
2024-04-01,32.2854,34.8023
2024-04-02,32.3568,34.8992
2024-04-03,32.1302,34.5081
2024-04-04,31.9392,34.4097
2024-04-05,31.8396,34.5629
2024-04-08,31.9209,34.5892
2024-04-09,32.006,34.659
2024-04-15,32.006,34.659
2024-04-16,32.3271,34.4475
2024-04-17,32.4049,34.4266
2024-04-18,32.4626,34.5266
2024-04-19,32.4551,34.6559
2024-04-22,32.5096,34.6254
2024-04-24,32.5,34.6207
2024-04-25,32.4742,34.7084
2024-04-26,32.4747,34.8231
2024-04-29,32.4527,34.8255
2024-04-30,32.3389,34.6487
2024-05-02,32.3091,34.623
2024-05-03,32.3199,34.6073
2024-05-06,32.2472,34.6335
2024-05-07,32.2242,34.6993
2024-05-08,32.2073,34.6708
2024-05-09,32.207,34.6075
2024-05-10,32.177,34.5334
2024-05-13,32.1534,34.66
2024-05-14,32.1496,34.6591
2024-05-15,32.1946,34.7388
2024-05-16,32.2296,34.8985
2024-05-17,32.1573,34.9622
2024-05-20,32.194,34.9265
2024-05-21,32.156,34.9565
2024-05-22,32.1556,34.9438
2024-05-23,32.1209,34.8394
2024-05-24,32.1421,34.8413
2024-05-27,32.1452,34.8089
2024-05-28,32.1311,34.882
2024-05-29,32.1203,34.9383
2024-05-30,32.1874,34.918
2024-05-31,32.2489,34.8654
2024-06-03,32.1339,34.8283
2024-06-04,32.1534,34.8607
2024-06-05,32.2687,35.1019
2024-06-06,32.4547,35.2869
2024-06-07,32.1775,34.9997
2024-06-10,32.1923,35.0641
2024-06-11,32.3699,34.8022
2024-06-12,32.3127,34.7345
2024-06-13,32.3073,34.7349
2024-06-14,32.2313,34.8106
2024-06-20,32.4579,34.7319
2024-06-21,32.5711,34.929
2024-06-24,32.781,35.0464
2024-06-25,32.8078,35.1702
2024-06-26,32.9015,35.2869
2024-06-27,32.904,35.1801
2024-06-28,32.8417,35.1212
2024-07-01,32.8262,35.1284
2024-07-02,32.6207,35.0939
2024-07-03,32.629,34.9759
2024-07-04,32.4929,34.9499
2024-07-05,32.5011,35.0933
2024-07-08,32.6301,35.3205
2024-07-09,32.6401,35.3604
2024-07-10,32.7362,35.4241
2024-07-11,32.8849,35.5812
2024-07-12,32.8473,35.6229
2024-07-16,32.9069,35.8082
2024-07-17,33.0223,35.9882
2024-07-18,33.038,36.0984
2024-07-19,33.0389,36.1143
2024-07-22,33.0042,35.9251
2024-07-23,32.9441,35.8679
2024-07-24,32.8805,35.7444
2024-07-25,32.8106,35.5656
2024-07-26,32.9833,35.7759
2024-07-29,32.9586,35.7732
2024-07-30,32.9509,35.711
2024-07-31,33.0304,35.7612
2024-08-01,33.0835,35.8145
2024-08-02,33.0782,35.7005
2024-08-05,33.0763,35.7726
2024-08-06,33.2573,36.3998
2024-08-07,33.3984,36.4783
2024-08-08,33.4965,36.5731
2024-08-09,33.4471,36.5702
2024-08-12,33.4596,36.5382
2024-08-13,33.4843,36.5777
2024-08-14,33.4928,36.5968
2024-08-15,33.4846,36.886
2024-08-16,33.5746,36.9715
2024-08-19,33.6107,36.9281
2024-08-20,33.6524,37.1497
2024-08-21,33.7482,37.3963
2024-08-22,33.8465,37.6305
2024-08-23,33.8506,37.7158
2024-08-26,33.8863,37.6852
2024-08-27,33.9282,37.9171
2024-08-28,33.9577,37.9118
2024-08-29,33.9626,37.8261
2024-09-02,33.9233,37.6723
2024-09-03,33.9196,37.5346
2024-09-04,33.887,37.4322
2024-09-05,33.9725,37.5501
2024-09-06,33.9091,37.616
2024-09-09,33.8937,37.6683
2024-09-10,33.9676,37.5419
2024-09-11,33.9904,37.5231
2024-09-12,33.9398,37.4837
2024-09-13,33.8984,37.3343
2024-09-16,33.8159,37.4964
2024-09-17,33.8895,37.6852
2024-09-18,33.9681,37.8255
2024-09-19,34.0283,37.8693
2024-09-20,33.9766,37.9182
2024-09-23,33.9531,37.9058
2024-09-24,34.0627,37.8615
2024-09-25,34.0815,37.9305
2024-09-26,34.0894,38.1426
2024-09-27,34.0982,38.0092
2024-09-30,34.09,38.018
2024-10-01,34.121,38.1714
2024-10-02,34.1247,37.889
2024-10-03,34.1538,37.808
2024-10-04,34.1126,37.6544
2024-10-07,34.1398,37.6516
2024-10-08,34.1881,37.4998
2024-10-09,34.2103,37.5932
2024-10-10,34.1951,37.4829
2024-10-11,34.1522,37.3463
2024-10-14,34.1625,37.373
2024-10-15,34.2034,37.3644
2024-10-16,34.2018,37.2908
2024-10-17,34.1633,37.1938
2024-10-18,34.1155,37.0392
2024-10-21,34.1786,37.0621
2024-10-22,34.1788,37.0871
2024-10-23,34.1821,37.0035
2024-10-24,34.2011,36.8722
2024-10-25,34.1902,36.9095
2024-10-28,34.189,36.9993
2024-10-30,34.189,36.9993
2024-10-31,34.2095,37.0474
2024-11-01,34.1787,37.1235
2024-11-04,34.2236,37.1848
2024-11-05,34.2757,37.3528
2024-11-06,34.282,37.3363
2024-11-07,34.1841,36.7154
2024-11-08,34.1764,36.7576
2024-11-11,34.2614,36.9321
2024-11-12,34.2869,36.6384
2024-11-13,34.3128,36.4642
2024-11-14,34.3118,36.4323
2024-11-15,34.2996,36.1255
2024-11-18,34.3333,36.2766
2024-11-19,34.4321,36.3227
2024-11-20,34.5162,36.4813
2024-11-21,34.4372,36.3826
2024-11-22,34.4495,36.2759
2024-11-25,34.4642,35.9849
2024-11-26,34.5184,36.1612
2024-11-27,34.5726,36.2891
2024-11-28,34.5728,36.3371
2024-11-29,34.5697,36.4509
2024-12-02,34.5794,36.5473
2024-12-03,34.6432,36.4313
2024-12-04,34.6766,36.4494
2024-12-05,34.6873,36.439
2024-12-06,34.6753,36.5136
2024-12-09,34.7007,36.7174
2024-12-10,34.7499,36.715
2024-12-11,34.7797,36.6602
2024-12-12,34.8028,36.5548
2024-12-13,34.8177,36.5873
2024-12-16,34.8621,36.5216
2024-12-17,34.8985,36.6498
2024-12-18,34.9219,36.6424
2024-12-19,34.9529,36.6959
2024-12-20,35.0067,36.4134
2024-12-23,35.0619,36.4162
2024-12-24,35.1065,36.5473
2024-12-25,35.1814,36.5693
2024-12-26,35.2162,36.6592
2024-12-27,35.2033,36.6076
2024-12-30,35.1368,36.6134
2024-12-31,35.2233,36.7429
2025-01-02,35.2803,36.7362
2025-01-03,35.2525,36.4804
2025-01-06,35.271,36.2762
2025-01-07,35.2892,36.5264
2025-01-08,35.2764,36.7501
2025-01-09,35.3179,36.459
2025-01-10,35.2921,36.3567
2025-01-13,35.3356,36.3871
2025-01-14,35.4197,36.1555
2025-01-15,35.4292,36.3401
2025-01-16,35.4294,36.5032
2025-01-17,35.3979,36.4274
2025-01-20,35.4119,36.4604
2025-01-21,35.5183,36.6347
2025-01-22,35.5516,36.832
2025-01-23,35.5815,37.1109
2025-01-24,35.5915,37.0294
2025-01-27,35.5994,37.3073
2025-01-28,35.6602,37.3915
2025-01-29,35.6978,37.2335
2025-01-30,35.7067,37.1865
2025-01-31,35.721,37.1844
2025-02-03,35.763,37.1461
2025-02-04,35.9022,36.763
2025-02-05,35.9164,37.0822
2025-02-06,35.8683,37.3222
2025-02-07,35.8332,37.1584
2025-02-10,35.9055,37.2933
2025-02-11,35.9451,37.1016
2025-02-12,35.9593,37.0881
2025-02-13,36.0273,37.3666
2025-02-14,36.0448,37.5557
2025-02-17,36.106,37.7997
2025-02-18,36.1523,37.8966
2025-02-19,36.1964,37.8678
2025-02-20,36.2267,37.812
2025-02-21,36.2472,37.8218
2025-02-24,36.306,38.0381
2025-02-25,36.3563,38.1135
2025-02-26,36.3875,38.1144
2025-02-27,36.3717,38.1763
2025-02-28,36.3652,38.104
2025-03-03,36.3812,37.8234
2025-03-04,36.4097,37.9507
2025-03-05,36.4011,38.2606
2025-03-06,36.3682,38.8476
2025-03-07,36.3748,39.2821
2025-03-10,36.3153,39.387
2025-03-11,36.4558,39.5144
2025-03-12,36.5088,39.7755
2025-03-13,36.5401,39.8506
2025-03-14,36.5387,39.7179
2025-03-17,36.535,39.6843
2025-03-18,36.6139,39.8766
2025-03-19,36.5922,40.0133
2025-03-20,37.9839,41.4214
2025-03-21,37.915,41.1915
2025-03-24,37.8502,41.0195
2025-03-25,37.86,41.04
2025-03-26,37.9086,40.9489
2025-03-27,37.9287,40.9326
2025-03-28,37.9323,40.874
2025-04-02,37.7656,40.7019
2025-04-03,37.8559,40.8746
2025-04-04,37.8637,41.74
2025-04-07,37.8465,41.7115
2025-04-08,37.933,41.6552
2025-04-09,37.93,41.4822
2025-04-10,37.9327,41.871
2025-04-11,37.8646,41.8133
2025-04-14,37.9073,43.0405
2025-04-15,37.9649,43.2496
2025-04-16,38.0065,43.101
2025-04-17,38.0472,43.2457
2025-04-18,38.0611,43.2644
2025-04-21,38.0032,43.2143
2025-04-22,38.114,43.9857
2025-04-24,38.1314,43.8343
2025-04-25,38.2289,43.485
2025-04-28,38.2455,43.4132
2025-04-29,38.3665,43.5309
2025-04-30,38.3672,43.6858
2025-05-02,38.3684,43.6361
2025-05-05,38.3695,43.496
2025-05-06,38.5105,43.6421
2025-05-07,38.5259,43.6354
2025-05-08,38.556,43.809
2025-05-09,38.5529,43.5242
2025-05-12,38.5725,43.3914
2025-05-13,38.6761,43.0404
2025-05-14,38.7123,43.0087
2025-05-15,38.6933,43.4288
2025-05-16,38.6349,43.2847
2025-05-20,38.5944,43.2309
2025-05-21,38.7709,43.6422
2025-05-22,38.7602,43.9134
2025-05-23,38.7965,43.8666
2025-05-26,38.8174,44.0028
2025-05-27,38.8907,44.2855
2025-05-28,38.9027,44.1526
2025-05-29,38.9808,44.1399
2025-05-30,39.0212,43.9996
2025-06-02,39.0626,44.2706
2025-06-03,39.1151,44.6554
2025-06-04,39.0798,44.5878
2025-06-05,39.0575,44.4673
2025-06-10,39.0575,44.4673
2025-06-11,39.1385,44.6599
2025-06-12,39.1192,44.7047
2025-06-13,39.2163,45.3249
2025-06-16,39.2546,45.2384
2025-06-17,39.321,45.5225
2025-06-18,39.3015,45.4312
2025-06-19,39.4229,45.357
2025-06-20,39.4801,45.2939
2025-06-23,39.541,45.5548
2025-06-24,39.647,45.526
2025-06-25,39.5502,45.8819
2025-06-26,39.6392,45.9946
2025-06-27,39.6989,46.4941
2025-06-30,39.7424,46.5526
2025-07-01,39.7408,46.6074
2025-07-02,39.7733,46.9375
2025-07-03,39.7292,46.7606
2025-07-04,39.677,46.8004
2025-07-07,39.6792,46.7222
2025-07-08,39.9019,46.8302
2025-07-09,39.9332,46.8836
2025-07-10,39.9621,46.7923
2025-07-11,39.9775,46.8833
2025-07-14,40.0076,46.7575
2025-07-16,40.0883,46.8415
2025-07-17,40.1639,46.6624
2025-07-18,40.2014,46.5844
2025-07-21,40.2282,46.7999
2025-07-22,40.3108,46.9527
2025-07-23,40.3356,47.1822
2025-07-24,40.3683,47.3692
2025-07-25,40.3929,47.4843
2025-07-28,40.399,47.4217
2025-07-29,40.4717,47.2531
2025-07-30,40.493,46.8015
2025-07-31,40.4994,46.7684
2025-08-01,40.5128,46.374
2025-08-04,40.519,46.2407
2025-08-05,40.594,46.9544
2025-08-06,40.6026,46.8689
2025-08-07,40.5932,47.0414
2025-08-08,40.5808,47.3672
2025-08-11,40.5543,47.2245
2025-08-12,40.6325,47.326
2025-08-13,40.6384,47.1846
2025-08-14,40.6573,47.6222
2025-08-15,40.7094,47.5612
2025-08-18,40.7313,47.5864
2025-08-19,40.8084,47.6755
2025-08-20,40.812,47.6745
2025-08-21,40.841,47.5457
2025-08-22,40.8586,47.5904
2025-08-25,40.8507,47.3729
2025-08-26,40.9205,47.8773
2025-08-27,40.9413,47.6318
2025-08-28,40.9629,47.4965
2025-08-29,40.9735,47.7444
2025-09-01,40.9441,47.7841
2025-09-02,41.0379,48.1101
2025-09-03,41.0768,47.8603
2025-09-04,41.0851,47.8487
2025-09-05,41.0908,47.8704
2025-09-08,41.097,48.0133
2025-09-09,41.1816,48.2995
2025-09-10,41.192,48.4281
2025-09-11,41.2013,48.2165
2025-09-12,41.2114,48.1672
2025-09-15,41.209,48.3351
2025-09-16,41.255,48.444
2025-09-17,41.2295,48.6615
2025-09-18,41.2161,48.8181
2025-09-19,41.241,48.7706
2025-09-22,41.2344,48.4889
2025-09-23,41.2983,48.582
2025-09-24,41.3375,48.7644
2025-09-25,41.3726,48.6935
2025-09-26,41.395,48.607
2025-09-29,41.4179,48.3509
2025-09-30,41.4984,48.6479
2025-10-01,41.5068,48.7512
2025-10-02,41.513,48.7508
2025-10-03,41.5283,48.7985
2025-10-06,41.5226,48.7205
2025-10-07,41.6225,48.58
2025-10-08,41.6217,48.5809
2025-10-09,41.633,48.3879
2025-10-10,41.6421,48.3704
2025-10-13,41.6388,48.1872
2025-10-14,41.7196,48.3565
2025-10-15,41.7496,48.2476
2025-10-16,41.7611,48.5717
2025-10-17,41.7736,48.6885
2025-10-20,41.7855,48.8859
2025-10-21,41.8768,48.8255
2025-10-22,41.8872,48.6813
2025-10-23,41.8966,48.5808
2025-10-24,41.9042,48.5803
2025-10-27,41.8427,48.5943
2025-10-28,41.8699,48.7086
2025-10-30,41.8699,48.7086
2025-10-31,41.9,48.6582
2025-11-03,41.8922,48.462
2025-11-04,41.9751,48.3661
2025-11-05,42.0042,48.3464
2025-11-06,42.0362,48.288
2025-11-07,42.0426,48.4068
2025-11-10,42.049,48.5281
2025-11-11,42.1124,48.7023
2025-11-12,42.1526,48.74
2025-11-13,42.1636,48.8135
2025-11-14,42.1724,48.9643
2025-11-17,42.1661,49.0216
2025-11-18,42.2525,49.0316
2025-11-19,42.2641,48.9795
2025-11-20,42.2756,48.9495
2025-11-21,42.2882,48.7238
2025-11-24,42.2819,48.7472
2025-11-25,42.3675,48.8473
2025-11-26,42.3668,48.8415
2025-11-27,42.3578,49.0355
2025-11-28,42.3624,49.0878
2025-12-01,42.3547,49.0114
2025-12-02,42.416,49.2708
2025-12-03,42.3574,49.1783
2025-12-04,42.3702,49.3609
2025-12-05,42.3771,49.4583
2025-12-08,42.3606,49.3699
2025-12-09,42.4735,49.5004
2025-12-10,42.497,49.4875
2025-12-11,42.5179,49.4936
2025-12-12,42.5343,49.7672
2025-12-15,42.5344,49.901
2025-12-16,42.6211,50.0304
2025-12-17,42.6317,50.1185
2025-12-18,42.6516,49.9682
2025-12-19,42.6585,50.0371
2025-12-22,42.6532,49.9615
2025-12-23,42.734,50.1255
2025-12-24,42.7474,50.3857
