tarih,tlref,politika,politika_ger,aofm,fon_top,koridor_alt,koridor_ust,bist_on
2025-02-11,44.6266,45.0,45.0,45.0,5000.0,43.5,46.5,44.63
2025-02-12,44.6629,45.0,45.0,45.0,5000.0,43.5,46.5,44.66
2025-02-13,44.5011,45.0,45.0,45.0,5000.0,43.5,46.5,44.5
2025-02-14,44.5113,45.0,45.0,45.0,5000.0,43.5,46.5,44.52
2025-02-17,44.5124,45.0,45.0,45.0,5000.0,43.5,46.5,44.51
2025-02-18,44.5117,45.0,45.0,45.0,5000.0,43.5,46.5,44.53
2025-02-19,44.6596,45.0,45.0,45.0,5000.0,43.5,46.5,44.66
2025-02-20,44.7751,45.0,45.0,45.0,5000.0,43.5,46.5,44.74
2025-02-21,44.5984,45.0,45.0,45.0,5000.0,43.5,46.5,44.6
2025-02-24,44.6679,45.0,45.0,45.0,5000.0,43.5,46.5,44.67
2025-02-25,44.7051,45.0,45.0,45.0,5000.0,43.5,46.5,44.71
2025-02-26,44.7118,45.0,45.0,45.0,5000.0,43.5,46.5,44.72
2025-02-27,44.7304,45.0,45.0,45.0,5000.0,43.5,46.5,44.73
2025-02-28,44.6362,45.0,45.0,45.0,5000.0,43.5,46.5,44.65
2025-03-03,44.6939,45.0,,45.0,4000.0,43.5,46.5,44.69
2025-03-04,44.7272,45.0,,45.0,3000.0,43.5,46.5,44.73
2025-03-05,44.7305,45.0,,45.0,2000.0,43.5,46.5,44.73
2025-03-06,44.5019,42.5,,45.0,1000.0,41.0,44.0,44.5
2025-03-07,42.8617,42.5,42.5,42.5,1000.0,41.0,44.0,42.88
2025-03-10,42.6926,42.5,42.5,42.5,2000.0,41.0,44.0,42.65
2025-03-11,42.3486,42.5,42.5,42.5,3000.0,41.0,44.0,42.35
2025-03-12,42.2256,42.5,42.5,42.5,4000.0,41.0,44.0,42.23
2025-03-13,42.1837,42.5,42.5,42.5,5000.0,41.0,44.0,42.2
2025-03-14,42.1628,42.5,42.5,42.5,5000.0,41.0,44.0,42.15
2025-03-17,42.0251,42.5,42.5,42.5,5000.0,41.0,44.0,42.03
2025-03-18,42.0218,42.5,42.5,42.5,5000.0,41.0,44.0,42.02
2025-03-19,42.235,42.5,42.5,42.5,5000.0,41.0,44.0,42.3
2025-03-20,43.6399,42.5,42.5,42.5,5000.0,41.0,46.0,43.64
2025-03-21,45.7246,42.5,,42.5,4000.0,41.0,46.0,45.74
2025-03-24,45.9784,42.5,,45.94,189133.0,41.0,46.0,45.97
2025-03-25,45.983,42.5,,45.95,150120.0,41.0,46.0,45.98
2025-03-26,45.99,42.5,,45.97,102954.0,41.0,46.0,45.99
2025-03-27,,42.5,,42.5,0.0,41.0,46.0,45.88
2025-03-28,45.9937,42.5,,46.0,400978.0,41.0,46.0,45.99
2025-04-02,45.9939,42.5,,46.0,418594.0,41.0,46.0,45.99
2025-04-03,45.9941,42.5,,46.0,457210.0,41.0,46.0,45.99
2025-04-04,45.9947,42.5,,46.0,546176.0,41.0,46.0,45.99
2025-04-07,45.9952,42.5,,46.0,633788.01,41.0,46.0,46.0
2025-04-08,45.9956,42.5,,46.0,705835.0,41.0,46.0,46.0
2025-04-09,45.9964,42.5,,46.0,839621.5,41.0,46.0,46.0
2025-04-10,45.9965,42.5,,46.0,827454.0,41.0,46.0,46.0
2025-04-11,45.9962,42.5,,46.0,905789.0,41.0,46.0,46.0
2025-04-14,45.9969,42.5,,46.0,935341.0,41.0,46.0,46.0
2025-04-15,45.9967,42.5,,46.0,885754.0,41.0,46.0,46.0
2025-04-16,45.996,42.5,,46.0,746382.0,41.0,46.0,46.0
2025-04-17,45.9963,46.0,,46.0,806173.0,44.5,49.0,46.0
2025-04-18,48.9902,46.0,46.0,47.97,291417.0,44.5,49.0,48.95
2025-04-21,48.9932,46.0,46.0,48.18,547765.0,44.5,49.0,48.99
2025-04-22,48.9927,46.0,46.0,48.06,512980.0,44.5,49.0,48.99
2025-04-24,48.9918,46.0,,48.11,405480.0,44.5,49.0,48.99
2025-04-25,48.993,46.0,46.0,48.55,538456.0,44.5,49.0,48.99
2025-04-28,48.9936,46.0,46.0,48.77,519398.0,44.5,49.0,48.99
2025-04-29,48.9937,46.0,46.0,48.78,535193.0,44.5,49.0,48.99
2025-04-30,48.9941,46.0,46.0,48.78,668902.0,44.5,49.0,48.99
2025-05-02,48.9943,46.0,46.0,48.82,675670.0,44.5,49.0,48.99
2025-05-05,,46.0,46.0,48.83,715847.0,44.5,49.0,48.99
2025-05-06,48.9935,46.0,46.0,48.79,564580.0,44.5,49.0,48.99
2025-05-07,48.993,46.0,46.0,48.74,467913.0,44.5,49.0,48.99
2025-05-08,48.9945,46.0,46.0,48.79,708239.0,44.5,49.0,48.99
2025-05-09,48.9948,46.0,46.0,48.81,799476.0,44.5,49.0,48.99
2025-05-12,48.994,46.0,,48.77,656174.0,44.5,49.0,48.99
2025-05-13,48.992,46.0,46.0,48.62,394189.0,44.5,49.0,48.99
2025-05-14,48.9921,46.0,46.0,48.62,394273.0,44.5,49.0,48.99
2025-05-15,48.9904,46.0,46.0,48.35,231653.0,44.5,49.0,48.99
2025-05-16,48.9778,46.0,46.0,47.79,124359.0,44.5,49.0,48.97
2025-05-20,48.8789,46.0,46.0,47.34,73880.0,44.5,49.0,48.85
2025-05-21,48.6186,46.0,46.0,46.0,32000.0,44.5,49.0,48.55
2025-05-22,45.795,46.0,46.0,46.0,23000.0,44.5,49.0,45.8
2025-05-23,48.8996,46.0,46.0,48.69,136382.0,44.5,49.0,48.86
2025-05-26,48.9883,46.0,46.0,48.94,260978.0,44.5,49.0,48.99
2025-05-27,48.9932,46.0,46.0,48.97,489908.0,44.5,49.0,48.99
2025-05-28,48.9934,46.0,46.0,48.97,496152.0,44.5,49.0,48.99
2025-05-29,48.9946,46.0,46.0,48.98,720996.0,44.5,49.0,48.99
2025-05-30,48.994,46.0,,48.98,630216.0,44.5,49.0,48.99
2025-06-02,48.9942,46.0,,48.98,660724.0,44.5,49.0,48.99
2025-06-03,48.9946,46.0,46.0,48.98,720621.0,44.5,49.0,48.99
2025-06-04,48.997,46.0,46.0,48.98,844596.0,44.5,49.0,49.0
2025-06-05,48.9962,46.0,46.0,48.98,759902.0,44.5,49.0,49.0
2025-06-10,48.9928,46.0,46.0,48.55,691801.0,44.5,49.0,48.98
2025-06-11,48.9922,46.0,46.0,47.99,601059.0,44.5,49.0,48.99
2025-06-12,48.5428,46.0,46.0,46.11,313200.0,44.5,49.0,48.56
2025-06-13,47.1258,46.0,46.0,46.0,451000.0,44.5,49.0,47.18
2025-06-16,46.3382,46.0,46.0,46.0,520000.0,44.5,49.0,46.31
2025-06-17,46.1156,46.0,46.0,46.0,410000.0,44.5,49.0,46.15
2025-06-18,46.1835,46.0,46.0,46.0,360000.0,44.5,49.0,46.27
2025-06-19,47.0344,46.0,46.0,46.0,420000.0,44.5,49.0,47.03
2025-06-20,46.3988,46.0,46.0,46.0,440000.0,44.5,49.0,46.39
2025-06-23,46.4464,46.0,46.0,46.0,480000.0,44.5,49.0,46.46
2025-06-24,46.557,46.0,46.0,46.0,510000.0,44.5,49.0,46.55
2025-06-25,48.3955,46.0,46.0,46.0,400000.0,44.5,49.0,48.3
2025-06-26,46.7095,46.0,46.0,46.0,430000.0,44.5,49.0,46.73
2025-06-27,46.6851,46.0,46.0,46.0,500000.0,44.5,49.0,46.64
2025-06-30,46.9709,46.0,46.0,46.0,500000.0,44.5,49.0,46.95
2025-07-01,45.8966,46.0,46.0,46.0,461000.0,44.5,49.0,45.9
2025-07-02,45.946,46.0,46.0,46.0,382000.0,44.5,49.0,45.96
2025-07-03,46.1572,46.0,46.0,46.0,262000.0,44.5,49.0,46.17
2025-07-04,46.845,46.0,46.0,46.0,262000.0,44.5,49.0,46.83
2025-07-07,46.57,46.0,46.0,46.0,292000.0,44.5,49.0,46.58
2025-07-08,46.0152,46.0,46.0,46.0,381000.0,44.5,49.0,46.01
2025-07-09,45.9481,46.0,46.0,46.0,460000.0,44.5,49.0,45.94
2025-07-10,45.8741,46.0,46.0,46.0,460000.0,44.5,49.0,45.87
2025-07-11,45.5643,46.0,46.0,46.0,421000.0,44.5,49.0,45.57
2025-07-14,45.5165,46.0,46.0,46.0,341000.0,44.5,49.0,45.52
2025-07-16,45.6042,46.0,46.0,46.0,241000.0,44.5,49.0,45.6
2025-07-17,45.7049,46.0,46.0,46.0,291000.0,44.5,49.0,45.7
2025-07-18,45.5817,46.0,46.0,46.0,291000.0,44.5,49.0,45.59
2025-07-21,45.6088,46.0,,46.0,241295.0,44.5,49.0,45.61
2025-07-22,45.5746,46.0,,46.0,241345.0,44.5,49.0,45.57
2025-07-23,45.6598,46.0,,46.0,101345.0,44.5,49.0,45.66
2025-07-24,45.6951,43.0,,46.0,1345.0,41.5,46.0,45.69
2025-07-25,42.8411,43.0,43.0,43.0,400345.0,41.5,46.0,42.83
2025-07-28,42.6501,43.0,43.0,43.0,401050.0,41.5,46.0,42.66
2025-07-29,42.6454,43.0,43.0,43.0,402000.0,41.5,46.0,42.64
2025-07-30,42.6627,43.0,43.0,43.0,402000.0,41.5,46.0,42.66
2025-07-31,42.6511,43.0,43.0,43.0,502000.0,41.5,46.0,42.65
2025-08-01,42.6848,43.0,43.0,43.0,602000.0,41.5,46.0,42.68
2025-08-04,42.6886,43.0,43.0,43.0,651000.0,41.5,46.0,42.69
2025-08-05,42.7141,43.0,43.0,43.0,600000.0,41.5,46.0,42.72
2025-08-06,42.7983,43.0,43.0,43.0,550000.0,41.5,46.0,42.8
2025-08-07,42.8025,43.0,43.0,43.0,550000.0,41.5,46.0,42.8
2025-08-08,42.7902,43.0,43.0,43.0,550000.0,41.5,46.0,42.78
2025-08-11,42.6777,43.0,43.0,43.0,550000.0,41.5,46.0,42.68
2025-08-12,42.6699,43.0,43.0,43.0,550000.0,41.5,46.0,42.67
2025-08-13,42.6374,43.0,43.0,43.0,450000.0,41.5,46.0,42.64
2025-08-14,42.6497,43.0,,43.0,400000.0,41.5,46.0,42.65
2025-08-15,42.6563,43.0,43.0,43.0,350000.0,41.5,46.0,42.66
2025-08-18,42.6618,43.0,43.0,43.0,300000.0,41.5,46.0,42.66
2025-08-19,42.6854,43.0,,43.0,251000.0,41.5,46.0,42.69
2025-08-20,42.77,43.0,,43.0,351000.0,41.5,46.0,42.77
2025-08-21,42.7744,43.0,,43.0,501000.0,41.5,46.0,42.77
2025-08-22,42.7324,43.0,,43.0,501000.0,41.5,46.0,42.73
2025-08-25,,43.0,,43.0,451000.0,41.5,46.0,42.76
2025-08-26,42.6808,43.0,,43.0,351000.0,41.5,46.0,42.68
2025-08-27,42.7011,43.0,,43.0,252000.0,41.5,46.0,42.71
2025-08-28,42.6708,43.0,,43.0,327000.0,41.5,46.0,42.67
2025-08-29,42.7211,43.0,,43.0,502000.0,41.5,46.0,42.71
2025-09-01,42.6995,43.0,,43.0,502000.0,41.5,46.0,42.7
2025-09-02,42.7263,43.0,,43.0,576000.0,41.5,46.0,42.73
2025-09-03,42.9092,43.0,,43.0,750000.0,41.5,46.0,42.9
2025-09-04,42.9004,43.0,,43.0,800000.0,41.5,46.0,42.9
2025-09-05,42.8282,43.0,,43.0,900000.0,41.5,46.0,42.81
2025-09-08,42.675,43.0,,43.0,900000.0,41.5,46.0,42.69
2025-09-09,42.6634,43.0,,43.0,760000.0,41.5,46.0,42.67
2025-09-10,42.9906,43.0,,43.0,560000.0,41.5,46.0,42.97
2025-09-11,42.9084,40.5,,43.0,410000.0,39.0,43.5,42.88
2025-09-12,40.1457,40.5,,41.15,810000.0,39.0,43.5,40.15
2025-09-15,40.0015,40.5,40.5,40.5,800000.0,39.0,43.5,40.01
2025-09-16,40.0336,40.5,,40.5,801000.0,39.0,43.5,40.04
2025-09-17,40.0329,40.5,,40.5,701000.0,39.0,43.5,40.04
2025-09-18,40.1268,40.5,,40.5,702000.0,39.0,43.5,40.12
2025-09-19,40.0746,40.5,,40.5,602000.0,39.0,43.5,40.08
2025-09-22,40.1567,40.5,,40.5,552000.0,39.0,43.5,40.15
2025-09-23,40.2158,40.5,,40.5,501000.0,39.0,43.5,40.22
2025-09-24,40.3603,40.5,,40.5,451000.0,39.0,43.5,40.36
2025-09-25,40.1803,40.5,,40.5,500000.0,39.0,43.5,40.18
2025-09-26,40.2043,40.5,,40.5,500000.0,39.0,43.5,40.2
2025-09-29,40.2307,40.5,,40.5,500000.0,39.0,43.5,40.23
2025-09-30,40.2292,40.5,,40.5,700000.0,39.0,43.5,40.23
2025-10-01,40.1748,40.5,,40.5,501000.0,39.0,43.5,40.18
2025-10-02,40.2388,40.5,,40.5,452000.0,39.0,43.5,40.24
2025-10-03,40.2784,40.5,,40.5,452000.0,39.0,43.5,40.28
2025-10-06,40.286,40.5,,40.5,452000.0,39.0,43.5,40.28
2025-10-07,40.318,40.5,,40.5,402000.0,39.0,43.5,40.32
2025-10-08,40.3534,40.5,,40.5,451000.0,39.0,43.5,40.35
2025-10-09,40.2762,40.5,,40.5,500000.0,39.0,43.5,40.27
2025-10-10,40.2313,40.5,,40.5,550000.0,39.0,43.5,40.23
2025-10-13,40.1382,40.5,,40.5,401000.0,39.0,43.5,40.14
2025-10-14,40.0918,40.5,,40.5,451000.0,39.0,43.5,40.09
2025-10-15,40.1468,40.5,,40.5,451000.0,39.0,43.5,40.15
2025-10-16,40.1531,40.5,,40.5,451000.0,39.0,43.5,40.15
2025-10-17,40.0921,40.5,40.5,40.5,601000.0,39.0,43.5,40.09
2025-10-20,40.1905,40.5,,40.5,600000.0,39.0,43.5,40.19
2025-10-21,40.2552,40.5,,40.5,600000.0,39.0,43.5,40.25
2025-10-22,40.2468,40.5,,40.5,600000.0,39.0,43.5,40.25
2025-10-23,40.2128,39.5,,40.5,600000.0,38.0,42.5,40.21
2025-10-24,39.1854,39.5,,39.5,600000.0,38.0,42.5,39.19
2025-10-27,39.1919,39.5,,39.5,601000.0,38.0,42.5,39.19
2025-10-28,39.2384,39.5,,39.5,602000.0,38.0,42.5,39.24
2025-10-30,39.243,39.5,,39.5,402000.0,38.0,42.5,39.24
2025-10-31,39.2338,39.5,,39.5,502000.0,38.0,42.5,39.23
2025-11-03,39.2312,39.5,,39.5,502000.0,38.0,42.5,39.23
2025-11-04,39.24,39.5,,39.5,501000.0,38.0,42.5,39.24
2025-11-05,39.2816,39.5,,39.5,451000.0,38.0,42.5,39.28
2025-11-06,39.2715,39.5,,39.5,451000.0,38.0,42.5,39.25
2025-11-07,39.2828,39.5,,39.5,551000.0,38.0,42.5,39.28
2025-11-10,39.2184,39.5,,39.5,551000.0,38.0,42.5,39.22
2025-11-11,39.2874,39.5,,39.5,452000.0,38.0,42.5,39.29
2025-11-12,39.2774,39.5,,39.5,452000.0,38.0,42.5,39.28
2025-11-13,39.2918,39.5,,39.5,353000.0,38.0,42.5,39.29
2025-11-14,39.3252,39.5,,39.5,253000.0,38.0,42.5,39.32
2025-11-17,39.3413,39.5,,39.5,202000.0,38.0,42.5,39.34
2025-11-18,39.345,39.5,,39.5,202000.0,38.0,42.5,39.34
2025-11-19,39.3039,39.5,,39.5,152000.0,38.0,42.5,39.3
2025-11-20,39.2893,39.5,,39.5,201000.0,38.0,42.5,39.29
2025-11-21,39.3328,39.5,,39.5,301000.0,38.0,42.5,39.33
2025-11-24,39.3097,39.5,,39.5,351000.0,38.0,42.5,39.31
2025-11-25,39.3354,39.5,,39.5,351000.0,38.0,42.5,39.34
2025-11-26,39.3705,39.5,,39.5,302000.0,38.0,42.5,39.37
2025-11-27,39.3624,39.5,,39.5,252000.0,38.0,42.5,39.36
2025-11-28,39.3832,39.5,,39.5,252000.0,38.0,42.5,39.38
2025-12-01,39.414,39.5,,39.5,202000.0,38.0,42.5,39.41
2025-12-02,39.3994,39.5,,39.5,202000.0,38.0,42.5,39.4
2025-12-03,39.3847,39.5,,39.5,251000.0,38.0,42.5,39.38
2025-12-04,39.3461,39.5,,39.5,251000.0,38.0,42.5,39.34
2025-12-05,39.3702,39.5,,39.5,271000.0,38.0,42.5,39.37
2025-12-08,39.2329,39.5,,39.5,221000.0,38.0,42.5,39.23
2025-12-09,39.2683,39.5,,39.5,220016.0,38.0,42.5,39.27
2025-12-10,39.3589,39.5,,39.5,150033.0,38.0,42.5,39.35
2025-12-11,39.3703,38.0,,39.5,47.0,36.5,41.0,39.37
2025-12-12,37.8497,38.0,,38.0,300047.0,36.5,41.0,37.85
2025-12-15,37.744,38.0,,38.0,301047.0,36.5,41.0,37.74
2025-12-16,37.7181,38.0,,38.0,302031.0,36.5,41.0,37.72
2025-12-17,37.7264,38.0,,38.0,202014.0,36.5,41.0,37.73
2025-12-18,37.7092,38.0,,38.0,203000.0,36.5,41.0,37.71
2025-12-19,37.7681,38.0,,38.0,103000.0,36.5,41.0,37.77
2025-12-22,37.7485,38.0,,38.0,103000.0,36.5,41.0,37.75
2025-12-23,37.7719,38.0,,38.0,103000.0,36.5,41.0,37.77
2025-12-24,37.7752,38.0,,38.0,54000.0,36.5,41.0,37.78
2025-12-25,37.8143,38.0,,38.0,54000.0,36.5,41.0,37.81
2025-12-26,37.8657,38.0,,38.0,5000.0,36.5,41.0,37.87
2025-12-29,37.838,38.0,,38.0,5000.0,36.5,41.0,37.84
2025-12-30,37.8739,38.0,,38.0,54000.0,36.5,41.0,37.88
2025-12-31,37.9629,38.0,,38.0,303000.0,36.5,41.0,37.96
2026-01-02,37.7455,38.0,,38.0,302000.0,36.5,41.0,37.75
2026-01-05,37.7951,38.0,,38.0,302000.0,36.5,41.0,37.79
2026-01-06,37.8222,38.0,,38.0,253000.0,36.5,41.0,37.82
2026-01-07,37.8456,38.0,,38.0,253000.0,36.5,41.0,37.85
2026-01-08,37.8857,38.0,,38.0,203000.0,36.5,41.0,37.88
2026-01-09,37.8932,38.0,,38.0,203000.0,36.5,41.0,37.89
2026-01-12,37.8034,38.0,,38.0,203000.0,36.5,41.0,37.8
2026-01-13,37.7354,38.0,,38.0,203000.0,36.5,41.0,37.73
2026-01-14,37.6511,38.0,,38.0,104000.0,36.5,41.0,37.64
2026-01-15,37.615,38.0,,38.0,5000.0,36.5,41.0,37.62
2026-01-16,37.6272,38.0,,38.0,5000.0,36.5,41.0,37.63
2026-01-19,37.5865,38.0,,38.0,4421.0,36.5,41.0,37.59
2026-01-20,37.6453,38.0,,38.0,3421.0,36.5,41.0,37.64
2026-01-21,37.6765,38.0,,38.0,2429.0,36.5,41.0,37.68
2026-01-22,37.6193,37.0,,38.0,1437.0,35.5,40.0,37.62
2026-01-23,36.7439,37.0,,37.3,1437.0,35.5,40.0,36.76
2026-01-26,36.6818,37.0,,37.01,2016.0,35.5,40.0,36.67
2026-01-27,36.6662,37.0,,37.01,3016.0,35.5,40.0,36.67
2026-01-28,36.687,37.0,,37.0,4008.0,35.5,40.0,36.69
2026-01-29,36.803,37.0,,37.0,5000.0,35.5,40.0,36.8
2026-01-30,36.818,37.0,,37.0,5000.0,35.5,40.0,36.82
2026-02-02,36.8472,37.0,,37.0,5000.0,35.5,40.0,36.85
2026-02-03,36.962,37.0,,37.0,5000.0,35.5,40.0,36.95
2026-02-04,36.961,37.0,,37.0,5000.0,35.5,40.0,36.96
2026-02-05,36.9538,37.0,,37.0,5000.0,35.5,40.0,36.95
2026-02-06,36.9498,37.0,,37.0,5000.0,35.5,40.0,36.95
2026-02-09,36.9435,37.0,,37.0,5000.0,35.5,40.0,36.94
2026-02-10,36.921,37.0,,37.0,5000.0,35.5,40.0,36.92
2026-02-11,36.8686,37.0,,37.0,5000.0,35.5,40.0,36.87
2026-02-12,36.7394,37.0,,37.0,5000.0,35.5,40.0,36.74
2026-02-13,36.7293,37.0,,37.0,5000.0,35.5,40.0,36.72
2026-02-16,36.6837,37.0,,37.0,5000.0,35.5,40.0,36.69
2026-02-17,36.7038,37.0,,37.0,5000.0,35.5,40.0,36.7
2026-02-18,36.7198,37.0,,37.0,5000.0,35.5,40.0,36.72
2026-02-19,36.7251,37.0,,37.0,5000.0,35.5,40.0,36.73
2026-02-20,36.8506,37.0,,37.0,5000.0,35.5,40.0,36.84
2026-02-23,36.8874,37.0,,37.0,5000.0,35.5,40.0,36.88
2026-02-24,36.8403,37.0,,37.0,5000.0,35.5,40.0,36.84
2026-02-25,36.7839,37.0,,37.0,5000.0,35.5,40.0,36.78
2026-02-26,36.7634,37.0,,37.0,5000.0,35.5,40.0,36.76
2026-02-27,36.8726,37.0,,37.0,5000.0,35.5,40.0,36.86
2026-03-02,39.8379,37.0,,37.0,4000.0,35.5,40.0,39.83
2026-03-03,39.9314,37.0,,39.35,13790.0,35.5,40.0,39.93
2026-03-04,39.991,37.0,,39.98,260165.0,35.5,40.0,39.99
2026-03-05,39.9923,37.0,,39.99,419107.0,35.5,40.0,39.99
2026-03-06,39.9924,37.0,,40.0,433776.0,35.5,40.0,39.99
2026-03-09,39.9938,37.0,,40.0,636323.0,35.5,40.0,39.99
2026-03-10,39.9945,37.0,,40.0,731146.0,35.5,40.0,39.99
2026-03-11,39.9939,37.0,,40.0,639274.0,35.5,40.0,39.99
2026-03-12,39.9904,37.0,,40.0,351874.0,35.5,40.0,39.98
2026-03-13,39.9912,37.0,,40.0,301697.0,35.5,40.0,39.99
2026-03-16,39.9926,37.0,,40.0,410462.0,35.5,40.0,39.99
2026-03-17,39.9922,37.0,,40.0,386681.0,35.5,40.0,39.99
2026-03-18,39.9944,37.0,,40.0,510808.0,35.5,40.0,39.99
2026-03-19,39.994,37.0,,40.0,530281.0,35.5,40.0,39.99
2026-03-23,39.9952,37.0,,40.0,900802.0,35.5,40.0,40.0
2026-03-24,39.9949,37.0,,40.0,853128.0,35.5,40.0,39.99
2026-03-25,39.9957,37.0,,40.0,988381.0,35.5,40.0,40.0
2026-03-26,39.9961,37.0,,40.0,1079764.01,35.5,40.0,40.0
2026-03-27,39.997,37.0,,40.0,1343383.0,35.5,40.0,40.0
2026-03-30,39.9978,37.0,,40.0,1496630.0,35.5,40.0,40.0
2026-03-31,39.9978,37.0,,40.0,1373084.0,35.5,40.0,40.0
2026-04-01,39.9964,37.0,,40.0,981982.0,35.5,40.0,40.0
2026-04-02,39.9956,37.0,,40.0,816126.0,35.5,40.0,40.0
2026-04-03,39.9948,37.0,,40.0,691817.0,35.5,40.0,39.99
2026-04-06,39.9944,37.0,,40.0,640526.0,35.5,40.0,39.99
2026-04-07,39.9948,37.0,,40.0,688357.0,35.5,40.0,39.99
2026-04-08,39.9944,37.0,,40.0,662410.0,35.5,40.0,39.99
2026-04-09,39.9927,37.0,,40.0,563630.0,35.5,40.0,39.99
2026-04-10,39.9932,37.0,,40.0,588467.0,35.5,40.0,39.99
2026-04-13,39.9895,37.0,,40.0,225894.0,35.5,40.0,39.99
2026-04-14,39.9804,37.0,,40.0,229137.0,35.5,40.0,39.97
2026-04-15,39.9447,37.0,,40.0,58348.0,35.5,40.0,39.94
2026-04-16,39.8729,37.0,,40.0,0.0,35.5,40.0,39.87
2026-04-17,39.8118,37.0,,40.0,0.0,35.5,40.0,39.81
2026-04-20,39.8807,37.0,,40.0,56595.0,35.5,40.0,39.87
2026-04-21,39.9549,37.0,,40.0,0.0,35.5,40.0,39.95
2026-04-22,39.9436,37.0,,40.0,0.0,35.5,40.0,39.94
2026-04-24,39.9889,37.0,,40.0,48060.0,35.5,40.0,39.98
2026-04-27,39.9846,37.0,,40.0,52730.0,35.5,40.0,39.98
2026-04-28,39.9729,37.0,,40.0,76153.0,35.5,40.0,39.97
2026-04-29,39.9882,37.0,,40.0,123889.0,35.5,40.0,39.99
2026-04-30,39.9913,37.0,,40.0,307523.0,35.5,40.0,39.99
2026-05-04,39.9917,37.0,,40.0,349240.0,35.5,40.0,39.99
2026-05-05,39.993,37.0,,40.0,495133.0,35.5,40.0,39.99
2026-05-06,39.9921,37.0,,40.0,404151.0,35.5,40.0,39.99
2026-05-07,39.9918,37.0,,40.0,397278.0,35.5,40.0,39.99
2026-05-08,39.9932,37.0,,40.0,614771.0,35.5,40.0,39.99
2026-05-11,39.9935,37.0,,40.0,622210.0,35.5,40.0,39.99
2026-05-12,39.9932,37.0,,40.0,580917.0,35.5,40.0,39.99
2026-05-13,39.9913,37.0,,40.0,309260.0,35.5,40.0,39.99
2026-05-14,39.9908,37.0,,40.0,263540.0,35.5,40.0,39.99
2026-05-15,39.9914,37.0,,40.0,327149.8,35.5,40.0,39.99
2026-05-18,39.9907,37.0,,40.0,229336.0,35.5,40.0,39.99
2026-05-20,39.9835,37.0,,40.0,75669.0,35.5,40.0,39.98
2026-05-21,39.9837,37.0,,40.0,112977.0,35.5,40.0,39.99
2026-05-22,39.9951,37.0,,40.0,844005.0,35.5,40.0,40.0
2026-05-25,39.9963,37.0,,40.0,778666.0,35.5,40.0,40.0
2026-05-26,39.9959,37.0,,40.0,825873.0,35.5,40.0,39.99
2026-06-01,39.9957,37.0,,40.0,956660.0,35.5,40.0,40.0
2026-06-02,39.9946,37.0,,40.0,781317.0,35.5,40.0,39.99
2026-06-03,39.9934,37.0,,40.0,519954.0,35.5,40.0,39.99
2026-06-04,39.9926,37.0,,40.0,405473.0,35.5,40.0,39.99
2026-06-05,39.9938,37.0,,40.0,677991.0,35.5,40.0,39.99
2026-06-08,39.9957,37.0,,40.0,1020216.0,35.5,40.0,40.0
2026-06-09,39.9958,37.0,,40.0,1091220.0,35.5,40.0,40.0
2026-06-10,39.9959,37.0,,40.0,1110752.0,35.5,40.0,40.0
2026-06-11,39.9945,37.0,,40.0,772268.0,35.5,40.0,39.99
2026-06-12,39.9945,37.0,,40.0,784569.0,35.5,40.0,39.99
2026-06-15,39.9944,37.0,,40.0,790957.0,35.5,40.0,39.99
2026-06-16,39.9941,37.0,,40.0,716862.0,35.5,40.0,39.99
2026-06-17,39.993,37.0,,40.0,494718.0,35.5,40.0,39.99
2026-06-18,39.9917,37.0,,40.0,331184.0,35.5,40.0,39.99
2026-06-19,39.9913,37.0,,40.0,316344.0,35.5,40.0,39.99
2026-06-22,39.9929,37.0,,40.0,520307.0,35.5,40.0,39.99
2026-06-23,39.9921,37.0,,40.0,417808.0,35.5,40.0,39.99
2026-06-24,39.9929,37.0,,40.0,518593.0,35.5,40.0,39.99
2026-06-25,39.9927,37.0,,40.0,501282.0,35.5,40.0,39.99
2026-06-26,39.9925,37.0,,40.0,452914.0,35.5,40.0,39.99
2026-06-29,39.9931,37.0,,40.0,512154.0,35.5,40.0,39.99
2026-06-30,39.9929,37.0,,40.0,519326.0,35.5,40.0,39.99
2026-07-01,39.9929,37.0,,40.0,444644.0,35.5,40.0,39.99
2026-07-02,39.9924,37.0,,40.0,409884.0,35.5,40.0,39.99
2026-07-03,39.9937,37.0,,40.0,664733.0,35.5,40.0,39.99
2026-07-06,39.9938,37.0,,40.0,658005.0,35.5,40.0,39.99
2026-07-07,39.9931,37.0,,40.0,555090.0,35.5,40.0,39.99
2026-07-08,39.9942,37.0,,40.0,699636.0,35.5,40.0,39.99
2026-07-09,39.9938,37.0,,40.0,630587.0,35.5,40.0,39.99
2026-07-10,39.9935,37.0,,40.0,567579.0,35.5,40.0,39.99
2026-07-13,39.9908,37.0,,40.0,253622.0,35.5,40.0,39.99
2026-07-14,39.984,37.0,,40.0,198015.0,35.5,40.0,39.99
2026-07-16,39.9128,37.0,,40.0,88364.0,35.5,40.0,39.91
2026-07-17,39.9123,37.0,,40.0,893.0,35.5,40.0,39.92
2026-07-20,39.8966,37.0,,40.0,0.0,35.5,40.0,39.88
2026-07-21,39.8866,37.0,,40.0,0.0,35.5,40.0,39.88
2026-07-22,39.8971,37.0,,40.0,0.0,35.5,40.0,39.9
2026-07-23,39.936,37.0,,40.0,0.0,35.5,40.0,39.93
2026-07-24,39.941,37.0,,40.0,0.0,35.5,40.0,39.94
