kod,itfa,vade_yil,reel_getiri,endeks_orani,tarih
TP.TRT181028A15,2028-10-18,2.317808219178082,6.870445505884493,2.5227526794618313,2026-06-25
TP.TRT140229A18,2029-02-14,2.643835616438356,5.1568016392246285,2.168188180112225,2026-06-25
TP.TRT110429A19,2029-04-11,2.797260273972603,5.609802967761879,1.4012355883676888,2026-06-25
TP.TRT020529A19,2029-05-02,2.8547945205479452,5.651435795115667,1.9131141017005755,2026-06-25
TP.TRT130629A15,2029-06-13,2.96986301369863,5.054521325187955,1.329812364363675,2026-06-25
TP.TRT280531A15,2031-05-28,4.926027397260274,3.457711629412752,7.598594962573045,2026-06-25
TP.TRT110232A16,2032-02-11,5.635616438356164,3.743672707420198,5.9697821445244115,2026-06-25
TP.TRT040832A19,2032-08-04,6.115068493150685,3.988990462558162,4.181677942253679,2026-06-25
TP.TRT120133A15,2033-01-12,6.556164383561644,4.173208832631081,3.605756068182334,2026-06-25
TP.TRT070933A14,2033-09-07,7.208219178082191,4.275661532958486,2.7888481955787303,2026-06-25
TP.TRT180827A10,2027-08-18,1.1452054794520548,7.179163036195035,1.735162715630158,2026-06-26
TP.TRT151227A17,2027-12-15,1.4712328767123288,7.17994568817899,1.5593170710249837,2026-06-26
TP.TRT120128A12,2028-01-12,1.547945205479452,7.138944216974608,12.351713063284533,2026-06-26
TP.TRT280628A19,2028-06-28,2.0082191780821916,6.621479110484052,11.61230639125172,2026-06-26
TP.TRT190728A27,2028-07-19,2.0657534246575344,5.012218711439087,3.076754650696481,2026-06-26
TP.TRT181028A15,2028-10-18,2.315068493150685,6.8704773385582785,2.526155631015903,2026-06-26
TP.TRT140229A18,2029-02-14,2.6410958904109587,5.15685379794637,2.171112858142339,2026-06-26
TP.TRT110429A19,2029-04-11,2.7945205479452055,5.610199076084665,1.4031257208653674,2026-06-26
TP.TRT020529A19,2029-05-02,2.852054794520548,5.6510383150314425,1.9156947092482355,2026-06-26
TP.TRT130629A15,2029-06-13,2.967123287671233,5.054362172515758,1.3316061537782207,2026-06-26
TP.TRT280531A15,2031-05-28,4.923287671232877,3.457675231988433,7.608844738838139,2026-06-26
TP.TRT110232A16,2032-02-11,5.632876712328767,3.7436556249279773,5.977834808422687,2026-06-26
TP.TRT040832A19,2032-08-04,6.112328767123287,3.989011114619223,4.187318624976194,2026-06-26
TP.TRT120133A15,2033-01-12,6.553424657534246,4.173206278837371,3.6106198874999067,2026-06-26
TP.TRT070933A14,2033-09-07,7.205479452054795,4.275652987431822,2.792610084478295,2026-06-26
TP.TRT180827A10,2027-08-18,1.1369863013698631,7.178827642441776,1.7421749613373,2026-06-29
TP.TRT151227A17,2027-12-15,1.463013698630137,7.18079585009177,1.5656186785565849,2026-06-29
TP.TRT120128A12,2028-01-12,1.5397260273972602,7.138893542105951,12.401629561676105,2026-06-29
TP.TRT280628A19,2028-06-28,2.0,6.621437915003003,11.659234754170411,2026-06-29
TP.TRT190728A27,2028-07-19,2.0575342465753423,5.012251921270394,3.089188619797437,2026-06-29
TP.TRT181028A15,2028-10-18,2.3068493150684932,6.870504701179869,2.536364485678119,2026-06-29
TP.TRT140229A18,2029-02-14,2.632876712328767,5.156684774893638,2.179886892232681,2026-06-29
TP.TRT110429A19,2029-04-11,2.786301369863014,5.60991505488313,1.4087961183584032,2026-06-29
TP.TRT020529A19,2029-05-02,2.8438356164383563,5.7957591540422015,1.9234365318912159,2026-06-29
TP.TRT130629A15,2029-06-13,2.958904109589041,5.054581384944901,1.3369875220218577,2026-06-29
TP.TRT280531A15,2031-05-28,4.9150684931506845,3.4577618843730784,7.639594067633422,2026-06-29
TP.TRT110232A16,2032-02-11,5.624657534246575,3.7436355862237924,6.001992800117514,2026-06-29
TP.TRT040832A19,2032-08-04,6.104109589041096,3.9890004813659674,4.204240673143741,2026-06-29
TP.TRT120133A15,2033-01-12,6.545205479452055,4.17322853883455,3.625211345452626,2026-06-29
TP.TRT070933A14,2033-09-07,7.197260273972603,4.275655350445984,2.80389575117699,2026-06-29
TP.TRT180827A10,2027-08-18,1.1342465753424658,7.179209069055115,1.744512376573014,2026-06-30
TP.TRT151227A17,2027-12-15,1.4602739726027398,7.180123473550459,1.567719214400452,2026-06-30
TP.TRT120128A12,2028-01-12,1.536986301369863,9.497629064988079,12.418268394473296,2026-06-30
TP.TRT280628A19,2028-06-28,1.9972602739726026,6.621356451374805,11.674877541809975,2026-06-30
TP.TRT190728A27,2028-07-19,2.0547945205479454,5.012301507441741,3.093333276164422,2026-06-30
TP.TRT181028A15,2028-10-18,2.304109589041096,8.118125969308965,2.539767437232191,2026-06-30
TP.TRT140229A18,2029-02-14,2.6301369863013697,5.1567989341813725,2.1828115702627953,2026-06-30
TP.TRT110429A19,2029-04-11,2.7835616438356166,5.609435230176429,1.410686250856082,2026-06-30
TP.TRT020529A19,2029-05-02,2.841095890410959,5.795574457406039,1.926017139438876,2026-06-30
TP.TRT130629A15,2029-06-13,2.956164383561644,5.054476578560796,1.3387813114364036,2026-06-30
TP.TRT280531A15,2031-05-28,4.912328767123288,3.457714783654886,7.649843843898517,2026-06-30
TP.TRT110232A16,2032-02-11,5.6219178082191785,3.825357285212694,6.010045464015789,2026-06-30
TP.TRT040832A19,2032-08-04,6.101369863013699,4.07083640468886,4.209881355866258,2026-06-30
TP.TRT120133A15,2033-01-12,6.542465753424658,4.7061489308767745,3.6300751647701985,2026-06-30
TP.TRT070933A14,2033-09-07,7.1945205479452055,3.7643034624643246,2.807657640076555,2026-06-30
TP.TRT180827A10,2027-08-18,1.1315068493150684,6.494610240395859,1.746849791808728,2026-07-01
TP.TRT151227A17,2027-12-15,1.4575342465753425,7.180008913235825,1.569819750244319,2026-07-01
TP.TRT120128A12,2028-01-12,1.5342465753424657,9.455576547370349,12.434907227270486,2026-07-01
TP.TRT280628A19,2028-06-28,1.9945205479452055,6.517835034590047,11.690520329449539,2026-07-01
TP.TRT190728A27,2028-07-19,2.052054794520548,5.114992239178706,3.0974779325314072,2026-07-01
TP.TRT181028A15,2028-10-18,2.3013698630136985,8.076306725826065,2.543170388786263,2026-07-01
TP.TRT140229A18,2029-02-14,2.627397260273973,5.156719533332588,2.1857362482929092,2026-07-01
TP.TRT110429A19,2029-04-11,2.780821917808219,5.609910695063869,1.4125763833537608,2026-07-01
TP.TRT020529A19,2029-05-02,2.8383561643835615,5.753936806672044,1.928597746986536,2026-07-01
TP.TRT130629A15,2029-06-13,2.9534246575342467,5.0540784632163716,1.3405751008509492,2026-07-01
TP.TRT280531A15,2031-05-28,4.909589041095891,3.437238913942764,7.660093620163612,2026-07-01
TP.TRT110232A16,2032-02-11,5.619178082191781,3.825363919762381,6.018098127914065,2026-07-01
TP.TRT040832A19,2032-08-04,6.098630136986301,4.070800752283077,4.215522038588773,2026-07-01
TP.TRT120133A15,2033-01-12,6.53972602739726,4.706143382170347,3.6349389840877717,2026-07-01
TP.TRT070933A14,2033-09-07,7.191780821917808,3.76431603800369,2.81141952897612,2026-07-01
TP.TRT180827A10,2027-08-18,1.1287671232876713,9.937469631541607,1.7478160461384524,2026-07-02
TP.TRT151227A17,2027-12-15,1.4547945205479451,7.1802471559236025,1.5706880819907993,2026-07-02
TP.TRT120128A12,2028-01-12,1.5315068493150685,9.45563830929097,12.44178548492287,2026-07-02
TP.TRT280628A19,2028-06-28,1.9917808219178081,6.517863665786128,11.696986836150934,2026-07-02
TP.TRT190728A27,2028-07-19,2.0493150684931507,8.242964818438626,3.099191274730358,2026-07-02
TP.TRT181028A15,2028-10-18,2.2986301369863016,8.076292567129272,2.5445771207279066,2026-07-02
TP.TRT140229A18,2029-02-14,2.6246575342465754,5.156790637208575,2.1869452687384285,2026-07-02
TP.TRT110429A19,2029-04-11,2.778082191780822,5.610002176077744,1.4133577373390216,2026-07-02
TP.TRT020529A19,2029-05-02,2.835616438356164,5.754220262128329,1.9296645335711988,2026-07-02
TP.TRT130629A15,2029-06-13,2.9506849315068493,5.054007428406915,1.3413166279711355,2026-07-02
TP.TRT280531A15,2031-05-28,4.906849315068493,3.4373054262111458,7.664330732399182,2026-07-02
TP.TRT110232A16,2032-02-11,5.616438356164384,3.825353758889083,6.021426985037368,2026-07-02
TP.TRT040832A19,2032-08-04,6.095890410958904,4.0707988692328945,4.217853816879576,2026-07-02
TP.TRT120133A15,2033-01-12,6.536986301369863,4.706129329044995,3.6369496180576344,2026-07-02
TP.TRT070933A14,2033-09-07,7.189041095890411,3.764319574751429,2.81297464052909,2026-07-02
TP.TRT180827A10,2027-08-18,1.126027397260274,9.93723328520213,1.7487823004681766,2026-07-03
TP.TRT151227A17,2027-12-15,1.452054794520548,7.180504099126028,1.5715564137372797,2026-07-03
TP.TRT120128A12,2028-01-12,1.5287671232876712,9.45565812375424,12.44866374257525,2026-07-03
TP.TRT280628A19,2028-06-28,1.989041095890411,6.517852290336923,11.703453342852328,2026-07-03
TP.TRT190728A27,2028-07-19,2.0465753424657533,8.242940472660298,3.1009046169293084,2026-07-03
TP.TRT181028A15,2028-10-18,2.2958904109589042,8.0762915928287,2.5459838526695506,2026-07-03
TP.TRT140229A18,2029-02-14,2.621917808219178,5.15665953686506,2.1881542891839483,2026-07-03
TP.TRT110429A19,2029-04-11,2.7753424657534245,5.609474647762647,1.4141390913242824,2026-07-03
TP.TRT020529A19,2029-05-02,2.8328767123287673,5.754057948550639,1.9307313201558614,2026-07-03
TP.TRT130629A15,2029-06-13,2.947945205479452,5.054249404664346,1.3420581550913215,2026-07-03
TP.TRT280531A15,2031-05-28,4.904109589041096,3.437341803196814,7.668567844634753,2026-07-03
TP.TRT110232A16,2032-02-11,5.6136986301369864,3.8253458987703493,6.024755842160671,2026-07-03
TP.TRT040832A19,2032-08-04,6.093150684931507,4.07079925405589,4.22018559517038,2026-07-03
TP.TRT120133A15,2033-01-12,6.534246575342466,4.706117768196272,3.6389602520274975,2026-07-03
TP.TRT070933A14,2033-09-07,7.186301369863013,3.7642579671657295,2.8145297520820596,2026-07-03
TP.TRT180827A10,2027-08-18,1.1178082191780823,9.937352362121477,1.7516810634573496,2026-07-06
TP.TRT151227A17,2027-12-15,1.4438356164383561,7.179302928899789,1.5741614089767213,2026-07-06
TP.TRT120128A12,2028-01-12,1.5205479452054795,9.455530944511548,12.469298515532397,2026-07-06
TP.TRT280628A19,2028-06-28,1.9808219178082191,6.517837283628869,11.722852862956511,2026-07-06
TP.TRT190728A27,2028-07-19,2.0383561643835617,8.242958487738704,3.1060446435261606,2026-07-06
TP.TRT181028A15,2028-10-18,2.287671232876712,8.076367986057376,2.5502040484944826,2026-07-06
TP.TRT140229A18,2029-02-14,2.6136986301369864,5.15672561126137,2.191781350520507,2026-07-06
TP.TRT110429A19,2029-04-11,2.767123287671233,5.6098133358156055,1.4164831532800652,2026-07-06
TP.TRT020529A19,2029-05-02,2.824657534246575,5.754067211520764,1.9339316799098494,2026-07-06
TP.TRT130629A15,2029-06-13,2.9397260273972603,5.054397288858903,1.3442827364518803,2026-07-06
TP.TRT280531A15,2031-05-28,4.895890410958904,3.4373351112980677,7.6812791813414645,2026-07-06
TP.TRT110232A16,2032-02-11,5.605479452054794,3.82537399561953,6.03474241353058,2026-07-06
TP.TRT040832A19,2032-08-04,6.0849315068493155,4.070814004967427,4.227180930042792,2026-07-06
TP.TRT120133A15,2033-01-12,6.526027397260274,4.706098024292338,3.644992153937086,2026-07-06
TP.TRT070933A14,2033-09-07,7.178082191780822,3.7642844706995415,2.819195086740969,2026-07-06
TP.TRT180827A10,2027-08-18,1.115068493150685,9.937253586873007,1.752647317787074,2026-07-07
TP.TRT151227A17,2027-12-15,1.441095890410959,7.1801547921158,1.5750297407232017,2026-07-07
TP.TRT120128A12,2028-01-12,1.5178082191780822,9.45558075327062,12.476176773184779,2026-07-07
TP.TRT280628A19,2028-06-28,1.978082191780822,6.517873363534021,11.729319369657906,2026-07-07
TP.TRT190728A27,2028-07-19,2.0356164383561643,8.242994946281845,3.107757985725111,2026-07-07
TP.TRT181028A15,2028-10-18,2.2849315068493152,8.076419959975368,2.5516107804361265,2026-07-07
TP.TRT140229A18,2029-02-14,2.610958904109589,5.156831233354486,2.192990370966027,2026-07-07
TP.TRT110429A19,2029-04-11,2.7643835616438355,5.609313747776334,1.417264507265326,2026-07-07
TP.TRT020529A19,2029-05-02,2.8219178082191783,5.7543871226700904,1.9349984664945121,2026-07-07
TP.TRT130629A15,2029-06-13,2.936986301369863,5.054356129601101,1.3450242635720666,2026-07-07
TP.TRT280531A15,2031-05-28,4.8931506849315065,3.437251022180976,7.685516293577035,2026-07-07
TP.TRT110232A16,2032-02-11,5.602739726027397,3.825375324064595,6.038071270653883,2026-07-07
TP.TRT040832A19,2032-08-04,6.082191780821918,4.070823450528205,4.229512708333596,2026-07-07
TP.TRT120133A15,2033-01-12,6.523287671232877,4.706096417578287,3.647002787906949,2026-07-07
TP.TRT070933A14,2033-09-07,7.175342465753425,3.7642968197092452,2.820750198293939,2026-07-07
TP.TRT180827A10,2027-08-18,1.1123287671232878,9.937189402777102,1.7536135721167982,2026-07-08
TP.TRT151227A17,2027-12-15,1.4383561643835616,7.179982050336453,1.575898072469682,2026-07-08
TP.TRT120128A12,2028-01-12,1.515068493150685,9.455588423523542,12.48305503083716,2026-07-08
TP.TRT280628A19,2028-06-28,1.9753424657534246,6.517765226500027,11.7357858763593,2026-07-08
TP.TRT190728A27,2028-07-19,2.032876712328767,8.242845527960174,3.109471327924062,2026-07-08
TP.TRT181028A15,2028-10-18,2.282191780821918,8.076263759583501,2.5530175123777705,2026-07-08
TP.TRT140229A18,2029-02-14,2.6082191780821917,5.156734321183221,2.194199391411546,2026-07-08
TP.TRT110429A19,2029-04-11,2.7616438356164386,5.610075223523481,1.4180458612505868,2026-07-08
TP.TRT020529A19,2029-05-02,2.819178082191781,5.7538069898166455,1.9360652530791747,2026-07-08
TP.TRT130629A15,2029-06-13,2.9342465753424656,5.05401347908625,1.3457657906922529,2026-07-08
TP.TRT280531A15,2031-05-28,4.890410958904109,3.437266632257807,7.689753405812605,2026-07-08
TP.TRT110232A16,2032-02-11,5.6,3.825341080825373,6.041400127777186,2026-07-08
TP.TRT040832A19,2032-08-04,6.079452054794521,4.07083515862614,4.231844486624399,2026-07-08
TP.TRT120133A15,2033-01-12,6.52054794520548,4.706097295700573,3.6490134218768118,2026-07-08
TP.TRT070933A14,2033-09-07,7.1726027397260275,3.7643109240497186,2.822305309846909,2026-07-08
TP.TRT180827A10,2027-08-18,1.1095890410958904,9.937159993336287,1.7545798264465224,2026-07-09
TP.TRT151227A17,2027-12-15,1.4356164383561645,7.179827217036983,1.5767664042161627,2026-07-09
TP.TRT120128A12,2028-01-12,1.5123287671232877,9.455620267332066,12.489933288489542,2026-07-09
TP.TRT280628A19,2028-06-28,1.9726027397260273,6.517773020357676,11.742252383060695,2026-07-09
TP.TRT190728A27,2028-07-19,2.03013698630137,8.242912458351404,3.1111846701230124,2026-07-09
TP.TRT181028A15,2028-10-18,2.2794520547945205,8.076342239014856,2.554424244319414,2026-07-09
TP.TRT140229A18,2029-02-14,2.6054794520547944,5.156644227461427,2.195408411857066,2026-07-09
TP.TRT110429A19,2029-04-11,2.758904109589041,5.60958973263983,1.4188272152358476,2026-07-09
TP.TRT020529A19,2029-05-02,2.8164383561643835,5.754141437015314,1.9371320396638372,2026-07-09
TP.TRT130629A15,2029-06-13,2.9315068493150687,5.054291702429836,1.346507317812439,2026-07-09
TP.TRT280531A15,2031-05-28,4.887671232876713,3.4372521331102357,7.693990518048176,2026-07-09
TP.TRT110232A16,2032-02-11,5.597260273972603,3.8253470081539565,6.044728984900488,2026-07-09
TP.TRT040832A19,2032-08-04,6.076712328767123,4.070797582254415,4.234176264915203,2026-07-09
TP.TRT120133A15,2033-01-12,6.517808219178082,4.706100657198498,3.6510240558466744,2026-07-09
TP.TRT070933A14,2033-09-07,7.16986301369863,3.76425998582941,2.823860421399879,2026-07-09
TP.TRT180827A10,2027-08-18,1.106849315068493,9.937165544106108,1.7555460807762469,2026-07-10
TP.TRT151227A17,2027-12-15,1.4328767123287671,7.180214015988851,1.577634735962643,2026-07-10
TP.TRT120128A12,2028-01-12,1.5095890410958903,9.455543369432862,12.496811546141924,2026-07-10
TP.TRT280628A19,2028-06-28,1.9698630136986301,6.517792737030215,11.74871888976209,2026-07-10
TP.TRT190728A27,2028-07-19,2.0273972602739727,8.242994730329656,3.1128980123219625,2026-07-10
TP.TRT181028A15,2028-10-18,2.276712328767123,8.076434052249226,2.555830976261058,2026-07-10
TP.TRT140229A18,2029-02-14,2.6027397260273974,5.156770606850158,2.1966174323025855,2026-07-10
TP.TRT110429A19,2029-04-11,2.756164383561644,5.610052326337978,1.4196085692211085,2026-07-10
TP.TRT020529A19,2029-05-02,2.813698630136986,5.754256309856687,1.9381988262485,2026-07-10
TP.TRT130629A15,2029-06-13,2.9287671232876713,5.05426844545982,1.3472488449326252,2026-07-10
TP.TRT280531A15,2031-05-28,4.884931506849315,3.4372724189718262,7.698227630283746,2026-07-10
TP.TRT110232A16,2032-02-11,5.594520547945206,3.825355230624883,6.048057842023791,2026-07-10
TP.TRT040832A19,2032-08-04,6.073972602739726,4.070813823018482,4.2365080432060065,2026-07-10
TP.TRT120133A15,2033-01-12,6.515068493150685,4.7061065006203995,3.653034689816537,2026-07-10
TP.TRT070933A14,2033-09-07,7.167123287671233,3.764277615324585,2.8254155329528485,2026-07-10
TP.TRT180827A10,2027-08-18,1.0986301369863014,9.937393844557118,1.7584448437654199,2026-07-13
TP.TRT151227A17,2027-12-15,1.4246575342465753,7.179913811340732,1.5802397312020846,2026-07-13
TP.TRT120128A12,2028-01-12,1.5013698630136987,9.455524110827085,12.51744631909907,2026-07-13
TP.TRT280628A19,2028-06-28,1.9616438356164383,6.517714789867712,11.768118409866274,2026-07-13
TP.TRT190728A27,2028-07-19,2.0191780821917806,8.242930426227147,3.1180380389188147,2026-07-13
TP.TRT181028A15,2028-10-18,2.2684931506849315,8.076345806719276,2.56005117208599,2026-07-13
TP.TRT140229A18,2029-02-14,2.5945205479452054,5.156771958136042,2.2002444936391443,2026-07-13
TP.TRT110429A19,2029-04-11,2.747945205479452,5.609914708699137,1.4219526311768913,2026-07-13
TP.TRT020529A19,2029-05-02,2.8054794520547945,5.939720508736901,1.941399186002488,2026-07-13
TP.TRT130629A15,2029-06-13,2.9205479452054797,5.054234567715787,1.349473426293184,2026-07-13
TP.TRT280531A15,2031-05-28,4.876712328767123,3.437282422224497,7.710938966990459,2026-07-13
TP.TRT110232A16,2032-02-11,5.586301369863014,3.825355823715748,6.0580444133937,2026-07-13
TP.TRT040832A19,2032-08-04,6.065753424657534,4.070824594481248,4.243503378078418,2026-07-13
TP.TRT120133A15,2033-01-12,6.506849315068493,4.706138908049162,3.659066591726126,2026-07-13
TP.TRT070933A14,2033-09-07,7.158904109589041,3.764274285580882,2.830080867611758,2026-07-13
TP.TRT180827A10,2027-08-18,1.095890410958904,9.937541133667004,1.759411098095144,2026-07-14
TP.TRT151227A17,2027-12-15,1.4219178082191781,7.1803762862641785,1.581108062948565,2026-07-14
TP.TRT120128A12,2028-01-12,1.4986301369863013,9.455610816116078,12.524324576751452,2026-07-14
TP.TRT280628A19,2028-06-28,1.9589041095890412,6.517782327788413,11.774584916567667,2026-07-14
TP.TRT190728A27,2028-07-19,2.0164383561643837,8.242872283444758,3.1197513811177653,2026-07-14
TP.TRT181028A15,2028-10-18,2.265753424657534,8.076268925215512,2.561457904027634,2026-07-14
TP.TRT140229A18,2029-02-14,2.591780821917808,5.1567162380236065,2.201453514084664,2026-07-14
TP.TRT110429A19,2029-04-11,2.745205479452055,5.60915022437285,1.422733985162152,2026-07-14
TP.TRT020529A19,2029-05-02,2.802739726027397,5.939916067009476,1.9424659725871505,2026-07-14
TP.TRT130629A15,2029-06-13,2.9178082191780823,5.053927342458531,1.3502149534133703,2026-07-14
TP.TRT280531A15,2031-05-28,4.873972602739726,3.437247191326187,7.715176079226029,2026-07-14
TP.TRT110232A16,2032-02-11,5.583561643835616,3.82533539386134,6.061373270517003,2026-07-14
TP.TRT040832A19,2032-08-04,6.063013698630137,4.070798384919994,4.245835156369222,2026-07-14
TP.TRT120133A15,2033-01-12,6.504109589041096,4.706095361922946,3.661077225695989,2026-07-14
TP.TRT070933A14,2033-09-07,7.156164383561644,3.764298933606236,2.831635979164728,2026-07-14
TP.TRT180827A10,2027-08-18,1.093150684931507,9.93709070926898,1.7603773524248685,2026-07-15
TP.TRT151227A17,2027-12-15,1.4191780821917808,7.180331569579779,1.5819763946950454,2026-07-15
TP.TRT120128A12,2028-01-12,1.4958904109589042,9.455454695741405,12.531202834403834,2026-07-15
TP.TRT280628A19,2028-06-28,1.9561643835616438,6.517757331089347,11.781051423269062,2026-07-15
TP.TRT190728A27,2028-07-19,2.0136986301369864,8.242829403811868,3.121464723316716,2026-07-15
TP.TRT181028A15,2028-10-18,2.263013698630137,8.07642744132111,2.562864635969278,2026-07-15
TP.TRT140229A18,2029-02-14,2.589041095890411,5.1566673884300585,2.2026625345301833,2026-07-15
TP.TRT110429A19,2029-04-11,2.7424657534246575,5.610277663674013,1.423515339147413,2026-07-15
TP.TRT020529A19,2029-05-02,2.8,5.939890430899242,1.9435327591718132,2026-07-15
TP.TRT130629A15,2029-06-13,2.915068493150685,5.053933955532419,1.3509564805335563,2026-07-15
TP.TRT280531A15,2031-05-28,4.8712328767123285,3.4373440268681055,7.7194131914616,2026-07-15
TP.TRT110232A16,2032-02-11,5.580821917808219,3.8253550928050384,6.064702127640306,2026-07-15
TP.TRT040832A19,2032-08-04,6.06027397260274,4.070825933642608,4.248166934660025,2026-07-15
TP.TRT120133A15,2033-01-12,6.501369863013698,4.7061136084729505,3.663087859665852,2026-07-15
TP.TRT070933A14,2033-09-07,7.153424657534247,3.7642586397771405,2.8331910907176976,2026-07-15
TP.TRT180827A10,2027-08-18,1.0904109589041096,9.937308954695268,1.7613436067545927,2026-07-16
TP.TRT151227A17,2027-12-15,1.4164383561643836,7.179777854155223,1.5828447264415257,2026-07-16
TP.TRT120128A12,2028-01-12,1.4931506849315068,9.4554564630023,12.538081092056215,2026-07-16
TP.TRT280628A19,2028-06-28,1.9534246575342467,6.517744278923088,11.787517929970456,2026-07-16
TP.TRT190728A27,2028-07-19,2.010958904109589,8.24280181896535,3.1231780655156665,2026-07-16
TP.TRT181028A15,2028-10-18,2.26027397260274,8.076377172004356,2.564271367910922,2026-07-16
TP.TRT140229A18,2029-02-14,2.5863013698630137,5.156625418156335,2.203871554975703,2026-07-16
TP.TRT110429A19,2029-04-11,2.73972602739726,5.609841482809919,1.4242966931326737,2026-07-16
TP.TRT020529A19,2029-05-02,2.797260273972603,5.939643422815366,1.9445995457564758,2026-07-16
TP.TRT130629A15,2029-06-13,2.9123287671232876,5.053946575088486,1.3516980076537426,2026-07-16
TP.TRT280531A15,2031-05-28,4.868493150684931,3.4373134766178426,7.72365030369717,2026-07-16
TP.TRT110232A16,2032-02-11,5.578082191780822,3.8253392631369953,6.068030984763609,2026-07-16
TP.TRT040832A19,2032-08-04,6.057534246575343,4.0708042654763466,4.250498712950829,2026-07-16
TP.TRT120133A15,2033-01-12,6.498630136986302,4.706134328384004,3.6650984936357145,2026-07-16
TP.TRT070933A14,2033-09-07,7.1506849315068495,3.76428679909917,2.8347462022706673,2026-07-16
TP.TRT180827A10,2027-08-18,1.0876712328767124,9.93756351236781,1.762309861084317,2026-07-17
TP.TRT151227A17,2027-12-15,1.4136986301369863,7.180297382755718,1.5837130581880063,2026-07-17
TP.TRT120128A12,2028-01-12,1.4904109589041097,9.455482659042879,12.544959349708597,2026-07-17
TP.TRT280628A19,2028-06-28,1.9506849315068493,6.517743198560533,11.79398443667185,2026-07-17
TP.TRT190728A27,2028-07-19,2.0082191780821916,8.242789560803555,3.124891407714617,2026-07-17
TP.TRT181028A15,2028-10-18,2.2575342465753425,8.07634019187413,2.5656780998525655,2026-07-17
TP.TRT140229A18,2029-02-14,2.5835616438356164,5.156800525417404,2.2050805754212224,2026-07-17
TP.TRT110429A19,2029-04-11,2.736986301369863,5.609412233818478,1.4250780471179347,2026-07-17
TP.TRT020529A19,2029-05-02,2.7945205479452055,5.77460283767921,1.9456663323411385,2026-07-17
TP.TRT130629A15,2029-06-13,2.9095890410958902,5.0539652069731655,1.3524395347739289,2026-07-17
TP.TRT280531A15,2031-05-28,4.865753424657535,3.4372528464666985,7.727887415932741,2026-07-17
TP.TRT110232A16,2032-02-11,5.575342465753424,3.8253635485902215,6.0713598418869115,2026-07-17
TP.TRT040832A19,2032-08-04,6.054794520547945,4.0708363323210595,4.252830491241633,2026-07-17
TP.TRT120133A15,2033-01-12,6.495890410958904,4.706098262382841,3.667109127605577,2026-07-17
TP.TRT070933A14,2033-09-07,7.147945205479452,3.76431670355597,2.836301313823637,2026-07-17
TP.TRT180827A10,2027-08-18,1.0794520547945206,9.936629828343534,1.7652086240734899,2026-07-20
TP.TRT151227A17,2027-12-15,1.4054794520547946,7.180385290096236,1.5863180534274475,2026-07-20
TP.TRT120128A12,2028-01-12,1.4821917808219178,9.455507103304516,12.565594122665743,2026-07-20
TP.TRT280628A19,2028-06-28,1.9424657534246574,6.517707112275062,11.813383956776033,2026-07-20
TP.TRT190728A27,2028-07-19,2.0,8.24284506936448,3.130031434311469,2026-07-20
TP.TRT181028A15,2028-10-18,2.249315068493151,8.076309205783305,2.5698982956774974,2026-07-20
TP.TRT140229A18,2029-02-14,2.5753424657534247,5.156736935231199,2.208707636757781,2026-07-20
TP.TRT110429A19,2029-04-11,2.728767123287671,5.610054169627854,1.4274221090737171,2026-07-20
TP.TRT020529A19,2029-05-02,2.786301369863014,5.712819986175011,1.9488666920951263,2026-07-20
TP.TRT130629A15,2029-06-13,2.9013698630136986,5.054057235824638,1.3546641161344875,2026-07-20
TP.TRT280531A15,2031-05-28,4.857534246575343,3.437311977261359,7.7405987526394515,2026-07-20
TP.TRT110232A16,2032-02-11,5.567123287671233,3.825336751459063,6.081346413256821,2026-07-20
TP.TRT040832A19,2032-08-04,6.046575342465753,4.070791755353453,4.259825826114044,2026-07-20
TP.TRT120133A15,2033-01-12,6.487671232876712,4.706123487261138,3.6731410295151656,2026-07-20
TP.TRT070933A14,2033-09-07,7.13972602739726,3.7642836750969133,2.840966648482546,2026-07-20
TP.TRT180827A10,2027-08-18,1.0767123287671232,9.937028343792974,1.7661748784032143,2026-07-21
TP.TRT151227A17,2027-12-15,1.4027397260273973,7.1799214177807436,1.5871863851739283,2026-07-21
TP.TRT120128A12,2028-01-12,1.4794520547945205,9.45542987595418,12.572472380318127,2026-07-21
TP.TRT280628A19,2028-06-28,1.9397260273972603,6.517806635795087,11.81985046347743,2026-07-21
TP.TRT190728A27,2028-07-19,1.9972602739726026,8.242894442208248,3.1317447765104194,2026-07-21
TP.TRT181028A15,2028-10-18,2.2465753424657535,8.076325602493583,2.5713050276191414,2026-07-21
TP.TRT140229A18,2029-02-14,2.5726027397260274,5.156729575870256,2.209916657203301,2026-07-21
TP.TRT110429A19,2029-04-11,2.7260273972602738,5.6099680392518,1.4282034630589782,2026-07-21
TP.TRT020529A19,2029-05-02,2.7835616438356166,5.71277566945696,1.949933478679789,2026-07-21
TP.TRT130629A15,2029-06-13,2.8986301369863012,5.054099976504345,1.3554056432546737,2026-07-21
TP.TRT280531A15,2031-05-28,4.854794520547945,3.437260727416236,7.744835864875022,2026-07-21
TP.TRT110232A16,2032-02-11,5.564383561643836,3.825332417912475,6.0846752703801235,2026-07-21
TP.TRT040832A19,2032-08-04,6.043835616438356,4.0708328567692575,4.262157604404848,2026-07-21
TP.TRT120133A15,2033-01-12,6.484931506849315,4.706097384468011,3.6751516634850288,2026-07-21
