tarih,n3a,n6a,n1y,n2y,n3y,n5y,n7y,n9y,par2y,nokta,vade_min,vade_maks,nokta_kisa,nokta_orta,nokta_uzun,sapma_medyan,sapma_maks,egim_2y9y,egim_2y5y,egim_2y3a,kelebek_1_2_5,kelebek_2_5_9,f_1y1y,f_2y1y,f_2y3y,f_5y4y,tlref,politika,aofm,koridor_alt,koridor_ust,bist_on,politika_ger,fon_top,aofm_ham,aofm_gecerli,politika_birlesik,tlref_bilesik,aofm_bilesik,politika_bilesik_gercek,carry_2y_tlref,carry_2y_politika,carry_2y_aofm,carry_3a_tlref,carry_2y_tlref_basit,carry_2y_aofm_basit,konvansiyon_farki_tlref,pka_12a,pka_24a,pka_5y,pka_faiz_12a,pka_faiz_24a,tufe_yillik,pka_12a_n,pka_ort_1y,pka_ort_2y,pka_ort_3y,pka_ort_5y,pka_ort_7y,reel_ileri,reel_geriye,reel_ileri_2y,reel_ileri_basit,fisher_basit_fark,reel_makas,r1y,r2y,r3y,r5y,r7y,be_1y,be_2y,be_3y,be_5y,be_7y,prim_1y,prim_2y,prim_3y,prim_5y,prim_7y,pc1,pc2,pc3
2021-07-19,19.717143,19.542427,19.248373,18.659138,18.396765,18.101908,17.613861,16.936040,18.718877,156.000000,0.082192,9.326027,44.000000,90.000000,22.000000,0.004517,0.209490,-1.723097,-0.557230,-1.058005,-0.032005,0.608638,18.072814,17.873760,17.731876,15.494877,18.950300,19.000000,19.000000,17.500000,20.500000,18.850000,19.000000,278000.000000,19.000000,True,19.000000,20.858931,20.918982,20.883208,-2.199794,-2.224071,-2.259844,-1.141788,-0.291162,-0.340862,1.908631,12.120000,10.160000,7.500000,14.220000,11.640000,17.525331,49.000000,12.120000,11.135679,10.508958,9.473644,8.906077,6.357807,1.466103,6.769616,7.128373,0.770566,4.891704,,,2.251811,,,,,15.789407,,,,,5.280448,,,0.579147,1.306985,-1.493432
2021-07-20,19.725173,19.630845,19.257087,18.665631,18.398899,18.102250,17.611553,16.933971,18.727107,156.000000,0.079452,9.323288,45.000000,89.000000,22.000000,0.004502,0.158536,-1.731660,-0.563381,-1.059542,-0.028075,0.604899,18.077108,17.867233,17.728150,15.489860,,,,,,,,,,False,,,,,,,,,,,,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.893347,1.473518,6.407847,6.637087,0.743740,4.419829,,,2.252968,,,,,15.790183,,,,,4.965435,,,0.628472,1.273970,-1.502515
2021-07-21,19.722492,19.650072,19.264035,18.656404,18.393328,18.102562,17.609242,16.936169,18.719769,156.000000,0.076712,9.320548,45.000000,89.000000,22.000000,0.005103,0.211359,-1.720235,-0.553842,-1.066088,-0.053789,0.612552,18.051869,17.868925,17.734772,15.494363,,,,,,,,,,False,,,,,,,,,,,,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.899516,1.479429,6.399573,6.644035,0.744519,4.420087,,,2.253698,,,,,15.783909,,,,,4.959160,,,0.632762,1.263636,-1.505695
2021-07-22,19.743337,19.301036,19.249525,18.663957,18.395185,18.102844,17.610073,16.934173,18.717575,156.000000,0.073973,9.317808,45.000000,89.000000,22.000000,0.003590,0.199589,-1.729784,-0.561113,-1.079380,-0.024455,0.607559,18.081264,17.859467,17.730244,15.489583,,,,,,,,,,False,,,,,,,,,,,,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.886632,1.467083,6.406345,6.629525,0.742893,4.419549,,,2.254550,,,,,15.784760,,,,,4.960011,,,0.486176,1.371249,-1.460794
2021-07-23,19.726827,19.354359,19.263720,18.654223,18.396505,18.103095,17.613554,16.936295,18.711194,156.000000,0.071233,9.315068,45.000000,89.000000,22.000000,0.007351,0.212178,-1.717928,-0.551128,-1.072604,-0.058369,0.615672,18.047841,17.882748,17.737099,15.493991,,,,,,,,,,False,,,,,,,,,,,,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.899237,1.479162,6.397617,6.643720,0.744484,4.420075,,,2.255639,,,,,15.784817,,,,,4.960069,,,0.505694,1.361179,-1.462037
2021-07-26,19.723769,19.557782,19.247469,18.659598,18.393852,18.101661,17.609925,16.934570,18.719609,156.000000,0.063014,9.306849,45.000000,89.000000,22.000000,0.004780,0.211664,-1.725028,-0.557937,-1.064172,-0.029934,0.609154,18.074625,17.864144,17.731161,15.491912,19.134100,19.000000,19.000000,17.500000,20.500000,19.120000,19.000000,253000.000000,19.000000,True,19.000000,21.081158,20.918982,20.883208,-2.421561,-2.223611,-2.259384,-1.357389,-0.474502,-0.340402,1.947058,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.884806,1.465334,6.402437,6.627469,0.742663,4.419473,,,2.258223,,,,,15.779297,,,,,4.954549,,,0.586806,1.295715,-1.497545
2021-07-27,19.499029,19.059554,18.858954,18.761447,18.644849,18.280475,17.810389,17.334049,18.774949,156.000000,0.060274,9.304110,46.000000,88.000000,22.000000,0.004001,0.231616,-1.427397,-0.480972,-0.737582,0.383464,0.465454,18.664019,18.411996,17.960910,16.161659,18.947700,19.000000,19.000000,17.500000,20.500000,18.920000,19.000000,248000.000000,19.000000,True,19.000000,20.855791,20.918982,20.883208,-2.094344,-2.121762,-2.157535,-1.356762,-0.186253,-0.238553,1.908091,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.539828,1.134754,6.493765,6.238954,0.699126,4.405074,,,2.258288,,,,,16.024677,,,,,5.199929,,,0.314475,1.908849,-1.572933
2021-07-28,19.225857,18.948418,18.883581,18.900839,18.730734,18.221090,17.735932,17.325548,18.901701,156.000000,0.057534,9.301370,46.000000,88.000000,22.000000,0.004604,0.217377,-1.575291,-0.679749,-0.325018,0.697007,0.215792,18.918100,18.391252,17.770084,16.215655,18.984600,19.000000,19.000000,17.500000,20.500000,18.980000,19.000000,254000.000000,19.000000,True,19.000000,20.900372,20.918982,20.883208,-1.999532,-1.982369,-2.018143,-1.674515,-0.083761,-0.099161,1.915772,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.561695,1.155709,6.618759,6.263581,0.701886,4.405986,,,2.259213,,,,,16.107615,,,,,5.282866,,,0.198692,2.078471,-1.296576
2021-07-29,19.158846,18.612513,19.037545,18.948985,18.709426,18.198873,17.758935,17.393550,18.950111,156.000000,0.054795,9.298630,46.000000,88.000000,22.000000,0.003795,0.235320,-1.555435,-0.750112,-0.209861,0.661552,0.055211,18.860491,18.231754,17.701429,16.394608,19.004300,19.000000,19.000000,17.500000,20.500000,19.000000,19.000000,253000.000000,19.000000,True,19.000000,20.924179,20.918982,20.883208,-1.975194,-1.934223,-1.969997,-1.765333,-0.055315,-0.051015,1.919879,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.698407,1.286714,6.661931,6.417545,0.719139,4.411693,,,2.260131,,,,,16.085737,,,,,5.260988,,,0.097318,2.206174,-1.118693
2021-07-30,19.267896,18.793777,18.929361,18.807801,18.693166,18.178391,17.668721,17.296480,18.813506,156.000000,0.052055,9.295890,46.000000,88.000000,22.000000,0.005747,0.229502,-1.511321,-0.629410,-0.460095,0.507850,0.252500,18.686365,18.464227,17.760638,16.203341,19.061500,19.000000,19.000000,17.500000,20.500000,19.070000,19.000000,257000.000000,19.000000,True,19.000000,20.993331,20.918982,20.883208,-2.185531,-2.075408,-2.111181,-1.725435,-0.253699,-0.192199,1.931831,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.602345,1.194662,6.535331,6.309361,0.707016,4.407683,,,2.260682,,,,,16.069210,,,,,5.244461,,,0.093436,2.019952,-1.276337
2021-08-02,19.334147,18.791266,18.812660,18.609858,18.416909,17.979471,17.532045,17.131403,18.628299,156.000000,0.043836,9.287671,46.000000,88.000000,22.000000,0.004360,0.297417,-1.478455,-0.630388,-0.724289,0.427586,0.217680,18.407403,18.031950,17.561075,16.079887,19.014800,19.000000,19.000000,17.500000,20.500000,19.020000,19.000000,275000.000000,19.000000,True,19.000000,20.936870,20.918982,20.883208,-2.327012,-2.273350,-2.309124,-1.602723,-0.404942,-0.390142,1.922070,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.498721,1.095363,6.357835,6.192660,0.693939,4.403358,,,2.263500,,,,,15.795869,,,,,4.971120,,,-0.185457,1.703405,-1.372642
2021-08-03,19.332719,18.853143,18.599455,18.444446,17.904850,17.331932,17.077574,16.938114,18.473336,156.000000,0.041096,9.284932,46.000000,88.000000,22.000000,0.003235,0.332756,-1.506332,-1.112514,-0.888273,0.957506,-0.718697,18.289641,16.833021,16.596067,16.447701,18.979100,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,272000.000000,19.000000,True,19.000000,20.893726,20.918982,20.883208,-2.449279,-2.438762,-2.474536,-1.561007,-0.534654,-0.555554,1.914626,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.309407,0.913951,6.209510,5.979455,0.670047,4.395456,,,2.263990,,,,,15.294592,,,,,4.469843,,,-0.774555,0.969220,-1.228941
2021-08-04,19.443359,18.794434,18.853593,18.501997,17.888304,17.331968,17.093222,16.956248,18.544532,153.000000,0.076712,9.282192,43.000000,88.000000,22.000000,0.004306,0.091910,-1.545749,-1.170029,-0.941361,0.818434,-0.794309,18.151443,16.670437,16.558374,16.488290,18.955400,19.000000,19.000000,17.500000,20.500000,18.960000,19.000000,272000.000000,19.000000,True,19.000000,20.865092,20.918982,20.883208,-2.363095,-2.381211,-2.416985,-1.421733,-0.453403,-0.498003,1.909692,12.620000,10.430000,7.510000,14.680000,12.140000,17.525331,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.535067,1.130192,6.261116,6.233593,0.698525,4.404875,,,2.264963,,,,,15.277316,,,,,4.452567,,,-0.617620,0.913435,-1.120058
2021-08-05,19.447369,19.108883,19.343847,18.638533,18.057822,17.541500,17.317825,17.188478,18.703606,153.000000,0.073973,9.279452,43.000000,88.000000,22.000000,0.004308,0.096664,-1.450055,-1.097033,-0.808836,0.391718,-0.744010,17.937387,16.904915,16.815787,16.748691,18.937900,19.000000,19.000000,17.500000,20.500000,18.940000,19.000000,269000.000000,19.000000,True,19.000000,20.843954,20.918982,20.883208,-2.205421,-2.244675,-2.280449,-1.396585,-0.299367,-0.361467,1.906054,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.970385,0.329685,6.383548,6.723847,0.753463,5.640700,,,2.265587,,,,,15.442375,,,,,4.617626,,,-0.042502,1.043438,-1.005758
2021-08-06,19.452894,18.977394,18.640271,18.753422,18.408266,17.764959,17.405255,17.203497,18.756011,153.000000,0.071233,9.276712,43.000000,88.000000,22.000000,0.004260,0.097446,-1.549925,-0.988463,-0.699472,1.101614,-0.427001,18.866680,17.720962,17.110558,16.505432,19.065100,19.000000,19.000000,17.500000,20.500000,19.070000,19.000000,296000.000000,19.000000,True,19.000000,20.997685,20.918982,20.883208,-2.244263,-2.129787,-2.165560,-1.544791,-0.311678,-0.246578,1.932585,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.345650,-0.261796,6.486569,6.020271,0.674621,5.607446,,,2.266534,,,,,15.783982,,,,,4.959234,,,-0.158446,1.462157,-1.339843
2021-08-09,19.343714,19.114278,18.939302,18.679212,18.397129,17.916602,17.595262,17.399150,18.708475,153.000000,0.063014,9.268493,43.000000,88.000000,22.000000,0.004573,0.141469,-1.280062,-0.762610,-0.664502,0.502520,-0.245158,18.419690,17.834974,17.410920,16.755527,19.062100,19.000000,19.000000,17.500000,20.500000,19.060000,19.000000,292000.000000,19.000000,True,19.000000,20.994057,20.918982,20.883208,-2.314845,-2.203997,-2.239770,-1.650343,-0.382888,-0.320788,1.931957,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.611172,-0.010407,6.420025,6.319302,0.708130,5.621579,,,2.268827,,,,,15.770497,,,,,4.945748,,,0.034588,1.582146,-1.339563
2021-08-10,19.414429,19.168530,18.998310,18.889767,18.625079,18.122314,17.818548,17.633637,18.906483,153.000000,0.060274,9.265753,43.000000,88.000000,22.000000,0.005146,0.108848,-1.256130,-0.767452,-0.524662,0.658909,-0.278775,18.781323,18.097469,17.613434,17.025632,19.075400,19.000000,19.000000,17.500000,20.500000,19.070000,19.000000,290000.000000,19.000000,True,19.000000,21.010142,20.918982,20.883208,-2.120375,-1.993442,-2.029215,-1.595713,-0.185633,-0.110233,1.934742,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.663568,0.039199,6.608830,6.378310,0.714742,5.624368,,,2.269429,,,,,15.992707,,,,,5.167958,,,0.385810,1.844620,-1.374625
2021-08-11,19.793917,19.472804,19.064671,18.822502,18.591406,18.101595,17.740164,17.508702,18.854073,153.000000,0.057534,9.263014,43.000000,88.000000,22.000000,0.005178,0.103773,-1.313800,-0.720907,-0.971415,0.478738,-0.128014,18.580826,18.130562,17.623422,16.771770,18.972600,19.000000,19.000000,17.500000,20.500000,18.970000,19.000000,285000.000000,19.000000,True,19.000000,20.885872,20.918982,20.883208,-2.063370,-2.060706,-2.096480,-1.091955,-0.150098,-0.177498,1.913272,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.722492,0.094987,6.548514,6.444671,0.722179,5.627505,,,2.270375,,,,,15.958708,,,,,5.133960,,,0.663972,1.470147,-1.548432
2021-08-12,19.371496,19.126394,18.936566,18.850072,18.585797,17.957440,17.563126,17.442547,18.863680,153.000000,0.054795,9.260274,43.000000,88.000000,22.000000,0.004079,0.084665,-1.407525,-0.892632,-0.521424,0.806139,-0.377740,18.763642,18.059008,17.366080,16.802091,18.955200,19.000000,19.000000,17.500000,20.500000,18.950000,19.000000,264000.000000,19.000000,True,19.000000,20.864851,20.918982,20.883208,-2.014778,-2.033136,-2.068910,-1.493355,-0.105128,-0.149928,1.909651,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.608743,-0.012707,6.573236,6.316566,0.707823,5.621450,,,2.271032,,,,,15.952480,,,,,5.127731,,,0.186221,1.669799,-1.243960
2021-08-13,19.389207,19.112700,18.930986,18.713400,18.367009,17.824144,17.529935,17.359460,18.739486,153.000000,0.052055,9.257534,43.000000,89.000000,21.000000,0.004368,0.097942,-1.353940,-0.889255,-0.675807,0.671670,-0.424571,18.496212,17.677258,17.235011,16.781181,18.976000,19.000000,19.000000,17.500000,20.500000,18.980000,19.000000,265000.000000,19.000000,True,19.000000,20.889980,20.918982,20.883208,-2.176580,-2.169809,-2.205582,-1.500773,-0.262600,-0.286600,1.913980,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.603788,-0.017399,6.450681,6.310986,0.707198,5.621186,,,2.272036,,,,,15.737414,,,,,4.912666,,,0.013940,1.480664,-1.290409
2021-08-16,19.495532,19.099298,18.806498,18.666303,18.394001,17.730634,17.347917,17.300604,18.685965,153.000000,0.043836,9.249315,43.000000,89.000000,21.000000,0.004355,0.261671,-1.365700,-0.935670,-0.829229,0.795475,-0.505640,18.526274,17.851270,17.110956,16.765275,19.000000,19.000000,19.000000,17.500000,20.500000,19.000000,19.000000,267000.000000,19.000000,True,19.000000,20.918982,20.918982,20.883208,-2.252679,-2.216905,-2.252679,-1.423450,-0.333697,-0.333697,1.918982,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.493250,-0.122053,6.408450,6.186498,0.693248,5.615303,,,2.274235,,,,,15.761317,,,,,4.936569,,,-0.074233,1.317301,-1.307035
2021-08-17,19.257577,19.017417,18.833066,18.558615,18.249795,17.722843,17.394624,17.213408,18.589494,153.000000,0.041096,9.246575,47.000000,85.000000,21.000000,0.004560,0.160478,-1.345207,-0.835772,-0.698962,0.561321,-0.326337,18.284798,17.634567,17.168937,16.579713,18.976700,19.000000,19.000000,17.500000,20.500000,18.960000,19.000000,263000.000000,19.000000,True,19.000000,20.890826,20.918982,20.883208,-2.332211,-2.324594,-2.360367,-1.633249,-0.418085,-0.441385,1.914126,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.516840,-0.099718,6.311885,6.213066,0.696225,5.616558,,,2.274880,,,,,15.619588,,,,,4.794839,,,-0.292001,1.409249,-1.271660
2021-08-18,19.559262,18.932630,18.728807,18.673014,18.340558,17.557271,17.200261,17.252687,18.684445,151.000000,0.057534,9.243836,45.000000,85.000000,21.000000,0.003785,0.273556,-1.420327,-1.115743,-0.886248,1.059949,-0.811159,18.617247,17.678438,16.819277,16.873067,18.763700,19.000000,19.000000,17.500000,20.500000,18.710000,19.000000,270000.000000,19.000000,True,19.000000,20.633735,20.918982,20.883208,-1.960721,-2.210194,-2.245968,-1.074473,-0.090686,-0.326986,1.870035,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.424265,-0.187365,6.414467,6.108807,0.684542,5.611631,,,2.276027,,,,,15.707034,,,,,4.882286,,,-0.249528,1.178081,-1.228062
2021-08-19,19.431344,18.900867,18.682573,18.725287,18.508372,17.803094,17.386701,17.331757,18.726929,151.000000,0.054795,9.241096,45.000000,85.000000,21.000000,0.004719,0.242433,-1.393531,-0.922194,-0.706056,0.964908,-0.450857,18.768017,18.075729,17.192281,16.745236,18.798700,19.000000,19.000000,17.500000,20.500000,18.690000,19.000000,283000.000000,19.000000,True,19.000000,20.675943,20.918982,20.883208,-1.950655,-2.157921,-2.193695,-1.244599,-0.073413,-0.274713,1.877243,12.620000,10.430000,7.510000,14.680000,12.140000,18.951682,49.000000,12.620000,11.519624,10.824749,9.682535,9.057369,5.383212,-0.226234,6.461341,6.062573,0.679361,5.609445,,,2.276796,,,,,15.870242,,,,,5.045494,,,-0.154702,1.535327,-1.304658
2021-08-20,19.548151,19.022234,18.894344,18.752892,18.452193,17.917839,17.624731,17.454477,18.770422,151.000000,0.052055,9.238356,45.000000,85.000000,21.000000,0.004193,0.165280,-1.298415,-0.835053,-0.795259,0.693601,-0.371691,18.611608,17.853077,17.364401,16.877834,19.000000,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,328000.000000,19.000000,True,19.000000,20.918982,20.918982,20.883208,-2.166090,-2.130317,-2.166090,-1.370831,-0.247108,-0.247108,1.918982,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.702653,-0.048202,6.508950,6.414344,0.711691,5.750855,,,2.277395,,,,,15.814636,,,,,4.970798,,,0.124597,1.559143,-1.399539
2021-08-23,19.541043,19.077149,18.788914,18.715266,18.492966,17.991944,17.677427,17.490344,18.729201,151.000000,0.043836,9.230137,45.000000,85.000000,21.000000,0.004158,0.217987,-1.224922,-0.723322,-0.825777,0.649673,-0.221722,18.641663,18.049615,17.512179,16.866341,18.991400,19.000000,19.000000,17.500000,20.500000,18.980000,,323000.000000,19.000000,True,19.000000,20.908589,20.918982,20.883208,-2.193323,-2.167943,-2.203716,-1.367546,-0.276134,-0.284734,1.917189,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.608921,-0.136835,6.475203,6.308914,0.699993,5.745756,,,2.279678,,,,,15.851916,,,,,5.008078,,,0.131422,1.624981,-1.518040
2021-08-24,19.601410,19.039658,18.835244,18.711619,18.418156,17.863214,17.505868,17.283645,18.729565,151.000000,0.041096,9.227397,45.000000,85.000000,21.000000,0.003395,0.355110,-1.427974,-0.848405,-0.889791,0.724779,-0.268836,18.588121,17.833406,17.300982,16.563190,19.002100,19.000000,19.000000,17.500000,20.500000,19.000000,19.000000,318000.000000,19.000000,True,19.000000,20.921520,20.918982,20.883208,-2.209901,-2.171590,-2.207363,-1.320110,-0.290481,-0.288381,1.919420,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.650111,-0.097886,6.471932,6.355244,0.705134,5.747997,,,2.280995,,,,,15.777283,,,,,4.933445,,,0.060756,1.431844,-1.411079
2021-08-25,19.401258,19.002825,18.691490,18.605893,18.397219,17.834001,17.450862,17.215145,18.621182,150.000000,0.057534,9.224658,44.000000,85.000000,21.000000,0.003310,0.220383,-1.390748,-0.771893,-0.795364,0.686296,-0.153037,18.520358,17.980971,17.322198,16.446144,18.990100,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,315000.000000,19.000000,True,19.000000,20.907018,20.918982,20.883208,-2.301124,-2.277315,-2.313089,-1.505760,-0.384207,-0.394107,1.916918,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.522306,-0.218737,6.377108,6.211490,0.689184,5.741044,,,2.281627,,,,,15.756097,,,,,4.912259,,,-0.180804,1.498040,-1.416321
2021-08-26,19.372838,19.070469,18.849448,18.494460,18.200419,17.727949,17.373642,17.104127,18.532638,150.000000,0.054795,9.221918,44.000000,85.000000,21.000000,0.004773,0.260833,-1.390332,-0.766511,-0.878379,0.411522,-0.142689,18.140531,17.614525,17.219698,16.328997,18.998800,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,311000.000000,19.000000,True,19.000000,20.917532,20.918982,20.883208,-2.423072,-2.388749,-2.424522,-1.544693,-0.504340,-0.505540,1.918732,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.662738,-0.085946,6.277163,6.369448,0.706710,5.748684,,,2.282119,,,,,15.563131,,,,,4.719293,,,-0.253126,1.293204,-1.352088
2021-08-27,19.601378,19.106145,18.723470,18.446795,18.148459,17.612179,17.302429,17.115512,18.480725,150.000000,0.052055,9.219178,44.000000,86.000000,20.000000,0.005871,0.343135,-1.331283,-0.834616,-1.154583,0.557941,-0.337949,18.170765,17.554039,17.059039,16.497626,18.993300,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,321000.000000,19.000000,True,19.000000,20.910885,20.918982,20.883208,-2.464090,-2.436413,-2.472187,-1.309507,-0.546505,-0.553205,1.917585,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.550738,-0.191852,6.234413,6.243470,0.692732,5.742590,,,2.283172,,,,,15.511141,,,,,4.667303,,,-0.270373,1.061205,-1.476859
2021-08-30,19.345572,18.976746,18.710381,18.511366,18.176035,17.611628,17.284600,17.094893,18.537051,150.000000,0.043836,9.210959,44.000000,86.000000,20.000000,0.005211,0.338302,-1.416473,-0.899737,-0.834206,0.700722,-0.383002,18.312684,17.508219,17.015601,16.452166,,,,,,,,,,False,,,,,,,,,,,,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.539101,-0.202856,6.292326,6.230381,0.691280,5.741957,,,2.285522,,,,,15.535448,,,,,4.691610,,,-0.422169,1.251225,-1.311941
2021-08-31,19.399113,18.985523,18.713577,18.507428,18.180585,17.611745,17.286622,17.098907,18.533864,150.000000,0.041096,9.208219,45.000000,85.000000,20.000000,0.004002,0.237714,-1.408521,-0.895683,-0.891685,0.689535,-0.382846,18.301638,17.529599,17.018386,16.461004,18.947600,19.000000,19.000000,17.500000,20.500000,18.940000,19.000000,325000.000000,19.000000,True,19.000000,20.855670,20.918982,20.883208,-2.348242,-2.375780,-2.411554,-1.456557,-0.440172,-0.492572,1.908070,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.541942,-0.200170,6.288795,6.233577,0.691634,5.742112,,,2.286164,,,,,15.539170,,,,,4.695332,,,-0.391418,1.222161,-1.336357
2021-09-01,19.353672,18.812257,18.640143,18.369391,18.045565,17.544424,17.259992,17.110740,18.400109,147.000000,0.057534,9.205479,42.000000,85.000000,20.000000,0.004109,0.299986,-1.258651,-0.824967,-0.984280,0.554215,-0.391283,18.099257,17.400569,16.997643,16.570884,18.974100,19.000000,19.000000,17.500000,20.500000,18.950000,19.000000,323000.000000,19.000000,True,19.000000,20.887684,20.918982,20.883208,-2.518293,-2.513817,-2.549591,-1.534013,-0.604709,-0.630609,1.913584,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.476656,-0.261904,6.164990,6.160143,0.683487,5.738560,,,2.286934,,,,,15.406300,,,,,4.562462,,,-0.645494,1.191268,-1.378849
2021-09-02,19.502318,18.907879,18.617199,18.409835,18.036931,17.401097,17.017977,16.783485,18.437884,147.000000,0.054795,9.202740,42.000000,85.000000,20.000000,0.005391,0.199135,-1.626350,-1.008738,-1.092483,0.801374,-0.391126,18.202834,17.294643,16.733384,16.016036,18.606600,19.000000,19.000000,17.500000,20.500000,18.480000,19.000000,314000.000000,19.000000,True,19.000000,20.444465,20.918982,20.883208,-2.034630,-2.473373,-2.509147,-0.942147,-0.196765,-0.590165,1.837865,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.456258,-0.281192,6.201264,6.137199,0.680941,5.737450,,,2.287965,,,,,15.396696,,,,,4.552858,,,-0.627321,0.909928,-1.299258
2021-09-03,19.195174,18.605197,18.283164,18.286953,17.959082,17.334541,17.000536,16.811782,18.297232,147.000000,0.052055,9.200000,42.000000,85.000000,20.000000,0.005361,0.331122,-1.475171,-0.952412,-0.908221,0.956201,-0.429654,18.290742,17.306064,16.703863,16.161608,18.988000,19.000000,19.000000,17.500000,20.500000,18.990000,19.000000,331000.000000,19.000000,True,19.000000,20.904480,20.918982,20.883208,-2.617527,-2.596255,-2.632029,-1.709306,-0.701047,-0.713047,1.916480,12.480000,10.520000,7.640000,14.890000,12.060000,18.951682,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.159285,-0.562008,6.091051,5.803164,0.643879,5.721293,,,2.288195,,,,,15.320328,,,,,4.476490,,,-1.146237,1.115416,-1.328738
2021-09-06,19.182045,18.640984,18.360659,18.215832,17.967327,17.471186,17.083058,16.802007,18.236602,147.000000,0.043836,9.191781,42.000000,85.000000,20.000000,0.004364,0.286179,-1.413825,-0.744646,-0.966212,0.599819,-0.075467,18.071182,17.471884,16.977363,15.970892,19.002900,19.000000,19.000000,17.500000,20.500000,19.000000,19.000000,325000.000000,19.000000,True,19.000000,20.922487,20.918982,20.883208,-2.706655,-2.667376,-2.703150,-1.740442,-0.787068,-0.784168,1.919587,12.480000,10.520000,7.640000,14.890000,12.060000,19.252661,46.000000,12.480000,11.495693,10.843838,9.744026,9.138714,5.228182,-0.747993,6.027263,5.880659,0.652477,5.976175,,,2.290870,,,,,15.325373,,,,,4.481535,,,-1.071032,1.195368,-1.406614
