tarih,g3_011,g3_012,g3_021,g3_023,g3_031,g3_032,g3_041,g3_043,g3_044,g3_045,g3_051,g3_052,g3_053,g3_054,g3_055,g3_056,g3_061,g3_062,g3_063,g3_064,g3_071,g3_072,g3_073,g3_074,g3_081,g3_083,g3_092,g3_093,g3_094,g3_095,g3_096,g3_097,g3_098,g3_101,g3_102,g3_104,g3_105,g3_111,g3_112,g3_121,g3_122,g3_131,g3_132,g3_133,g3_139
2020-11-01,13.22030564,13.50285917,14.71640239,18.38251273,36.72118919,40.3017834,10.35631037,15.84513258,12.77574348,19.71718844,15.1867286,19.12611952,13.44079024,23.06798018,23.37380708,16.49895746,17.68932661,17.62284665,11.97388214,11.47150365,20.69544206,13.11571155,12.01704968,8.33768834,41.70868928,25.5776752,28.16033119,21.36059509,14.26283794,20.36907228,9.92055984,17.00178008,27.98609662,14.96851985,15.11121101,9.52561148,13.44167893,10.86801351,17.0731164,12.48881957,16.43465129,17.88106221,22.41181342,11.0631889,14.50552666
2020-12-01,13.57197572,13.59049823,14.68288875,18.38249561,35.47650016,39.27466471,10.42294997,16.15885215,12.86538173,19.77390531,15.67026343,19.4136276,14.2427697,23.2701425,23.54275271,16.91137948,17.8422341,17.71857806,12.10449064,11.5420115,21.49249504,13.42998912,12.05746404,8.40757829,41.80889786,25.84551686,27.4038257,21.69668884,14.26876393,20.75828929,9.98515537,17.09148171,27.79751999,14.9686293,15.11124543,9.52565457,13.40061347,10.94179817,16.95150552,12.59846152,16.43499837,17.93837157,21.84471576,11.06599612,15.28336018
2021-01-01,13.92062567,13.75662121,16.22893506,18.3825396,33.85620155,37.84774422,10.55158386,16.44521993,13.78563744,20.42283519,16.61339175,19.78340481,14.47986972,23.53558501,23.9479309,17.22079534,17.95792469,18.63221182,12.98967247,12.50688484,21.53819559,13.70387888,12.34537507,8.55009778,42.08405708,25.93561315,28.28321866,22.61830336,14.37452747,20.88665841,10.06888355,17.19969465,27.81423882,14.95683745,15.09413323,9.52563567,13.45462638,11.11619789,17.13062537,12.91243,18.37839614,18.5890421,21.5384342,11.17910502,15.8436218
2021-02-01,14.29843935,13.8230331,16.50773865,18.38532169,33.46006971,37.84887396,10.64034525,16.68416656,13.86691331,20.45674117,16.69197467,19.8704386,14.49812547,23.86687481,23.4638836,17.24936942,18.75196547,19.0339519,13.24717963,12.81245716,21.64326856,13.77744512,12.37933927,8.57935034,41.64166762,26.25624745,28.62560658,18.2749694,14.38932741,21.07737302,10.11109776,17.2976577,27.84034626,15.11567542,15.30089369,9.52566868,13.47405745,11.27343128,17.13618622,12.56746042,18.78908552,18.11803145,20.83924177,11.22119286,15.85606767
2021-03-01,14.46838509,13.85114414,16.55995065,18.38807152,34.03656728,38.48794583,10.70146403,17.09698687,13.89656888,20.56506954,16.92068592,20.06324731,14.44320329,24.04586865,23.03580863,17.36678651,20.17793861,19.36392801,13.38800965,12.92044356,21.74708324,13.67620311,12.41192954,8.63048237,41.43857885,26.57714585,28.46045807,23.24436826,14.63120824,21.26448504,10.16258694,17.38628973,27.97820624,15.77196545,15.91579176,9.52560688,13.6872341,11.57476218,17.42360672,12.38999393,18.78912767,18.5916192,21.27168765,11.35464451,16.09666483
2021-04-01,14.78056218,14.08063775,16.54875052,18.53353406,36.87391534,40.29869234,10.76481057,17.88011623,13.94039454,20.6762226,16.31645353,20.51520168,14.49314811,24.57513291,25.15728821,17.6768578,20.25267034,19.57073706,13.44010247,12.95794082,22.49316063,13.66645632,12.44708902,8.70314818,42.17284529,26.44847909,28.5936884,24.51233028,14.52443265,21.81836047,10.19598758,17.60885883,28.30865393,16.20270133,16.43021393,9.52558168,13.73131953,11.73063796,17.67067503,12.21881421,18.78879908,18.79578833,22.19678649,11.39861955,16.10593284
2021-05-01,14.80727286,14.36172174,16.51512114,18.53347606,37.76311054,40.00064622,10.84193027,18.27285972,13.98685983,20.79246354,16.60310053,20.69302253,14.42071942,24.79276546,24.96755141,17.88358395,20.28103212,19.66731121,13.47690155,13.00765381,22.79613591,14.08507089,13.10216242,8.76021545,41.80740252,26.68137124,28.03154877,22.43209008,14.52829783,21.86180986,10.33518919,17.16821999,28.97272879,16.36932753,16.56271043,9.52558506,13.80457278,11.85296848,17.61299799,12.30538674,18.78872969,18.73826419,23.30742395,11.42041439,16.11404424
2021-06-01,14.92326401,14.69001224,16.49414085,18.5334647,38.82373562,40.30901015,10.92579421,19.38353564,14.03823903,20.88899359,17.5434246,21.27876442,15.31316847,25.42245891,24.6720863,18.34375504,20.34181103,19.84123824,13.6926254,13.12272207,23.11986255,14.7382022,13.42170952,9.00004436,42.540025,26.77591618,28.48898279,24.33870738,15.69098345,22.67806831,10.60879687,17.94994263,31.22563749,16.97731545,17.07035613,9.52571592,13.97227584,12.29319722,18.54389751,12.53831317,18.78589784,19.47645715,23.86480333,11.53662567,16.1386364
2021-07-01,15.34964691,14.91546406,16.55244005,18.53344448,37.98084331,39.50856091,11.03327606,20.22409239,14.15579241,23.16728637,16.82780218,21.66487277,15.60303358,25.98708127,25.95896876,18.45489047,20.33570922,19.96210656,13.82398929,13.18812966,23.21467121,15.07769089,13.4118771,9.37648462,42.67878632,26.84100264,28.60571784,23.81093122,16.00034278,23.03683704,11.2183844,18.17835317,32.91912373,17.35044107,17.41824435,9.52559076,14.1795352,12.61161671,19.37925798,12.39981642,18.78292911,19.63730593,23.69738729,11.68462883,16.1516622
2021-08-01,15.85324034,15.16575574,16.9814363,18.53354604,36.75916481,38.5140436,11.16210062,20.75731137,14.26719207,23.24658897,16.94837173,21.83604147,15.82900121,26.24886905,25.44800539,18.91516929,20.34627199,20.05257161,13.90031986,13.24468422,22.57717001,15.26728334,13.45387314,9.54214123,42.76119828,27.12530697,28.57013904,25.21769205,16.21458881,23.63823436,11.30344014,18.42563572,33.4569376,17.50464425,17.56513639,9.52555949,14.20022668,12.88863806,20.0206094,12.4474052,18.78302485,20.2117985,23.55281706,11.93473425,16.16115023
2021-09-01,15.90573147,15.62560701,17.08917499,18.53358594,36.63044282,38.74387674,11.3056919,21.29298448,15.00694528,23.7178015,18.24018824,22.1136002,16.16043273,26.66331139,25.97417177,19.17716855,20.37126457,20.20632662,14.03667921,13.30421389,22.64877392,15.24803739,13.8439466,9.62713088,43.0562116,27.23050627,28.5412519,25.44020111,16.57694947,24.92500911,11.47815567,18.88809053,31.17350053,17.6211607,17.67659623,11.30841943,14.62191306,13.14964016,20.9611139,12.5405847,18.78293191,20.53975371,23.8004141,12.76015714,16.17295799
2021-10-01,16.20639648,16.00383918,17.08978556,19.72718223,39.42965538,41.5397537,11.43177028,22.07787565,15.07435866,24.57352,18.40559476,22.61011101,16.83787084,27.04696103,27.53004471,19.43607099,20.47607884,20.30192471,14.20856323,13.37573134,22.69214421,16.1815108,13.81239185,9.78203197,43.74730675,27.37938305,28.64474213,22.80486802,16.74477455,25.53599803,11.68954561,19.02930477,29.60414683,17.62051057,17.67920263,11.30844544,14.89985582,13.41706589,22.18944826,12.97682445,18.78281909,20.67764317,24.68521884,12.80646787,16.17629642
2021-11-01,16.85281112,16.46439303,17.1648045,19.72708655,39.9846736,42.72815638,11.56642033,24.07798078,15.20504621,25.51244616,19.36111742,23.87321956,17.14265313,27.82889567,29.0866124,19.98947201,20.58143944,20.44472488,14.44721072,13.52313234,23.90659486,17.70835862,13.8787977,10.08180235,44.04239023,27.54512874,29.46636327,25.49748484,16.99432953,26.46608995,11.99192973,19.65544379,29.03597709,17.6204191,17.67911299,11.30838813,15.03618978,13.98565675,22.72955339,13.70131058,18.78252188,21.10618414,27.31956483,12.83154526,17.0293536
2021-12-01,19.64068448,17.72151648,17.35619061,22.08613071,43.18667889,44.76414006,11.69488405,28.6212713,15.44199054,26.53688407,22.69153019,28.16042091,21.10941581,31.27434518,31.70408243,21.71177519,21.28735966,21.17024801,15.03361956,13.95027455,33.79520043,21.58009442,14.6746534,10.75238848,51.46639644,27.68853897,34.77843923,27.56881504,17.20388396,28.99809426,12.87424383,21.98256388,29.28214839,17.62045171,17.68008913,11.30841044,15.25912595,15.40695766,23.9602055,17.27492273,18.78258726,23.31174395,32.87261124,12.88810984,18.12504971
2022-01-01,21.8229771,19.0547277,23.31482117,26.7445752,42.76243992,46.01928035,12.0171206,31.85576522,17.27565369,36.06859332,25.45704511,30.63060062,24.51894199,34.01832129,33.71261868,24.34552511,22.09627168,24.59436285,17.0450646,16.56222979,34.26140686,25.97525239,17.21968377,11.65450151,54.62691503,28.47518578,36.485102,31.12482801,18.41696948,31.55122004,13.89081661,24.01631658,29.5815856,17.77243363,17.84467561,11.30831402,16.18808878,16.72429875,25.77780356,18.67089377,20.73851159,25.67784842,34.08378715,13.67941512,19.57548131
2022-02-01,23.67765114,20.39053873,24.84105447,26.7444582,42.6471665,47.19030142,12.28447208,33.56676754,17.77618079,35.94435966,27.43704926,32.17561894,26.50514427,36.25105922,35.40560637,25.65381443,24.59966499,25.33989556,17.87284329,17.14253907,34.27946799,28.11974976,18.21498664,12.23507421,55.39402833,28.95397363,38.21748602,30.33478015,18.92997276,35.19445681,14.71398822,25.15260192,29.96473837,18.81447189,18.83665236,11.30850104,16.65049038,17.55512003,26.02555162,20.24422464,24.18689548,27.69088913,35.83810244,14.32446744,19.629513
2022-03-01,24.81817549,21.05629475,24.79837841,27.87547819,43.24674549,48.7146859,12.48856865,35.14206615,18.34228142,36.22369714,28.39408934,33.69818286,26.99601297,37.98832449,36.5439795,26.68525798,27.24661422,25.81415395,18.42967448,17.39391385,36.82056674,33.56559257,19.95024735,13.25351787,57.43618971,29.59675518,40.02855638,32.57050037,19.40916337,39.66034075,15.14992573,26.2276932,31.31955641,20.60361759,20.67325574,11.30834978,16.99942434,18.65214151,27.12944231,21.11526599,24.1869882,28.63293076,38.85230997,14.66140028,19.68048872
2022-04-01,28.20376004,22.95375829,25.10568459,29.05426445,46.32701057,51.81023688,12.72189538,37.0390093,20.95144245,39.61617282,31.71371804,35.33547664,27.95794917,40.14717748,38.06226309,26.11573975,27.3004695,26.15754823,19.08822309,17.52651867,38.33276717,34.8679019,22.28166513,13.87258195,58.09922049,30.44112559,41.99607921,38.50961363,19.92458753,41.12186604,15.71467397,27.13290537,32.04022736,21.47922252,21.44865709,11.30833091,17.54964513,20.05110228,27.66841398,22.65376318,24.18692911,28.92858244,38.70483712,14.90769229,20.17543897
2022-05-01,28.59143604,24.37615479,25.75447922,31.03414525,48.76671173,52.98122505,13.01191615,38.15386914,22.30869696,39.91587626,32.62320961,36.66501081,28.32538238,41.06693513,39.23877571,27.94782693,27.48538252,26.48873984,19.57904217,18.13814446,39.25048952,36.12832262,23.43295043,14.48178196,58.31886611,31.02167518,43.28660734,42.5741548,20.25146039,44.49593021,17.13056728,28.46855098,35.66339896,21.51315259,21.46841439,11.30842792,18.16199525,21.08476909,29.99453445,23.92929214,24.18650525,29.92809816,39.83640519,15.32158653,24.77864769
2022-06-01,29.00481576,27.50900493,32.07744198,31.37512274,48.76710567,53.45320799,13.41668327,39.42300581,23.06547527,45.62127035,34.73997518,38.51325649,28.8994717,42.39313812,39.36532831,28.86572322,27.69960244,27.11099771,20.22238171,18.55918588,40.57218981,42.62226428,24.45908145,15.7095235,59.82442435,31.85666313,44.0376876,44.55733975,20.95398424,45.27913028,17.6652481,29.50979507,36.84946064,22.1173289,22.18378443,11.30849942,18.58115227,22.130424,32.88626376,28.61737827,24.18655888,30.92547519,41.71184993,15.76116907,25.07697475
2022-07-01,29.85849399,29.23719222,32.17643376,33.69982098,49.41794792,55.3772069,13.98511458,40.03509407,24.14855803,45.71267045,35.86790153,39.76073198,30.2588427,43.32585796,39.86406332,30.23501789,31.18379122,27.72344988,20.65637465,20.29859777,42.32926696,40.03791526,25.63819085,17.11158975,61.02947542,32.53689577,46.46139182,46.11422023,21.70437036,45.81867936,19.38465053,31.85144369,37.68854789,22.1629225,22.27666911,11.30847351,19.50345891,22.68209125,33.68325461,30.50646979,24.18661475,31.81949863,41.91409508,16.41198166,25.10679605
2022-08-01,30.00985274,30.96423676,32.56202975,33.69968083,50.03481321,56.15362525,14.60072517,40.51802756,24.81346379,46.10241697,36.1964373,41.08963698,31.74340652,44.91961215,40.60581135,31.6418123,34.79848161,28.49245928,21.46007198,21.71425367,43.39358368,37.79603867,25.63543538,17.76322166,62.33408429,33.20791662,47.63458514,46.75846169,22.58419682,47.67136325,20.49866069,33.49826118,37.89273429,22.49260053,22.63321251,14.04975241,19.95051839,23.4295937,34.83277293,31.54611019,24.18696398,33.06439313,43.971868,16.79649333,25.16420588
2022-09-01,30.60087578,31.58506138,32.67970507,33.70518099,50.67903502,57.35218085,15.39590285,41.24270939,26.53902362,53.28297193,36.13512504,42.13262419,32.51771017,46.14023914,42.67844072,32.93429972,35.06078086,29.21998667,22.37971933,22.12563229,43.59058531,37.45751983,27.46532326,18.36602954,63.86835715,34.14130566,49.06088294,45.46129929,23.28481208,50.71295588,21.35518135,35.02890265,41.05469593,22.87465691,22.95321257,17.23912554,20.5864989,24.05178986,35.00348868,34.66461364,25.45940361,34.5240206,44.03690047,18.78697099,25.2079829
2022-10-01,32.21181739,32.43238308,33.39276709,34.84731814,55.32577443,60.34432868,16.14591207,41.83059087,28.44127306,53.50025253,36.56351651,44.15418973,34.67611448,48.0344995,44.94226642,34.69977324,35.30339881,29.73239533,23.08453033,22.78095178,44.1852933,38.54768646,27.99058931,18.93437929,65.55791798,34.99273445,49.97712433,36.63042854,23.81471724,53.67349091,22.91868526,37.05889687,38.53125228,22.88527857,22.96220546,17.27693528,21.17141982,24.73311109,35.32148214,35.70913871,25.45945304,36.02489785,44.28253362,19.07315664,25.25763765
2022-11-01,34.06562339,34.26063498,33.60340125,36.02829707,54.17354074,61.03635053,16.68319071,42.36170011,29.38888687,53.89614999,37.62076367,44.68017839,35.9876498,48.32457412,45.36489806,35.91210355,35.45632235,30.12627616,23.38730969,23.17552594,45.16600414,39.01177567,27.91493122,19.32603427,65.84862504,35.96815551,50.50587577,41.19173268,24.29036913,55.34562948,23.76738442,37.84336817,39.24919985,22.88514739,22.96207384,17.27683625,21.70736886,25.58614021,35.56326499,36.59833306,25.45960284,37.2126248,45.39809585,19.21159976,25.2852853
2022-12-01,34.73545529,34.35720493,33.92705375,36.02813705,53.50688848,59.95452433,17.19944702,42.81657081,32.45065532,54.32310205,39.51955785,45.86520679,38.44649845,49.56539301,46.06515872,36.6457088,39.94583837,30.43976598,23.88950321,23.48849969,44.4411259,36.08502575,27.74373266,19.55436824,66.89629834,36.42104905,50.07246583,44.2225915,24.69309951,56.09698405,25.13033317,39.09414064,39.17968481,22.88529812,22.96222508,17.27695004,22.12243901,26.35319458,35.19519073,38.00639747,25.4593671,38.20912416,46.5413462,19.26820171,25.30273667
2023-01-01,37.13754336,35.1271687,39.49375227,39.88385826,52.56452224,59.53267671,18.87550616,43.99410554,35.76997248,53.2549192,42.55997144,47.1135247,41.0855667,50.83534033,46.86135827,38.01155786,44.82388588,35.62138982,30.45048437,29.94718143,46.07352933,39.75489625,30.52927867,22.21270296,68.76396769,40.14115265,53.50357956,54.0379551,27.51834457,57.40187174,28.42175529,40.37785422,40.34109479,24.15837229,24.1392623,17.27702632,25.08052923,29.75975923,39.08899118,39.81086413,38.6396545,40.18384898,47.35483875,21.70761345,33.95369965
2023-02-01,39.94903459,36.55103946,41.93170817,39.45550461,51.40710355,59.37846892,19.37769663,44.63620374,35.9375495,53.60144619,43.81487045,46.9949506,41.52636855,51.83722287,47.34874716,38.9199903,45.25662549,36.55711053,31.17685205,31.09453399,47.89318027,40.45346678,30.81370593,23.37136668,68.12907192,40.65993883,54.71854504,49.84918067,28.2305121,58.03150704,29.70697526,41.13827409,41.46249195,26.61369627,26.14044865,17.27703544,26.19597732,31.09214013,39.28915858,40.6645693,41.97232732,41.17255387,47.23843154,23.11975325,34.06986434
2023-03-01,41.49352737,37.78562225,42.17183676,39.4554335,50.16973022,59.22710732,20.32593635,45.33258029,36.6465544,53.73660256,45.76167186,47.51235172,42.19213029,52.46330333,47.94028693,40.24659571,46.91937263,37.19868767,31.14254908,31.35710858,48.52079966,40.30694935,30.98376249,25.32638585,67.90828173,41.02537229,55.28445065,55.580224,28.86638031,58.40365128,30.63622463,42.41986913,44.7082488,29.18055759,28.62365434,17.27691791,27.11771904,32.42429384,39.24003252,40.89529507,41.97200929,42.26449227,48.02733783,23.74820513,38.67183193
2023-04-01,43.20563718,38.193365,42.22430672,39.45548066,52.09945189,61.43283484,21.21423093,46.00568726,37.28349746,50.04906348,46.40145796,48.39570369,43.28378139,53.75269186,48.31068069,40.25501417,48.58851741,37.61321923,32.16997523,31.74458087,50.54967191,40.42571318,31.89419145,26.6274923,68.93877988,44.05828578,55.13926217,56.61482803,29.30911128,58.64836541,31.70613887,42.83225354,47.30025137,30.33189753,29.85325637,17.27701863,28.07226917,33.88695792,39.88765354,41.57915101,41.9718996,42.76271786,49.29981946,24.03964052,40.42816673
2023-05-01,43.49160327,38.7657136,43.46012678,39.45551675,58.68680014,61.81683196,22.3064687,46.91138991,37.53727089,32.05225825,46.79003835,49.27541071,43.80411134,53.39185866,48.82035867,40.66901189,48.88421196,38.39879788,33.54879776,32.09092879,53.66567433,39.40213675,32.02007819,28.07441746,68.91847153,45.18936387,56.95443455,57.84414517,30.92261248,58.96960859,33.3171809,44.79328649,51.49890837,32.05380386,31.87177625,17.27687238,30.43994056,36.25592163,43.13224711,44.93041962,41.9721438,43.26860075,50.32163211,24.78444414,40.62430763
2023-06-01,44.69274204,41.58828902,43.65747779,44.30609674,59.74101279,61.92353721,23.60053119,48.43062613,37.9491416,32.22073265,47.52103193,50.94633763,45.29440353,54.38858863,48.82318721,41.77995699,49.05831205,39.15971308,34.02241243,32.65542479,59.08218684,42.57318773,32.59803372,30.41046358,72.50847536,46.17083429,56.86749684,57.12638334,32.37462045,59.4383091,34.74378622,46.03229134,52.64272349,32.97564177,32.48874006,17.27686137,33.11209916,37.61758653,47.36259394,46.05503809,41.97216946,44.40948403,51.86034224,26.35664059,40.78723906
2023-07-01,48.06281257,45.88206868,49.13417946,49.19396167,61.7668684,63.41884913,25.40969035,53.14170117,40.23713669,33.0649542,51.71606977,56.75901348,48.83384283,58.00104029,53.33622719,46.0917907,54.62895561,44.06368077,39.47180321,38.68772962,68.52880961,52.48043599,35.51776252,37.66646232,79.50679399,47.97304353,59.51796933,58.96054812,35.10612433,60.98237284,39.05609929,48.72226896,56.31790044,33.63460132,33.13747879,17.27698376,37.06346462,41.96675788,54.5684097,49.09683638,41.97209123,48.2660407,57.14739623,29.83526479,43.78215733
2023-08-01,52.10786408,50.18770946,52.10490874,50.93888874,66.62074259,69.60674421,27.41705738,56.56542467,43.22681314,34.8703183,54.68960104,60.86732891,53.41847966,62.26981758,57.79453009,52.56124267,60.23819325,46.70674212,42.40213195,41.22980422,74.51536883,63.06387075,45.7841962,42.63811549,82.24251064,50.78537232,63.65896231,62.44209935,38.89844055,66.05343574,42.14273164,52.85030245,60.05533312,34.20518612,33.78910387,17.27691938,42.59917795,45.05107374,57.20874567,49.76355793,41.97241304,53.23295655,60.54795375,32.67218643,45.1688417
2023-09-01,53.76757353,52.83925783,51.96112386,56.58126131,68.19200149,71.9946355,30.02618591,58.22128281,45.13505599,35.74681553,58.12263874,62.02384333,57.2909487,64.01329161,58.52326452,54.32948351,61.09147266,48.21045349,45.14918592,43.11666469,74.76299366,65.08004901,53.03217066,45.73559997,82.69857938,53.49623842,65.60162,66.20651758,40.6896794,68.33834852,43.46070759,55.27214172,67.63034303,34.69031931,34.47993946,39.34352272,46.53788216,46.91563505,59.6410752,48.5525388,41.97197325,55.03424858,61.61458979,40.12479193,48.68432584
2023-10-01,55.4148283,55.61972188,52.54695825,56.58137816,77.75427015,81.11750536,32.399992,59.90527092,48.7107495,38.8189463,58.73623945,63.625047,58.35714319,65.55445006,61.54271347,56.98883343,61.77396978,49.6349578,47.0931802,44.66851135,74.49213086,64.56081768,53.67592237,47.37331203,83.06094022,55.93104532,68.2914805,56.43131881,42.60091546,70.50829375,45.81515985,56.43761321,66.83971959,34.71898866,34.51149418,39.34355149,47.51052974,48.85557091,58.36752851,48.44038473,41.97195563,56.55136501,62.98634394,42.614038,52.6281316
2023-11-01,56.96960085,56.91980466,52.43404005,62.25236568,77.59906205,80.52750657,34.33515649,60.96556141,50.12378944,49.22435595,59.83630798,64.91451215,58.33039079,65.66623742,63.66854617,60.4790502,62.13423806,50.61518832,47.96553824,45.70944614,75.05015436,64.33852246,53.6620237,48.51849828,82.77047227,58.0951274,69.65419785,62.2142457,44.40621658,72.22867461,47.92297676,57.03943053,69.02641904,34.71906627,34.51157133,39.50545398,49.36155028,50.28413339,57.47631156,48.99092009,41.97200809,58.2960064,64.30173888,43.12385576,53.02293418
2023-12-01,59.79249377,58.46563491,52.52631398,62.25234656,76.4004315,80.11099207,35.87407372,62.71197361,51.94097018,52.57056562,61.14093077,66.38430069,61.95563811,68.58417744,66.07886096,61.72121826,68.03537652,51.10311076,48.87058862,46.57919418,76.02725493,63.95648474,52.44596201,49.09357335,86.3693154,60.68546576,72.48567727,67.95857612,44.84681801,71.77091002,50.16441587,58.18857967,68.40207723,34.71919504,34.51169934,39.50560051,51.40539519,51.87984285,56.99512375,49.70271956,41.97229486,59.45273047,66.23280216,43.43257959,58.12584042
2024-01-01,62.9773434,60.31397581,64.83635401,64.42311336,74.7464528,80.45024785,39.98659996,65.69289077,54.48339077,55.43124948,67.44710092,70.93010648,66.34728805,71.95249489,69.41411209,65.28267838,74.76754946,61.20914214,59.94661846,59.91503718,78.17516432,71.16712744,58.40218015,55.97803298,90.56974804,63.64918755,76.08352795,73.38036446,51.8598116,74.4669029,54.40866595,63.77358211,71.2172887,35.92987591,36.00562113,39.50574432,55.43944931,58.46073889,61.12731261,57.7451688,69.29422205,63.61687014,68.16701327,49.89242616,68.73564419
2024-02-01,68.30300789,63.41173585,68.60397111,64.42308928,74.56279142,81.88082324,42.81114202,68.05833957,55.09337273,55.79010082,69.81754031,74.09565084,68.42961147,74.78874697,71.83068256,66.40382405,76.28626581,64.59623577,62.31259567,61.71510716,78.77773223,75.50292734,59.65873824,58.41368158,90.75512291,67.19005909,78.75551533,66.50686016,54.35969121,78.60512247,56.81331035,69.36645445,79.1700302,43.23561496,43.74361454,39.50568797,59.06420487,61.87736233,61.89910338,60.93143639,69.29389859,66.25029069,70.05435471,54.13848508,69.55054863
2024-03-01,70.7105547,64.37209401,68.48787346,64.42308129,76.86641087,82.77189476,45.5195654,70.35724617,55.93456977,56.42071266,73.32873948,76.67054612,70.22388898,77.00875933,72.33722307,68.04344342,77.13700041,65.77915,63.2745063,62.37625204,80.75701827,76.6803443,59.43739782,60.56942786,93.98827879,70.98810722,83.16412775,75.29471909,55.72003051,83.62097859,59.60889776,71.86904056,82.57162505,52.47553381,53.00826184,39.50565604,60.01072546,64.4716709,62.77427859,63.42637195,69.29416165,68.33188405,73.69904153,54.69105317,69.8935799
2024-04-01,72.74504692,65.18551866,68.2218042,71.20494151,80.17127822,87.38334019,47.61998228,72.4313783,56.5776424,55.05496631,78.13546752,78.45657716,72.24564614,79.52419252,73.41809548,70.87955884,77.86596993,66.7785778,63.50599166,63.05757909,81.83320801,78.89110134,63.38474436,62.19241576,94.66532342,74.10846866,84.39568872,80.48171488,57.53546701,85.24550737,62.76665223,73.02660887,82.21558451,54.80176738,55.18818273,39.50555089,61.63379669,67.55936886,65.06755262,66.66946747,69.29419878,70.72491866,75.77583725,55.10317607,74.76986119
2024-05-01,73.88275685,67.62060547,70.49023818,74.67222459,88.26714913,94.24373776,50.22201904,74.39172138,56.4490174,62.0867692,79.51363939,80.12276241,73.1651165,80.5559868,75.89747287,72.76714055,78.15011566,68.20530574,65.94050374,64.16542492,84.35376306,78.1992323,63.19294414,64.47874845,92.12858422,76.04466503,87.96818244,76.91940629,59.49858431,87.90433563,66.31988769,75.57274912,83.89606496,59.21468254,59.51949764,39.50564357,64.42813385,71.30212442,68.50518531,69.27676129,69.29406825,72.48250188,75.87251398,56.6190783,74.85418249
2024-06-01,75.1793382,69.03558534,71.13954396,74.67230109,87.89142079,93.18977197,52.78064418,75.26217012,63.61318998,62.3988384,80.53068252,80.78979498,74.07605991,82.76346516,76.9934596,74.50341852,78.63755345,69.20184014,68.42823716,65.33869367,83.55131707,77.06259973,66.08477209,67.15048921,89.43832191,78.68363175,87.9171405,84.0471149,61.23697937,88.73208838,67.99984994,76.86577127,84.72891846,61.82852582,62.04508933,39.50553599,68.54575033,73.38821545,71.88781463,67.91584864,69.29425309,74.28483451,76.52694292,57.93514661,74.96526509
2024-07-01,76.44976683,71.87348906,83.40481376,78.28796841,85.71212408,90.43505775,56.49482719,77.8350463,65.83482716,69.96934677,79.26601954,81.62625537,75.65270848,84.17788727,80.62338082,77.62217544,79.30308177,71.17783948,73.99792546,69.56115731,84.24348019,82.77073182,69.20273776,71.80479683,89.19392505,82.48943641,87.5571875,83.75642195,63.35001767,89.02546463,70.42037558,79.64567716,84.24148965,62.74943221,63.00950065,39.50564133,70.95221865,75.71684261,75.52546766,72.43926928,69.29422181,76.38894123,79.30625015,60.6654458,75.17512669
2024-08-01,75.22554052,76.62740587,84.32471062,82.03899822,85.71497667,91.88706914,60.66281154,79.52131641,67.54736417,79.24596908,80.57581155,82.42257912,75.8580785,85.9214938,83.33494148,78.54552914,79.82187728,72.23492297,75.89393736,71.74965563,86.01194134,83.1869316,75.76861067,74.49415207,89.22452142,83.3885893,90.28407812,83.49023127,68.58593739,91.38321803,72.35200693,83.42271241,83.48173513,64.20188944,64.27282161,56.57182661,73.33678674,77.16271798,77.97465287,74.9766109,69.29399426,77.98543459,81.21484575,62.5231274,75.44815534
2024-09-01,77.15572355,77.64822721,83.55541559,85.84537761,88.80955841,95.30238452,65.28722995,80.98603573,68.70120901,80.18204072,80.58678923,83.63593822,78.92095234,86.31056686,84.59200572,79.97563582,80.28898369,73.68470879,77.04670828,73.5422189,88.141884,82.87177865,81.15632533,76.37456805,87.52885319,84.02865931,91.40598898,88.14881907,72.3750329,92.67564627,74.22591152,85.13043684,83.99143163,65.20243105,65.02959847,82.18437257,77.2392675,78.61536809,86.91106123,76.98265267,69.29409635,79.77998961,82.95715273,77.44359078,75.72012044
2024-10-01,80.41876028,82.07732622,83.1461736,85.84550216,102.91126991,103.6618668,68.88033467,81.88136691,69.61340555,81.05563745,83.73052706,85.79744707,80.00154425,87.48598305,84.60698654,80.36659077,85.60510475,74.73149819,77.55801722,74.2980492,86.82079791,84.40187933,79.37269348,77.22981442,92.52147863,85.18116297,93.83346247,71.35055363,74.58363212,93.5328481,75.10945211,86.71976091,84.54217698,65.25721847,65.0846923,82.1844824,79.83772017,80.02772037,85.20718341,79.20254929,69.29430511,80.56267251,85.06407585,79.44318356,80.58489642
2024-11-01,84.78586143,82.46836125,82.71473203,85.84539572,103.20288286,101.29319376,71.75950982,83.05231624,70.13889428,81.96915957,84.25988709,86.38560411,83.30673722,88.91159917,88.98718913,83.47776848,90.97640575,75.25304106,78.17329241,75.38407187,87.06433081,84.62340521,79.61973803,77.80483583,94.80504701,86.6237722,92.09583834,87.89360452,75.67758147,93.64142879,76.64953198,87.76400774,86.522115,65.2571964,65.08467029,82.18445459,79.92544223,80.99485985,82.38756094,81.72546598,69.29426012,82.4780864,84.35192389,79.88679221,83.36579421
