tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,yi_ufe
2018-04-01,10.734656580715566,11.25189809487527,11.776161527562854,9.408010491170005,15.020536914426575,8.15731274868198,11.97361404581267,8.256188003751864,7.205225814274943,9.255978999999998,10.550497899159838,10.466932971742326,341.87999999999994
2018-05-01,10.91385865605534,11.350872826679444,11.913534193167681,9.506589570710675,15.055220783450554,8.221453055079195,12.174917334952951,8.503036054362141,7.685843058973101,9.289973999999999,10.654074970933234,10.662609516746496,354.85000000000014
2018-06-01,11.234007075793976,11.56398410524178,12.161780674532853,9.648519338181265,15.42015373993836,8.285507198233901,12.48736412311828,9.261866959490957,8.959311978884049,9.407529000000002,10.78985319081361,11.011830389667995,365.60000000000014
2018-07-01,11.331512829073116,11.715887136856187,12.296806781898772,9.761910202936857,15.709294603743396,8.364742792985242,12.476337119755708,9.364689031068453,9.034701594695605,9.514185000000001,10.789629924768507,11.120823517383037,372.05999999999995
2018-08-01,11.599830842149354,11.976916953751672,12.638981652633351,9.888515957547618,16.5003161487046,8.438949870363697,13.189157873675628,9.50920836373831,9.097721021399297,9.71582,11.039387468791892,11.423436770914286,396.61999999999995
2018-09-01,12.37424741259906,12.803000578230462,13.527174154192734,10.161647277674694,18.22527488757809,8.50204023774035,13.875101881323408,10.144406848080111,9.805864623017364,10.339407,11.34396656072379,12.276024733248834,439.78000000000014
2018-10-01,12.604282833977358,13.0754235362693,13.748412193448805,10.312145643534743,18.501922722488242,8.566126277954572,14.202496504858692,10.373687480271629,9.861384138418838,10.705567000000002,11.296567224360981,12.469850175747643,443.7799999999998
2018-11-01,12.411351189365002,12.875455768610585,13.457890511720525,10.37116661468248,17.732874959408154,8.620489633807011,14.09610784907786,10.201701872953281,9.678533667462517,10.754613,11.152640858555053,12.225387911734098,432.55
2018-12-01,12.370288305663674,12.877584854473517,13.479205463741406,10.448771737050604,17.69814133783645,8.687517862846727,13.654433177311976,10.337264885751578,9.79697416936548,10.755132,11.268185787871866,12.154996868918081,422.9399999999998
2019-01-01,12.431839274301142,12.937780369945319,13.57091605989851,10.576231028436,17.644077171882795,8.768472823564466,12.949383452468746,10.566273039741338,10.23688788819165,10.849591,11.179829126447427,12.322041454133833,424.8599999999999
2019-02-01,12.497500164181835,12.966993733495672,13.587505822625797,10.630131924347497,17.64490828075631,8.832156573519487,13.20194813878932,10.57612797700914,10.202372373626412,10.895524000000002,11.349858839650361,12.378515969414792,425.25999999999993
2019-03-01,12.635096710876375,13.009901881949729,13.61151448131183,10.717854066414747,17.76359224810376,8.897692827061832,13.562315767571809,10.798330193897664,10.483100701695175,10.923030999999998,11.464656732736056,12.553890513729597,431.98
2019-04-01,12.845513506364165,13.161199370755023,13.690796699592273,10.833359878033573,17.672542692565425,8.96975478092928,13.743008368049136,10.898955598711394,10.501295651307105,11.029428,12.125573525304851,12.723316792744072,444.85
2019-05-01,12.966892159176119,13.270700046182025,13.808013237404944,10.94381754872543,17.510584800303693,9.051812338981396,13.750202338064032,10.91468732363392,10.371315333836767,11.333047000000002,13.00133219069102,12.80159781854668,456.74
2019-06-01,13.000727028400588,13.459947111083235,13.977266523035718,11.074276032622826,17.67448992886433,9.135636827175652,13.863883566139398,11.039317428677853,10.272925977898828,11.609418000000002,13.132110642758695,12.812981524561296,457.1599999999999
2019-07-01,13.221057729402299,13.776668337512008,14.294976413974352,11.180383123388982,18.51240705455133,9.217087581699735,14.097351544375702,11.058788221718077,10.120373484119034,11.811831,13.15837773978728,13.012586244095177,452.6300000000001
2019-08-01,13.322287582455123,13.772053612885491,14.351801707334326,11.291250667078838,18.65407693517658,9.296602531731345,14.19906559125558,11.170181482614225,10.190909595322639,11.884233,14.984313390621221,12.991751159181018,449.95999999999987
2019-09-01,13.49824045156887,13.922983904932186,14.543636286391486,11.433919528894764,18.72190005503248,9.367012923023868,14.511928025261103,11.109904158810256,10.144729032905888,11.961304999999998,15.310671853951693,13.10759816155363,450.54999999999984
2019-10-01,13.685770163828854,14.080605670340614,14.676396988035439,11.557591762551489,18.839043251379007,9.425334683076171,15.01512678626681,11.17578544955141,10.14390491593205,12.040714000000001,15.499316399154427,13.222235049524198,451.3100000000001
2019-11-01,13.73317040505764,14.169278473744324,14.705001476438357,11.637323479746158,18.912526317359024,9.47980614540764,15.151623482462922,11.085763414083212,10.074915710880255,12.160604,15.450036640944226,13.259708473578808,450.96999999999986
2019-12-01,13.86135728970063,14.26874699021734,14.805144739910492,11.774063954371167,19.02984468820166,9.577072754519772,15.178172572642241,11.467852556499068,10.411025270548507,12.410246999999998,15.654493488900542,13.374349293299854,454.08
2020-01-01,13.957318618865072,14.34162686083755,14.922186667325716,11.863941502944758,18.933143073698467,9.62616951020091,15.169737109217227,11.547578952319387,10.534993521322441,12.593975,15.562570673546224,13.511249860152935,462.41999999999996
2020-02-01,14.048353531418481,14.404282138281234,14.938507901777353,11.950757469725305,18.91083955481201,9.719007104688652,15.234927517258066,11.680642024965936,10.688291685650107,12.705562000000002,15.827621051184506,13.596534689161338,464.63999999999993
2020-03-01,14.123165222766291,14.514898563848595,15.026652691307273,12.040648843097435,19.290700123637034,9.789518573952881,14.9215948267666,11.877821348429457,10.829168082653693,12.810661000000001,16.008677446666955,13.725619467552066,468.6899999999999
2020-04-01,14.237592911833605,14.639524195762936,15.036711993487206,12.107662267617929,19.021724085685655,9.852794162328218,14.268577254893462,12.148994508581676,11.070996861726773,12.990496999999998,16.37242064272212,13.842017475345664,474.6900000000002
2020-05-01,14.418058344648292,14.742439789971844,15.225767085924728,12.17391413975116,19.130922901160947,9.917474031906607,14.504066732309655,12.33776822874952,11.426731347011508,13.089368000000002,16.483174167476356,14.04481729383147,482.0199999999998
2020-06-01,14.636930898446066,15.070898115411234,15.608626363034613,12.360060811304159,19.709995790526296,9.987158466597123,15.16447182219765,12.484949547981604,11.481296900842382,13.165921999999998,16.688589390373544,14.217161574045496,485.36999999999983
2020-07-01,14.766971891893665,15.227335145504046,15.76789410998071,12.495962582239185,20.112577613162404,10.057453461661728,15.19547044917143,12.448785498051441,11.482162325698317,13.186681999999998,16.825268401445587,14.404437407395886,490.32999999999987
2020-08-01,14.88743078785918,15.323132406351611,15.93347830396057,12.630025256683782,20.48540120015652,10.131809844915734,15.43456462908974,12.6738782055713,11.77674944934577,13.293857,17.214080722608212,14.559360385771305,501.8500000000001
2020-09-01,15.061099696956228,15.51347167095076,16.161110197202863,12.665318234816793,20.8742122558347,10.192850266867577,15.386433010287414,12.750999192478819,11.905673337848036,13.49082,17.217629818153988,14.76139297419113,515.1300000000001
2020-10-01,15.312923259749176,15.761601026152173,16.344124766055966,12.820228274718618,21.091128049510544,10.267642169680501,15.613317486076372,12.983847485354373,11.990172802197804,13.784837999999999,17.6379450256235,14.972630938215767,533.44
2020-11-01,15.68266305681665,16.135585226511584,16.689348544406162,12.986878279839166,21.8185407996159,10.328416290126134,15.850266744128152,13.389620279636048,12.764801088080985,14.096762000000002,17.703071264430307,15.379848738345666,555.1799999999998
2020-12-01,15.947612743067547,16.409281852601467,16.98973310631071,13.209967135250558,22.318923216077707,10.475649790503759,16.12576302285506,13.828015973608723,13.1439916464499,14.336543000000004,17.718043180957427,15.63619691798502,568.27
2021-01-01,16.058771697793183,16.616203584282147,17.233694924791973,13.2120929315542,22.729057309552207,10.455728731974892,16.417703920712935,13.688668008711387,12.515855700503094,14.874235000000002,17.440008918544066,15.766700691850371,583.3799999999998
2021-02-01,16.23575550111162,16.8354106199806,17.33584379435795,13.328094402204584,23.023432426946624,10.611899163522,16.594849982488306,13.823265573669591,12.526518356163585,15.21159,17.67647290516676,15.933335659356642,590.5200000000002
2021-03-01,16.400227071417174,17.04326869179831,17.553449125653596,13.536834335007537,23.566203508972432,10.663455098959341,16.811258684279274,13.939599646787414,12.442067054904568,15.356133,17.761334694143706,16.148796804487016,614.9300000000002
2021-04-01,16.627895809530717,17.25661482505943,17.690470913425184,13.68205620535199,23.43434632879104,10.76383023284225,16.952924785855952,14.214802643302859,12.701743867362934,15.505347999999998,17.877514988029898,16.388542902462557,641.63
2021-05-01,16.785375565220843,17.309403410055406,17.79757033220474,13.816324200365136,23.159337554206743,10.886573954189693,17.092327315939325,14.47222822194331,13.138995920392436,15.640029999999998,18.015276364142554,16.556070246334667,666.7899999999998
2021-06-01,17.2088878476262,17.805669946677735,18.33340683511241,14.015128117261654,24.064262538497704,10.998724832838821,17.767456603538417,15.007960704338856,13.633335879648927,15.956625000000003,18.275299004668135,16.981012150690994,693.5400000000002
2021-07-01,17.573630058560425,18.05079021179932,18.494601511619663,14.223870885055057,24.397059153365028,11.062241549440605,18.292096662758674,15.572427864319426,14.42990006405899,16.368198,17.996441163272433,17.342067129360586,710.61
2021-08-01,17.754870881854405,18.162768507455304,18.608895445271514,14.391230820125855,24.618051250633545,11.176736545982704,18.51957297222983,16.352793621884967,15.616665193706181,16.726313000000005,17.66282197619737,17.568403512775397,730.2800000000003
2021-09-01,17.985729842980128,18.383184490508498,18.87780171566583,14.563980362760077,24.871569014001086,11.310991401104072,18.82444498556539,16.389985470235843,15.679228852814097,16.970246,17.681976246545492,17.807063283565586,741.5799999999999
2021-10-01,18.354962890554212,18.671745368555175,19.0874981220319,14.804861302542257,24.95511841336277,11.423182664348609,19.63620838782006,16.497230497078252,15.420161417383587,17.329139999999995,18.98690896725964,18.094262234824374,780.4499999999998
2021-11-01,19.050660431176606,19.34556058846359,19.660087835794513,15.204190296139952,25.829292923442424,11.534209296550243,20.982928091470985,16.978617996629083,15.960020275663997,18.165521000000002,19.54098676796976,18.855564967525577,858.4299999999996
2021-12-01,21.77275729137921,22.19536862336082,22.468994622413142,16.222302256653627,31.374026760323346,11.785560309505238,23.164743353459787,19.89292877052144,18.38321119106192,21.157079999999997,22.661175057667077,21.82286284250769,1022.2499999999997
2022-01-01,23.895364618020857,23.68234430282016,24.012237196348426,17.096131295042458,33.71550859657483,11.865567947877189,29.07205245289151,21.3724884076147,19.485763424006596,23.233888000000004,26.194297194853352,23.558718505100458,1129.0299999999995
2022-02-01,25.063951301858637,24.733568661711548,24.945304081643755,17.683527841537213,35.56870112697584,12.248301175313829,30.41493606857963,22.720520795531126,21.295109275293182,24.249844999999997,27.02651545277654,24.863639126587934,1210.5999999999995
2022-03-01,26.420281337506015,25.788411748853544,26.04310052295264,18.48656191114922,37.54798109948357,12.412963299168796,34.16457165386406,23.72980430940355,22.05846445168633,25.129044000000004,28.25759110362717,26.46101383369935,1321.8999999999996
2022-04-01,28.203190966368545,27.103619975199035,26.93920207196426,19.420222403176297,37.9163087272612,12.706815995361627,37.114835025047455,26.878755500737565,25.48898751799349,27.613273,28.987607572919757,28.162260220145637,1423.2699999999993
2022-05-01,29.093431096708528,27.965594085241683,27.757065912000193,20.12317385331709,38.309826046865886,13.072553517431217,37.857776196111686,27.78755617568026,26.048618647876353,29.092185,30.608271200934443,28.972455154225816,1548.0099999999993
2022-06-01,30.74803529510152,29.27805715224645,28.831915443971802,20.826420058512763,39.68263875679395,13.528190038605851,44.66749145467632,29.14723445574345,26.168008438089974,31.282137,31.956604560762806,30.397174773162718,1652.7499999999998
2022-07-01,31.577703473515875,30.4195986640141,29.919365365324495,21.565244867376045,41.72677547170672,14.029506642212583,41.603557871477776,30.34603101798814,27.561870174345902,32.41149699999999,33.20008556490406,31.234994662061442,1738.2099999999996
2022-08-01,31.990917649277275,31.351236731786006,30.910824925640224,22.217940336159273,43.52036977660256,14.631112336678491,40.83443835659101,31.12026292945126,28.05396674163218,33.51672299999999,32.85272974059619,31.644481947349874,1780.0500000000004
2022-09-01,32.94377602758431,32.06354441084488,31.689355145740002,22.96547025047944,44.05142886636177,15.41689247640442,43.69817970564402,31.574594383531974,28.520300428271614,34.43225199999999,32.68451887823573,32.33575462789143,1865.0899999999997
2022-10-01,34.04053347145861,33.04410233200549,32.528869713312716,23.734237475042168,44.77826729582131,16.14364812347031,44.75640721172168,32.7405297086531,29.50516098875199,35.57951800000001,34.02283223079255,33.322962991733334,2011.13
2022-11-01,35.17466171944727,34.125087075359595,33.2525250250654,24.47306457273643,45.49994391756741,16.631740490083825,45.815804808276994,34.3063520088917,31.429166238070927,37.665668999999994,35.134387740109894,34.47551111717885,2026.0799999999995
2022-12-01,35.881060351391795,35.08372102866925,34.22342417530708,25.320039036917574,46.74865263583107,17.377195792201757,45.25696281304333,35.40334802715763,31.86782624896637,38.50568199999999,36.01537950599825,35.02109347892638,2021.1900000000005
2023-01-01,37.70938179079127,37.15942098734512,36.70410293343494,27.739067548923632,48.777681560460685,18.58068990878902,45.24377190011243,36.67273990938964,33.034846655635775,40.324544,39.325767840647764,36.97163586345721,2105.1699999999996
2023-02-01,38.87771160056723,38.351757577869215,37.52685572832878,28.545641556464233,50.21776938531188,19.3133723172047,45.70550886522385,38.44572847884824,35.379042086010294,42.16234899999999,39.95448275661882,38.28769520613467,2138.039999999999
2023-03-01,39.74498737093721,39.21510650049384,38.36681592210528,29.533379445906057,51.35135303383945,20.15808000455923,46.398315121927645,39.82465795989836,36.55581062132885,43.140418999999994,39.759626954326905,39.33999357595138,2147.4399999999996
2023-04-01,40.43899025627144,40.087287410449456,39.16753388622189,30.755426979597647,50.92721987194809,21.16636318142543,45.13256250360087,41.373110025124376,38.922965256582124,43.56029600000001,39.72694979218261,40.35080225191308,2164.9399999999996
2023-05-01,40.56782786258034,41.28363888680607,40.676319994380975,32.1575115141827,51.763015836171306,22.420231023808086,35.263695279328566,42.47412769635661,40.78086869839221,44.03051700000001,40.12395797141956,41.58458007818289,2179.0199999999995
2023-06-01,42.50830753764326,42.934497579156634,42.4801520051242,33.184320091060705,54.250787889105744,23.83207397660086,37.30023049739044,44.9351356276327,44.15030911217313,44.84691600000001,44.91170367886127,43.48830545078966,2320.7199999999993
2023-07-01,46.698508603966204,46.961139034839555,46.72868069695542,36.61888333627313,60.229254374987136,25.502408005120245,40.09418001100266,48.80603069959858,49.50310080105401,47.57507799999999,49.47141598936233,48.11843999407129,2511.7500000000005
2023-08-01,50.838838858722234,51.29114537792851,50.96510201905019,39.918849946671685,66.08749736910714,27.495903473448756,46.29643317157475,53.807395959640004,54.3611071470172,52.889974,50.16146429588235,52.436059744001824,2659.5999999999995
2023-09-01,53.128963016573344,53.549608586186274,53.46284013973807,42.80188200327284,67.35327355555486,30.093206955871064,47.988620014374625,55.175267312026456,55.79423013240625,55.07525500000002,54.55414758085474,54.701022724289516,2749.979999999999
2023-10-01,54.91140114567388,55.373058224617054,55.212942165084655,44.79303364756579,68.44689846584558,32.414245267177044,49.913186514333894,56.13367519707276,55.91210759389095,56.43116199999999,55.458732745963864,56.17408766061464,2803.2899999999995
2023-11-01,57.06058845230944,57.158052773626636,56.56996245248389,46.49621804608738,69.29324598964229,34.2165310925485,55.61374618182257,57.209166823269804,56.75054380116582,59.222125,60.234937384295385,57.64056854305626,2882.0399999999995
2023-12-01,59.32272492199813,59.09743211359827,58.54560615220683,48.46220526225891,71.46493071356946,36.33916183108792,57.85501101674748,60.934437440364334,60.98121516856739,60.859593000000025,61.67613970860556,59.753894230301526,2915.020000000001
2024-01-01,62.219496998672625,62.2493862997864,62.53145976039892,52.57231767020746,74.72358388829021,39.242456856775775,60.366111068842656,62.45373594645831,62.14635191163201,63.04072199999998,63.93633299781924,62.9628670638705,3035.590000000003
2024-02-01,64.92448942593776,65.27740536620387,64.8137182654561,55.40852029068308,77.4088294356362,42.65303455679146,62.25255920200721,65.74225291805811,65.24209369219538,67.636274,65.64461981575288,66.037400137212,3149.030000000002
2024-03-01,66.92953739193234,67.38258158696367,67.19851541831896,57.963793885154956,80.45467458153223,45.04361321643097,63.77874064944568,67.83912302244826,67.22661984319281,68.578791,65.57320288181404,68.57826580759084,3252.7900000000022
2024-04-01,68.51465766050767,69.17661438144624,68.81067396719911,60.489655184961165,80.1044938457467,47.45827553860132,64.68450122631845,69.7107862617202,69.22701491918815,69.77951499999998,70.75977544469305,70.35077514451216,3369.979999999999
2024-05-01,71.09568164874477,71.37427724871135,71.13219261663296,62.94516936394035,81.0455672921171,50.497901950091446,66.97304991353694,72.43602511782655,72.26615034518377,72.43112399999997,74.17886833517743,72.6462965797174,3435.9600000000005
2024-06-01,72.95862220812984,73.16756054152356,72.81677150300983,64.75177841555795,81.73037412911646,53.375757278534046,68.86516243766216,75.66289849490074,75.41911398896718,74.394529,75.20704915087471,74.32406902507937,3483.2499999999995
2024-07-01,75.57245752256853,75.31121199854424,74.91829452622613,68.03537287191756,83.32286678742766,56.7251625579989,71.63054001522042,77.60204918754548,77.83213499110713,76.28864700000001,77.93839053858149,76.85630788456233,3550.8799999999983
2024-08-01,77.2512181486711,77.42321727281103,77.25825875704624,71.02693754614798,85.12745834269234,60.888406359990164,77.52238788040742,77.9740851241803,77.12462696906833,78.09686899999997,79.49080925349973,77.72147278804843,3610.509999999999
2024-09-01,79.23975549564655,79.28090967783321,79.60531032925262,73.97575006310228,86.20086927170561,65.49008975270661,77.87349988015497,79.1122356656092,79.74011454078801,79.33729699999999,82.63270688904048,79.76932148681891,3659.839999999999
2024-10-01,81.56923858256137,81.43401781350238,81.56604748561247,76.08217082437758,87.8112242978687,68.94884000811525,79.49449088389291,81.28185811847513,81.81772830121403,81.10140300000005,83.97852610152943,81.83766218042098,3707.099999999999
2024-11-01,84.0662118224318,83.38522533004472,83.35632606685833,78.18115582433812,89.35249409401385,71.47838924038223,81.3899853869214,84.8006283362982,90.55855538350558,82.38049699999998,83.83540929284622,84.44966773386953,3731.4300000000026
2024-12-01,85.9534208053015,85.29145183355995,85.31514531685283,80.63590277261983,91.10166055890849,74.99430419225094,83.2371900065587,87.54177415922454,91.70669045063498,83.78726699999999,85.72308585055715,86.3464954432595,3746.5199999999977
2025-01-01,88.49626377058055,88.35696694173727,89.139122491588,85.57650251030172,92.52282610203612,78.49597178285549,86.71557110606993,88.84674983747976,89.93397315464169,87.90559100000003,85.91562361222661,88.56045132337091,3861.3300000000017
2025-02-01,90.23607808152066,90.9844759493486,90.77582270052064,88.41087627443714,94.2990969116349,84.08660210182788,89.76653623012659,88.76919753055174,87.26487799030244,92.03351700000003,88.18436359905964,90.35071128691217,3943.0099999999984
2025-03-01,92.37627698579864,92.27146324986931,92.31238637834643,90.519641520917,96.16795836812011,86.18796011616661,90.6372362434511,92.98144815320993,93.69600970761657,92.55615700000003,94.47060696577044,92.72072557127328,4017.299999999997
2025-04-01,94.23175184792632,94.54634274179274,94.28505721127833,93.36312871128554,96.44099733683834,89.6802352802267,96.12833893705647,94.85090141731008,94.87483856550851,94.44326799999997,94.50467414215524,94.60639892308332,4128.189999999999
2025-05-01,96.15546656346123,96.15803141881537,96.2289187899311,95.06876816991252,97.32127485602766,93.42845985605979,96.70462064274963,96.48400908120776,96.87833275105024,95.759471,95.91664225779644,96.48468966916417,4230.689999999999
2025-06-01,98.54893065429133,98.50850746429269,98.76899119637505,97.28022177812832,99.002266639921,97.80544283839913,100.13632014063246,98.7027413545282,98.4591533667176,96.68745700000001,97.8549066030513,98.80279677206096,4334.939999999997
2025-07-01,100.93439377957422,100.77494882023832,100.98029209257132,101.14598051304186,100.63451153416855,101.54851967755155,100.8022014852749,99.35366145293573,97.84930103396741,98.79332900000001,100.92217734918194,101.12869133264354,4409.729999999997
2025-08-01,102.69808139774773,102.80414103089808,102.78032131734722,103.59251339350612,101.93875756128871,106.24439923662224,102.97902199034435,103.9431154382303,104.1927431303959,102.57974799999997,103.61033455198393,102.7450418822985,4518.89
2025-09-01,105.45607596524624,105.20919981968389,105.36462911794939,106.95705855526079,103.13278255492493,110.8444312034717,104.47328090453746,107.38316873897254,109.3086528196285,106.57766300000004,103.98493530621347,105.5337175054077,4632.890000000003
2025-10-01,108.35017314533277,107.88619395915725,107.68956005576824,109.93090879739981,104.56861204373763,114.71377494384886,106.97169572348054,109.25513718911829,109.62637344397687,109.25107000000003,108.40305626735082,107.87159847445227,4708.199999999998
2025-11-01,110.37391352769558,110.36296704585018,109.90512339990273,112.92456208805768,106.028685253061,116.87245000500347,110.94268851125162,107.83290325404174,108.03667099846321,110.891393,110.84698178689341,109.66046560338211,4747.629999999997
2025-12-01,112.91915071855867,112.60587849344263,112.14634968129832,116.57738337167746,107.27976735721964,121.53766162701241,113.04787351295315,112.39329589207635,111.5244663251022,112.52133600000005,114.45147944820866,112.12531948257997,4783.039999999996
2026-01-01,115.7067050495331,114.84889767119533,115.61272935596763,119.88122686845314,108.54326380974041,122.50277007059528,113.41338888277933,117.40539651718939,119.41466015239793,115.551574,116.76047087480288,115.40633251332142,4910.529999999998
2026-02-01,118.63109843075758,118.12176355988272,117.38092810984016,123.31237025618763,110.00941370273699,129.3708355683718,115.318328313935,121.05805954285312,124.1889403206996,121.51773700000005,123.58012355988049,118.31774192907496,5029.760000000004
2026-03-01,120.81806010227002,120.0118811121611,119.67134558892663,126.82577921376968,111.72108165322207,131.09575484066727,121.7783923171336,123.0145430215859,124.67606498874567,122.26764000000004,125.04563730867027,120.55704703553843,5145.359999999996
2026-04-01,124.42970567115184,123.25724940271682,122.31548966300043,130.75710069582084,112.47588038355042,135.40076452600277,141.96003040881132,127.57277049330249,129.18516065870205,126.24455700000004,124.59482876629566,123.80241331237517,5308.460000000005
2026-05-01,127.36544367284125,126.18029119831445,125.43743861528975,133.96973520283223,114.1992999955821,139.98254292835176,139.3085777845344,130.44114868193412,131.06992199028687,129.568606,126.43302122643803,126.64506975119373,5454.580000000004
2026-06-01,130.21714730877275,129.22988100961481,128.23706453271382,135.7605484842454,116.25592527396364,144.8434269142409,139.57390146133756,133.93829970116224,131.48501078537433,132.94112500000006,131.35438509597108,128.98230145973307,5552.520000000003
2026-07-01,133.02302250308975,132.03244262642048,131.26957446660725,141.42836118655077,117.63918412705915,147.5938135288597,132.81235458458485,136.7375708812386,136.64716498603644,134.31311199999993,130.32702739087037,132.016044109556,5637.140000000001
