tarih,medyan,medyan_ham,difuzyon_0,difuzyon_hedef,difuzyon_mansete_gore,kesit_n,kirpma_05,kirpma_08,kirpma_10,medyan_saar3,kirpma_05_saar3,kirpma_08_saar3,kirpma_10_saar3
2008-04-01,1.3025476988500095,1.0119123053341061,93.62108505021098,90.39074557138854,49.78725670534981,44,1.287671241194004,1.3079380301622303,1.2998791813942454,13.497784256439637,16.997990120823815,17.39858830067067,17.509353980194376
2008-05-01,1.7019593000918931,0.23316617371782478,95.82085056289532,92.11080795296289,53.91126154959821,44,1.375371728275636,1.3747609064768365,1.4195953452820531,17.385112929176305,16.152703188365503,16.00994529706139,16.22596110916781
2008-06-01,0.31483979477988644,0.291199083893412,59.336795029460745,48.27658330722602,48.27658330722602,44,0.4631999349883457,0.40002606532025753,0.39870285057010346,14.115933688118364,13.24717666637778,13.052232538642272,13.21102283744937
2008-07-01,1.0181223339603473,0.41864441776064965,82.618679388626,76.80933951316227,40.72516311630021,44,0.7935444215970957,0.864187519654505,0.985101992942602,12.83844476908973,11.051676192808335,11.08188048830887,11.808266493706054
2008-08-01,0.5190742580985397,-0.003277733997508747,72.34337966737348,67.60026966380363,67.60026966380363,44,0.47422210494426875,0.5086715253772262,0.5165220515189535,7.664930495227229,7.147871798839689,7.326637443034856,7.871804225178303
2008-09-01,0.5384987064119384,0.26037204485673815,55.582653378995104,51.855464713427345,52.63760873517761,44,0.4595382954597234,0.371781324322466,0.37236042842839334,8.626140389375458,7.132269395071678,7.206155323882513,7.758909694812655
2008-10-01,0.8128382047120075,1.2153773594899109,80.08286602651997,65.36326695945918,39.68594017633764,44,1.317900981165032,1.0110553951519077,1.019860891425209,7.743604093426115,9.387904796613821,7.833998467252523,7.907897185507418
2008-11-01,0.024314025681415607,0.7254862178245558,50.602302063983785,45.09573159551793,45.09573159551793,44,0.45352038648001575,0.2180698195667784,0.2180698195667784,5.643524140626055,9.298032744706575,6.594955927367829,6.634764386469572
2008-12-01,0.5645851361389953,0.45733619879435583,67.97744986983713,61.54447859119037,68.2849333216915,44,0.03485123884481255,0.04291817259010889,0.14719724519522764,5.753307716721645,7.469216813778989,5.208527035222943,5.68339566567766
2009-01-01,-0.24395866734290284,0.6585542688718027,40.820952869067376,33.911705311426054,48.36372282866431,44,-0.05778772606317874,-0.10510856590766639,-0.012056775205285666,1.3885209958054867,1.735997038258641,0.6253026771555925,1.4220260428228215
2009-02-01,-0.03354738137988367,-0.02518956845980469,47.97698226530975,37.9752293013216,51.215647012311194,44,-0.318640478549534,-0.44672648043891866,-0.44672648043891866,1.1543793921525713,-1.3577840994727808,-2.0167814168293052,-1.2392490045126991
2009-03-01,0.6144396686380338,0.35378868348396875,71.85436161969432,62.197686196708624,33.95030599468401,44,1.3123311531178468,1.4422927474568519,1.5191271397902903,1.35609083805317,3.8085181849686123,3.62055706470239,4.324805512425622
2009-04-01,0.2660710380920195,-0.12628568766854809,67.02385134850516,30.251215400380904,79.4705741303819,44,-0.2565749536611995,-0.08076586036098858,-0.05583005887898051,3.44095695199107,2.988635934539907,3.7211994342600585,4.142928783693645
2009-05-01,0.7849160830801782,0.1702236464584228,84.30977030259545,65.72219433112095,61.08504886575407,44,0.9260818871720339,0.9260818871720339,0.9420366674519483,6.868919206604529,8.221820196126561,9.544123616369827,10.057161034634209
2009-06-01,0.8242612326198717,0.29083049417635287,84.50699530575301,74.82243679645488,44.405134900602455,44,0.8811929581724771,0.8213459971872946,0.8025169552930252,7.76432377769114,6.382216056528067,6.874170499086207,6.967999523333779
2009-07-01,0.47436073469955264,0.11484216166797179,85.199482869665,41.533436205607686,18.35395515786839,44,0.5892939208069085,0.5281062128062604,0.45372232435386334,8.659988178425305,10.018888086844836,9.491627146244873,9.156281207718253
2009-08-01,0.28853804412722894,0.11740290135302534,59.838370738902825,45.41177092214254,49.861060650867046,44,0.03088816984466678,-0.05070917817020647,-0.05070917817020647,6.536669236569104,6.173591715588622,5.32046838262914,4.930136492838955
2009-09-01,0.13866070009338483,0.20809098185727848,58.15586540072969,23.230865736674982,23.230865736674982,44,0.2048284281791081,0.18192260797806417,0.15737989505091451,3.666445095208015,3.350416240476428,2.669391436972779,2.2647457919048986
2009-10-01,0.9788409989649249,1.9124091296103707,95.35301604481468,75.9539813010862,19.175964804587643,44,0.849066232072868,0.8483392734886002,0.8578646832635889,5.7714241199964045,4.426475239017624,3.9893473732326434,3.9271021716156707
2009-11-01,0.8010938055162065,1.1339844024450096,94.68890629288938,63.003879299785794,45.80629379643463,44,0.9036060166363817,0.9567109338608139,0.9567109338608139,7.950160836251907,8.117204436103043,8.24390397414232,8.179328195126256
2009-12-01,0.7713022619292964,0.6895714672833453,79.21483282569565,63.417697233820846,41.56526461985175,44,0.9246167321902432,0.9919497148337776,1.0266863707836698,10.69605391616908,11.250755378703769,11.779910688050531,11.976144710868253
2010-01-01,0.3342219238791744,1.6665682974226215,59.39024322225591,45.15217567218304,30.32421441785661,44,0.7231015880934538,0.4331948113968556,0.41679912990072077,7.898781725942006,10.696437078364983,9.954668768572471,10.034727091071494
2010-02-01,1.025307732784797,0.650700258694803,88.53640807475522,65.08867355069667,31.856229234385168,44,1.4890212911635916,1.4969845053698996,1.5987693550775361,8.864304316374326,13.294244139400146,12.33548110336795,12.871217334055274
2010-03-01,0.493610541663414,0.6469407849944542,93.68360695590366,79.03154975009996,32.35118832796727,44,0.5950448426441849,0.5948307391723854,0.6040763980054358,7.66965509522044,11.824961293284964,10.580958986384982,10.99677254140401
