tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,mallar,yi_ufe,ykke,ito_ist,ana_01,ana_02,ana_03,ana_04,ana_05,ana_06,ana_07,ana_08,ana_09,ana_10,ana_11,ana_12,ana_13,oktg01,oktg02,oktg03,oktg04,oktg05,oktg06,oktg07,oktg08,oktg09,oktg10,oktg11,oktg12,oktg13,oktg14,oktg15,oktg16,oktg17,oktg18,oktg19,oktg20,oktg21,oktg22,oktg23,oktg24,oktg25,oktg26,oktg27,oktg28,pka_ay_cari,pka_ay_1,pka_ay_2,pka_yilsonu,pka_12a,pka_24a,pka_5y,pka_12a_medyan,pka_12a_std,pka_12a_n,pka_faiz_12a,reel_kesim_12a,hanehalki_12a
2008-08-01,4.86989758,5.513788,5.828848,4.685719,7.348868,4.301326,6.045237,3.425509,2.593737,4.352137,3.108067,4.756552,5.053455,161.07276008,,,3.42550927,3.99744876,15.51433467,4.87052714,5.14189768,6.22737872,4.88825319,21.27608493,5.7595568,4.92129909,3.01999477,3.38840612,3.65701844,4.869898,4.688574,5.513788,5.828848,5.425097,4.93217,4.756552,5.053455,6.045237,3.425509,2.593737,2.184701,2.89599,4.352137,4.17649,4.44588,6.328471,7.348868,16.012034,6.073813,5.966391,3.108067,4.685719,4.301326,3.019995,4.368267,16.997062,4.64858,,,,,,,,,,,,,
2008-09-01,4.89188782,5.540494,5.871412,4.740526,7.366926,4.360066,6.052128,3.434214,2.619838,4.339421,3.10708,4.777775,5.063732,159.62665118,,,3.43421365,3.99786382,15.5938321,4.90417041,5.1591778,6.22938255,4.89651296,21.51401094,5.76000323,5.02172189,3.05110481,3.38455728,3.66434666,4.891888,4.707332,5.540494,5.871412,5.446689,4.955665,4.777775,5.063732,6.052128,3.434214,2.619838,2.221428,2.915568,4.339421,4.200699,4.407814,6.341049,7.366926,16.093054,6.066098,5.993958,3.10708,4.740526,4.360066,3.051105,4.438613,17.272659,4.680261,,,,,,,,,,,,,
2008-10-01,5.01911712,5.60927,5.965688,4.768984,7.563692,4.412987,6.258862,3.56835,2.860223,4.342276,3.190339,4.89825,5.230913,160.53789789,,,3.56835042,3.99827888,16.91376356,5.08998447,5.1789093,6.23188733,4.86742697,21.67853565,5.74097835,5.01066083,3.08484604,3.32953878,3.82179901,5.019117,4.753216,5.60927,5.965688,5.544548,5.090846,4.89825,5.230913,6.258862,3.56835,2.860223,2.867604,2.899582,4.342276,4.194533,4.416491,6.510363,7.563692,17.470388,6.084284,6.019687,3.190339,4.768984,4.412987,3.084846,4.47473,17.272659,4.680812,,,,,,,,,,,,,
2008-11-01,5.06089859,5.645121,6.020584,4.791117,7.669548,4.440629,6.331563,3.593571,2.916394,4.329041,3.184251,4.923218,5.281273,160.48837361,,,3.59357081,3.99724123,17.3592233,5.19586412,5.2498387,6.23539401,4.8018735,21.80849693,5.83326773,5.02113973,3.11549174,3.30351237,3.82477538,5.060899,4.77486,5.645121,6.020584,5.583553,5.135263,4.923218,5.281273,6.331563,3.593571,2.916394,3.011572,2.900481,4.329041,4.189737,4.398018,6.581959,7.669548,17.935184,6.129476,6.078956,3.184251,4.791117,4.440629,3.115492,4.484644,17.29979,4.69128,,,,,,,,,,,,,
2008-12-01,5.04016493,5.628659,5.998307,4.806663,7.584863,4.458088,6.167899,3.610756,2.946088,4.330858,3.212717,4.899186,5.246329,154.80298655,,,3.61075638,3.99724123,16.67938321,5.16827331,5.28046877,6.21585675,4.68204323,21.88856386,5.89902734,5.0170646,3.12261145,3.27817525,3.88689656,5.040165,4.763605,5.628659,5.998307,5.547335,5.113376,4.899186,5.246329,6.167899,3.610756,2.946088,3.068446,2.913233,4.330858,4.182885,4.405575,6.533583,7.584863,17.224486,6.103022,6.124441,3.212717,4.806663,4.458088,3.122611,4.506834,17.415456,4.694862,,,,,,,,,,,,,
2009-01-01,5.05461566,5.602685,5.966086,4.834857,7.457214,4.49155,6.203733,3.663652,3.048218,4.323851,3.245461,4.905428,5.255922,155.15956135,,,3.66365225,3.99765629,15.30599657,5.20446716,5.26459887,6.22487395,4.72539834,22.13985092,5.97789806,5.01677352,3.14691132,3.32835399,4.00745701,5.054616,4.791598,5.602685,5.966086,5.537235,5.128504,4.905428,5.255922,6.203733,3.663652,3.048218,3.284397,2.947181,4.323851,4.173521,4.399977,6.454731,7.457214,15.788875,6.181831,6.1589,3.245461,4.834857,4.49155,3.146911,4.472369,17.562536,4.73894,,,,,,,,,,,,,
2009-02-01,5.03733761,5.563541,5.925114,4.832486,7.355717,4.511009,6.153083,3.664322,3.07394,4.294268,3.323619,4.901995,5.232626,156.97214991,,,3.66432182,4.00159937,14.45208452,5.15270963,5.21167375,6.23138637,4.7908701,21.89213125,5.99234439,4.99959976,3.16548448,3.30297624,4.15542236,5.037338,4.794195,5.563541,5.925114,5.506589,5.110158,4.901995,5.232626,6.153083,3.664322,3.07394,3.269917,2.998013,4.294268,4.131498,4.378705,6.41071,7.355717,14.896238,6.19616,6.16717,3.323619,4.832486,4.511009,3.165484,4.462691,17.344057,4.736185,,,,,,,,,,,,,
2009-03-01,5.09294152,5.532446,5.883743,4.832222,7.249239,4.525376,6.150671,3.807609,3.337777,4.290635,3.530615,4.954117,5.310392,157.42777326,,,3.80760934,4.27761467,14.46167904,5.1466827,5.13592804,6.23238828,4.69652355,21.79560069,5.97283532,5.00483921,3.18142643,3.30659287,4.21373594,5.092942,4.80545,5.532446,5.883743,5.483952,5.152321,4.954117,5.310392,6.150671,3.807609,3.337777,3.825431,3.086925,4.290635,4.123277,4.378145,6.409742,7.249239,14.906188,5.951466,6.190143,3.530615,4.832222,4.525376,3.181426,4.448527,17.211257,4.73646,,,,,,,,,,,,,
2009-04-01,5.09388396,5.57415,5.937047,4.844606,7.367548,4.540652,6.063498,3.794218,3.306003,4.299458,3.465127,4.957863,5.307309,158.44797338,,,3.79421798,4.2784448,16.04477441,5.09339103,5.01576833,6.36965011,4.61649867,21.72069297,6.21350877,5.00978758,3.19442764,3.33307907,4.09750115,5.093884,4.782652,5.57415,5.937047,5.4944,5.153287,4.957863,5.307309,6.063498,3.794218,3.306003,3.681463,3.123387,4.299458,4.132412,4.386822,6.470211,7.367548,16.560694,5.687483,6.280194,3.465127,4.844606,4.540652,3.194428,4.444042,17.248384,4.750786,,,,,,,,,,,,,
2009-05-01,5.12655519,5.651706,6.043258,4.857518,7.619111,4.558838,5.937046,3.80136,3.316027,4.302831,3.471051,5.018724,5.348077,158.36873453,,,3.80136004,4.28010504,17.88418047,4.99629046,5.00637109,6.38067113,4.65319674,21.68164786,6.256166,5.04471725,3.20727407,3.32535436,4.11357285,5.126555,4.780632,5.651706,6.043258,5.534449,5.187726,5.018724,5.348077,5.937046,3.80136,3.316027,3.615985,3.179787,4.302831,4.136295,4.389621,6.650652,7.619111,18.483843,5.702363,6.290302,3.471051,4.857518,4.558838,3.207274,4.454429,17.291223,4.75602,,,,,,,,,,,,,
2009-06-01,5.13220982,5.674753,6.078661,4.893616,7.652113,4.577024,6.033866,3.741992,3.214842,4.294527,3.486518,5.019348,5.342595,159.86436771,,,3.74199169,4.28072763,17.743004,5.03079117,5.0030703,6.38067113,4.7829523,21.90498285,6.23543741,5.09158122,3.21934662,3.37065112,4.18072853,5.13221,4.80747,5.674753,6.078661,5.571016,5.193841,5.019348,5.342595,6.033866,3.741992,3.214842,3.418082,3.136499,4.294527,4.128758,4.381224,6.679677,7.652113,18.334597,5.818097,6.281573,3.486518,4.893616,4.577024,3.219347,4.512263,17.503989,4.787977,,,,,,,,,,,,,
2009-07-01,5.14508983,5.675851,6.073888,4.923391,7.59109,4.598483,6.021462,3.71811,3.159616,4.3088,3.790924,4.996564,5.349104,158.73521419,,,3.71811043,4.7468407,16.68623644,5.04786295,5.04866427,6.38417782,4.81145812,21.93864065,6.50650674,5.13873627,3.23281216,3.4806774,4.21098092,5.14509,4.867494,5.675851,6.073888,5.567881,5.178714,4.996564,5.349104,6.021462,3.71811,3.159616,3.160157,3.204395,4.3088,4.113684,4.414252,6.745951,7.59109,17.22875,5.939342,6.328436,3.790924,4.923391,4.598483,3.232812,4.543659,17.505417,4.842248,,,,,,,,,,,,,
2009-08-01,5.12969665,5.66012,6.048031,4.947633,7.485857,4.622125,6.134821,3.659635,3.042355,4.322035,3.841109,4.962856,5.318614,159.39883951,,,3.65963484,4.8290227,15.814506,5.08477347,5.05666797,6.38618164,4.89095663,21.90862246,6.60055865,5.14950625,3.24705158,3.46187225,4.239134,5.129697,4.916553,5.66012,6.048031,5.575195,5.157471,4.962856,5.318614,6.134821,3.659635,3.042355,2.64011,3.331924,4.322035,4.109117,4.438603,6.689352,7.485857,16.317635,5.970204,6.313734,3.841109,4.947633,4.622125,3.247052,4.553101,17.505417,4.887979,,,,,,,,,,,,,
2009-09-01,5.14980202,5.675851,6.069512,4.989792,7.474026,4.642675,6.173412,3.667446,3.057486,4.320997,3.86974,4.981583,5.330605,160.3794202,,,3.66744647,4.82923023,15.65414049,5.11741524,5.06677946,6.39069024,4.90060447,21.91854997,6.87083087,5.27816386,3.27491131,3.52341749,4.30517256,5.149802,4.945988,5.675851,6.069512,5.597135,5.178714,4.981583,5.330605,6.173412,3.667446,3.057486,2.589112,3.387606,4.320997,4.090161,4.449519,6.691287,7.474026,16.14991,5.982329,6.322464,3.86974,4.989792,4.642675,3.274911,4.563724,17.505417,4.980818,,,,,,,,,,,,,
2009-10-01,5.27388985,5.784137,6.210728,5.027735,7.773535,4.664316,6.328117,3.775916,3.236971,4.342276,3.891131,5.111421,5.490592,160.83504355,,,3.77591646,4.8358712,16.96721873,5.22560797,5.19383235,6.39469789,5.00305916,22.16493611,6.93701219,5.28718736,3.31546269,3.53797768,4.34588202,5.27389,5.023617,5.784137,6.210728,5.710666,5.310676,5.111421,5.490592,6.328117,3.775916,3.236971,2.879147,3.502203,4.342276,4.076229,4.493743,6.911395,7.773535,17.520136,6.236392,6.339004,3.891131,5.027735,4.664316,3.315463,4.590871,17.746743,4.998725,,,,,,,,,,,,,
2009-11-01,5.34080304,5.819622,6.256077,5.033268,7.881259,4.681592,6.412534,3.859389,3.382034,4.350321,3.935393,5.193193,5.582061,162.91506321,,,3.85938926,4.83524861,17.73889206,5.26237778,5.15592436,6.3956998,5.0654817,22.20647566,6.86763066,5.29155357,3.33001166,3.5365827,4.42872776,5.340803,5.046703,5.819622,6.256077,5.75768,5.381485,5.193193,5.582061,6.412534,3.859389,3.382034,3.232561,3.521602,4.350321,4.060014,4.517254,7.003792,7.881259,18.32749,6.242454,6.349112,3.935393,5.033268,4.681592,3.330012,4.589454,17.765307,4.98743,,,,,,,,,,,,,
2009-12-01,5.36907621,5.80755,6.228629,5.053557,7.77914,4.693595,6.45388,3.945094,3.516317,4.376011,3.948063,5.226901,5.613922,163.9847876,,,3.94509395,4.83296577,17.24408909,5.28842046,5.13666346,6.36764629,5.05288565,22.37340235,6.83027369,5.29155357,3.35090646,3.58032666,4.44830122,5.369076,5.064307,5.80755,6.228629,5.756983,5.41174,5.226901,5.613922,6.45388,3.945094,3.516317,3.509163,3.570637,4.376011,4.058187,4.560638,6.935583,7.77914,17.80868,6.177422,6.333031,3.948063,5.053557,4.693595,3.350906,4.62085,17.95237,4.978063,,,,,,,,,,,,,
2010-01-01,5.46834648,5.790722,6.194817,5.093609,7.628451,4.712145,6.708163,4.007364,3.605208,4.408449,4.691142,5.259361,5.739307,164.93565373,,,4.00736376,5.89801131,15.8295831,5.36830278,5.17297917,6.36063291,5.23080082,22.26657808,6.86803824,5.29504654,3.38805277,3.69127693,4.44951424,5.468346,5.194457,5.790722,6.194817,5.781709,5.450685,5.259361,5.739307,6.708163,4.007364,3.605208,3.635503,3.636019,4.408449,4.05202,4.618017,7.077323,7.628451,16.324742,6.240249,6.327058,4.691142,5.093609,4.712145,3.388053,4.690016,17.95237,5.025447,,,,,,,,,,,,,
2010-02-01,5.54751137,5.779747,6.164982,5.118114,7.515123,4.72542,6.743652,4.208234,3.949237,4.447894,4.844991,5.344567,5.84174,167.6792987,,,4.20823412,6.11757837,14.99897202,5.38945761,5.16727314,6.34760806,5.25281211,22.29430945,6.79262816,5.29591978,3.4276755,3.73052319,4.45723603,5.547511,5.244093,5.779747,6.164982,5.778923,5.52085,5.344567,5.84174,6.743652,4.208234,3.949237,4.291543,3.780611,4.447894,4.083081,4.66308,7.04733,7.515123,15.453426,6.244658,6.30087,4.844991,5.118114,4.72542,3.427675,4.719523,17.95237,5.041425,,,,,,,,,,,,,
2010-03-01,5.57986845,5.809745,6.201977,5.171076,7.524464,4.738878,6.781553,4.234347,3.98763,4.46035,4.864736,5.383268,5.866749,170.93799616,,,4.23434727,6.11840849,15.10314106,5.40015977,5.14344736,6.35011284,5.29127422,22.89905359,6.83151907,5.31484001,3.46141672,3.75043402,4.48829323,5.579868,5.279588,5.809745,6.201977,5.811311,5.555289,5.383268,5.866749,6.781553,4.234347,3.98763,4.256075,3.867726,4.46035,4.104777,4.668958,7.060875,7.524464,15.561452,6.258987,6.273303,4.864736,5.171076,4.738878,3.461417,4.73345,18.586387,5.065944,,,,,,,,,,,,,
2010-04-01,5.61316797,5.862058,6.272386,5.147361,7.740533,4.750517,6.77604,4.240373,3.998222,4.461129,4.861281,5.42197,5.923275,174.95936749,,,4.24037338,6.11944614,16.70131354,5.40677036,5.17773283,6.4092256,5.29399327,21.91248919,6.86488285,5.31018273,3.50150378,3.73181926,4.48746276,5.613168,5.284494,5.862058,6.272386,5.852057,5.590693,5.42197,5.923275,6.77604,4.240373,3.998222,4.161636,3.947298,4.461129,4.098611,4.674556,7.215193,7.740533,17.235857,6.283236,6.272384,4.861281,5.147361,4.750517,3.501504,4.743365,17.591095,5.090187,,,,,,,,,,,,,
2010-05-01,5.5930626,5.934127,6.373028,5.151314,7.98836,4.761065,6.782587,4.054457,3.653815,4.453084,4.906366,5.390135,5.893128,172.94868182,,,4.0544567,6.11882355,18.56539121,5.42757109,5.18483916,6.40772273,5.29221157,21.64396993,6.84112294,5.34220159,3.53307814,3.73808912,4.57914857,5.593063,5.270931,5.934127,6.373028,5.915787,5.569451,5.390135,5.893128,6.782587,4.054457,3.653815,3.534137,3.783845,4.453084,4.052477,4.69135,7.408694,7.98836,19.187435,6.293707,6.285248,4.906366,5.151314,4.761065,3.533078,4.769095,17.301218,5.096798,,,,,,,,,,,,,
2010-06-01,5.56164796,5.933395,6.379392,5.161854,7.987737,4.769794,6.796025,3.952236,3.47868,4.432843,4.936806,5.346127,5.844481,172.07705454,,,3.952236,6.11840849,18.63118218,5.45237949,5.20400389,6.40822369,5.27045987,21.74599038,6.90611489,5.39779798,3.54019785,3.72896206,4.55343752,5.561648,5.253616,5.933395,6.379392,5.920314,5.536299,5.346127,5.844481,6.796025,3.952236,3.47868,3.320284,3.631528,4.432843,4.063439,4.650765,7.418853,7.987737,19.255662,6.281032,6.280194,4.936806,5.161854,4.769794,3.540198,4.796006,17.451155,5.079718,,,,,,,,,,,,,
2010-07-01,5.53494552,5.914006,6.347171,5.181616,7.875032,4.790526,6.805328,3.923221,3.408512,4.449191,4.908505,5.30961,5.798574,171.80962344,,,3.9232214,6.11903108,17.66350657,5.46780833,5.23662308,6.42475522,5.29652984,21.65915603,6.93354857,5.44553519,3.5522704,3.81040297,4.45300549,5.534946,5.274105,5.914006,6.347171,5.90325,5.507654,5.30961,5.798574,6.805328,3.923221,3.408512,3.012202,3.716847,4.449191,4.073945,4.671197,7.327907,7.875032,18.240785,6.297565,6.285708,4.908505,5.181616,4.790526,3.55227,4.851952,17.451155,5.089636,,,,,,,,,,,,,
2010-08-01,5.55724991,5.886569,6.303414,5.187676,7.755478,4.810167,6.796714,4.039057,3.610315,4.468914,4.900771,5.334579,5.827694,173.79059454,,,4.03905664,6.11923861,16.81781839,5.47633445,5.23540469,6.38167304,5.28773833,21.4632264,6.97508791,5.45310328,3.56883146,3.80113786,4.44337879,5.55725,5.287668,5.886569,6.303414,5.879917,5.531149,5.334579,5.827694,6.796714,4.039057,3.610315,3.378627,3.813302,4.468914,4.083766,4.696948,7.23938,7.755478,17.355254,6.273316,6.287546,4.900771,5.187676,4.810167,3.568831,4.86706,17.258379,5.101206,,,,,,,,,,,,,
2010-09-01,5.62541968,5.889496,6.293867,5.199533,7.71189,4.83199,6.825312,4.22966,3.936187,4.50758,4.874115,5.427588,5.920192,174.67212668,,,4.22966029,6.05199879,16.4463735,5.49400856,5.26009101,6.39219311,5.29373904,21.10407681,7.11407727,5.51655885,3.59529821,3.80780532,4.50016588,5.62542,5.317104,5.889496,6.293867,5.889668,5.608074,5.427588,5.920192,6.825312,4.22966,3.936187,4.016619,3.939215,4.50758,4.113228,4.741451,7.199229,7.71189,16.96437,6.259538,6.316031,4.874115,5.199533,4.83199,3.595298,4.883584,16.944227,5.140325,,,,,,,,,,,,,
2010-10-01,5.7284597,5.958637,6.366265,5.215343,7.871296,4.851449,6.838749,4.420934,4.249765,4.561297,4.834789,5.566789,6.059966,176.7818609,,,4.42093352,5.98517403,17.70188464,5.50432905,5.25389185,6.40121031,5.31410888,20.95178648,7.02726053,5.52150722,3.63414705,3.79850527,4.54033921,5.72846,5.34019,5.958637,6.366265,5.948523,5.722012,5.566789,6.059966,6.838749,4.420934,4.249765,4.699102,4.015014,4.561297,4.162787,4.79771,7.300334,7.871296,18.27632,6.240249,6.340382,4.834789,5.215343,4.851449,3.634147,4.903649,16.861405,5.141703,,,,,,,,,,,,,
2010-11-01,5.73003043,6.006195,6.414796,5.233788,7.964076,4.869816,6.90835,4.337461,4.050611,4.60697,4.872141,5.560859,6.054827,176.22718899,,,4.33746072,6.0219069,18.38720731,5.53627847,5.28620268,6.40171126,5.33806383,21.00599765,6.93352606,5.51393912,3.66572141,3.81210075,4.57572542,5.73003,5.356928,6.006195,6.414796,5.999716,5.721368,5.560859,6.054827,6.90835,4.337461,4.050611,4.323022,3.929336,4.60697,4.195903,4.851171,7.379669,7.964076,18.994125,6.228125,6.371165,4.872141,5.233788,4.869816,3.665721,4.944015,16.861405,5.135918,,,,,,,,,,,,,
2010-12-01,5.71275238,6.010219,6.414796,5.267515,7.91177,4.879455,7.096822,4.222072,3.816089,4.624616,4.919529,5.533081,6.0168,178.53502032,,,4.22207186,6.02460479,18.06099372,5.60050424,5.30365581,6.40421604,5.39473464,21.48058304,6.94217954,5.51655885,3.67794874,3.8242587,4.67222861,5.712752,5.389826,6.010219,6.414796,6.037676,5.7027,5.533081,6.0168,7.096822,4.222072,3.816089,3.807802,3.87545,4.624616,4.20915,4.871603,7.358384,7.91177,18.650147,6.193405,6.390462,4.919529,5.267515,4.879455,3.677949,4.946139,17.32121,5.155753,,,,,,,,,,,,,
2011-01-01,5.73631336,6.007293,6.391724,5.313626,7.781008,4.897641,7.170557,4.290145,3.895334,4.680409,4.928908,5.548686,6.031531,182.75448877,,,4.29014459,6.02460479,16.65882353,5.63310223,5.35821085,6.42225044,5.47440762,21.68434558,6.94786774,5.51859641,3.70596325,3.881821,4.72544782,5.736313,5.42965,6.007293,6.391724,6.04882,5.727805,5.548686,6.031531,7.170557,4.290145,3.895334,4.041802,3.849405,4.680409,4.279492,4.917786,7.265019,7.781008,17.179001,6.258987,6.417569,4.928908,5.313626,4.897641,3.705963,4.999961,17.546828,5.205891,,,,,,,,,,,,,
2011-02-01,5.77809483,6.023389,6.398088,5.333652,7.764195,4.914372,7.16401,4.399061,4.063661,4.724006,4.935984,5.60393,6.083262,185.90423281,,,4.39906097,6.02522738,15.80079954,5.62508689,5.40723123,6.42926382,5.57026673,21.71839221,6.9524845,5.5261645,3.72252431,3.89147544,4.7640865,5.778095,5.464857,6.023389,6.398088,6.062054,5.772222,5.60393,6.083262,7.16401,4.399061,4.063661,4.417042,3.877606,4.724006,4.340243,4.950534,7.254861,7.764195,16.277836,6.402276,6.45846,4.935984,5.333652,4.914372,3.722524,5.031829,17.623938,5.214983,,,,,,,,,,,,,
2011-03-01,5.80228411,6.057777,6.435879,5.355258,7.826463,4.932012,7.25773,4.381206,4.009759,4.745285,4.959184,5.629835,6.108955,188.17244472,,,4.38120582,6.02730269,15.92278698,5.64681508,5.45862164,6.43878198,5.65759278,21.76303835,7.02806091,5.54246502,3.73862104,3.90400959,4.82019362,5.802284,5.502372,6.057777,6.435879,6.106282,5.797327,5.629835,6.108955,7.25773,4.381206,4.009759,4.242854,3.905806,4.745285,4.361483,4.971526,7.308074,7.826463,16.40434,6.457388,6.506702,4.959184,5.355258,4.932012,3.738621,5.058975,17.661065,5.238675,,,,,,,,,,,,,
2011-04-01,5.85254753,6.144113,6.549647,5.358684,8.10916,4.946015,7.3039,4.360226,3.965124,4.750216,4.957539,5.692569,6.17987,189.32140796,,,4.36022603,6.02709516,17.65939463,5.66884563,5.55537788,6.44579535,5.71605404,21.37399548,7.09682505,5.55643688,3.75719419,3.9107169,4.83317273,5.852548,5.529499,6.144113,6.549647,6.182549,5.850756,5.692569,6.17987,7.3039,4.360226,3.965124,4.06153,3.954482,4.750216,4.375871,4.970407,7.515604,8.10916,18.225149,6.540055,6.565512,4.957539,5.358684,4.946015,3.757194,5.079985,17.315498,5.265948,,,,,,,,,,,,,
2011-05-01,5.99422756,6.239229,6.673758,5.379763,8.391234,4.962928,7.363853,4.565783,4.352463,4.75852,4.98765,5.87328,6.374115,189.60864877,,,4.56578337,6.02647257,19.72221588,5.69981282,5.57037989,6.45280873,5.75253076,21.26221212,7.24955716,5.61960137,3.78753035,3.97668677,4.90237031,5.994228,5.558069,6.239229,6.673758,6.271354,6.001064,5.87328,6.374115,7.363853,4.565783,4.352463,4.957656,3.997052,4.75852,4.379982,4.981323,7.73281,8.391234,20.387094,6.543912,6.622483,4.98765,5.379763,4.962928,3.78753,5.108076,17.22982,5.293772,,,,,,,,,,,,,
2011-06-01,5.90846559,6.273617,6.715527,5.420868,8.431708,4.980932,7.356617,4.273405,3.777695,4.772014,5.01118,5.754991,6.233998,189.61855362,,,4.2734054,6.0266801,19.84831525,5.713568,5.60111831,6.45531351,5.77099216,21.38154273,7.27757601,5.69877528,3.80579395,4.00318522,4.99119099,5.908466,5.564995,6.273617,6.715527,6.300607,5.909978,5.754991,6.233998,7.356617,4.273405,3.777695,3.705808,3.880479,4.772014,4.393229,4.995038,7.770059,8.431708,20.519284,6.576428,6.642699,5.01118,5.420868,4.980932,3.805794,5.164966,17.358337,5.350798,,,,,,,,,,,,,
2011-07-01,5.88427632,6.26813,6.692057,5.460656,8.308417,5.002028,7.378669,4.223188,3.639819,4.816649,5.045899,5.719098,6.182953,189.56902935,,,4.22318781,6.02709516,18.88749286,5.71614189,5.61629954,6.40872464,5.81504761,21.41785189,7.26085238,5.74010872,3.82901039,4.06186015,5.0987876,5.884276,5.596161,6.26813,6.692057,6.303045,5.884551,5.719098,6.182953,7.378669,4.223188,3.639819,3.294471,3.928617,4.816649,4.424746,5.047378,7.689756,8.308417,19.508671,6.569815,6.644077,5.045899,5.460656,5.002028,3.82901,5.20486,17.419739,5.417191,,,,,,,,,,,,,
2011-08-01,5.92700023,6.27947,6.693648,5.481736,8.280397,5.018031,7.473766,4.28144,3.717741,4.852979,5.167168,5.768724,6.235369,192.90696565,,,4.28144021,6.02771775,18.0664763,5.74688136,5.66353401,6.41273229,5.9246916,21.44227426,7.31663734,5.75786463,3.85361982,4.11206656,5.32771151,5.927,5.658783,6.27947,6.693648,6.339264,5.929933,5.768724,6.235369,7.473766,4.28144,3.717741,3.329728,4.037107,4.852979,4.452152,5.089643,7.706687,8.280397,18.645883,6.683895,6.68313,5.167168,5.481736,5.018031,3.85362,5.235783,17.419739,5.435097,,,,,,,,,,,,,
2011-09-01,5.97160902,6.326296,6.732234,5.530219,8.301568,5.04822,7.528551,4.323846,3.739869,4.916817,5.230681,5.817413,6.279562,195.88832715,,,4.32384618,6.03435872,17.48121074,5.78286808,5.7158149,6.41473611,6.03790869,21.46731375,7.3782999,5.86090715,3.89602852,4.11745114,5.47505302,5.971609,5.731506,6.326296,6.732234,6.391153,5.976602,5.817413,6.279562,7.528551,4.323846,3.739869,3.199402,4.164456,4.916817,4.481385,5.175291,7.742485,8.301568,18.030418,6.818918,6.745156,5.230681,5.530219,5.04822,3.896029,5.323361,17.419739,5.48744,,,,,,,,,,,,,
2011-10-01,6.16700808,6.43385,6.854356,5.561047,8.561848,5.074408,7.800061,4.498603,4.022619,4.974167,5.796054,5.965665,6.54712,199.02816635,,,4.49860339,6.88585556,18.87789834,5.9900222,5.808353,6.41673993,6.07461985,21.61358743,7.46273649,5.87487902,3.93487736,4.16496064,5.42069138,6.167008,5.860501,6.43385,6.854356,6.513739,6.133348,5.965665,6.54712,7.800061,4.498603,4.022619,3.777372,4.247979,4.974167,4.497829,5.258421,8.110138,8.561848,19.494457,6.920322,6.830154,5.796054,5.561047,5.074408,3.934877,5.382848,17.419739,5.50149,,,,,,,,,,,,,
2011-11-01,6.27350371,6.515796,6.939484,5.581864,8.744293,5.095867,7.788691,4.645908,4.242767,5.041898,5.992025,6.077088,6.691348,200.31579756,,,4.64590833,7.13966513,19.93329526,6.02638692,5.8755948,6.43126764,6.04196511,21.76988056,7.46348651,5.87895415,3.95933202,4.22670408,5.50968146,6.273504,5.899171,6.515796,6.939484,6.579559,6.231515,6.077088,6.691348,7.788691,4.645908,4.242767,4.38892,4.201997,5.041898,4.526606,5.351066,8.305575,8.744293,20.600303,6.952838,6.919286,5.992025,5.581864,5.095867,3.959332,5.411647,17.426879,5.514438,,,,,,,,,,,,,
2011-12-01,6.30963055,6.523479,6.935506,5.597937,8.710046,5.109506,7.83176,4.737416,4.384426,5.078747,5.986925,6.118599,6.736912,202.32648323,,,4.73741594,7.13904254,19.50154198,6.05816214,5.89221699,6.42575713,6.05248726,21.81957728,7.57921361,5.8737147,3.97960771,4.24808874,5.52598642,6.309631,5.917063,6.523479,6.935506,6.592096,6.269816,6.118599,6.736912,7.83176,4.737416,4.384426,4.776752,4.176132,5.078747,4.55287,5.39445,8.278968,8.710046,20.144035,6.948429,6.977636,5.986925,5.597937,5.109506,3.979608,5.415424,17.502561,5.522978,,,,,,,,,,,,,
2012-01-01,6.34512909,6.533356,6.929937,5.650372,8.612908,5.127147,8.003694,4.790758,4.437383,5.132724,5.97771,6.13951,6.765689,203.09906196,,,4.79075818,7.14070278,17.96504854,6.13769674,5.98586833,6.4317686,6.1795692,21.84390328,7.66305299,5.87080389,4.00963431,4.32715121,5.60459241,6.345129,5.980263,6.533356,6.929937,6.625528,6.30683,6.13951,6.765689,8.003694,4.790758,4.437383,4.914214,4.173078,5.132724,4.625497,5.434755,8.201084,8.612908,18.526485,7.058101,7.030932,5.97771,5.650372,5.127147,4.009634,5.509848,17.502561,5.608379,,,,,,,,,,,,,
2012-02-01,6.38094178,6.533356,6.917605,5.668026,8.551885,5.144969,8.066403,4.890524,4.600413,5.172169,5.975406,6.180396,6.809882,202.9108697,,,4.89052379,7.14070278,17.23449457,6.17443318,6.04890231,6.47434982,6.19989805,21.77296429,7.65886368,5.87720766,4.02789791,4.37440246,5.62302103,6.380942,6.011718,6.533356,6.917605,6.635628,6.344487,6.180396,6.809882,8.066403,4.890524,4.600413,5.242024,4.227682,5.172169,4.696753,5.451829,8.153192,8.551885,17.756088,7.060856,7.091579,5.975406,5.668026,5.144969,4.027898,5.522831,17.502561,5.630969,,,,,,,,,,,,,
