Dönem,CPI_REER,PPI_REER,Composite_REER,MA_10Y,MA_5Y,Deviation_10Y,Deviation_5Y,PPI_MA_10Y,CPI_MA_10Y,PPI_Deviation_10Y,CPI_Deviation_10Y,PPI_MA_5Y,CPI_MA_5Y,PPI_Deviation_5Y,CPI_Deviation_5Y,USDTRY,High,Low,USDTRY_Change_1M,USDTRY_Change_3M,USDTRY_Change_6M,USDTRY_Change_12M,USDTRY_Forward_1M,USDTRY_Forward_3M,USDTRY_Forward_6M,USDTRY_Forward_12M
2005-11-01,165.86683417812094,118.30373308758166,151.59790385095914,122.14583818330114,128.27516518651166,24.11221381399835,18.181803648848398,97.95063903928448,132.51520924502256,20.778929313706964,25.168148715239724,103.47622723026213,138.90328145347576,14.329383911847108,19.411746391086055,1.356240917335857,1.3736000061035156,1.3382999897003174,0.07575392965457617,1.033348499738418,-0.48477175824177543,,-0.45044373220924916,-2.4096690678018784,5.6045545237550565,6.932261881520141
2005-12-01,166.25495887841177,117.59649419841276,151.65741947441205,122.55566319405517,128.34442387489685,23.74574582838904,18.16440083305796,98.27707943076939,132.96077052117764,19.658108360101192,25.04061026927572,103.49726773137664,138.99320507926265,13.62280065559812,19.61373132132809,1.3501318151300603,1.3614000082015991,1.3355000019073486,-0.45044373220924916,0.7704296284170464,-0.17778072139508216,,-1.3631664103877061,-1.2064255476207042,18.213036254579595,5.389709750000771
2006-01-01,166.66994920182594,118.5870622703028,152.24508312236898,122.95058265331161,128.39987075585972,23.826239645939847,18.571056361769,98.59197900580169,133.38998421653017,20.280638918227297,24.949373208765703,103.51700560135106,139.06395582207776,14.558049260995093,19.85129303747698,1.3317272717302495,1.3504999876022339,1.3075000047683716,-1.3631664103877061,-1.7330851447220574,-0.0769162872524265,-1.4630209795222004,-0.6132841489155494,-0.16837280707119318,15.793407197486875,6.492949572365125
2006-02-01,168.34087793153836,119.64769821957144,153.73292401794828,123.37151003082684,128.70742346028743,24.60974497234818,19.443711858145033,98.9243680050307,133.84885661331091,20.948660711673057,25.769380621513132,103.73023108179181,139.4119344796427,15.345060906331753,20.750693661825593,1.3235599994659424,1.340000033378601,1.3020000457763672,-0.6132841489155494,-2.4096690678018784,-1.4012208472242493,1.0274019033849946,0.7769561277148895,8.212108223226423,10.566101545365258,5.0284837391849635
2006-03-01,166.93505444796043,118.5911404097024,152.431880236483,123.79117693547381,129.3368261468919,23.13630422621975,17.85651834641538,99.25427948951648,134.3069901265984,19.482143258345193,24.293645692310317,104.19414342325058,140.11226159988104,13.817472377472592,19.143786947553036,1.3338434799857761,1.3595000505447388,1.2905000448226929,0.7769561277148895,-1.2064255476207042,-0.4452905790673256,1.7222056430876709,-0.32676059154391757,19.656604095806763,10.646951620045542,5.027315159345469
2006-04-01,166.02508758542137,118.30792094495897,151.70993759328263,124.20350140762893,130.17013294444774,22.146264697787476,16.547424636976714,99.57827348315112,134.7571705181194,18.808969875318176,23.203156423574278,104.82126853082069,141.03393197885933,12.866331998427194,17.71995948486224,1.3294850051403047,1.347000002861023,1.3105000257492065,-0.32676059154391757,-0.16837280707119318,-1.8985399076861587,-2.164959879976791,7.729848285898533,15.988700628620677,10.465877265115807,1.5702996489228127
2006-05-01,154.03606081310465,110.33256400800428,140.92501177157453,124.5243406950645,130.61367251970654,13.170654817335702,7.894532825659774,99.8332710111528,135.10622770245521,10.516827597163033,14.011073680732661,105.1452984221369,141.52868999009354,4.933426091047426,8.837339499070177,1.4322521790214207,1.5720000267028809,1.30649995803833,7.729848285898533,8.212108223226423,5.6045545237550565,5.092613468006846,11.435111461641668,2.175351132872194,1.2572444093464252,-7.305308792220111
2006-06-01,138.00695153994363,102.39674469871713,127.32388948757567,124.74894967042425,130.88065438252707,2.0640973923661736,-2.7175635022086486,100.03547876285612,135.34043720223917,2.3604284850364188,1.9702273709371017,105.37343226376733,141.81232100485266,-2.8248938096645193,-2.6833842348429084,1.5960318121043118,1.7515000104904175,1.5023000240325928,11.435111461641668,19.656604095806763,18.213036254579595,18.00287626594317,-3.3821023603878952,-7.529590651383822,-10.847641606094061,-17.785383670718822
2006-07-01,142.26817079209897,105.46433628591991,131.22702044024524,125.02906999860933,131.33024394913684,4.957207505186473,-0.07859842926323972,100.28027944431715,135.6356945218774,5.169567606242392,4.889919496192627,105.74217875439129,142.2965576040278,-0.2627546280436733,-0.0199490503542838,1.5420523825145902,1.607300043106079,1.4747999906539917,-3.3821023603878952,15.988700628620677,15.793407197486875,15.704343207787485,-5.099936317532727,-4.761518435479473,-8.03194054844566,-17.349818786228855
2006-08-01,148.62391504522557,109.61791008754393,136.92211355792108,125.35240613684307,131.96986965717107,9.22974498666403,3.75255648400264,100.55568885059667,135.97957068809154,9.012141769931791,9.298708837769087,106.25536395053247,142.99037210287335,3.16458954352357,3.9398057781814924,1.4634086930233499,1.5049999952316284,1.4264999628067017,-5.099936317532727,2.175351132872194,10.566101545365258,9.016826280548473,0.8506480126153848,-0.8985598907625403,-5.008422770434951,-10.459795972491627
2006-09-01,149.73237877500813,109.19968074224799,137.57256936518007,125.66652436046657,132.62181668929543,9.474317098610733,3.7329851147215085,100.81463419646055,136.31733443075487,8.3172910486857,9.841040686625004,106.76152422825675,143.70479917259772,2.2837408248110553,4.194417748826149,1.4758571499869937,1.5390000343322754,1.4355000257492065,0.8506480126153848,-7.529590651383822,10.646951620045542,10.15425116845632,-0.489876405087708,-3.588229984146696,-5.0788895477189016,-15.254243639554389
2006-10-01,151.68944593343235,110.09974630879552,139.2125360460413,125.98799319197224,133.336001432932,10.496669181735728,4.407312766211305,101.07605097374832,136.66453985692536,8.927629490976894,10.994004803467401,107.30385547078235,144.4926354167104,2.6055828336703657,4.9807455556241,1.4686272740364075,1.5149999856948853,1.4359999895095825,-0.489876405087708,-4.761518435479473,10.465877265115807,8.36863850086198,-1.2507043067513157,-3.4339292891294115,-8.052783209102476,-18.63416299115368
2006-11-01,153.52294997268018,109.62473184065828,140.3534845330736,126.32181882382638,133.8917282939512,11.107871814936718,4.826105631362101,101.33484074417922,137.03052371510373,8.180691888002249,12.035585802667871,107.69156238675532,145.12037082560659,1.7950983448084115,5.790075576068577,1.4502590894699097,1.4830000400543213,1.4270000457763672,-1.2507043067513157,-0.8985598907625403,1.2572444093464252,6.932261881520141,-1.8864965895109331,-4.147127302229093,-8.456237626762997,-18.203449441422237
2006-12-01,152.88879254131137,108.51306990497127,139.57607575040933,126.65645963631452,134.2956511606637,10.200518908544115,3.9319401217455807,101.58807610432103,137.40005257859744,6.816738800662933,11.272732194810375,107.94456704488134,145.58897292457044,0.5266618558519605,5.0139921108743355,1.4229000012079875,1.4529999494552612,1.402500033378601,-1.8864965895109331,-3.588229984146696,-10.847641606094061,5.389709750000771,-0.33061699900662767,-1.546138571387179,-7.781894040280379,-17.377187999559098
2007-01-01,156.25653543807877,110.1353445820568,142.42017818127218,127.00644858053508,134.50489464733354,12.1361787318722,5.884755015564445,101.84598077481245,137.78950621155906,8.139117267251454,13.4023480700815,108.02432399480215,145.85371064127557,1.9542085608017636,7.132368968238835,1.4181956519251284,1.4500000476837158,1.3969999551773071,-0.33061699900662767,-3.4339292891294115,-8.03194054844566,6.492949572365125,-1.980026738170182,-4.783102269742779,-10.131646022923357,-17.50356447415887
2007-02-01,159.1803740953759,112.85932970208532,145.28406077738873,127.36219311338692,134.6847101527534,14.071575893834115,7.869750480670009,102.10935085568843,138.18483979525772,10.527908322118192,15.193804422559175,108.08390678271091,146.08505445420022,4.41825528103346,8.96417480220829,1.390114998817444,1.4249999523162842,1.3704999685287476,-1.980026738170182,-4.147127302229093,-5.008422770434951,5.0284837391849635,0.7758348517045599,-4.495546354798097,-5.738796387054834,-14.108168146794842
