dt,MK.F.BILESIK,MK.F.MALI
1993-07-01,1.1146,0.8739
1993-07-02,1.1795,0.9273
1993-07-05,1.1697,0.9288
1993-07-06,1.1328,0.8887
1993-07-07,1.1264,0.8713
1993-07-08,1.0789,0.8398
1993-07-09,1.0282,0.8057
1993-07-12,1.0745,0.8405
1993-07-13,1.0366,0.8187
1993-07-14,1.0144,0.8138
1993-07-15,1.0443,0.8458
1993-07-16,1.0617,0.8631
1993-07-19,1.045,0.8293
1993-07-20,1.0304,0.8038
1993-07-21,1.0167,0.8053
1993-07-22,0.9898,0.7763
1993-07-23,0.9759,0.7639
1993-07-26,0.937,0.7233
1993-07-27,0.9071,0.7142
1993-07-28,0.9715,0.762
1993-07-29,0.9957,0.777
1993-07-30,1.0078,0.8025
1993-08-02,1.0296,0.8245
1993-08-03,1.0033,0.7988
1993-08-04,0.9869,0.797
1993-08-05,0.9716,0.7877
1993-08-06,0.963,0.785
1993-08-09,0.9487,0.7741
1993-08-10,0.9644,0.7912
1993-08-11,0.9822,0.8212
1993-08-12,0.9549,0.7993
1993-08-13,0.9741,0.8169
1993-08-16,1.02,0.8726
1993-08-17,1.0354,0.9074
1993-08-18,1.0448,0.9226
1993-08-19,1.0915,0.9727
1993-08-20,1.1149,1.0025
1993-08-23,1.1189,1.0122
1993-08-24,1.1371,1.0853
1993-08-25,1.1672,1.1324
1993-08-26,1.1777,1.1548
1993-08-27,1.2021,1.1919
1993-08-30,,
1993-08-31,1.2357,1.2641
1993-09-01,1.2172,1.2668
1993-09-02,1.2223,1.2866
1993-09-03,1.1655,1.2
1993-09-06,1.1895,1.1884
1993-09-07,1.2527,1.2328
1993-09-08,1.2725,1.2402
1993-09-09,1.2839,1.2597
1993-09-10,1.2949,1.2986
1993-09-13,1.3555,1.3911
1993-09-14,1.3363,1.3431
1993-09-15,1.3826,1.3958
1993-09-16,1.4027,1.4051
1993-09-17,1.446,1.4566
1993-09-20,1.4127,1.4508
1993-09-21,1.4189,1.4842
1993-09-22,1.4502,1.5081
1993-09-23,1.4887,1.537
1993-09-24,1.5047,1.553
1993-09-27,1.5386,1.5827
1993-09-28,1.5777,1.6563
1993-09-29,1.5328,1.6145
1993-09-30,1.508,1.5877
1993-10-01,1.5953,1.708
1993-10-04,1.6243,1.7563
1993-10-05,1.5863,1.6799
1993-10-06,1.5699,1.6608
1993-10-07,1.5596,1.6354
1993-10-08,1.5439,1.6113
1993-10-11,1.4618,1.5109
1993-10-12,1.5241,1.5552
1993-10-13,1.5361,1.5668
1993-10-14,1.5055,1.5133
1993-10-15,1.5194,1.5182
1993-10-18,1.4928,1.4673
1993-10-19,1.4958,1.4526
1993-10-20,1.4981,1.5079
1993-10-21,1.4827,1.5014
1993-10-22,1.4321,1.447
1993-10-25,1.4069,1.4008
1993-10-26,1.3955,1.3858
1993-10-27,1.4501,1.4439
1993-10-28,,
1993-10-29,,
1993-11-01,1.3935,1.3573
1993-11-02,1.3639,1.3186
1993-11-03,1.3634,1.3155
1993-11-04,1.4137,1.3487
1993-11-05,1.4486,1.3987
1993-11-08,1.5086,1.4645
1993-11-09,1.4715,1.4239
1993-11-10,1.4872,1.4606
1993-11-11,1.5197,1.4951
1993-11-12,1.5178,1.491
1993-11-15,1.5806,1.5422
1993-11-16,1.5703,1.5267
1993-11-17,1.579,1.5504
1993-11-18,1.6091,1.6035
1993-11-19,1.6531,1.6438
1993-11-22,1.6727,1.6317
1993-11-23,1.6444,1.5929
1993-11-24,1.6722,1.5993
1993-11-25,1.7195,1.6262
1993-11-26,1.7426,1.635
1993-11-29,1.8426,1.7032
1993-11-30,1.8977,1.7704
1993-12-01,1.8884,1.7791
1993-12-02,1.8676,1.7862
1993-12-03,1.7893,1.7209
1993-12-06,1.8028,1.7791
1993-12-07,1.7382,1.7032
1993-12-08,1.7936,1.7369
1993-12-09,1.7827,1.734
1993-12-10,1.7592,1.6858
1993-12-13,1.7345,1.6759
1993-12-14,1.8144,1.7527
1993-12-15,1.8583,1.786
1993-12-16,1.8722,1.7843
1993-12-17,1.9089,1.8173
1993-12-20,1.9218,1.8474
1993-12-21,1.9411,1.8259
1993-12-22,1.9778,1.8501
1993-12-23,1.9594,1.8239
1993-12-24,1.9797,1.8497
1993-12-27,1.9586,1.8351
1993-12-28,1.958,1.8321
1993-12-29,1.9452,1.7996
1993-12-30,2.0175,1.8775
1993-12-31,2.0683,1.919
1994-01-03,2.1788,2.0409
1994-01-04,2.2394,2.1492
1994-01-05,2.2116,2.1234
1994-01-06,2.2929,2.1978
1994-01-07,2.3685,2.2851
1994-01-10,2.5447,2.4836
1994-01-11,2.5657,2.5287
1994-01-12,2.7267,2.7003
1994-01-13,2.8884,2.856
1994-01-14,2.8664,2.8433
1994-01-17,2.7593,2.6958
1994-01-18,2.5907,2.5256
1994-01-19,2.5505,2.4058
1994-01-20,2.7025,2.5842
1994-01-21,2.6073,2.4236
1994-01-24,2.4261,2.2625
1994-01-25,2.2727,2.0707
1994-01-26,2.1129,1.9178
1994-01-27,1.9514,1.7276
1994-01-28,1.8562,1.6248
1994-01-31,2.0105,1.7423
1994-02-01,2.0979,1.7792
1994-02-02,1.9463,1.6507
1994-02-03,1.8488,1.5619
1994-02-04,1.7895,1.4716
1994-02-07,1.8212,1.4823
1994-02-08,1.7081,1.3559
1994-02-09,1.5696,1.2455
1994-02-10,1.4088,1.1186
1994-02-11,1.3864,1.1371
1994-02-14,1.5096,1.2294
1994-02-15,1.6433,1.3382
1994-02-16,1.7681,1.458
1994-02-17,1.9131,1.586
1994-02-18,1.9275,1.6435
1994-02-21,1.725,1.4573
1994-02-22,1.6318,1.401
1994-02-23,1.6065,1.3694
1994-02-24,1.6927,1.4508
1994-02-25,1.62,1.3946
1994-02-28,1.5004,1.2747
1994-03-01,1.4603,1.2146
1994-03-02,1.5641,1.2964
1994-03-03,1.5409,1.2732
1994-03-04,1.5592,1.2821
1994-03-07,1.5089,1.2409
1994-03-08,1.4506,1.1943
1994-03-09,1.3705,1.1405
1994-03-10,1.3731,1.1451
1994-03-11,1.4511,1.2008
1994-03-14,,
1994-03-15,,
1994-03-16,1.5127,1.2577
1994-03-17,1.513,1.2455
1994-03-18,1.492,1.2201
1994-03-21,1.5586,1.2735
1994-03-22,1.4839,1.1872
1994-03-23,1.3667,1.0829
1994-03-24,1.2981,1.002
1994-03-25,1.3536,1.0068
1994-03-28,1.4214,1.0662
1994-03-29,1.3842,1.0266
1994-03-30,1.365,0.9919
1994-03-31,1.4087,1.0199
1994-04-01,1.5028,1.0863
1994-04-04,1.6356,1.1623
1994-04-05,1.7501,1.2349
1994-04-06,1.8859,1.3279
1994-04-07,1.8611,1.271
1994-04-08,2.0035,1.3805
1994-04-11,2.0492,1.4514
1994-04-12,2.03,1.4573
1994-04-13,2.0759,1.5143
1994-04-14,2.2104,1.6127
1994-04-15,2.2591,1.6529
1994-04-18,2.1472,1.5785
1994-04-19,2.1282,1.5459
1994-04-20,2.064,1.4918
1994-04-21,1.9428,1.3879
1994-04-22,1.8473,1.2853
1994-04-25,1.7451,1.2555
1994-04-26,1.6867,1.2007
1994-04-27,1.5977,1.1263
1994-04-28,1.5826,1.1424
1994-04-29,1.5097,1.0874
1994-05-02,1.4193,1.0488
1994-05-03,1.4846,1.1031
1994-05-04,1.5131,1.1185
1994-05-05,1.5901,1.1872
1994-05-06,1.714,1.2843
1994-05-09,1.6504,1.2126
1994-05-10,1.5828,1.1413
1994-05-11,1.5733,1.1374
1994-05-12,1.6336,1.179
1994-05-13,1.5653,1.1443
1994-05-16,1.5484,1.1421
1994-05-17,1.6033,1.1749
1994-05-18,1.6228,1.1801
1994-05-19,,
1994-05-20,,
1994-05-23,,
1994-05-24,,
1994-05-25,1.6413,1.2071
1994-05-26,1.6425,1.2474
1994-05-27,1.5825,1.1881
1994-05-30,1.4737,1.1133
1994-05-31,1.4749,1.1361
1994-06-01,1.5523,1.1841
1994-06-02,1.5748,1.2074
1994-06-03,1.6073,1.24
1994-06-06,1.6808,1.2833
1994-06-07,1.6536,1.2701
1994-06-08,1.71,1.3546
1994-06-09,1.7142,1.4034
1994-06-10,1.739,1.3911
1994-06-13,1.7642,1.4392
1994-06-14,1.7391,1.47
1994-06-15,1.8001,1.5359
1994-06-16,1.9322,1.6591
1994-06-17,2.0233,1.7583
1994-06-20,1.9929,1.7207
1994-06-21,2.0195,1.7929
1994-06-22,1.9704,1.7878
1994-06-23,1.9341,1.7011
1994-06-24,1.9427,1.625
1994-06-27,1.9183,1.5741
1994-06-28,1.9105,1.6055
1994-06-29,1.9472,1.5961
1994-06-30,1.9766,1.5946
1994-07-01,1.9375,1.5501
1994-07-04,1.9576,1.5915
1994-07-05,1.9811,1.6157
1994-07-06,2.0509,1.6308
1994-07-07,2.141,1.7093
1994-07-08,2.0424,1.6582
1994-07-11,2.1106,1.752
1994-07-12,2.1438,1.783
1994-07-13,2.2013,1.8109
1994-07-14,2.2246,1.8159
1994-07-15,2.268,1.8486
1994-07-18,2.2028,1.8017
1994-07-19,2.1613,1.7719
1994-07-20,2.1765,1.7581
1994-07-21,2.1434,1.7618
1994-07-22,2.1452,1.7428
1994-07-25,2.0826,1.6726
1994-07-26,2.1021,1.6745
1994-07-27,2.1674,1.7606
1994-07-28,2.2427,1.9209
1994-07-29,2.1752,1.8557
1994-08-01,2.2191,1.8839
1994-08-02,2.2252,1.8821
1994-08-03,2.2348,1.8488
1994-08-04,2.2262,1.8381
1994-08-05,2.2136,1.8235
1994-08-08,2.2327,1.812
1994-08-09,2.2705,1.8546
1994-08-10,2.3955,1.9794
1994-08-11,2.395,1.9717
1994-08-12,2.4439,2.0007
1994-08-15,2.5516,2.0687
1994-08-16,2.5984,2.0997
1994-08-17,2.6208,2.1171
1994-08-18,2.6061,2.0801
1994-08-19,2.6413,2.1009
1994-08-22,2.6783,2.1269
1994-08-23,2.5205,1.9969
1994-08-24,2.5158,1.9914
1994-08-25,2.5642,2.0362
1994-08-26,2.6384,2.078
1994-08-29,2.6322,2.063
1994-08-30,,
1994-08-31,2.5282,1.945
1994-09-01,2.5796,1.9562
1994-09-02,2.5457,1.9354
1994-09-05,2.5942,1.9812
1994-09-06,2.6117,2.0092
1994-09-07,2.4348,1.9028
1994-09-08,2.42,1.8878
1994-09-09,2.4516,1.9107
1994-09-12,2.4163,1.9042
1994-09-13,2.3317,1.8279
1994-09-14,2.4105,1.8606
1994-09-15,2.4217,1.8849
1994-09-16,2.3686,1.8047
1994-09-19,2.2785,1.6979
1994-09-20,2.3908,1.7842
1994-09-21,2.4343,1.7903
1994-09-22,2.5172,1.8954
1994-09-23,2.577,1.9203
1994-09-26,2.5972,1.9323
1994-09-27,2.6289,1.99
1994-09-28,2.6106,1.9613
1994-09-29,2.6212,1.9833
1994-09-30,2.6826,2.0334
1994-10-03,2.6374,1.9716
1994-10-04,2.7065,2.0143
1994-10-05,2.6783,2.0083
1994-10-06,2.7522,2.1095
1994-10-07,2.7227,2.0754
1994-10-10,2.6137,1.9935
1994-10-11,2.6465,2.017
1994-10-12,2.6847,2.0068
1994-10-13,2.675,2.0188
1994-10-14,2.707,2.0422
1994-10-17,2.6125,1.9633
1994-10-18,2.5819,1.9179
1994-10-19,2.4894,1.8546
1994-10-20,2.4927,1.8058
1994-10-21,2.4803,1.8062
1994-10-24,2.3905,1.7419
1994-10-25,2.4735,1.7709
1994-10-26,2.491,1.802
1994-10-27,2.4856,1.7955
1994-10-28,2.5148,1.8337
1994-10-31,2.489,1.8197
1994-11-01,2.5116,1.8571
1994-11-02,2.5291,1.8489
1994-11-03,2.5221,1.8608
1994-11-04,2.545,1.8718
1994-11-07,2.5746,1.8663
1994-11-08,2.592,1.8897
1994-11-09,2.5535,1.9187
1994-11-10,2.6537,1.9618
1994-11-11,2.6964,2.0193
1994-11-14,2.7003,2.0299
1994-11-15,2.7007,2.0336
1994-11-16,2.7421,2.0629
1994-11-17,2.7001,2.0318
1994-11-18,2.7236,2.0464
1994-11-21,2.68,2.043
1994-11-22,2.6604,2.0483
1994-11-23,2.6828,2.056
1994-11-24,2.6696,2.0494
1994-11-25,2.701,2.0795
1994-11-28,2.7332,2.0812
1994-11-29,2.7552,2.1372
1994-11-30,2.8181,2.2093
1994-12-01,2.8427,2.2249
1994-12-02,2.9145,2.2796
1994-12-05,2.8652,2.2371
1994-12-06,2.84,2.269
1994-12-07,2.8487,2.2696
1994-12-08,2.8867,2.3065
1994-12-09,2.8683,2.2912
1994-12-12,2.8814,2.3062
1994-12-13,2.8414,2.3008
1994-12-14,2.7942,2.2689
1994-12-15,2.7825,2.2824
1994-12-16,2.7875,2.2963
1994-12-19,2.7742,2.2917
1994-12-20,2.8304,2.3372
1994-12-21,2.8182,2.326
1994-12-22,2.8203,2.3263
1994-12-23,2.8248,2.3123
1994-12-26,2.7738,2.2487
1994-12-27,2.7171,2.244
1994-12-28,2.7337,2.2788
1994-12-29,2.7785,2.3073
1994-12-30,2.7257,2.2964
1995-01-02,2.5081,2.1349
1995-01-03,2.608,2.2331
1995-01-04,2.6385,2.2557
1995-01-05,2.7163,2.3169
1995-01-06,2.695,2.3101
1995-01-09,2.6868,2.3101
1995-01-10,2.6873,2.308
1995-01-11,2.7097,2.2933
1995-01-12,2.6673,2.2605
1995-01-13,2.6548,2.2778
1995-01-16,2.5534,2.1947
1995-01-17,2.5486,2.1719
1995-01-18,2.5828,2.1458
1995-01-19,2.591,2.1733
1995-01-20,2.552,2.1632
1995-01-23,2.4644,2.0926
1995-01-24,2.4948,2.0926
1995-01-25,2.4806,2.089
1995-01-26,2.4781,2.0925
1995-01-27,2.5246,2.1005
1995-01-30,2.5031,2.0834
1995-01-31,2.5229,2.1063
1995-02-01,2.5342,2.104
1995-02-02,2.5815,2.1271
1995-02-03,2.5463,2.097
1995-02-06,2.599,2.1027
1995-02-07,2.638,2.154
1995-02-08,2.6321,2.1419
1995-02-09,2.6704,2.1762
1995-02-10,2.6918,2.191
1995-02-13,2.6997,2.2087
1995-02-14,2.7349,2.2781
1995-02-15,2.7704,2.2889
1995-02-16,2.7977,2.3199
1995-02-17,2.8214,2.353
1995-02-20,2.903,2.4042
1995-02-21,2.9149,2.4186
1995-02-22,2.9674,2.4699
1995-02-23,2.9489,2.4415
1995-02-24,2.972,2.4807
1995-02-27,2.9724,2.486
1995-02-28,2.9123,2.4022
1995-03-01,2.9782,2.4728
1995-03-02,3.0195,2.5295
1995-03-03,,
1995-03-06,3.1386,2.6151
1995-03-07,3.149,2.5825
1995-03-08,3.2475,2.6466
1995-03-09,3.2396,2.5906
1995-03-10,3.3233,2.655
1995-03-13,3.2813,2.6891
1995-03-14,3.2972,2.7488
1995-03-15,3.2286,2.6884
1995-03-16,3.2096,2.6545
1995-03-17,3.3802,2.7927
1995-03-20,3.4912,2.947
1995-03-21,3.5317,2.9689
1995-03-22,3.6008,2.9958
1995-03-23,3.5928,3.0002
1995-03-24,3.6693,3.0883
1995-03-27,3.7397,3.218
1995-03-28,3.6689,3.1204
1995-03-29,3.7779,3.2123
1995-03-30,3.9496,3.3521
1995-03-31,3.9837,3.3668
1995-04-03,4.1472,3.3982
1995-04-04,4.309,3.405
1995-04-05,4.3483,3.4766
1995-04-06,4.4294,3.5069
1995-04-07,4.4623,3.5435
1995-04-10,4.5114,3.6378
1995-04-11,4.4305,3.461
1995-04-12,4.5176,3.5481
1995-04-13,4.6632,3.7368
1995-04-14,4.8203,3.838
1995-04-17,4.9579,3.9838
1995-04-18,4.947,4.0345
1995-04-19,5.0864,4.1183
1995-04-20,5.2711,4.2364
1995-04-21,5.4654,4.4933
1995-04-24,4.9676,4.272
1995-04-25,5.0661,4.498
1995-04-26,5.1227,4.7436
1995-04-27,4.7706,4.5326
1995-04-28,4.6615,4.2572
1995-05-01,4.7079,4.3601
1995-05-02,4.6077,4.2539
1995-05-03,4.8647,4.4533
1995-05-04,5.1462,4.8238
1995-05-05,5.1227,4.8055
1995-05-08,,
1995-05-09,,
1995-05-10,,
1995-05-11,,
1995-05-12,,
1995-05-15,5.0253,4.6065
1995-05-16,4.8865,4.4725
1995-05-17,4.9815,4.66
1995-05-18,4.7182,4.4121
1995-05-19,,
1995-05-22,4.329,4.0672
1995-05-23,4.5569,4.2733
1995-05-24,4.7296,4.5886
1995-05-25,4.5837,4.4179
1995-05-26,4.65,4.4078
1995-05-29,4.7325,4.3839
1995-05-30,4.7139,4.3725
1995-05-31,4.7371,4.3719
1995-06-01,4.8465,4.4784
1995-06-02,4.8653,4.4753
1995-06-05,5.0676,4.6146
1995-06-06,5.2082,4.7234
1995-06-07,5.2946,4.7827
1995-06-08,5.2722,4.7229
1995-06-09,5.3781,4.8419
1995-06-12,5.3995,4.8514
1995-06-13,5.3083,4.747
1995-06-14,5.2345,4.6064
1995-06-15,5.0467,4.4709
1995-06-16,5.2489,4.6489
1995-06-19,5.1761,4.5967
1995-06-20,5.1378,4.556
1995-06-21,5.1919,4.5785
1995-06-22,5.2114,4.581
1995-06-23,5.3043,4.716
1995-06-26,5.2183,4.5995
1995-06-27,5.1561,4.5577
1995-06-28,5.0433,4.51
1995-06-29,4.8087,4.3016
1995-06-30,4.8233,4.2681
1995-07-03,4.6499,4.1151
1995-07-04,4.6471,4.0962
1995-07-05,4.8541,4.1856
1995-07-06,4.9413,4.2868
1995-07-07,4.6357,4.0095
1995-07-10,,
1995-07-11,4.6328,3.9758
1995-07-12,4.6085,3.9836
1995-07-13,4.7659,4.0577
1995-07-14,4.7884,4.0882
1995-07-17,4.8271,4.0465
1995-07-18,4.7576,4.0045
1995-07-19,4.6545,3.8913
1995-07-20,4.6683,3.8868
1995-07-21,4.7487,3.9496
1995-07-24,4.9782,4.0964
1995-07-25,5.0544,4.2095
1995-07-26,5.116,4.1872
1995-07-27,5.2808,4.26
1995-07-28,5.2778,4.2999
1995-07-31,5.1944,4.2396
1995-08-01,5.1028,4.1569
1995-08-02,5.1244,4.1688
1995-08-03,4.994,4.001
1995-08-04,4.9104,3.9547
1995-08-07,4.7687,3.8171
1995-08-08,4.8864,3.8864
1995-08-09,4.6087,3.6608
1995-08-10,4.6469,3.6832
1995-08-11,4.5888,3.6302
1995-08-14,4.514,3.5368
1995-08-15,4.725,3.6556
1995-08-16,4.7464,3.7367
1995-08-17,4.6216,3.6115
1995-08-18,4.5802,3.6257
1995-08-21,4.4579,3.5161
1995-08-22,4.517,3.6191
1995-08-23,4.5405,3.6587
1995-08-24,4.6033,3.665
1995-08-25,4.5543,3.5978
1995-08-28,4.5717,3.5903
1995-08-29,4.5552,3.5836
1995-08-30,,
1995-08-31,4.514,3.5714
1995-09-01,4.5691,3.588
1995-09-04,4.7131,3.7063
1995-09-05,4.6969,3.7515
1995-09-06,4.6457,3.7237
1995-09-07,4.5894,3.6338
1995-09-08,4.6195,3.6868
1995-09-11,4.53,3.621
1995-09-12,4.5345,3.697
1995-09-13,4.4231,3.5681
1995-09-14,4.4685,3.6117
1995-09-15,4.4782,3.633
1995-09-18,4.3205,3.4874
1995-09-19,4.3433,3.4808
1995-09-20,4.1039,3.2649
1995-09-21,4.0636,3.2039
1995-09-22,4.1608,3.288
1995-09-25,4.2299,3.2967
1995-09-26,4.1835,3.2378
1995-09-27,4.1116,3.1599
1995-09-28,4.1064,3.1547
1995-09-29,4.1708,3.2013
1995-10-02,4.297,3.3409
1995-10-03,4.3246,3.3709
1995-10-04,4.4351,3.4536
1995-10-05,4.5418,3.5425
1995-10-06,4.5768,3.6042
1995-10-09,4.5422,3.5346
1995-10-10,4.4429,3.4045
1995-10-11,4.5395,3.4227
1995-10-12,4.3102,3.2814
1995-10-13,4.3578,3.2732
1995-10-16,4.7296,3.5846
1995-10-17,4.7558,3.5735
1995-10-18,4.9118,3.7915
1995-10-19,4.9003,3.8883
1995-10-20,4.903,3.8405
1995-10-23,4.8623,3.7831
1995-10-24,4.8202,3.7987
1995-10-25,4.7625,3.7662
1995-10-26,4.7602,3.7536
1995-10-27,4.7146,3.7815
1995-10-30,4.6532,3.7112
1995-10-31,4.6325,3.7111
1995-11-01,4.4824,3.5772
1995-11-02,4.5768,3.6812
1995-11-03,4.4928,3.6406
1995-11-06,4.3632,3.507
1995-11-07,4.3989,3.5763
1995-11-08,4.3,3.4588
1995-11-09,4.2863,3.4698
1995-11-10,4.2371,3.4368
1995-11-13,4.1419,3.3319
1995-11-14,4.2617,3.4065
1995-11-15,4.2655,3.387
1995-11-16,4.2716,3.4051
1995-11-17,4.2833,3.4053
1995-11-20,4.2472,3.3268
1995-11-21,4.3728,3.4242
1995-11-22,4.3238,3.3228
1995-11-23,4.2821,3.254
1995-11-24,4.2159,3.2017
1995-11-27,3.9896,2.996
1995-11-28,3.847,2.905
1995-11-29,3.7758,2.8827
1995-11-30,3.9114,3.0734
1995-12-01,3.9337,3.0687
1995-12-04,4.0436,3.1373
1995-12-05,4.1884,3.3479
1995-12-06,4.0863,3.2237
1995-12-07,4.1357,3.2618
1995-12-08,4.1846,3.2614
1995-12-11,3.9953,3.0994
1995-12-12,3.9753,3.033
1995-12-13,3.8748,2.9541
1995-12-14,3.9626,3.0327
1995-12-15,3.9669,3.0379
1995-12-18,4.0486,3.034
1995-12-19,3.9557,2.9643
1995-12-20,4.1118,3.0708
1995-12-21,4.1335,3.0703
1995-12-22,4.2236,3.1937
1995-12-25,3.9482,2.9626
1995-12-26,4.1585,3.1262
1995-12-27,4.0721,3.084
1995-12-28,3.9521,2.9631
1995-12-29,4.0025,3.0004
1996-01-01,,
1996-01-02,3.8779,2.8977
1996-01-03,3.8961,2.89
1996-01-04,3.984,2.9689
1996-01-05,4.0367,3.0036
1996-01-08,3.9845,2.9952
1996-01-09,3.9999,3.0416
1996-01-10,4.2498,3.2613
1996-01-11,4.4501,3.449
1996-01-12,4.6318,3.6396
1996-01-15,4.5237,3.6418
1996-01-16,4.7002,3.7669
1996-01-17,4.646,3.656
1996-01-18,4.699,3.6774
1996-01-19,4.8918,3.7892
1996-01-22,4.9694,3.7867
1996-01-23,4.9167,3.7481
1996-01-24,4.7838,3.6378
1996-01-25,4.7582,3.6655
1996-01-26,4.6692,3.5916
1996-01-29,4.5814,3.5625
1996-01-30,4.6279,3.5788
1996-01-31,4.949,3.7757
1996-02-01,5.1437,3.9864
1996-02-02,5.0912,3.9827
1996-02-05,5.2298,4.085
1996-02-06,5.1693,4.0855
1996-02-07,5.2047,4.0979
1996-02-08,5.0921,3.981
1996-02-09,5.0926,3.9222
1996-02-12,5.113,3.936
1996-02-13,5.1632,3.9201
1996-02-14,5.153,3.9389
1996-02-15,5.4045,4.1533
1996-02-16,5.3859,4.203
1996-02-19,,
1996-02-20,,
1996-02-21,,
1996-02-22,,
1996-02-23,,
1996-02-26,5.9232,4.6148
1996-02-27,6.1674,4.9124
1996-02-28,6.135,4.8322
1996-02-29,6.0547,4.8056
1996-03-01,6.2136,4.9027
1996-03-04,6.6309,5.3136
1996-03-05,6.4827,5.3445
1996-03-06,6.6328,5.6868
1996-03-07,6.5482,5.6769
1996-03-08,6.3791,5.5612
1996-03-11,6.2652,5.3113
1996-03-12,6.1384,5.2117
1996-03-13,6.2165,5.3004
1996-03-14,6.385,5.4576
1996-03-15,6.4182,5.5196
1996-03-18,6.5436,5.8336
1996-03-19,6.5996,5.7672
1996-03-20,6.5991,5.7635
1996-03-21,6.7773,5.9237
1996-03-22,6.8097,6.0332
1996-03-25,6.938,6.176
1996-03-26,6.8626,6.1302
1996-03-27,6.8459,6.0989
1996-03-28,6.6909,5.9468
1996-03-29,6.7045,5.9793
1996-04-01,6.6934,5.9107
1996-04-02,6.8484,5.9945
1996-04-03,6.8744,6.1024
1996-04-04,6.9834,6.1571
1996-04-05,7.094,6.4321
1996-04-08,7.2087,6.7466
1996-04-09,7.0417,6.4407
1996-04-10,7.1019,6.5613
1996-04-11,7.065,6.4831
1996-04-12,7.0071,6.358
1996-04-15,6.8043,6.171
1996-04-16,6.6119,5.8978
1996-04-17,6.6754,5.9328
1996-04-18,6.6613,5.9388
1996-04-19,6.636,5.9174
1996-04-22,6.4151,5.6757
1996-04-23,,
1996-04-24,6.6013,5.8549
1996-04-25,6.4631,5.5703
1996-04-26,6.4723,5.6197
1996-04-29,,
1996-04-30,,
1996-05-01,,
1996-05-02,6.6979,5.9643
1996-05-03,6.6445,5.811
1996-05-06,6.5523,5.747
1996-05-07,6.5656,5.7369
1996-05-08,6.5225,5.8153
1996-05-09,6.4776,5.73
1996-05-10,6.7242,6.002
1996-05-13,6.7704,5.9214
1996-05-14,6.7769,5.8443
1996-05-15,6.4562,5.4953
1996-05-16,6.6485,5.6584
1996-05-17,6.5745,5.5506
1996-05-20,6.6648,5.5846
1996-05-21,6.6225,5.5825
1996-05-22,6.3282,5.3092
1996-05-23,6.3613,5.2754
1996-05-24,6.1124,5.2038
1996-05-27,5.8752,4.9619
1996-05-28,5.8076,4.9391
1996-05-29,6.0415,5.1382
1996-05-30,6.1942,5.1771
1996-05-31,6.115,5.1062
1996-06-03,6.2296,5.2401
1996-06-04,6.3181,5.2983
1996-06-05,6.231,5.2846
1996-06-06,6.3848,5.3903
1996-06-07,6.5567,5.5587
1996-06-10,6.6446,5.6192
1996-06-11,6.7437,5.716
1996-06-12,6.9028,5.9108
1996-06-13,6.8562,5.8849
1996-06-14,6.7393,5.7448
1996-06-17,6.7644,5.7239
1996-06-18,6.7724,5.77
1996-06-19,6.7884,5.8043
1996-06-20,6.7591,5.7466
1996-06-21,6.8751,5.861
1996-06-24,6.8598,5.8055
1996-06-25,6.7857,5.7449
1996-06-26,6.8083,5.7894
1996-06-27,6.822,5.8524
1996-06-28,7.0489,5.994
1996-07-01,7.0329,5.955
1996-07-02,7.0982,5.9354
1996-07-03,7.2494,6.0384
1996-07-04,7.2418,6.0477
1996-07-05,7.2536,6.0448
1996-07-08,7.3531,6.111
1996-07-09,7.2544,6.0245
1996-07-10,7.2003,5.9768
1996-07-11,7.2758,6.0734
1996-07-12,7.1195,5.9185
1996-07-15,6.8655,5.6899
1996-07-16,6.8404,5.5417
1996-07-17,6.6684,5.4192
1996-07-18,6.6391,5.3848
1996-07-19,6.5205,5.3363
1996-07-22,6.6343,5.4401
1996-07-23,6.5018,5.3036
1996-07-24,6.3706,5.1939
1996-07-25,6.3068,5.1778
1996-07-26,6.4425,5.28
1996-07-29,6.3821,5.2186
1996-07-30,6.3649,5.1731
1996-07-31,6.3366,5.1634
1996-08-01,6.6504,5.4001
1996-08-02,6.6454,5.4494
1996-08-05,6.7005,5.5349
1996-08-06,6.5885,5.4501
1996-08-07,6.5525,5.4377
1996-08-08,6.4748,5.3726
1996-08-09,6.5064,5.4018
1996-08-12,6.4203,5.3405
1996-08-13,6.3492,5.2923
1996-08-14,6.2441,5.2332
1996-08-15,6.2469,5.2207
1996-08-16,6.2357,5.2568
1996-08-19,6.2422,5.3268
1996-08-20,6.337,5.4457
1996-08-21,6.4303,5.5623
1996-08-22,6.4179,5.593
1996-08-23,6.4982,5.7603
1996-08-26,6.4667,5.6641
1996-08-27,6.412,5.5912
1996-08-28,6.4067,5.6168
1996-08-29,6.4533,5.7199
1996-08-30,,
1996-09-02,6.3276,5.6302
1996-09-03,6.2561,5.576
1996-09-04,6.3486,5.6504
1996-09-05,6.3225,5.5647
1996-09-06,6.3439,5.6011
1996-09-09,6.2905,5.56
1996-09-10,6.3642,5.5668
1996-09-11,6.4617,5.6534
1996-09-12,6.5139,5.7482
1996-09-13,6.4779,5.7431
1996-09-16,6.5819,5.9022
1996-09-17,6.6945,5.9732
1996-09-18,6.7674,5.9851
1996-09-19,6.8296,6.0926
1996-09-20,6.9494,6.2608
1996-09-23,6.9187,6.1212
1996-09-24,7.0847,6.2688
1996-09-25,7.2051,6.3606
1996-09-26,7.1533,6.3111
