dt,PY.P06.ON,PY.P04.ON,PY.P05.ON,PY.P01.ON,PY.P02.ON,PY.P03.ON
1992-01-21,60.75,60.75,60.75,,,1397.4
1992-01-22,60.75,60.75,60.75,,,4604.0
1992-01-23,60.75,60.75,60.75,,,5393.2
1992-01-24,60.75,60.75,60.75,,,5368.4
1992-01-27,60.75,60.75,60.75,,,4516.4
1992-01-28,60.75,60.75,60.75,,,3882.8
1992-01-29,60.75,60.75,60.75,,,3928.4
1992-01-30,60.75,60.75,60.75,,,4120.0
1992-01-31,60.75,60.75,60.75,,,2692.8
1992-02-03,60.75,60.75,60.75,,,2139.2
1992-02-04,60.75,60.75,60.75,,,1731.6
1992-02-05,61.75,61.75,61.75,,,807.6
1992-02-06,61.75,61.75,61.75,,,551.8
1992-02-07,62.75,62.75,62.75,,,731.0
1992-02-10,62.75,62.75,62.75,,,411.0
1992-02-11,62.75,62.75,62.75,,,504.4
1992-02-12,62.75,62.75,62.75,,,1895.4
1992-02-13,62.75,62.75,62.75,,,2230.6
1992-02-14,63.75,63.75,63.75,,,2196.4
1992-02-17,63.94,63.75,64.0,,,2083.0
1992-02-18,63.94,63.75,64.0,,,1838.8
1992-02-19,63.86,63.75,64.0,,,1957.0
1992-02-20,63.78,63.75,64.0,,,1358.4
1992-02-21,63.75,63.75,63.75,,,3649.8
1992-02-24,63.75,63.75,63.75,,,3224.4
1992-02-25,63.75,63.75,63.75,,,4525.4
1992-02-26,63.75,63.75,63.75,,,4082.6
1992-02-27,63.75,63.75,63.75,,,3128.2
1992-02-28,63.75,63.75,63.75,,,640.2
1992-03-02,63.75,63.75,63.75,,,524.4
1992-03-03,63.75,63.75,63.75,,,567.8
1992-03-04,63.75,63.75,63.75,,,622.4
1992-03-05,63.75,63.75,63.75,,,576.6
1992-03-06,63.75,63.75,63.75,,,460.2
1992-03-09,63.75,63.75,63.75,,,461.8
1992-03-10,63.75,63.75,63.75,,,760.6
1992-03-11,63.75,63.75,63.75,,,1252.2
1992-03-12,63.75,63.75,63.75,,,661.6
1992-03-13,63.75,63.75,63.75,,,1903.4
1992-03-16,63.78,63.75,64.0,,,889.6
1992-03-17,63.75,63.75,63.75,,,532.2
1992-03-18,63.75,63.75,63.75,,,2157.6
1992-03-19,63.75,63.75,63.75,,,2358.8
1992-03-20,63.75,63.75,63.75,,,3244.8
1992-03-23,63.75,63.75,63.75,,,3880.8
1992-03-24,63.75,63.75,63.75,,,3162.6
1992-03-25,63.75,63.75,63.75,,,2016.8
1992-03-26,63.75,63.75,63.75,,,1640.4
1992-03-27,63.83,63.75,64.0,,,622.4
1992-03-30,63.84,63.75,64.0,,,536.2
1992-03-31,63.75,63.75,63.75,,,1097.2
1992-04-01,63.77,63.75,64.0,,,654.6
1992-04-02,63.75,63.75,63.75,,,722.8
1992-04-03,63.75,63.75,63.75,,,1285.2
1992-04-06,,,,,,
1992-04-07,63.75,63.75,63.75,,,743.0
1992-04-08,63.75,63.75,63.75,,,528.0
1992-04-09,63.75,63.75,63.75,,,2357.0
1992-04-10,65.75,65.75,65.75,,,1129.6
1992-04-13,66.93,66.75,67.0,,,1983.2
1992-04-14,66.95,66.75,67.0,,,2310.2
1992-04-15,66.85,66.75,67.0,,,1861.2
1992-04-16,66.75,66.75,66.75,,,1251.2
1992-04-17,66.76,66.75,67.0,,,1062.8
1992-04-20,66.75,66.75,66.75,,,1007.0
1992-04-21,66.75,66.75,66.75,,,1565.2
1992-04-22,66.75,66.75,66.75,,,1301.2
1992-04-23,,,,,,
1992-04-24,66.75,66.75,66.75,,,2847.0
1992-04-27,66.75,66.75,66.75,,,2666.6
1992-04-28,66.75,66.75,66.75,,,2350.0
1992-04-29,66.75,66.75,66.75,,,2359.2
1992-04-30,66.75,66.75,66.75,,,2597.4
1992-05-01,66.75,66.75,66.75,,,1844.8
1992-05-04,66.75,66.75,66.75,,,687.8
1992-05-05,66.75,66.75,66.75,,,712.8
1992-05-06,67.75,67.75,67.75,,,832.6
1992-05-07,67.75,67.75,67.75,,,1053.0
1992-05-08,67.75,67.75,67.75,,,837.4
1992-05-11,67.75,67.75,67.75,,,1262.0
1992-05-12,67.75,67.75,67.75,,,520.0
1992-05-13,67.75,67.75,67.75,,,965.8
1992-05-14,67.75,67.75,67.75,,,2490.0
1992-05-15,67.83,67.75,68.0,,,1640.0
1992-05-18,67.91,67.75,68.0,,,2316.0
1992-05-19,,,,,,
1992-05-20,67.92,67.75,68.0,,,1581.2
1992-05-21,67.83,67.75,68.0,,,1364.8
1992-05-22,67.75,67.75,67.75,,,353.4
1992-05-25,67.75,67.75,67.75,,,602.2
1992-05-26,67.75,67.75,67.75,,,816.4
1992-05-27,67.75,67.75,67.75,,,1923.0
1992-05-28,67.75,67.75,67.75,,,2897.4
1992-05-29,67.81,67.75,68.0,,,1351.2
1992-06-01,67.8,67.75,68.0,,,387.6
1992-06-02,67.86,67.75,68.0,,,490.8
1992-06-03,68.75,68.75,68.75,,,459.4
1992-06-04,68.82,68.75,69.0,,,2250.0
1992-06-05,68.92,68.75,69.0,,,1578.0
1992-06-08,68.97,68.75,69.0,,,2320.8
1992-06-09,68.98,68.75,69.0,,,3092.2
1992-06-10,68.97,68.75,69.0,,,2510.8
1992-06-11,,,,,,
1992-06-12,,,,,,
1992-06-15,68.85,68.75,69.0,,,1383.0
1992-06-16,68.75,68.75,68.75,,,1435.6
1992-06-17,68.75,68.75,68.75,,,2647.2
1992-06-18,68.75,68.75,68.75,,,3785.0
1992-06-19,68.75,68.75,68.75,,,2030.4
1992-06-22,67.93,67.5,68.75,,,704.4
1992-06-23,68.37,67.0,68.75,,,1842.0
1992-06-24,68.31,67.0,68.75,,,1368.2
1992-06-25,68.25,66.5,68.75,,,3280.0
1992-06-26,67.65,66.25,68.75,,,2450.6
1992-06-29,68.61,67.5,68.75,,,1364.6
1992-06-30,67.8,67.75,68.0,,,575.0
1992-07-01,67.75,67.75,67.75,,,454.8
1992-07-02,66.75,66.75,66.75,,,843.0
1992-07-03,66.75,66.75,66.75,,,725.8
1992-07-06,66.75,66.75,66.75,,,301.0
1992-07-07,66.81,66.75,67.0,,,626.0
1992-07-08,66.79,66.75,67.0,,,923.8
1992-07-09,66.77,66.75,67.0,,,1239.6
1992-07-10,66.97,66.75,67.0,,,1419.4
1992-07-13,66.99,66.75,67.0,,,3050.0
1992-07-14,66.94,66.75,67.0,,,2652.6
1992-07-15,66.75,66.75,66.75,,,1143.2
1992-07-16,66.75,66.75,66.75,,,1980.8
1992-07-17,66.75,66.75,66.75,,,2262.0
1992-07-20,66.75,66.75,66.75,,,514.0
1992-07-21,66.75,66.75,66.75,,,1306.0
1992-07-22,66.75,66.75,66.75,,,1415.4
1992-07-23,66.75,66.75,66.75,,,4756.2
1992-07-24,66.38,65.0,66.75,,,3323.4
1992-07-27,66.23,65.0,66.75,,,1609.4
1992-07-28,66.38,65.0,66.75,,,2299.4
1992-07-29,66.04,65.5,66.75,,,1434.0
1992-07-30,66.32,65.75,66.75,,,1469.6
1992-07-31,66.75,66.75,66.75,,,491.0
1992-08-03,66.94,66.75,67.0,,,1542.4
1992-08-04,66.75,66.75,66.75,,,490.4
1992-08-05,66.75,66.75,66.75,,,629.0
1992-08-06,66.75,66.75,66.75,,,651.2
1992-08-07,66.22,65.5,66.75,,,1047.4
1992-08-10,66.75,66.75,66.75,,,840.2
1992-08-11,66.49,65.0,66.75,,,2269.2
1992-08-12,66.15,64.75,66.75,,,2404.2
1992-08-13,66.06,64.0,66.75,,,2633.2
1992-08-14,65.45,64.0,66.75,,,3864.0
1992-08-17,66.64,64.0,66.75,,,1761.8
1992-08-18,66.53,66.5,66.75,,,2255.4
1992-08-19,65.19,64.0,66.75,,,2649.2
1992-08-20,62.22,62.0,63.0,,,4514.0
1992-08-21,62.07,62.0,62.25,,,5585.2
1992-08-24,61.17,61.0,61.25,,,1692.8
1992-08-25,61.25,61.25,61.25,,,1778.4
1992-08-26,63.94,63.75,64.0,,,2063.2
1992-08-27,63.23,61.0,63.75,,,1605.0
1992-08-28,62.62,61.25,64.0,,,1558.6
1992-08-31,63.97,63.75,64.0,,,3126.4
1992-09-01,63.91,63.75,64.0,,,2540.0
1992-09-02,62.89,61.25,63.75,,,1458.6
1992-09-03,60.04,60.0,60.25,,,5610.8
1992-09-04,60.01,60.0,60.25,,,4274.4
1992-09-07,60.0,60.0,60.25,,,3997.0
1992-09-08,60.0,60.0,60.25,,,3403.4
1992-09-09,60.0,60.0,60.0,,,2527.0
1992-09-10,60.4,60.25,62.75,,,3756.2
1992-09-11,61.71,60.0,62.75,,,1797.4
1992-09-14,61.58,60.25,62.75,,,2166.4
1992-09-15,62.75,62.75,62.75,,,1961.8
1992-09-16,64.94,64.75,65.0,,,1677.4
1992-09-17,64.75,64.75,64.75,,,566.6
1992-09-18,64.75,64.75,64.75,,,544.4
1992-09-21,64.75,64.75,64.75,,,345.4
1992-09-22,65.82,65.75,66.0,,,860.6
1992-09-23,65.75,65.75,65.75,,,603.4
1992-09-24,65.75,65.75,65.75,,,263.6
1992-09-25,65.75,65.75,65.75,,,303.4
1992-09-28,65.75,65.75,65.75,,,1217.8
1992-09-29,65.75,65.75,65.75,,,1022.4
1992-09-30,65.75,65.75,65.75,,,2065.0
1992-10-01,65.75,65.75,65.75,,,3805.4
1992-10-02,65.75,65.75,65.75,,,3666.2
1992-10-05,65.75,65.75,65.75,,,1039.8
1992-10-06,65.75,65.75,65.75,,,2379.6
1992-10-07,65.75,65.75,65.75,,,3352.4
1992-10-08,65.75,65.75,65.75,,,4796.0
1992-10-09,65.75,65.75,65.75,,,3526.0
1992-10-12,65.75,65.75,65.75,,,1247.2
1992-10-13,65.75,65.75,65.75,,,2629.4
1992-10-14,65.75,65.75,65.75,,,4826.6
1992-10-15,65.77,65.75,109.0,,,5960.8
1992-10-16,65.75,65.75,65.75,,,4065.4
1992-10-19,65.75,65.75,65.75,,,1621.4
1992-10-20,65.75,65.75,65.75,,,1334.8
1992-10-21,65.75,65.75,65.75,,,683.4
1992-10-22,65.75,65.75,65.75,,,795.8
1992-10-23,65.75,65.75,65.75,,,173.4
1992-10-26,65.75,65.75,65.75,,,205.0
1992-10-27,65.75,65.75,65.75,,,396.8
1992-10-28,65.75,65.75,65.75,,,4817.4
1992-10-29,,,,,,
1992-10-30,65.29,63.0,65.75,,,4817.0
1992-11-02,64.09,63.5,65.75,,,3391.6
1992-11-03,63.37,63.25,65.75,,,2346.6
1992-11-04,63.34,63.25,65.75,,,4901.8
1992-11-05,65.75,65.75,65.75,,,4953.0
1992-11-06,65.75,65.75,65.75,,,2016.4
1992-11-09,65.75,65.75,65.75,,,2849.2
1992-11-10,65.75,65.75,65.75,,,4396.4
1992-11-11,65.75,65.75,65.75,,,2623.4
1992-11-12,67.75,67.75,67.75,,,4235.8
1992-11-13,67.75,67.75,67.75,,,4827.2
1992-11-16,67.75,67.75,67.75,,,2741.4
1992-11-17,67.75,67.75,67.75,,,4975.4
1992-11-18,67.75,67.75,67.75,,,152.2
1992-11-19,67.75,67.75,67.75,,,93.0
1992-11-20,67.75,67.75,67.75,,,529.0
1992-11-23,67.75,67.75,67.75,,,849.8
1992-11-24,67.75,67.75,67.75,,,28.4
1992-11-25,67.75,67.75,67.75,,,4991.8
1992-11-26,67.75,67.75,67.75,,,7054.4
1992-11-27,67.75,67.75,67.75,,,4084.4
1992-11-30,67.75,67.75,67.75,,,1876.8
1992-12-01,67.75,67.75,67.75,,,3208.8
1992-12-02,67.75,67.75,67.75,,,4761.8
1992-12-03,67.75,67.75,67.75,,,5048.4
1992-12-04,67.75,67.75,67.75,,,2430.4
1992-12-07,67.75,67.75,67.75,,,2445.4
1992-12-08,67.75,67.75,67.75,,,2047.0
1992-12-09,67.75,67.75,67.75,,,2919.4
1992-12-10,67.82,67.75,68.0,,,4304.8
1992-12-11,67.82,67.75,68.0,,,3838.8
1992-12-14,67.77,67.75,68.0,,,2230.2
1992-12-15,67.75,67.75,67.75,,,6416.6
1992-12-16,67.99,67.75,68.0,,,1568.0
1992-12-17,67.98,67.75,68.0,,,1443.0
1992-12-18,67.9,67.75,68.0,,,1116.0
1992-12-21,67.93,67.75,68.0,,,565.8
1992-12-22,67.75,67.75,67.75,,,781.6
1992-12-23,67.35,66.0,67.75,,,6668.4
1992-12-24,67.75,67.75,67.75,,,8686.2
1992-12-25,67.75,67.75,67.75,,,5594.6
1992-12-28,67.75,67.75,67.75,,,4531.4
1992-12-29,67.75,67.75,67.75,,,5885.4
1992-12-30,67.75,67.75,67.75,,,5859.4
1992-12-31,67.75,67.75,67.75,,,9306.8
1993-01-01,,,,,,
1993-01-04,67.75,67.75,67.75,,,9780.2
1993-01-05,67.75,67.75,67.75,,,8383.4
1993-01-06,65.0,65.0,65.0,,,5779.0
1993-01-07,65.0,65.0,65.0,,,4160.8
1993-01-08,65.01,65.0,65.25,,,4959.2
1993-01-11,65.19,64.0,67.0,,,2524.8
1993-01-12,66.4,64.0,66.75,,,1495.8
1993-01-13,67.29,66.0,68.75,,,231.4
1993-01-14,68.89,68.75,69.0,,,1547.8
1993-01-15,68.98,68.75,69.0,,,990.4
1993-01-18,68.96,68.75,69.0,,,1801.4
1993-01-19,68.75,68.75,68.75,,,1094.8
1993-01-20,65.75,65.75,65.75,,,7226.6
1993-01-21,65.01,63.0,65.75,,,9700.4
1993-01-22,63.0,63.0,63.0,,,9600.0
1993-01-25,62.0,61.0,63.5,,,16399.2
1993-01-26,62.0,61.0,63.5,,,17993.4
1993-01-27,61.0,61.0,61.0,,,17101.4
1993-01-28,60.0,60.0,60.0,,,18253.6
1993-01-29,60.0,60.0,60.0,,,15344.6
1993-02-01,60.0,60.0,60.0,,,10858.4
1993-02-02,60.0,60.0,60.0,,,10429.0
1993-02-03,60.0,60.0,60.0,,,13232.8
1993-02-04,60.0,60.0,60.0,,,13519.0
1993-02-05,59.0,59.0,59.0,,,10843.0
1993-02-08,59.0,59.0,59.0,,,14922.8
1993-02-09,59.0,59.0,59.0,,,15114.4
1993-02-10,59.89,59.0,61.0,,,5649.2
1993-02-11,59.0,59.0,59.0,,,6974.8
1993-02-12,59.72,59.0,61.75,,,5741.2
1993-02-15,59.0,59.0,59.0,,,2636.2
1993-02-16,59.15,59.0,62.0,,,1905.0
1993-02-17,59.0,59.0,59.0,,,7822.4
1993-02-18,59.0,59.0,59.0,,,14349.0
1993-02-19,59.0,59.0,59.0,,,13000.0
1993-02-22,59.0,59.0,59.0,,,15533.6
1993-02-23,59.0,59.0,59.0,,,16910.2
1993-02-24,59.0,59.0,59.0,,,7724.2
1993-02-25,59.01,59.0,59.25,,,9786.0
1993-02-26,59.23,59.0,59.25,,,4875.6
1993-03-01,61.75,61.75,61.75,,,2147.2
1993-03-02,61.75,61.75,61.75,,,8238.8
1993-03-03,74.99,74.75,75.0,,,1648.4
1993-03-04,69.97,69.75,70.0,,,534.0
1993-03-05,69.93,69.75,70.0,,,2260.6
1993-03-08,69.96,69.75,70.0,,,1181.8
1993-03-09,69.93,69.75,70.0,,,580.8
1993-03-10,69.81,69.75,70.0,,,1179.8
1993-03-11,69.84,69.75,70.0,,,1167.8
1993-03-12,69.75,69.75,69.75,,,4775.2
1993-03-15,69.83,69.75,70.0,,,471.0
1993-03-16,69.99,69.75,70.0,,,1475.4
1993-03-17,67.0,67.0,67.0,,,7126.8
1993-03-18,64.0,64.0,64.0,,,11157.4
1993-03-19,65.25,63.0,66.0,,,5431.8
1993-03-22,63.0,63.0,63.0,,,3190.4
1993-03-23,63.0,63.0,63.0,,,7487.0
1993-03-24,,,,,,
1993-03-25,,,,,,
1993-03-26,,,,,,
1993-03-29,63.0,63.0,63.0,,,5136.4
1993-03-30,63.0,63.0,63.0,,,4517.2
1993-03-31,63.0,63.0,63.0,,,6592.6
1993-04-01,64.24,63.0,65.0,,,9724.6
1993-04-02,63.5,63.5,63.5,,,7098.6
1993-04-05,63.0,63.0,63.0,,,3179.0
1993-04-06,63.0,63.0,63.0,,,2168.0
1993-04-07,63.0,63.0,63.0,,,3736.0
1993-04-08,63.0,63.0,63.0,,,3548.2
1993-04-09,63.0,63.0,63.0,,,4206.0
1993-04-12,64.4,63.0,65.75,,,834.8
1993-04-13,65.97,65.75,66.0,,,1636.8
1993-04-14,63.0,63.0,63.0,,,3855.2
1993-04-15,61.0,61.0,61.0,,,3463.8
1993-04-16,61.0,61.0,61.0,,,3693.0
1993-04-19,61.1,61.0,62.0,,,1931.4
1993-04-20,63.47,62.0,63.75,,,1816.0
1993-04-21,63.75,63.75,63.75,,,1342.0
1993-04-22,62.89,61.0,63.75,,,2926.6
1993-04-23,,,,,,
1993-04-26,61.25,61.25,61.25,,,1337.2
1993-04-27,61.02,61.0,61.25,,,5763.2
1993-04-28,61.0,61.0,61.0,,,6335.8
1993-04-29,61.0,61.0,61.0,,,7216.0
1993-04-30,61.0,61.0,61.0,,,4487.4
1993-05-03,61.25,61.25,61.25,,,1904.2
1993-05-04,61.35,61.0,63.75,,,2840.8
1993-05-05,63.75,63.75,63.75,,,919.6
1993-05-06,63.88,63.75,64.0,,,772.2
1993-05-07,63.82,63.75,64.0,,,1452.8
1993-05-10,63.75,63.75,63.75,,,1896.4
1993-05-11,63.88,63.75,64.0,,,1018.4
1993-05-12,63.75,63.75,63.75,,,7110.8
1993-05-13,63.75,63.75,63.75,,,6215.8
1993-05-14,63.75,63.75,63.75,,,8120.8
1993-05-17,63.75,63.75,63.75,,,2520.8
1993-05-18,63.75,63.75,63.75,,,2180.0
1993-05-19,,,,,,
1993-05-20,63.75,63.75,63.75,,,3399.0
1993-05-21,62.4,62.0,63.75,,,8622.2
1993-05-24,62.75,62.75,62.75,,,4245.8
1993-05-25,60.83,60.0,62.75,,,7759.2
1993-05-26,60.0,60.0,60.0,,,11210.0
1993-05-27,58.0,58.0,58.0,,,10095.8
1993-05-28,57.29,57.0,60.0,,,2293.6
1993-05-31,59.92,59.75,60.0,,,1459.8
1993-06-01,,,,,,
1993-06-02,,,,,,
1993-06-03,,,,,,
1993-06-04,,,,,,
1993-06-07,59.94,59.75,60.0,,,1565.8
1993-06-08,59.75,59.75,59.75,,,4138.2
1993-06-09,57.0,57.0,57.0,,,12768.0
1993-06-10,59.75,59.75,59.75,,,8850.6
1993-06-11,59.75,59.75,59.75,,,4189.2
1993-06-14,59.75,59.75,59.75,,,2056.4
1993-06-15,59.75,59.75,59.75,,,757.8
1993-06-16,59.75,59.75,59.75,,,186.4
1993-06-17,59.75,59.75,59.75,,,201.0
1993-06-18,59.75,59.75,59.75,,,1736.2
1993-06-21,59.75,59.75,59.75,,,480.8
1993-06-22,59.75,59.75,59.75,,,2212.2
1993-06-23,59.75,59.75,59.75,,,1236.6
1993-06-24,59.88,59.75,60.0,,,386.4
1993-06-25,57.11,57.0,59.75,,,3147.4
1993-06-28,59.75,59.75,59.75,,,322.2
1993-06-29,59.75,59.75,59.75,,,873.0
1993-06-30,59.75,59.75,59.75,,,1276.4
1993-07-01,59.75,59.75,59.75,,,1031.0
1993-07-02,59.75,59.75,59.75,,,3484.6
1993-07-05,59.75,59.75,59.75,,,2908.2
1993-07-06,59.75,59.75,59.75,,,2278.4
1993-07-07,59.75,59.75,59.75,,,1206.6
1993-07-08,59.75,59.75,59.75,,,1055.2
1993-07-09,59.75,59.75,59.75,,,1029.2
1993-07-12,59.99,59.75,60.0,,,1550.8
1993-07-13,61.96,61.75,62.0,,,1749.8
1993-07-14,61.81,61.75,62.0,,,4459.8
1993-07-15,59.74,59.0,62.0,,,2771.4
1993-07-16,60.75,60.75,60.75,,,1221.8
1993-07-19,59.75,59.75,59.75,,,697.8
1993-07-20,58.75,57.0,59.75,,,3246.8
1993-07-21,57.54,57.0,59.75,,,2705.4
1993-07-22,58.93,57.0,59.75,,,2047.6
1993-07-23,57.43,57.0,59.75,,,2789.6
1993-07-26,59.81,59.75,60.0,,,4457.4
1993-07-27,59.79,59.75,60.0,,,5576.0
1993-07-28,57.57,57.0,60.0,,,8044.6
1993-07-29,58.14,57.0,59.75,,,7275.4
1993-07-30,57.53,57.0,60.0,,,2075.0
1993-08-02,59.86,59.75,60.0,,,1540.2
1993-08-03,59.75,59.75,59.75,,,3296.2
1993-08-04,57.24,57.0,59.75,,,9768.2
1993-08-05,57.25,57.0,59.75,,,9382.4
1993-08-06,57.05,57.0,57.25,,,4868.2
1993-08-09,57.05,57.0,57.25,,,4292.0
1993-08-10,57.04,57.0,57.25,,,5091.0
1993-08-11,59.75,59.75,59.75,,,3628.4
1993-08-12,59.81,59.75,60.0,,,3691.6
1993-08-13,57.72,57.0,59.75,,,6522.6
1993-08-16,57.51,57.0,59.75,,,2614.4
1993-08-17,57.45,57.0,58.0,,,4046.6
1993-08-18,58.17,57.0,59.75,,,5471.4
1993-08-19,57.18,57.0,59.75,,,7309.6
1993-08-20,57.02,57.0,57.25,,,6702.8
1993-08-23,59.83,59.75,60.0,,,1741.0
1993-08-24,58.48,57.0,60.0,,,4575.4
1993-08-25,58.1,57.0,60.0,,,3938.8
1993-08-26,57.42,57.0,59.75,,,7000.0
1993-08-27,58.07,57.0,59.75,,,4330.0
1993-08-30,,,,,,
1993-08-31,57.79,57.0,59.75,,,4754.8
1993-09-01,57.0,57.0,57.0,,,8488.0
1993-09-02,57.0,57.0,57.0,,,8694.0
1993-09-03,57.0,57.0,57.0,,,5097.8
1993-09-06,57.0,57.0,57.0,,,1761.6
1993-09-07,57.0,57.0,57.0,,,2885.2
1993-09-08,57.0,57.0,57.0,,,6314.0
1993-09-09,57.0,57.0,57.0,,,4698.8
1993-09-10,59.04,57.0,60.0,,,1307.6
1993-09-13,59.9,59.75,60.0,,,2203.2
1993-09-14,59.78,59.75,60.0,,,1951.8
1993-09-15,57.0,57.0,57.0,,,901.0
1993-09-16,57.0,57.0,57.0,,,745.2
1993-09-17,57.0,57.0,57.0,,,620.2
1993-09-20,59.75,59.75,59.75,,,213.0
1993-09-21,57.0,57.0,59.75,,,1577.8
1993-09-22,57.0,57.0,57.0,,,3586.8
1993-09-23,57.0,57.0,57.0,,,4007.6
1993-09-24,57.0,57.0,57.0,,,4527.6
1993-09-27,57.0,57.0,57.0,,,2215.2
1993-09-28,57.0,57.0,57.0,,,6031.4
1993-09-29,57.0,57.0,57.0,,,8268.4
1993-09-30,57.0,57.0,57.0,,,4724.8
1993-10-01,57.0,57.0,57.0,,,6662.6
1993-10-04,57.0,57.0,57.0,,,3200.0
1993-10-05,57.0,57.0,57.0,,,2372.6
1993-10-06,57.0,57.0,57.0,,,1679.8
1993-10-07,57.0,57.0,57.0,,,637.8
1993-10-08,57.0,57.0,57.0,,,542.4
1993-10-11,59.08,57.0,60.0,,,1552.6
1993-10-12,59.91,59.75,60.0,,,1004.0
1993-10-13,57.83,57.0,59.75,,,2115.6
1993-10-14,57.11,57.0,59.75,,,4441.6
1993-10-15,59.62,57.0,60.0,,,1948.6
1993-10-18,59.97,59.75,60.0,,,1469.8
1993-10-19,59.88,59.75,60.0,,,339.6
1993-10-20,57.0,57.0,57.0,,,2412.4
1993-10-21,57.0,57.0,57.0,,,6336.8
1993-10-22,57.0,57.0,57.0,,,4480.2
1993-10-25,58.37,57.0,59.75,,,360.6
1993-10-26,59.75,59.75,59.75,,,80.0
1993-10-27,57.0,57.0,57.0,,,3427.4
1993-10-28,57.0,57.0,57.0,,,4483.4
1993-10-29,,,,,,
1993-11-01,60.68,59.0,61.75,,,6140.6
1993-11-02,60.81,59.0,61.75,,,7187.6
1993-11-03,63.05,61.0,63.75,,,2862.0
1993-11-04,77.3,75.0,79.75,,,3878.0
1993-11-05,75.77,75.0,79.75,,,2387.6
1993-11-08,75.51,75.0,79.75,,,2239.8
1993-11-09,75.92,75.0,80.0,,,2478.8
1993-11-10,79.75,79.75,79.75,,,1120.4
1993-11-11,77.14,75.0,80.0,,,5614.0
1993-11-12,79.78,79.75,80.0,,,3861.0
1993-11-15,79.98,79.75,80.0,,,2152.0
1993-11-16,79.98,79.75,80.0,,,2491.2
1993-11-17,79.75,79.75,79.75,,,842.8
1993-11-18,79.75,79.75,79.75,,,2274.6
1993-11-19,79.75,79.75,79.75,,,2219.6
1993-11-22,79.75,79.75,79.75,,,2397.6
1993-11-23,79.75,79.75,79.75,,,1363.4
1993-11-24,79.75,79.75,79.75,,,12449.4
1993-11-25,75.0,75.0,75.0,,,13844.4
1993-11-26,75.0,75.0,75.0,,,6443.4
1993-11-29,75.0,75.0,75.0,,,3565.6
1993-11-30,75.0,75.0,75.0,,,6755.4
1993-12-01,75.0,75.0,75.0,,,12498.4
1993-12-02,75.0,75.0,75.0,,,14026.4
1993-12-03,73.54,71.0,75.0,,,12718.2
1993-12-06,71.43,70.0,73.0,,,9614.6
1993-12-07,71.32,70.0,72.0,,,8933.8
1993-12-08,71.5,69.0,72.0,,,6369.0
1993-12-09,70.0,70.0,70.0,,,103.0
1993-12-10,70.12,68.0,71.0,,,4449.0
1993-12-13,68.0,68.0,68.0,,,640.8
1993-12-14,68.0,68.0,68.0,,,4643.4
1993-12-15,68.0,68.0,68.0,,,4478.4
1993-12-16,68.45,68.0,71.0,,,2936.6
1993-12-17,70.96,70.75,71.0,,,576.2
1993-12-20,70.99,70.75,71.0,,,2376.4
1993-12-21,68.0,68.0,68.0,,,1595.6
1993-12-22,68.0,68.0,68.0,,,4624.4
1993-12-23,68.0,68.0,68.0,,,5738.0
1993-12-24,68.0,68.0,68.0,,,5334.6
1993-12-27,68.0,68.0,68.0,,,2959.6
1993-12-28,68.0,68.0,68.0,,,6804.6
1993-12-29,68.0,68.0,68.0,,,7576.2
1993-12-30,64.66,60.0,70.0,,,10568.0
1993-12-31,68.51,64.0,70.0,,,9415.6
1994-01-03,67.03,62.0,70.0,,,28429.4
1994-01-04,67.88,62.0,70.0,,,28669.2
1994-01-05,69.95,68.0,70.0,,,29501.8
1994-01-06,69.86,66.0,70.0,,,29429.2
1994-01-07,67.91,60.0,70.0,,,20536.0
1994-01-10,69.58,66.0,70.0,,,12601.8
1994-01-11,69.42,65.0,70.0,,,16603.6
1994-01-12,69.45,67.0,70.0,,,17122.4
1994-01-13,69.53,68.0,70.0,,,18418.8
1994-01-14,66.41,60.0,70.0,,,20672.8
1994-01-17,69.56,66.0,70.0,,,14263.8
1994-01-18,69.16,68.0,70.0,,,9848.8
1994-01-19,70.0,70.0,70.0,,,20374.0
1994-01-20,112.68,100.0,130.0,,,14006.0
1994-01-21,114.85,110.0,150.0,,,2057.6
1994-01-24,185.0,185.0,185.0,,,1770.2
1994-01-25,149.51,120.0,150.0,,,7521.6
1994-01-26,190.0,190.0,190.0,,,12250.2
1994-01-27,86.66,85.0,89.75,,,11461.4
1994-01-28,89.75,89.75,89.75,,,10808.0
1994-01-31,89.75,89.75,89.75,,,11921.2
1994-02-01,450.0,450.0,450.0,,,490.6
1994-02-02,251.4,150.0,300.0,,,3789.4
1994-02-03,100.8,90.0,140.0,,,4829.2
1994-02-04,152.38,130.0,180.0,,,1577.2
1994-02-07,127.78,125.0,130.0,,,1674.6
1994-02-08,130.76,125.0,135.0,,,3193.6
1994-02-09,135.87,115.0,145.0,,,2840.0
1994-02-10,151.48,140.0,160.0,,,1974.4
1994-02-11,411.64,400.0,450.0,,,7728.0
1994-02-14,384.43,280.0,400.0,,,12529.4
1994-02-15,304.73,210.0,350.0,,,12491.2
1994-02-16,196.38,180.0,250.0,,,14009.0
1994-02-17,148.79,140.0,170.0,,,11999.2
1994-02-18,141.81,110.0,155.0,,,11303.4
1994-02-21,107.74,95.0,115.0,,,12061.0
1994-02-22,111.21,106.0,115.0,,,15793.4
1994-02-23,118.94,115.0,125.0,,,18399.8
1994-02-24,123.39,120.0,125.0,,,22877.8
1994-02-25,141.32,135.0,155.0,,,20655.4
