dt,APIFON4,APIFON3,APIFON1.TOP
2023-12-19,40.0,-197360.4,5000.0
2023-12-20,40.0,-218429.7,5000.0
2023-12-21,40.0,-263024.9,5000.0
2023-12-22,40.5,-229727.99,5000.0
2023-12-25,41.0,-298343.7,5000.0
2023-12-26,41.5,-322324.8,5000.0
2023-12-27,42.0,-324469.93,5000.0
2023-12-28,42.5,-334921.2,5000.0
2023-12-29,42.5,-363194.13,5000.0
2024-01-01,,,
2024-01-02,42.5,-348727.7,4500.0
2024-01-03,42.5,-400203.8,4000.0
2024-01-04,42.54,-302913.3,4100.0
2024-01-05,42.5,-214077.7,4000.0
2024-01-08,42.5,-140433.7,4000.0
2024-01-09,42.5,-117473.93,4500.0
2024-01-10,42.5,-68981.5,5000.0
2024-01-11,42.5,-132260.7,5000.0
2024-01-12,42.5,-168927.33,5000.0
2024-01-15,42.5,-292909.92,5000.0
2024-01-16,42.5,-294211.8,5000.0
2024-01-17,42.5,-279513.0,5000.0
2024-01-18,42.5,-275399.8,5000.0
2024-01-19,43.03,-220264.39,7700.0
2024-01-22,42.5,-146335.4,5000.0
2024-01-23,42.5,-70913.5,5000.0
2024-01-24,42.5,-54993.8,5000.0
2024-01-25,42.5,-54775.4,5000.0
2024-01-26,43.0,-731878.3,5000.0
2024-01-29,43.33,-665269.7,4500.0
2024-01-30,43.57,-628653.7,3500.0
2024-01-31,44.0,-740783.6,2500.0
2024-02-01,46.4,-602119.9,37899.0
2024-02-02,45.0,-122057.2,2500.0
2024-02-05,45.0,-103879.3,3000.0
2024-02-06,45.0,-103459.9,4000.0
2024-02-07,45.0,-103343.8,5000.0
2024-02-08,45.0,-110420.15,5000.0
2024-02-09,45.0,-140210.1,5000.0
2024-02-12,45.0,-133297.8,5000.0
2024-02-13,45.0,-188856.0,5000.0
2024-02-14,45.0,-191017.5,5000.0
2024-02-15,45.0,-203360.7,5000.0
2024-02-16,45.0,-175843.8,5000.0
2024-02-19,45.0,-235573.2,5000.0
2024-02-20,45.0,-221339.4,5000.0
2024-02-21,46.02,-187720.0,15488.0
2024-02-22,46.23,-144935.5,27955.0
2024-02-23,46.36,-101899.4,53757.0
2024-02-26,45.02,-81254.4,5060.0
2024-02-27,45.0,-35320.0,5000.0
2024-02-28,45.0,-14064.8,5000.0
2024-02-29,45.0,-110862.8,5000.0
2024-03-01,46.16,26294.4,61415.0
2024-03-04,46.31,155601.1,186184.0
2024-03-05,46.27,184189.3,210509.0
2024-03-06,46.27,243492.4,266964.0
2024-03-07,46.25,239276.9,265352.0
2024-03-08,46.28,244456.7,267529.0
2024-03-11,46.2,154347.2,177436.0
2024-03-12,46.24,144115.7,170000.0
2024-03-13,46.26,133271.1,157650.0
2024-03-14,46.35,228854.1,255000.0
2024-03-15,46.06,46928.0,85100.0
2024-03-18,46.18,84513.5,116700.0
2024-03-19,46.26,122383.2,156675.0
2024-03-20,46.32,176217.2,207451.0
2024-03-21,46.37,224228.9,250945.0
2024-03-22,48.57,26873.5,56000.0
2024-03-25,48.94,25896.8,52000.0
2024-03-26,49.47,23116.2,57000.0
2024-03-27,49.91,-1650.5,53000.0
2024-03-28,51.15,94464.9,165195.0
2024-03-29,51.22,208821.6,306200.0
2024-04-01,50.0,154706.8,231000.0
2024-04-02,50.0,147329.8,222000.0
2024-04-03,50.0,169783.2,222000.0
2024-04-04,50.19,150906.0,184625.0
2024-04-05,51.95,115322.8,154768.0
2024-04-08,50.0,-76314.1,5000.0
2024-04-09,50.0,-104605.3,5000.0
2024-04-10,,,
2024-04-11,,,
2024-04-12,,,
2024-04-15,50.87,-23068.2,7054.0
2024-04-16,51.62,-22377.31,10893.0
2024-04-17,52.5,53722.1,83860.0
2024-04-18,52.54,185025.8,213327.0
2024-04-19,52.27,136671.3,173237.0
2024-04-22,51.78,77620.4,113073.0
2024-04-23,,,
2024-04-24,51.63,58306.4,90020.0
2024-04-25,52.4,71673.7,109976.0
2024-04-26,52.46,95091.7,122030.0
2024-04-29,51.98,45295.6,79425.0
2024-04-30,52.24,28015.9,106670.0
2024-05-01,,,
2024-05-02,51.84,16639.1,69970.0
2024-05-03,52.45,53230.6,98780.0
2024-05-06,50.87,-47214.4,12660.0
2024-05-07,50.0,-86633.4,9000.0
2024-05-08,50.0,-163709.2,5000.0
2024-05-09,52.57,-176721.8,34622.0
2024-05-10,52.74,-65558.5,57674.0
2024-05-13,50.0,-113303.0,5000.0
2024-05-14,50.0,-160858.1,5000.0
2024-05-15,50.0,-236321.3,5000.0
2024-05-16,50.0,-258484.7,5000.0
2024-05-17,50.0,-349118.5,5000.0
2024-05-20,50.0,-390202.0,5000.0
2024-05-21,50.0,-462107.0,5000.0
2024-05-22,50.0,-516092.7,5000.0
2024-05-23,50.0,-586315.6,5000.0
2024-05-24,51.51,-79603.8,149319.0
2024-05-27,50.0,73520.5,133000.0
2024-05-28,50.0,124594.1,172000.0
2024-05-29,50.0,64470.7,122000.0
2024-05-30,50.0,134741.4,181000.0
2024-05-31,50.0,132467.9,201000.0
2024-06-03,50.0,123993.44,181000.0
2024-06-04,50.04,92918.06,162975.0
2024-06-05,50.4,210532.4,253967.0
2024-06-06,50.0,199171.0,240000.0
2024-06-07,50.0,220994.3,260000.0
2024-06-10,50.0,199924.55,225000.0
2024-06-11,50.0,166101.85,185000.0
2024-06-12,50.0,163744.75,185000.0
2024-06-13,50.0,123638.8,146000.0
2024-06-14,50.0,24422.15,87000.0
2024-06-17,,,
2024-06-18,,,
2024-06-19,,,
2024-06-20,50.0,-263922.5,82000.0
2024-06-21,50.0,52828.5,82000.0
2024-06-24,50.0,41577.3,83000.0
2024-06-25,50.0,26762.9,63000.0
2024-06-26,50.0,60825.8,93000.0
2024-06-27,50.0,50008.2,93000.0
2024-06-28,51.37,234633.2,298858.0
2024-07-01,50.0,140980.2,191000.0
2024-07-02,50.0,119362.7,171000.0
2024-07-03,50.0,128274.57,181000.0
2024-07-04,50.0,195514.6,240000.0
2024-07-05,50.0,230667.5,260000.0
2024-07-08,50.0,138677.2,175000.0
2024-07-09,50.0,135622.3,175000.0
2024-07-10,50.0,144803.72,166000.0
2024-07-11,50.0,74833.3,107000.0
2024-07-12,50.0,-143411.5,18000.0
2024-07-15,,,
2024-07-16,50.0,-137412.16,9000.0
2024-07-17,50.0,-202425.8,9000.0
2024-07-18,50.0,-294238.7,9000.0
2024-07-19,50.0,-143541.4,9000.0
2024-07-22,50.0,-211597.4,5000.0
2024-07-23,50.0,-202427.0,5000.0
2024-07-24,50.0,-216221.2,5000.0
2024-07-25,50.0,-193801.3,5000.0
2024-07-26,50.0,-271938.5,5000.0
2024-07-29,50.0,-318268.6,5000.0
2024-07-30,50.0,-347543.52,5000.0
2024-07-31,50.0,-220371.74,5000.0
2024-08-01,50.0,-389073.8,5000.0
2024-08-02,50.0,-89356.7,5000.0
2024-08-05,50.0,-71389.14,5000.0
2024-08-06,51.6,-23008.67,51544.0
2024-08-07,51.4,25698.7,99644.0
2024-08-08,51.3,49580.8,127167.0
2024-08-09,50.0,50424.6,72000.0
2024-08-12,50.0,-17299.2,72000.0
2024-08-13,50.0,-158256.05,53000.0
2024-08-14,50.0,-175233.8,24000.0
2024-08-15,50.0,-141322.2,5000.0
2024-08-16,50.0,-211214.3,5000.0
2024-08-19,50.0,-262964.57,5000.0
2024-08-20,50.0,-244321.95,5000.0
2024-08-21,50.0,-220831.49,5000.0
2024-08-22,50.0,-151350.9,5000.0
2024-08-23,50.0,-149983.5,5000.0
2024-08-26,50.0,-201835.5,5000.0
2024-08-27,50.0,-234419.82,5000.0
2024-08-28,50.0,-158714.8,5000.0
2024-08-29,52.79,-29232.65,72481.0
2024-08-30,,,
2024-09-02,52.49,45111.94,82793.0
2024-09-03,52.74,234484.1,267398.0
2024-09-04,52.64,239431.5,269508.0
2024-09-05,52.59,277542.9,299682.0
2024-09-06,52.51,265674.4,304696.0
2024-09-09,52.09,129734.5,165446.0
2024-09-10,50.0,15413.0,41000.0
2024-09-11,50.04,18569.39,36450.0
2024-09-12,50.0,-75513.82,27000.0
2024-09-13,50.0,-139625.56,18000.0
2024-09-16,50.0,-227897.35,9000.0
2024-09-17,50.0,-309659.95,9000.0
2024-09-18,50.0,-308910.4,5000.0
2024-09-19,50.0,-319737.7,5000.0
2024-09-20,50.0,-394899.4,5000.0
2024-09-23,50.0,-321789.8,5000.0
2024-09-24,50.0,-333822.5,5000.0
2024-09-25,50.0,-386522.99,5000.0
2024-09-26,50.0,-406689.34,5000.0
2024-09-27,50.0,-398516.87,5000.0
2024-09-30,50.0,-190797.45,5000.0
2024-10-01,50.0,-261883.46,5000.0
2024-10-02,50.0,-198705.21,5000.0
2024-10-03,50.0,-216624.05,5000.0
2024-10-04,50.0,-246355.1,5000.0
2024-10-07,50.0,-269455.75,5000.0
2024-10-08,50.0,-292410.27,5000.0
2024-10-09,50.0,-332169.95,5000.0
2024-10-10,50.0,-369843.74,5000.0
2024-10-11,50.0,-349368.2,5000.0
2024-10-14,50.0,-397284.2,5000.0
2024-10-15,50.0,-465884.88,5000.0
2024-10-16,50.0,-498556.0,5000.0
2024-10-17,50.0,-456202.61,5000.0
2024-10-18,50.0,-502665.13,5000.0
2024-10-21,50.0,-542912.6,5000.0
2024-10-22,50.0,-539764.8,5000.0
2024-10-23,50.0,-633391.0,5000.0
2024-10-24,50.0,-672919.1,5000.0
2024-10-25,50.0,-541213.5,5000.0
2024-10-28,50.0,-641310.7,5000.0
2024-10-29,,,
2024-10-30,50.0,-592662.7,5000.0
2024-10-31,50.0,-466633.7,5000.0
2024-11-01,50.0,-428237.5,5000.0
2024-11-04,50.0,-316127.6,5000.0
2024-11-05,50.0,-288173.7,5000.0
2024-11-06,50.0,-292251.8,5000.0
2024-11-07,50.0,-397607.22,5000.0
2024-11-08,50.0,-350386.41,5000.0
2024-11-11,50.0,-389266.78,5000.0
2024-11-12,50.0,-429460.27,5000.0
2024-11-13,50.0,-526634.43,5000.0
2024-11-14,50.0,-552822.2,5000.0
2024-11-15,50.0,-607727.1,5000.0
2024-11-18,50.0,-691359.38,5000.0
2024-11-19,50.0,-670096.05,5000.0
2024-11-20,50.0,-572040.12,5000.0
2024-11-21,50.0,-637919.21,5000.0
2024-11-22,50.0,-611621.8,5000.0
2024-11-25,50.0,-688454.77,5000.0
2024-11-26,50.0,-696910.8,5000.0
2024-11-27,50.0,-578513.2,5000.0
2024-11-28,50.0,-509915.2,5000.0
2024-11-29,50.0,-396288.5,5000.0
2024-12-02,50.0,-483304.2,5000.0
2024-12-03,50.0,-469654.4,5000.0
2024-12-04,50.0,-417052.0,5000.0
2024-12-05,50.0,-366036.49,5000.0
2024-12-06,50.0,-224192.4,5000.0
2024-12-09,50.0,-289911.6,5000.0
2024-12-10,50.0,-316452.3,5000.0
2024-12-11,50.0,-301622.87,5000.0
2024-12-12,50.0,-438822.35,5000.0
2024-12-13,50.0,-443025.0,5000.0
2024-12-16,50.0,-496469.22,5000.0
2024-12-17,50.0,-568849.43,5000.0
2024-12-18,50.0,-493593.67,5000.0
2024-12-19,50.0,-635644.97,5000.0
2024-12-20,50.0,-378155.1,5000.0
2024-12-23,50.0,-519261.9,5000.0
2024-12-24,50.0,-586287.3,5000.0
2024-12-25,50.0,-642742.5,5000.0
2024-12-26,50.0,-878811.9,4000.0
2024-12-27,49.38,-425974.6,4000.0
2024-12-30,48.75,-452829.6,4000.0
2024-12-31,48.13,-250332.0,4000.0
2025-01-01,,,
2025-01-02,48.0,-797850.37,5000.0
2025-01-03,48.0,-541752.19,5000.0
2025-01-06,48.0,-553834.0,5000.0
2025-01-07,48.0,-652111.9,5000.0
2025-01-08,47.5,-711735.6,5000.0
2025-01-09,47.5,-723410.8,5000.0
2025-01-10,47.5,-787351.75,5000.0
2025-01-13,47.5,-963180.0,5000.0
2025-01-14,47.5,-1061331.5,4500.0
2025-01-15,47.5,-1015851.7,4000.0
2025-01-16,47.5,-1001535.15,4000.0
2025-01-17,47.5,-1069647.1,3000.0
2025-01-20,47.5,-1116108.34,2000.0
2025-01-21,47.5,-1137928.53,1500.0
2025-01-22,47.5,-1091163.1,1000.0
2025-01-23,47.5,-1351389.72,0.0
2025-01-24,45.0,-777178.3,1000.0
2025-01-27,45.0,-834075.2,2000.0
2025-01-28,45.0,-814747.01,3000.0
2025-01-29,45.0,-775473.8,4000.0
2025-01-30,45.0,-774904.9,5000.0
2025-01-31,45.0,-762637.29,5000.0
2025-02-03,45.0,-808718.34,5000.0
2025-02-04,45.0,-659280.43,5000.0
2025-02-05,45.0,-671599.8,5000.0
2025-02-06,45.0,-751238.44,5000.0
2025-02-07,45.0,-752412.7,5000.0
2025-02-10,45.0,-854142.7,5000.0
2025-02-11,45.0,-947582.35,5000.0
2025-02-12,45.0,-922933.0,5000.0
2025-02-13,45.0,-1192933.16,5000.0
2025-02-14,45.0,-1137305.1,5000.0
2025-02-17,45.0,-1202687.79,5000.0
2025-02-18,45.0,-1163062.59,5000.0
2025-02-19,45.0,-1070175.3,5000.0
2025-02-20,45.0,-863006.2,5000.0
2025-02-21,45.0,-956333.4,5000.0
2025-02-24,45.0,-808238.9,5000.0
2025-02-25,45.0,-880857.25,5000.0
2025-02-26,45.0,-873143.39,5000.0
2025-02-27,45.0,-953713.7,5000.0
2025-02-28,45.0,-893884.89,5000.0
2025-03-03,45.0,-895197.7,4000.0
2025-03-04,45.0,-877811.8,3000.0
2025-03-05,45.0,-860234.7,2000.0
2025-03-06,45.0,-1064341.8,1000.0
2025-03-07,42.5,-570332.81,1000.0
2025-03-10,42.5,-640441.65,2000.0
2025-03-11,42.5,-766952.4,3000.0
2025-03-12,42.5,-794145.99,4000.0
2025-03-13,42.5,-913968.8,5000.0
2025-03-14,42.5,-967920.87,5000.0
2025-03-17,42.5,-1121660.25,5000.0
2025-03-18,42.5,-1167791.58,5000.0
2025-03-19,42.5,-991372.68,5000.0
2025-03-20,42.5,-786858.9,5000.0
2025-03-21,42.5,-674111.75,4000.0
2025-03-24,45.94,-234308.7,189133.0
2025-03-25,45.95,-374302.94,150120.0
2025-03-26,45.97,-474501.07,102954.0
2025-03-27,42.5,-650069.56,0.0
2025-03-28,46.0,-117917.65,400978.0
2025-03-31,,,
2025-04-01,,,
2025-04-02,46.0,-83603.07,418594.0
2025-04-03,46.0,-96237.0,457210.0
2025-04-04,46.0,-62497.45,546176.0
2025-04-07,46.0,54595.27,633788.01
2025-04-08,46.0,82921.06,705835.0
2025-04-09,46.0,274024.86,839621.5
2025-04-10,46.0,296675.76,827454.0
2025-04-11,46.0,390372.86,905789.0
2025-04-14,46.0,400277.66,935341.0
2025-04-15,46.0,344518.66,885754.0
2025-04-16,46.0,192534.06,746382.0
2025-04-17,46.0,350140.76,806173.0
2025-04-18,47.97,-77392.64,291417.0
2025-04-21,48.18,184881.73,547765.0
2025-04-22,48.06,135218.66,512980.0
2025-04-23,,,
2025-04-24,48.11,102282.15,405480.0
2025-04-25,48.55,251618.02,538456.0
2025-04-28,48.77,264877.95,519398.0
2025-04-29,48.78,309740.71,535193.0
2025-04-30,48.78,457600.93,668902.0
2025-05-01,,,
2025-05-02,48.82,542625.06,675670.0
2025-05-05,48.83,628644.91,715847.0
2025-05-06,48.79,534425.0,564580.0
2025-05-07,48.74,438764.9,467913.0
2025-05-08,48.79,684071.5,708239.0
2025-05-09,48.81,773854.7,799476.0
2025-05-12,48.77,631037.5,656174.0
2025-05-13,48.62,365882.6,394189.0
2025-05-14,48.62,357103.1,394273.0
2025-05-15,48.35,212490.4,231653.0
2025-05-16,47.79,115018.8,124359.0
2025-05-19,,,
2025-05-20,47.34,48384.3,73880.0
2025-05-21,46.0,23179.05,32000.0
2025-05-22,46.0,-27706.16,23000.0
2025-05-23,48.69,80120.7,136382.0
2025-05-26,48.94,93649.75,260978.0
2025-05-27,48.97,292451.6,489908.0
2025-05-28,48.97,283240.7,496152.0
2025-05-29,48.98,509698.9,720996.0
2025-05-30,48.98,397278.4,630216.0
2025-06-02,48.98,484068.8,660724.0
2025-06-03,48.98,520376.7,720621.0
2025-06-04,48.98,570071.5,844596.0
2025-06-05,48.98,516255.6,759902.0
2025-06-06,,,
2025-06-09,,,
2025-06-10,48.55,539354.2,691801.0
2025-06-11,47.99,459382.18,601059.0
2025-06-12,46.11,168879.37,313200.0
2025-06-13,46.0,295142.92,451000.0
2025-06-16,46.0,406082.7,520000.0
2025-06-17,46.0,281890.8,410000.0
2025-06-18,46.0,240073.9,360000.0
2025-06-19,46.0,293156.2,420000.0
2025-06-20,46.0,336001.67,440000.0
2025-06-23,46.0,365845.8,480000.0
2025-06-24,46.0,389035.8,510000.0
2025-06-25,46.0,278776.67,400000.0
2025-06-26,46.0,309923.88,430000.0
2025-06-27,46.0,423456.9,500000.0
2025-06-30,46.0,449401.3,500000.0
2025-07-01,46.0,146183.92,461000.0
2025-07-02,46.0,89913.4,382000.0
2025-07-03,46.0,95397.5,262000.0
2025-07-04,46.0,136823.94,262000.0
2025-07-07,46.0,69087.84,292000.0
2025-07-08,46.0,83948.97,381000.0
2025-07-09,46.0,91890.4,460000.0
2025-07-10,46.0,70960.86,460000.0
2025-07-11,46.0,-137182.3,421000.0
2025-07-14,46.0,-243418.7,341000.0
2025-07-15,,,
2025-07-16,46.0,-310891.2,241000.0
2025-07-17,46.0,-308781.3,291000.0
2025-07-18,46.0,-382690.4,291000.0
2025-07-21,46.0,-406268.6,241295.0
2025-07-22,46.0,-471088.1,241345.0
2025-07-23,46.0,-627912.18,101345.0
2025-07-24,46.0,-747581.36,1345.0
2025-07-25,43.0,-13507.37,400345.0
2025-07-28,43.0,-260473.8,401050.0
2025-07-29,43.0,-261839.6,402000.0
2025-07-30,43.0,-222966.7,402000.0
2025-07-31,43.0,-139843.63,502000.0
2025-08-01,43.0,62939.34,602000.0
2025-08-04,43.0,-27348.45,651000.0
2025-08-05,43.0,-23692.68,600000.0
2025-08-06,43.0,-89770.7,550000.0
2025-08-07,43.0,-78952.6,550000.0
2025-08-08,43.0,-133951.5,550000.0
2025-08-11,43.0,-212353.1,550000.0
2025-08-12,43.0,-223827.4,550000.0
2025-08-13,43.0,-455632.11,450000.0
2025-08-14,43.0,-612886.87,400000.0
2025-08-15,43.0,-560868.04,350000.0
2025-08-18,43.0,-536643.6,300000.0
2025-08-19,43.0,-611585.17,251000.0
2025-08-20,43.0,-298166.61,351000.0
2025-08-21,43.0,-178037.6,501000.0
2025-08-22,43.0,-252516.3,501000.0
2025-08-25,43.0,-292414.3,451000.0
2025-08-26,43.0,-444784.77,351000.0
2025-08-27,43.0,-445891.9,252000.0
2025-08-28,43.0,-387449.78,327000.0
2025-08-29,43.0,-123138.0,502000.0
2025-09-01,43.0,-238713.51,502000.0
2025-09-02,43.0,-110779.2,576000.0
2025-09-03,43.0,264611.63,750000.0
2025-09-04,43.0,203742.1,800000.0
2025-09-05,43.0,215200.5,900000.0
2025-09-08,43.0,37366.4,900000.0
2025-09-09,43.0,-1369.4,760000.0
2025-09-10,43.0,86389.86,560000.0
2025-09-11,43.0,-313358.79,410000.0
2025-09-12,41.15,128525.5,810000.0
2025-09-15,40.5,151207.4,800000.0
2025-09-16,40.5,160880.81,801000.0
2025-09-17,40.5,107.57,701000.0
2025-09-18,40.5,-6559.3,702000.0
2025-09-19,40.5,-145100.4,602000.0
2025-09-22,40.5,-122864.9,552000.0
2025-09-23,40.5,-207794.7,501000.0
2025-09-24,40.5,-160769.3,451000.0
2025-09-25,40.5,-266685.3,500000.0
2025-09-26,40.5,-299791.46,500000.0
2025-09-29,40.5,-275906.3,500000.0
2025-09-30,40.5,-49111.1,700000.0
2025-10-01,40.5,-348048.58,501000.0
2025-10-02,40.5,-313126.9,452000.0
2025-10-03,40.5,-320505.3,452000.0
2025-10-06,40.5,-331054.05,452000.0
2025-10-07,40.5,-365995.1,402000.0
2025-10-08,40.5,-246543.8,451000.0
2025-10-09,40.5,-397586.2,500000.0
2025-10-10,40.5,-317673.35,550000.0
2025-10-13,40.5,-605565.45,401000.0
2025-10-14,40.5,-466049.3,451000.0
2025-10-15,40.5,-402858.1,451000.0
2025-10-16,40.5,-479436.1,451000.0
2025-10-17,40.5,-588915.5,601000.0
2025-10-20,40.5,-340922.8,600000.0
2025-10-21,40.5,-339150.9,600000.0
2025-10-22,40.5,-349276.0,600000.0
2025-10-23,40.5,-476773.5,600000.0
2025-10-24,39.5,-189397.7,600000.0
2025-10-27,39.5,-329641.19,601000.0
2025-10-28,39.5,-278782.55,602000.0
2025-10-29,,,
2025-10-30,39.5,-293194.3,402000.0
2025-10-31,39.5,-292647.7,502000.0
2025-11-03,39.5,-300767.5,502000.0
2025-11-04,39.5,-233773.3,501000.0
2025-11-05,39.5,-249859.1,451000.0
2025-11-06,39.5,-360041.8,451000.0
2025-11-07,39.5,-171732.51,551000.0
2025-11-10,39.5,-275741.6,551000.0
2025-11-11,39.5,-265587.54,452000.0
2025-11-12,39.5,-252601.3,452000.0
2025-11-13,39.5,-429530.1,353000.0
2025-11-14,39.5,-520053.0,253000.0
2025-11-17,39.5,-494508.92,202000.0
2025-11-18,39.5,-581192.57,202000.0
2025-11-19,39.5,-593111.85,152000.0
2025-11-20,39.5,-566276.2,201000.0
2025-11-21,39.5,-402769.6,301000.0
2025-11-24,39.5,-402771.3,351000.0
2025-11-25,39.5,-423564.5,351000.0
2025-11-26,39.5,-372696.2,302000.0
2025-11-27,39.5,-367406.39,252000.0
2025-11-28,39.5,-379288.6,252000.0
2025-12-01,39.5,-435014.8,202000.0
2025-12-02,39.5,-444643.2,202000.0
2025-12-03,39.5,-419848.83,251000.0
2025-12-04,39.5,-464351.65,251000.0
2025-12-05,39.5,-331942.3,271000.0
2025-12-08,39.5,-624455.32,221000.0
2025-12-09,39.5,-617994.6,220016.0
2025-12-10,39.5,-592188.4,150033.0
2025-12-11,39.5,-865276.8,47.0
2025-12-12,38.0,-300459.7,300047.0
2025-12-15,38.0,-353099.64,301047.0
2025-12-16,38.0,-583641.5,302031.0
2025-12-17,38.0,-597470.3,202014.0
2025-12-18,38.0,-693372.8,203000.0
2025-12-19,38.0,-676399.67,103000.0
2025-12-22,38.0,-733606.3,103000.0
2025-12-23,38.0,-763027.9,103000.0
2025-12-24,38.0,-780470.6,54000.0
2025-12-25,38.0,-932080.2,54000.0
2025-12-26,38.0,-738141.2,5000.0
2025-12-29,38.0,-801980.7,5000.0
2025-12-30,38.0,-661093.3,54000.0
2025-12-31,38.0,-461376.48,303000.0
2026-01-01,,,
2026-01-02,38.0,-465180.0,302000.0
2026-01-05,38.0,-523816.9,302000.0
2026-01-06,38.0,-553951.6,253000.0
2026-01-07,38.0,-495904.04,253000.0
2026-01-08,38.0,-514619.3,203000.0
2026-01-09,38.0,-622835.75,203000.0
2026-01-12,38.0,-739897.6,203000.0
2026-01-13,38.0,-1054157.6,203000.0
2026-01-14,38.0,-1354003.6,104000.0
2026-01-15,38.0,-1475123.1,5000.0
2026-01-16,38.0,-1418362.42,5000.0
2026-01-19,38.0,-1607539.5,4421.0
2026-01-20,38.0,-1567123.25,3421.0
2026-01-21,38.0,-1577462.9,2429.0
2026-01-22,38.0,-1704699.2,1437.0
2026-01-23,37.3,-1248569.43,1437.0
2026-01-26,37.01,-1341867.85,2016.0
2026-01-27,37.01,-1432058.0,3016.0
2026-01-28,37.0,-1493941.1,4008.0
2026-01-29,37.0,-1156386.1,5000.0
2026-01-30,37.0,-840354.5,5000.0
2026-02-02,37.0,-837345.3,5000.0
2026-02-03,37.0,-775888.4,5000.0
2026-02-04,37.0,-734302.0,5000.0
2026-02-05,37.0,-740544.1,5000.0
2026-02-06,37.0,-783582.1,5000.0
2026-02-09,37.0,-768831.1,5000.0
2026-02-10,37.0,-838347.1,5000.0
2026-02-11,37.0,-843347.49,5000.0
2026-02-12,37.0,-1009754.29,5000.0
2026-02-13,37.0,-1066290.0,5000.0
2026-02-16,37.0,-1151059.2,5000.0
2026-02-17,37.0,-1138102.2,5000.0
2026-02-18,37.0,-1204820.2,5000.0
2026-02-19,37.0,-1143106.68,5000.0
2026-02-20,37.0,-899295.0,5000.0
2026-02-23,37.0,-820973.8,5000.0
2026-02-24,37.0,-893852.64,5000.0
2026-02-25,37.0,-969412.52,5000.0
2026-02-26,37.0,-1026718.7,5000.0
2026-02-27,37.0,-764349.4,5000.0
2026-03-02,37.0,-836159.53,4000.0
2026-03-03,39.35,-512868.35,13790.0
2026-03-04,39.98,-230735.6,260165.0
2026-03-05,39.99,-147641.45,419107.0
2026-03-06,40.0,-146940.54,433776.0
2026-03-09,40.0,100294.83,636323.0
2026-03-10,40.0,220254.23,731146.0
2026-03-11,40.0,38625.93,639274.0
2026-03-12,40.0,-306629.03,351874.0
2026-03-13,40.0,-258370.77,301697.0
2026-03-16,40.0,-122591.17,410462.0
2026-03-17,40.0,-227211.87,386681.0
2026-03-18,40.0,-139207.47,510808.0
2026-03-19,40.0,-92708.87,530281.0
2026-03-20,,,
2026-03-23,40.0,382280.33,900802.0
2026-03-24,40.0,285121.33,853128.0
2026-03-25,40.0,460100.33,988381.0
2026-03-26,40.0,534766.14,1079764.01
2026-03-27,40.0,827051.93,1343383.0
2026-03-30,40.0,1003944.73,1496630.0
2026-03-31,40.0,892429.23,1373084.0
2026-04-01,40.0,543248.83,981982.0
2026-04-02,40.0,393180.49,816126.0
2026-04-03,40.0,278345.58,691817.0
2026-04-06,40.0,223408.08,640526.0
2026-04-07,40.0,224056.77,688357.0
2026-04-08,40.0,247983.2,662410.0
2026-04-09,40.0,-14490.4,563630.0
2026-04-10,40.0,87272.8,588467.0
2026-04-13,40.0,-368318.6,225894.0
2026-04-14,40.0,-404332.0,229137.0
2026-04-15,40.0,-623475.55,58348.0
2026-04-16,40.0,-838261.7,0.0
2026-04-17,40.0,-825203.8,0.0
2026-04-20,40.0,-634489.2,56595.0
2026-04-21,40.0,-677926.2,0.0
2026-04-22,40.0,-723926.1,0.0
2026-04-23,,,
2026-04-24,40.0,-483076.57,48060.0
2026-04-27,40.0,-361540.5,52730.0
2026-04-28,40.0,-438115.1,76153.0
2026-04-29,40.0,-402169.8,123889.0
2026-04-30,40.0,-193465.3,307523.0
2026-05-01,,,
2026-05-04,40.0,-182467.4,349240.0
2026-05-05,40.0,-48949.2,495133.0
2026-05-06,40.0,-134374.5,404151.0
2026-05-07,40.0,-85740.2,397278.0
2026-05-08,40.0,158184.6,614771.0
2026-05-11,40.0,134266.5,622210.0
2026-05-12,40.0,-1941.7,580917.0
2026-05-13,40.0,-168250.51,309260.0
2026-05-14,40.0,-172253.2,263540.0
2026-05-15,40.0,-91310.2,327149.8
2026-05-18,40.0,-270776.67,229336.0
2026-05-19,,,
2026-05-20,40.0,-380126.2,75669.0
2026-05-21,40.0,-410116.48,112977.0
2026-05-22,40.0,453055.8,844005.0
2026-05-25,40.0,254564.8,778666.0
2026-05-26,40.0,308441.8,825873.0
2026-05-27,,,
2026-05-28,,,
2026-05-29,,,
2026-06-01,40.0,515112.9,956660.0
2026-06-02,40.0,323509.4,781317.0
2026-06-03,40.0,71225.3,519954.0
2026-06-04,40.0,-54000.2,405473.0
2026-06-05,40.0,285309.8,677991.0
2026-06-08,40.0,498282.0,1020216.0
2026-06-09,40.0,492018.4,1091220.0
2026-06-10,40.0,581009.7,1110752.0
2026-06-11,40.0,293277.6,772268.0
2026-06-12,40.0,367272.4,784569.0
2026-06-15,40.0,211370.4,790957.0
2026-06-16,40.0,46803.2,716862.0
2026-06-17,40.0,-426094.9,494718.0
2026-06-18,40.0,-646942.7,331184.0
2026-06-19,40.0,-493292.78,316344.0
2026-06-22,40.0,-338509.4,520307.0
2026-06-23,40.0,-459420.3,417808.0
2026-06-24,40.0,-394607.5,518593.0
2026-06-25,40.0,-342824.2,501282.0
