dt,MK_F_BILESIK,UNIXTIME
1995-06-28,5.0433,"{""numberLong"":""804290400""}"
1995-06-29,4.8087,"{""numberLong"":""804376800""}"
1995-06-30,4.8233,"{""numberLong"":""804463200""}"
1995-07-03,4.6499,"{""numberLong"":""804722400""}"
1995-07-04,4.6471,"{""numberLong"":""804808800""}"
1995-07-05,4.8541,"{""numberLong"":""804895200""}"
1995-07-06,4.9413,"{""numberLong"":""804981600""}"
1995-07-07,4.6357,"{""numberLong"":""805068000""}"
1995-07-10,,"{""numberLong"":""805327200""}"
1995-07-11,4.6328,"{""numberLong"":""805413600""}"
1995-07-12,4.6085,"{""numberLong"":""805500000""}"
1995-07-13,4.7659,"{""numberLong"":""805586400""}"
1995-07-14,4.7884,"{""numberLong"":""805672800""}"
1995-07-17,4.8271,"{""numberLong"":""805932000""}"
1995-07-18,4.7576,"{""numberLong"":""806018400""}"
1995-07-19,4.6545,"{""numberLong"":""806104800""}"
1995-07-20,4.6683,"{""numberLong"":""806191200""}"
1995-07-21,4.7487,"{""numberLong"":""806277600""}"
1995-07-24,4.9782,"{""numberLong"":""806536800""}"
1995-07-25,5.0544,"{""numberLong"":""806623200""}"
1995-07-26,5.116,"{""numberLong"":""806709600""}"
1995-07-27,5.2808,"{""numberLong"":""806796000""}"
1995-07-28,5.2778,"{""numberLong"":""806882400""}"
1995-07-31,5.1944,"{""numberLong"":""807141600""}"
1995-08-01,5.1028,"{""numberLong"":""807228000""}"
1995-08-02,5.1244,"{""numberLong"":""807314400""}"
1995-08-03,4.994,"{""numberLong"":""807400800""}"
1995-08-04,4.9104,"{""numberLong"":""807487200""}"
1995-08-07,4.7687,"{""numberLong"":""807746400""}"
1995-08-08,4.8864,"{""numberLong"":""807832800""}"
1995-08-09,4.6087,"{""numberLong"":""807919200""}"
1995-08-10,4.6469,"{""numberLong"":""808005600""}"
1995-08-11,4.5888,"{""numberLong"":""808092000""}"
1995-08-14,4.514,"{""numberLong"":""808351200""}"
1995-08-15,4.725,"{""numberLong"":""808437600""}"
1995-08-16,4.7464,"{""numberLong"":""808524000""}"
1995-08-17,4.6216,"{""numberLong"":""808610400""}"
1995-08-18,4.5802,"{""numberLong"":""808696800""}"
1995-08-21,4.4579,"{""numberLong"":""808956000""}"
1995-08-22,4.517,"{""numberLong"":""809042400""}"
1995-08-23,4.5405,"{""numberLong"":""809128800""}"
1995-08-24,4.6033,"{""numberLong"":""809215200""}"
1995-08-25,4.5543,"{""numberLong"":""809301600""}"
1995-08-28,4.5717,"{""numberLong"":""809560800""}"
1995-08-29,4.5552,"{""numberLong"":""809647200""}"
1995-08-30,,"{""numberLong"":""809733600""}"
1995-08-31,4.514,"{""numberLong"":""809820000""}"
1995-09-01,4.5691,"{""numberLong"":""809906400""}"
1995-09-04,4.7131,"{""numberLong"":""810165600""}"
1995-09-05,4.6969,"{""numberLong"":""810252000""}"
1995-09-06,4.6457,"{""numberLong"":""810338400""}"
1995-09-07,4.5894,"{""numberLong"":""810424800""}"
1995-09-08,4.6195,"{""numberLong"":""810511200""}"
1995-09-11,4.53,"{""numberLong"":""810770400""}"
1995-09-12,4.5345,"{""numberLong"":""810856800""}"
1995-09-13,4.4231,"{""numberLong"":""810943200""}"
1995-09-14,4.4685,"{""numberLong"":""811029600""}"
1995-09-15,4.4782,"{""numberLong"":""811116000""}"
1995-09-18,4.3205,"{""numberLong"":""811375200""}"
1995-09-19,4.3433,"{""numberLong"":""811461600""}"
1995-09-20,4.1039,"{""numberLong"":""811548000""}"
1995-09-21,4.0636,"{""numberLong"":""811634400""}"
1995-09-22,4.1608,"{""numberLong"":""811720800""}"
1995-09-25,4.2299,"{""numberLong"":""811983600""}"
1995-09-26,4.1835,"{""numberLong"":""812070000""}"
1995-09-27,4.1116,"{""numberLong"":""812156400""}"
1995-09-28,4.1064,"{""numberLong"":""812242800""}"
1995-09-29,4.1708,"{""numberLong"":""812329200""}"
1995-10-02,4.297,"{""numberLong"":""812588400""}"
1995-10-03,4.3246,"{""numberLong"":""812674800""}"
1995-10-04,4.4351,"{""numberLong"":""812761200""}"
1995-10-05,4.5418,"{""numberLong"":""812847600""}"
1995-10-06,4.5768,"{""numberLong"":""812934000""}"
1995-10-09,4.5422,"{""numberLong"":""813193200""}"
1995-10-10,4.4429,"{""numberLong"":""813279600""}"
1995-10-11,4.5395,"{""numberLong"":""813366000""}"
1995-10-12,4.3102,"{""numberLong"":""813452400""}"
1995-10-13,4.3578,"{""numberLong"":""813538800""}"
1995-10-16,4.7296,"{""numberLong"":""813798000""}"
1995-10-17,4.7558,"{""numberLong"":""813884400""}"
1995-10-18,4.9118,"{""numberLong"":""813970800""}"
1995-10-19,4.9003,"{""numberLong"":""814057200""}"
1995-10-20,4.903,"{""numberLong"":""814143600""}"
1995-10-23,4.8623,"{""numberLong"":""814402800""}"
1995-10-24,4.8202,"{""numberLong"":""814489200""}"
1995-10-25,4.7625,"{""numberLong"":""814575600""}"
1995-10-26,4.7602,"{""numberLong"":""814662000""}"
1995-10-27,4.7146,"{""numberLong"":""814748400""}"
1995-10-30,4.6532,"{""numberLong"":""815007600""}"
1995-10-31,4.6325,"{""numberLong"":""815094000""}"
1995-11-01,4.4824,"{""numberLong"":""815180400""}"
1995-11-02,4.5768,"{""numberLong"":""815266800""}"
1995-11-03,4.4928,"{""numberLong"":""815353200""}"
1995-11-06,4.3632,"{""numberLong"":""815612400""}"
1995-11-07,4.3989,"{""numberLong"":""815698800""}"
1995-11-08,4.3,"{""numberLong"":""815785200""}"
1995-11-09,4.2863,"{""numberLong"":""815871600""}"
1995-11-10,4.2371,"{""numberLong"":""815958000""}"
1995-11-13,4.1419,"{""numberLong"":""816217200""}"
1995-11-14,4.2617,"{""numberLong"":""816303600""}"
1995-11-15,4.2655,"{""numberLong"":""816390000""}"
1995-11-16,4.2716,"{""numberLong"":""816476400""}"
1995-11-17,4.2833,"{""numberLong"":""816562800""}"
1995-11-20,4.2472,"{""numberLong"":""816822000""}"
1995-11-21,4.3728,"{""numberLong"":""816908400""}"
1995-11-22,4.3238,"{""numberLong"":""816994800""}"
1995-11-23,4.2821,"{""numberLong"":""817081200""}"
1995-11-24,4.2159,"{""numberLong"":""817167600""}"
1995-11-27,3.9896,"{""numberLong"":""817426800""}"
1995-11-28,3.847,"{""numberLong"":""817513200""}"
1995-11-29,3.7758,"{""numberLong"":""817599600""}"
1995-11-30,3.9114,"{""numberLong"":""817686000""}"
1995-12-01,3.9337,"{""numberLong"":""817772400""}"
1995-12-04,4.0436,"{""numberLong"":""818031600""}"
1995-12-05,4.1884,"{""numberLong"":""818118000""}"
1995-12-06,4.0863,"{""numberLong"":""818204400""}"
1995-12-07,4.1357,"{""numberLong"":""818290800""}"
1995-12-08,4.1846,"{""numberLong"":""818377200""}"
1995-12-11,3.9953,"{""numberLong"":""818636400""}"
1995-12-12,3.9753,"{""numberLong"":""818722800""}"
1995-12-13,3.8748,"{""numberLong"":""818809200""}"
1995-12-14,3.9626,"{""numberLong"":""818895600""}"
1995-12-15,3.9669,"{""numberLong"":""818982000""}"
1995-12-18,4.0486,"{""numberLong"":""819241200""}"
1995-12-19,3.9557,"{""numberLong"":""819327600""}"
1995-12-20,4.1118,"{""numberLong"":""819414000""}"
1995-12-21,4.1335,"{""numberLong"":""819500400""}"
1995-12-22,4.2236,"{""numberLong"":""819586800""}"
1995-12-25,3.9482,"{""numberLong"":""819846000""}"
1995-12-26,4.1585,"{""numberLong"":""819932400""}"
1995-12-27,4.0721,"{""numberLong"":""820018800""}"
1995-12-28,3.9521,"{""numberLong"":""820105200""}"
1995-12-29,4.0025,"{""numberLong"":""820191600""}"
1996-01-01,,"{""numberLong"":""820450800""}"
1996-01-02,3.8779,"{""numberLong"":""820537200""}"
1996-01-03,3.8961,"{""numberLong"":""820623600""}"
1996-01-04,3.984,"{""numberLong"":""820710000""}"
1996-01-05,4.0367,"{""numberLong"":""820796400""}"
1996-01-08,3.9845,"{""numberLong"":""821055600""}"
1996-01-09,3.9999,"{""numberLong"":""821142000""}"
1996-01-10,4.2498,"{""numberLong"":""821228400""}"
1996-01-11,4.4501,"{""numberLong"":""821314800""}"
1996-01-12,4.6318,"{""numberLong"":""821401200""}"
1996-01-15,4.5237,"{""numberLong"":""821660400""}"
1996-01-16,4.7002,"{""numberLong"":""821746800""}"
1996-01-17,4.646,"{""numberLong"":""821833200""}"
1996-01-18,4.699,"{""numberLong"":""821919600""}"
1996-01-19,4.8918,"{""numberLong"":""822006000""}"
1996-01-22,4.9694,"{""numberLong"":""822265200""}"
1996-01-23,4.9167,"{""numberLong"":""822351600""}"
1996-01-24,4.7838,"{""numberLong"":""822438000""}"
1996-01-25,4.7582,"{""numberLong"":""822524400""}"
1996-01-26,4.6692,"{""numberLong"":""822610800""}"
1996-01-29,4.5814,"{""numberLong"":""822870000""}"
1996-01-30,4.6279,"{""numberLong"":""822956400""}"
1996-01-31,4.949,"{""numberLong"":""823042800""}"
1996-02-01,5.1437,"{""numberLong"":""823129200""}"
1996-02-02,5.0912,"{""numberLong"":""823215600""}"
1996-02-05,5.2298,"{""numberLong"":""823474800""}"
1996-02-06,5.1693,"{""numberLong"":""823561200""}"
1996-02-07,5.2047,"{""numberLong"":""823647600""}"
1996-02-08,5.0921,"{""numberLong"":""823734000""}"
1996-02-09,5.0926,"{""numberLong"":""823820400""}"
1996-02-12,5.113,"{""numberLong"":""824079600""}"
1996-02-13,5.1632,"{""numberLong"":""824166000""}"
1996-02-14,5.153,"{""numberLong"":""824252400""}"
1996-02-15,5.4045,"{""numberLong"":""824338800""}"
1996-02-16,5.3859,"{""numberLong"":""824425200""}"
1996-02-19,,"{""numberLong"":""824684400""}"
1996-02-20,,"{""numberLong"":""824770800""}"
1996-02-21,,"{""numberLong"":""824857200""}"
1996-02-22,,"{""numberLong"":""824943600""}"
1996-02-23,,"{""numberLong"":""825030000""}"
1996-02-26,5.9232,"{""numberLong"":""825289200""}"
1996-02-27,6.1674,"{""numberLong"":""825375600""}"
1996-02-28,6.135,"{""numberLong"":""825462000""}"
1996-02-29,6.0547,"{""numberLong"":""825548400""}"
1996-03-01,6.2136,"{""numberLong"":""825634800""}"
1996-03-04,6.6309,"{""numberLong"":""825894000""}"
1996-03-05,6.4827,"{""numberLong"":""825980400""}"
1996-03-06,6.6328,"{""numberLong"":""826066800""}"
1996-03-07,6.5482,"{""numberLong"":""826153200""}"
1996-03-08,6.3791,"{""numberLong"":""826239600""}"
1996-03-11,6.2652,"{""numberLong"":""826498800""}"
1996-03-12,6.1384,"{""numberLong"":""826585200""}"
1996-03-13,6.2165,"{""numberLong"":""826671600""}"
1996-03-14,6.385,"{""numberLong"":""826758000""}"
1996-03-15,6.4182,"{""numberLong"":""826844400""}"
1996-03-18,6.5436,"{""numberLong"":""827103600""}"
1996-03-19,6.5996,"{""numberLong"":""827190000""}"
1996-03-20,6.5991,"{""numberLong"":""827276400""}"
1996-03-21,6.7773,"{""numberLong"":""827362800""}"
1996-03-22,6.8097,"{""numberLong"":""827449200""}"
1996-03-25,6.938,"{""numberLong"":""827708400""}"
1996-03-26,6.8626,"{""numberLong"":""827794800""}"
1996-03-27,6.8459,"{""numberLong"":""827881200""}"
1996-03-28,6.6909,"{""numberLong"":""827967600""}"
1996-03-29,6.7045,"{""numberLong"":""828054000""}"
1996-04-01,6.6934,"{""numberLong"":""828309600""}"
1996-04-02,6.8484,"{""numberLong"":""828396000""}"
1996-04-03,6.8744,"{""numberLong"":""828482400""}"
1996-04-04,6.9834,"{""numberLong"":""828568800""}"
1996-04-05,7.094,"{""numberLong"":""828655200""}"
1996-04-08,7.2087,"{""numberLong"":""828914400""}"
1996-04-09,7.0417,"{""numberLong"":""829000800""}"
1996-04-10,7.1019,"{""numberLong"":""829087200""}"
1996-04-11,7.065,"{""numberLong"":""829173600""}"
1996-04-12,7.0071,"{""numberLong"":""829260000""}"
1996-04-15,6.8043,"{""numberLong"":""829519200""}"
1996-04-16,6.6119,"{""numberLong"":""829605600""}"
1996-04-17,6.6754,"{""numberLong"":""829692000""}"
1996-04-18,6.6613,"{""numberLong"":""829778400""}"
1996-04-19,6.636,"{""numberLong"":""829864800""}"
1996-04-22,6.4151,"{""numberLong"":""830124000""}"
1996-04-23,,"{""numberLong"":""830210400""}"
1996-04-24,6.6013,"{""numberLong"":""830296800""}"
1996-04-25,6.4631,"{""numberLong"":""830383200""}"
1996-04-26,6.4723,"{""numberLong"":""830469600""}"
1996-04-29,,"{""numberLong"":""830728800""}"
1996-04-30,,"{""numberLong"":""830815200""}"
1996-05-01,,"{""numberLong"":""830901600""}"
1996-05-02,6.6979,"{""numberLong"":""830988000""}"
1996-05-03,6.6445,"{""numberLong"":""831074400""}"
1996-05-06,6.5523,"{""numberLong"":""831333600""}"
1996-05-07,6.5656,"{""numberLong"":""831420000""}"
1996-05-08,6.5225,"{""numberLong"":""831506400""}"
1996-05-09,6.4776,"{""numberLong"":""831592800""}"
1996-05-10,6.7242,"{""numberLong"":""831679200""}"
1996-05-13,6.7704,"{""numberLong"":""831938400""}"
1996-05-14,6.7769,"{""numberLong"":""832024800""}"
1996-05-15,6.4562,"{""numberLong"":""832111200""}"
1996-05-16,6.6485,"{""numberLong"":""832197600""}"
1996-05-17,6.5745,"{""numberLong"":""832284000""}"
1996-05-20,6.6648,"{""numberLong"":""832543200""}"
1996-05-21,6.6225,"{""numberLong"":""832629600""}"
1996-05-22,6.3282,"{""numberLong"":""832716000""}"
1996-05-23,6.3613,"{""numberLong"":""832802400""}"
1996-05-24,6.1124,"{""numberLong"":""832888800""}"
1996-05-27,5.8752,"{""numberLong"":""833148000""}"
1996-05-28,5.8076,"{""numberLong"":""833234400""}"
1996-05-29,6.0415,"{""numberLong"":""833320800""}"
1996-05-30,6.1942,"{""numberLong"":""833407200""}"
1996-05-31,6.115,"{""numberLong"":""833493600""}"
1996-06-03,6.2296,"{""numberLong"":""833752800""}"
1996-06-04,6.3181,"{""numberLong"":""833839200""}"
1996-06-05,6.231,"{""numberLong"":""833925600""}"
1996-06-06,6.3848,"{""numberLong"":""834012000""}"
1996-06-07,6.5567,"{""numberLong"":""834098400""}"
1996-06-10,6.6446,"{""numberLong"":""834357600""}"
1996-06-11,6.7437,"{""numberLong"":""834444000""}"
1996-06-12,6.9028,"{""numberLong"":""834530400""}"
1996-06-13,6.8562,"{""numberLong"":""834616800""}"
1996-06-14,6.7393,"{""numberLong"":""834703200""}"
1996-06-17,6.7644,"{""numberLong"":""834962400""}"
1996-06-18,6.7724,"{""numberLong"":""835048800""}"
1996-06-19,6.7884,"{""numberLong"":""835135200""}"
1996-06-20,6.7591,"{""numberLong"":""835221600""}"
1996-06-21,6.8751,"{""numberLong"":""835308000""}"
1996-06-24,6.8598,"{""numberLong"":""835567200""}"
1996-06-25,6.7857,"{""numberLong"":""835653600""}"
1996-06-26,6.8083,"{""numberLong"":""835740000""}"
1996-06-27,6.822,"{""numberLong"":""835826400""}"
1996-06-28,7.0489,"{""numberLong"":""835912800""}"
1996-07-01,7.0329,"{""numberLong"":""836172000""}"
1996-07-02,7.0982,"{""numberLong"":""836258400""}"
1996-07-03,7.2494,"{""numberLong"":""836344800""}"
1996-07-04,7.2418,"{""numberLong"":""836431200""}"
1996-07-05,7.2536,"{""numberLong"":""836517600""}"
1996-07-08,7.3531,"{""numberLong"":""836776800""}"
1996-07-09,7.2544,"{""numberLong"":""836863200""}"
1996-07-10,7.2003,"{""numberLong"":""836949600""}"
1996-07-11,7.2758,"{""numberLong"":""837036000""}"
1996-07-12,7.1195,"{""numberLong"":""837122400""}"
1996-07-15,6.8655,"{""numberLong"":""837381600""}"
1996-07-16,6.8404,"{""numberLong"":""837468000""}"
1996-07-17,6.6684,"{""numberLong"":""837554400""}"
1996-07-18,6.6391,"{""numberLong"":""837640800""}"
1996-07-19,6.5205,"{""numberLong"":""837727200""}"
1996-07-22,6.6343,"{""numberLong"":""837986400""}"
1996-07-23,6.5018,"{""numberLong"":""838072800""}"
1996-07-24,6.3706,"{""numberLong"":""838159200""}"
1996-07-25,6.3068,"{""numberLong"":""838245600""}"
1996-07-26,6.4425,"{""numberLong"":""838332000""}"
1996-07-29,6.3821,"{""numberLong"":""838591200""}"
1996-07-30,6.3649,"{""numberLong"":""838677600""}"
1996-07-31,6.3366,"{""numberLong"":""838764000""}"
1996-08-01,6.6504,"{""numberLong"":""838850400""}"
1996-08-02,6.6454,"{""numberLong"":""838936800""}"
1996-08-05,6.7005,"{""numberLong"":""839196000""}"
1996-08-06,6.5885,"{""numberLong"":""839282400""}"
1996-08-07,6.5525,"{""numberLong"":""839368800""}"
1996-08-08,6.4748,"{""numberLong"":""839455200""}"
1996-08-09,6.5064,"{""numberLong"":""839541600""}"
1996-08-12,6.4203,"{""numberLong"":""839800800""}"
1996-08-13,6.3492,"{""numberLong"":""839887200""}"
1996-08-14,6.2441,"{""numberLong"":""839973600""}"
1996-08-15,6.2469,"{""numberLong"":""840060000""}"
1996-08-16,6.2357,"{""numberLong"":""840146400""}"
1996-08-19,6.2422,"{""numberLong"":""840405600""}"
1996-08-20,6.337,"{""numberLong"":""840492000""}"
1996-08-21,6.4303,"{""numberLong"":""840578400""}"
1996-08-22,6.4179,"{""numberLong"":""840664800""}"
1996-08-23,6.4982,"{""numberLong"":""840751200""}"
1996-08-26,6.4667,"{""numberLong"":""841010400""}"
1996-08-27,6.412,"{""numberLong"":""841096800""}"
1996-08-28,6.4067,"{""numberLong"":""841183200""}"
1996-08-29,6.4533,"{""numberLong"":""841269600""}"
1996-08-30,,"{""numberLong"":""841356000""}"
1996-09-02,6.3276,"{""numberLong"":""841615200""}"
1996-09-03,6.2561,"{""numberLong"":""841701600""}"
1996-09-04,6.3486,"{""numberLong"":""841788000""}"
1996-09-05,6.3225,"{""numberLong"":""841874400""}"
1996-09-06,6.3439,"{""numberLong"":""841960800""}"
1996-09-09,6.2905,"{""numberLong"":""842220000""}"
1996-09-10,6.3642,"{""numberLong"":""842306400""}"
1996-09-11,6.4617,"{""numberLong"":""842392800""}"
1996-09-12,6.5139,"{""numberLong"":""842479200""}"
1996-09-13,6.4779,"{""numberLong"":""842565600""}"
1996-09-16,6.5819,"{""numberLong"":""842824800""}"
1996-09-17,6.6945,"{""numberLong"":""842911200""}"
1996-09-18,6.7674,"{""numberLong"":""842997600""}"
1996-09-19,6.8296,"{""numberLong"":""843084000""}"
1996-09-20,6.9494,"{""numberLong"":""843170400""}"
1996-09-23,6.9187,"{""numberLong"":""843429600""}"
1996-09-24,7.0847,"{""numberLong"":""843516000""}"
1996-09-25,7.2051,"{""numberLong"":""843602400""}"
1996-09-26,7.1533,"{""numberLong"":""843688800""}"
1996-09-27,7.1577,"{""numberLong"":""843775200""}"
1996-09-30,7.2453,"{""numberLong"":""844034400""}"
1996-10-01,7.1332,"{""numberLong"":""844120800""}"
1996-10-02,7.3847,"{""numberLong"":""844207200""}"
1996-10-03,7.5264,"{""numberLong"":""844293600""}"
1996-10-04,7.6695,"{""numberLong"":""844380000""}"
1996-10-07,7.848,"{""numberLong"":""844639200""}"
1996-10-08,7.8712,"{""numberLong"":""844725600""}"
1996-10-09,7.9512,"{""numberLong"":""844812000""}"
1996-10-10,7.6572,"{""numberLong"":""844898400""}"
1996-10-11,7.6211,"{""numberLong"":""844984800""}"
1996-10-14,7.8016,"{""numberLong"":""845244000""}"
1996-10-15,7.7412,"{""numberLong"":""845330400""}"
1996-10-16,7.783,"{""numberLong"":""845416800""}"
1996-10-17,7.9719,"{""numberLong"":""845503200""}"
1996-10-18,8.1744,"{""numberLong"":""845589600""}"
1996-10-21,8.3301,"{""numberLong"":""845848800""}"
1996-10-22,8.1504,"{""numberLong"":""845935200""}"
1996-10-23,8.3772,"{""numberLong"":""846021600""}"
1996-10-24,8.3346,"{""numberLong"":""846108000""}"
1996-10-25,8.2421,"{""numberLong"":""846194400""}"
1996-10-28,,"{""numberLong"":""846457200""}"
1996-10-29,,"{""numberLong"":""846543600""}"
1996-10-30,8.3693,"{""numberLong"":""846630000""}"
1996-10-31,8.2006,"{""numberLong"":""846716400""}"
1996-11-01,8.2567,"{""numberLong"":""846802800""}"
1996-11-04,8.1171,"{""numberLong"":""847062000""}"
1996-11-05,8.1895,"{""numberLong"":""847148400""}"
1996-11-06,8.1464,"{""numberLong"":""847234800""}"
1996-11-07,8.3505,"{""numberLong"":""847321200""}"
1996-11-08,8.3829,"{""numberLong"":""847407600""}"
1996-11-11,8.4692,"{""numberLong"":""847666800""}"
1996-11-12,8.3723,"{""numberLong"":""847753200""}"
1996-11-13,8.2215,"{""numberLong"":""847839600""}"
1996-11-14,8.1441,"{""numberLong"":""847926000""}"
1996-11-15,8.2542,"{""numberLong"":""848012400""}"
1996-11-18,8.3173,"{""numberLong"":""848271600""}"
1996-11-19,7.9861,"{""numberLong"":""848358000""}"
1996-11-20,8.4595,"{""numberLong"":""848444400""}"
1996-11-21,8.7299,"{""numberLong"":""848530800""}"
1996-11-22,8.6984,"{""numberLong"":""848617200""}"
1996-11-25,8.808,"{""numberLong"":""848876400""}"
1996-11-26,8.8335,"{""numberLong"":""848962800""}"
1996-11-27,8.8749,"{""numberLong"":""849049200""}"
1996-11-28,9.0741,"{""numberLong"":""849135600""}"
1996-11-29,9.1759,"{""numberLong"":""849222000""}"
1996-12-02,9.2134,"{""numberLong"":""849481200""}"
1996-12-03,9.2798,"{""numberLong"":""849567600""}"
1996-12-04,9.1603,"{""numberLong"":""849654000""}"
1996-12-05,9.3923,"{""numberLong"":""849740400""}"
1996-12-06,9.4407,"{""numberLong"":""849826800""}"
1996-12-09,9.3917,"{""numberLong"":""850086000""}"
1996-12-10,9.3217,"{""numberLong"":""850172400""}"
1996-12-11,9.1829,"{""numberLong"":""850258800""}"
1996-12-12,9.0823,"{""numberLong"":""850345200""}"
1996-12-13,8.9337,"{""numberLong"":""850431600""}"
1996-12-16,8.7157,"{""numberLong"":""850690800""}"
1996-12-17,9.0396,"{""numberLong"":""850777200""}"
1996-12-18,9.4304,"{""numberLong"":""850863600""}"
1996-12-19,9.4451,"{""numberLong"":""850950000""}"
1996-12-20,9.4879,"{""numberLong"":""851036400""}"
1996-12-23,9.4107,"{""numberLong"":""851295600""}"
1996-12-24,9.3667,"{""numberLong"":""851382000""}"
1996-12-25,9.4735,"{""numberLong"":""851468400""}"
1996-12-26,9.7426,"{""numberLong"":""851554800""}"
1996-12-27,9.7589,"{""numberLong"":""851641200""}"
1996-12-30,,"{""numberLong"":""851900400""}"
1996-12-31,,"{""numberLong"":""851986800""}"
